"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Por",5.66443281242119e-36,-0.453477204157958,0.6,0.705,9.739425777677e-32
"Arl5c",7.73123758917977e-36,0.371785749562561,0.669,0.399,1.32930899108357e-31
"Ndufa6",9.01843619579831e-36,0.352022251793876,0.967,0.867,1.55062991950556e-31
"Degs1",1.06855082721449e-35,-0.35902445434912,0.915,0.938,1.83726629231259e-31
"Cd302",1.53254996531458e-35,0.373349815960771,0.911,0.719,2.63506641036189e-31
"Pdpn",1.69386787295634e-35,-0.620375342514745,0.505,0.64,2.91243642076113e-31
"Atp5h",1.82358754732211e-35,0.271478299010822,0.991,0.969,3.13547642886564e-31
"Fam49b",1.91712320503109e-35,0.330161218285538,0.968,0.852,3.29630163873045e-31
"Pag1",1.3631631617677e-34,0.274841377626708,0.635,0.335,2.34382274034338e-30
"Arrdc3",1.75697779441005e-34,0.284155299066567,0.415,0.181,3.02094761970864e-30
"Nek6",2.18775987947133e-34,-0.368726382745367,0.721,0.831,3.76163433676301e-30
"Gsto1",3.20109820859799e-34,0.315056006042561,0.885,0.676,5.50396825986339e-30
"Hspa5",3.21977063685979e-34,-0.50467235419873,0.928,0.948,5.53607363301673e-30
"Vcan",3.38869385889095e-34,-0.443010158666644,0.233,0.455,5.82652022097709e-30
"Nt5dc2",5.56484026719648e-34,-0.551088609509061,0.391,0.564,9.56818635541763e-30
"Eif4a2",5.99178340706838e-34,0.294464791257255,0.729,0.463,1.03022723901134e-29
"Cd52",8.36233427127379e-34,0.449602177028542,0.995,0.977,1.43781975460281e-29
"Fam46a",9.39077512884006e-34,0.378764430468619,0.774,0.523,1.61464987565276e-29
"Apoe",9.7882618500941e-34,1.82365486067959,0.306,0.114,1.68299374250518e-29
"Krtcap2",1.00542293014465e-33,0.362129403388204,0.892,0.726,1.72872418609071e-29
"Lsp1",1.25863833271779e-33,0.333525718110142,0.993,0.94,2.16410274927497e-29
"Rpl38",1.64059676130898e-33,0.265666823902254,0.997,0.998,2.82084207139467e-29
"Syngr1",2.88449204742358e-33,-0.504645931766892,0.662,0.776,4.95959562634011e-29
"mt-Nd5",5.39958895109705e-33,0.284442085210004,0.99,0.97,9.28405324251626e-29
"Tmem256",8.39123441858205e-33,-0.316098265083224,0.965,0.965,1.442788845931e-28
"Malt1",9.44949827064658e-33,-0.55780174357583,0.592,0.714,1.62474673265497e-28
"Pilra",9.52771623477618e-33,0.288322898423003,0.795,0.531,1.63819552940742e-28
"Hp",1.19155502521671e-32,0.324279364118912,0.306,0.11,2.04875971035761e-28
"Cxcl16",1.47034464121471e-32,0.506556381264403,0.619,0.373,2.52811057610457e-28
"Myo5a",1.95855142156736e-32,-0.382240523111844,0.875,0.893,3.36753331424292e-28
"Lhfpl2",2.0729056424593e-32,-0.477308382241911,0.585,0.699,3.56415396164452e-28
"Snx6",2.49086027985484e-32,-0.468834639468336,0.774,0.804,4.28278516518241e-28
"Atp6v1a",3.01366462370123e-32,-0.338046190682182,0.95,0.963,5.18169495399189e-28
"Eif4g2",3.55329392009549e-32,-0.337290324316285,0.98,0.986,6.10953356621219e-28
"Picalm",4.27068048924814e-32,0.344208126377242,0.976,0.901,7.34300803321326e-28
"Skil",4.92963605579816e-32,0.276374436095646,0.684,0.41,8.47601623433935e-28
"Capn2",5.76743484805541e-32,-0.376247418636782,0.713,0.787,9.91652747774648e-28
"Lars2",6.54791840104369e-32,0.38505928014229,0.972,0.902,1.12584908987545e-27
"Mmp8",6.92156332035277e-32,-0.645196422643521,0.908,0.967,1.19009359730146e-27
"Psmb6",1.00925415308349e-31,-0.38701408266112,0.907,0.909,1.73531159081175e-27
"Ms4a6c",1.81091138812084e-31,-0.522699887814437,0.275,0.489,3.11368104073496e-27
"Pts",2.18663294223704e-31,0.279960491759178,0.795,0.536,3.75969668088237e-27
"Gstm1",2.99071330866226e-31,-0.477106034527517,0.907,0.93,5.14223246291389e-27
"Ier3",3.82646162320526e-31,-0.52751257802471,0.794,0.877,6.57921811493912e-27
"Ier2",4.49523466912322e-31,0.366052462256366,0.671,0.418,7.72910649009046e-27
"Vmp1",5.30140556709045e-31,-0.371369536480677,0.887,0.913,9.11523673205532e-27
"Luzp1",6.78351854707843e-31,0.257003982667447,0.667,0.41,1.16635817898467e-26
"Car4",6.82638354610165e-31,0.863708720932265,0.405,0.2,1.17372838691672e-26
"Npy",6.94594884636594e-31,-0.326813446786653,0.072,0.254,1.19428644464416e-26
"Mgst2",6.94694378413459e-31,0.317002833090679,0.744,0.507,1.1944575142441e-26
"Ptms",7.4632099283209e-31,-0.386430036443314,0.975,0.984,1.2832243150755e-26
"Irf2bp2",7.48985883668296e-31,0.329409507274794,0.969,0.863,1.28780632837927e-26
"Fnip2",1.16135931485645e-30,-0.390040241518381,0.741,0.816,1.99684120596417e-26
"Mthfd2",1.46718685632773e-30,0.297406492557092,0.605,0.352,2.52268108076989e-26
"Socs1",2.25971242674649e-30,-0.3848632076154,0.282,0.469,3.88534954654792e-26
"Hk3",2.35525652710156e-30,-0.374707467615763,0.397,0.539,4.04962807269842e-26
"AU020206",4.63639720122737e-30,0.273152487693141,0.692,0.424,7.97182134779034e-26
"Gngt2",5.38191157244264e-30,0.335591344246747,0.936,0.81,9.25365875765788e-26
"Uap1l1",5.46668952348322e-30,-0.346516897023523,0.795,0.838,9.39942596667704e-26
"Rpl22l1",7.09580797196523e-30,0.338899985631937,0.922,0.78,1.2200532226997e-25
"Hexb",7.28602691914634e-30,0.297345098787745,0.788,0.558,1.25275946847802e-25
"Selenop",1.05996141675481e-29,0.529360569163853,0.924,0.774,1.82249765996822e-25
"Atp6v0d1",1.26396704306553e-29,-0.319085259123827,0.932,0.948,2.17326493384687e-25
"Cdk2ap2",1.58279043785086e-29,0.313649980081368,0.886,0.697,2.72144987884076e-25
"Ftl1-ps1",4.09813776471005e-29,-0.34413123901049,0.895,0.922,7.04633807264246e-25
"Supt4a",6.74759922622458e-29,0.294015933251849,0.763,0.515,1.16018221095706e-24
"Slc7a8",7.12545828362076e-29,-0.404201746876592,0.562,0.669,1.22515129728575e-24
"Calr",1.02790218346347e-28,-0.393405661818581,0.967,0.974,1.76737501424709e-24
"Mmp13",1.80080922037208e-28,-0.942072169624741,0.048,0.212,3.09631137350776e-24
"Serp1",1.80337481090176e-28,-0.308616340311813,0.98,0.983,3.10072264986449e-24
"Rell1",1.92335536354182e-28,-0.359619687714695,0.398,0.538,3.3070172120738e-24
"Ly6a",2.11377260732528e-28,-0.777522637874293,0.111,0.295,3.63442062103508e-24
"C3ar1",3.19269873263156e-28,-0.531435448648541,0.619,0.726,5.48952620088671e-24
"Pomp",3.32883703580099e-28,-0.302400613272803,0.943,0.95,5.72360239935622e-24
"Marcks",4.03100348210909e-28,-0.384183964331939,0.87,0.951,6.93090738713837e-24
"Wsb2",4.80417722327569e-28,-0.362095346899966,0.763,0.809,8.26030231770022e-24
"F7",4.94133428660403e-28,-0.423762031578405,0.868,0.906,8.49613017238698e-24
"Ahnak2",1.1643530670242e-27,-0.424164099756633,0.562,0.697,2.00198866344141e-23
"Psmb1",1.57717226739031e-27,0.26398281116232,0.96,0.879,2.7117899965509e-23
"Slc31a2",1.69968753567888e-27,-0.364212729084942,0.741,0.794,2.92244274884627e-23
"Cd63",1.88486108957253e-27,-0.313026963895044,0.978,0.991,3.24083015741101e-23
"Hsp90b1",1.90733681207741e-27,-0.370930417019014,0.985,0.989,3.2794749146859e-23
"Tmem189",2.24845608716972e-27,-0.341249117202871,0.871,0.888,3.86599539627961e-23
"Ccni",2.48453808040854e-27,0.269598868198346,0.882,0.681,4.27191477545444e-23
"Ogt",2.49281396412458e-27,0.301870531184549,0.899,0.737,4.2861443299158e-23
"Gng2",4.58862265697213e-27,-0.368880240249225,0.785,0.816,7.88967779639787e-23
"Cytip",5.52508421814427e-27,0.277711322400215,0.486,0.258,9.49982980467725e-23
"Pfkl",5.77257518822849e-27,0.269913065019578,0.672,0.419,9.92536577864007e-23
"Btbd1",5.8135870345095e-27,0.254583968170183,0.854,0.653,9.99588154713564e-23
"1810037I17Rik",5.92777880202824e-27,-0.287451397856539,0.929,0.942,1.01922228722073e-22
"Vsir",7.96269234688925e-27,0.292026901486145,0.914,0.753,1.36910532212414e-22
"Lcp1",8.80635260497197e-27,-0.277488161133265,0.997,0.997,1.51416426689888e-22
"Snx3",1.374530454563e-26,-0.314564907461209,0.945,0.961,2.36336766357562e-22
"Csf1",1.53236886753842e-26,-0.439012923304104,0.234,0.416,2.63475503084556e-22
"Lasp1",1.75602602513372e-26,-0.348502472153164,0.893,0.895,3.01931114761492e-22
"Serpinb2",1.8935307643967e-26,-0.670632630731964,0.254,0.44,3.25573679630369e-22
"Dbi",2.10192100865217e-26,-0.263410171815246,0.98,0.98,3.61404298227654e-22
"Adgre1",2.14171660103929e-26,-0.366582222381119,0.895,0.909,3.68246752382696e-22
"Fpr2",2.44759315192808e-26,0.357023165538345,0.645,0.397,4.20839166542514e-22
"Olfm1",3.38045636670971e-26,-0.513574722692775,0.498,0.627,5.81235667692067e-22
"Hgf",5.0568190427085e-26,-0.263969035265078,0.142,0.313,8.694694662033e-22
"Bhlhe41",6.7108584792459e-26,-0.363888120923782,0.679,0.811,1.15386500692154e-21
"Anxa5",6.79194468327702e-26,-0.287053876388803,0.981,0.99,1.16780696884265e-21
"Eif5a",6.99003755505472e-26,-0.314269662413638,0.984,0.973,1.20186705721611e-21
"Pgls",7.62534005127448e-26,0.264941277403885,0.961,0.863,1.31110096841613e-21
"S100a8",7.76790173160925e-26,-1.91211511005847,0.861,0.92,1.33561302373289e-21
"Zfp703",9.00359146888691e-26,-0.381500018048446,0.757,0.841,1.54807751716042e-21
"Rnh1",9.05801959805617e-26,-0.349039139718081,0.965,0.948,1.55743588968978e-21
"Wnk1",9.26219975282793e-26,-0.351877780732954,0.912,0.917,1.59254262550123e-21
"Thbs1",9.84598659171265e-26,0.742203095602156,0.85,0.797,1.69291893457907e-21
"BC005537",1.65765411684981e-25,-0.376996188366749,0.974,0.97,2.85017048851157e-21
"Pdia6",1.77290459349368e-25,-0.39331947157097,0.84,0.87,3.04833215805304e-21
"Bcl2l11",3.10184484044849e-25,0.286454004318551,0.626,0.392,5.33331201866714e-21
"Eif3i",3.91738083239205e-25,0.271584416947857,0.867,0.688,6.7355446032149e-21
"Phgdh",3.96919151521222e-25,0.26732921900257,0.34,0.154,6.8246278912559e-21
"Gpi1",5.04776058953432e-25,0.636809450735748,0.974,0.929,8.67911955764531e-21
"Dpep2",5.49547591610656e-25,0.375686785487381,0.678,0.472,9.44892129015362e-21
"Tnip3",7.54210154360366e-25,0.31655994053603,0.394,0.194,1.29678893940721e-20
"Itgb5",8.61716994228093e-25,0.261513837804893,0.792,0.559,1.48163619987578e-20
"Slc9a3r1",1.09790034926354e-24,-0.340400492524279,0.7,0.744,1.88772986052372e-20
"Gapdh",1.17673141070968e-24,0.426626218675608,0.998,0.996,2.02327198757422e-20
"Actg1",1.23891651792769e-24,0.2668854196496,1,0.994,2.13019306092487e-20
"Anpep",1.59608555877002e-24,-0.380185332115213,0.605,0.734,2.74430950974917e-20
"Ywhaz",1.71271059026316e-24,-0.297281853700112,0.977,0.982,2.94483458889847e-20
"H2afz",2.72261765105321e-24,0.286723014725884,0.985,0.972,4.68126878922088e-20
"Snx24",3.22283136236452e-24,-0.332855045452973,0.405,0.537,5.54133624444956e-20
"Coro1c",3.76061268120296e-24,-0.29743327736824,0.899,0.895,6.46599744406036e-20
"Atp8b4",4.28378096599404e-24,-0.354102647851425,0.666,0.729,7.36553299293015e-20
"Ccl9",6.26608574902975e-24,-0.497506217350603,0.964,0.969,1.07739078368818e-19
"Myof",6.31872464430647e-24,-0.396024915374778,0.844,0.85,1.08644151534206e-19
"AY036118",6.95383995270428e-24,0.305198096582208,0.83,0.606,1.19564324146797e-19
"Piezo1",8.25141934542047e-24,-0.318626453761985,0.56,0.635,1.4187490422516e-19
"Prdx6",1.20176889150353e-23,-0.364755267754693,0.909,0.914,2.06632143205116e-19
"Ptpre",1.26485368234514e-23,-0.357060799221217,0.903,0.915,2.17478942142424e-19
"Ppp1r14b",1.89216849824945e-23,-0.295383038917638,0.939,0.938,3.25339451589011e-19
"Tmem106a",1.91433270521968e-23,-0.344812006161061,0.571,0.664,3.29150365335472e-19
"Lst1",2.13191933858689e-23,-0.468141971462754,0.749,0.791,3.6656221107663e-19
"Rassf3",2.32976616446378e-23,0.294105584728472,0.804,0.579,4.00579994317903e-19
"Tmcc1",2.91008139939007e-23,0.283178517470957,0.903,0.71,5.00359395811129e-19
"Baz1a",2.93255099776596e-23,0.280697107577111,0.878,0.689,5.0422281855588e-19
"Mef2a",3.17378341385226e-23,0.264481542049745,0.951,0.855,5.45700320177758e-19
"Gadd45b",4.35725089754074e-23,-0.34935770515024,0.182,0.342,7.49185719323155e-19
"Pgf",4.86385147736138e-23,-0.356647427404563,0.206,0.367,8.36290623017516e-19
"Plxdc2",6.39207797476119e-23,0.375836956094382,0.753,0.56,1.09905388698044e-18
"Mpp6",6.88749600163103e-23,-0.31670509525305,0.721,0.777,1.18423606252044e-18
"Cct4",8.3331815955902e-23,0.254861303170944,0.826,0.634,1.43280724354578e-18
"Abhd12",8.64428645441867e-23,0.261850755000547,0.823,0.622,1.48629861297275e-18
"Mfge8",1.07787655521392e-22,-0.657359818923592,0.455,0.588,1.85330094903481e-18
"Sort1",1.15133156320871e-22,0.289159180285142,0.771,0.543,1.97959948978106e-18
"Neat1",1.19622858008943e-22,-0.289608803074663,0.986,0.997,2.05679542060577e-18
"Man2b1",1.24802762296468e-22,0.32195278529357,0.952,0.894,2.14585869492547e-18
"Cd28",1.43234641284093e-22,-0.30747839374479,0.125,0.283,2.4627764222387e-18
"Cst3",1.68470627487698e-22,0.320794980921997,0.999,0.988,2.89668396902349e-18
"Igf1",3.29827908870473e-22,-0.5485743864662,0.436,0.578,5.67106106511892e-18
"AW112010",4.59766133388999e-22,0.338977923325091,0.784,0.57,7.90521889749044e-18
"Unc119",4.63727051867507e-22,0.27244331934908,0.799,0.59,7.97332292980992e-18
"Ctss",5.76225755357137e-22,0.324457441519149,1,0.998,9.90762563761061e-18
"Tm6sf1",5.82420518635627e-22,0.272208752308195,0.957,0.888,1.0014138397421e-17
"Csf1r",6.24408128424057e-22,0.369153113145795,0.958,0.882,1.07360733601232e-17
"Kctd12",6.43688991687371e-22,0.342571598707977,0.912,0.82,1.10675885230727e-17
"Cd44",7.24281279844645e-22,-0.257073577147332,0.977,0.978,1.24532923256488e-17
"Atp6v1c1",8.57205894436161e-22,-0.271829036155103,0.851,0.902,1.47387981489353e-17
"Sox4",1.08446794128668e-21,-0.324846651508347,0.085,0.233,1.86463417824832e-17
"Stk24",1.33714343801923e-21,0.272675949507461,0.852,0.679,2.29908442733026e-17
"Tnfaip2",1.52232661498481e-21,-0.323765195204222,0.956,0.974,2.61748838180489e-17
"Tfec",1.58489134323018e-21,-0.318746003080893,0.667,0.752,2.72506217554996e-17
"Hmgcr",1.66474908812935e-21,-0.357409874190141,0.6,0.683,2.8623695821296e-17
"Ms4a7",2.22878813940059e-21,-0.542732677427763,0.488,0.602,3.83217832688537e-17
"Cmklr1",2.65062010380205e-21,-0.303750893010743,0.439,0.539,4.55747620647725e-17
"Rcbtb2",3.05955856204188e-21,0.30601706614086,0.823,0.631,5.26060499157481e-17
"Vcp",4.06207385331786e-21,-0.263163580228471,0.95,0.967,6.98432978339472e-17
"Lrpap1",4.37697753753778e-21,-0.571378521214897,0.876,0.888,7.52577517804245e-17
"Slc11a1",5.36550772339336e-21,-0.29158040332729,0.317,0.45,9.22545397960255e-17
"Junb",5.59480530462274e-21,0.384742364231457,0.903,0.764,9.61970824076834e-17
"Mapk6",7.16283075728577e-21,-0.320357186216439,0.592,0.652,1.23157712040771e-16
"Arl4c",7.30203055591019e-21,-0.351474454308597,0.802,0.867,1.2555111337832e-16
"Rab11a",7.78146792928398e-21,-0.267602185544607,0.846,0.861,1.33794559576109e-16
"Tns3",8.56150479312094e-21,-0.291338997408221,0.365,0.486,1.47206513412921e-16
"Mtpn",9.06586701846023e-21,-0.285569793904686,0.954,0.96,1.55878517515405e-16
"Ninj1",1.05794273571744e-20,-0.320222270962597,0.702,0.796,1.81902673979256e-16
"Rpn1",1.98199140970642e-20,-0.30866539754753,0.911,0.936,3.40783602984922e-16
"Rab31",2.47925048563909e-20,-0.305888561855095,0.609,0.665,4.26282328500785e-16
"Adam15",2.81309062126421e-20,-0.287162638291648,0.755,0.782,4.83682801420168e-16
"Stxbp5",3.10626347312435e-20,-0.291041531723188,0.367,0.484,5.34090941569001e-16
"Lgals8",5.11508173595134e-20,-0.280142395042733,0.732,0.766,8.79487153679473e-16
"Malat1",6.04390911402315e-20,0.332112226625672,1,0.998,1.03918973306514e-15
"Hnrnpab",7.41361002806201e-20,-0.279447081365496,0.882,0.914,1.27469610822498e-15
"Ngp",8.2875121279638e-20,-1.06289175657785,0.059,0.188,1.4249548352821e-15
"Irf8",8.37553650652976e-20,0.275110135534364,0.846,0.695,1.44008974693273e-15
"Sgpl1",9.02331138552446e-20,-0.293780857237631,0.906,0.92,1.55146815962708e-15
"Adgrg3",1.09234924387505e-19,-0.252661378936821,0.105,0.243,1.87818528991876e-15
"Lcn2",1.88495905287917e-19,-0.778809577962306,0.094,0.234,3.24099859552044e-15
"Gas6",1.96220294359945e-19,-0.460236591965251,0.092,0.228,3.37381174122489e-15
"Tppp3",2.45234717789402e-19,-0.378329225666994,0.138,0.279,4.21656573767098e-15
"Bid",4.13650515623059e-19,-0.259570394277304,0.246,0.377,7.11230696562288e-15
"Tuba1b",5.28005618652155e-19,-0.309813605320862,0.876,0.916,9.07852860710515e-15
"Tuba1a",8.53742903813027e-19,-0.37437051199514,0.452,0.535,1.46792554881612e-14
"Txn1",8.64656592425172e-19,0.285487753133623,0.993,0.981,1.48669054501584e-14
"Ccng1",8.80019651989405e-19,-0.295943433990143,0.815,0.829,1.51310578963058e-14
"Tbcb",1.09472084682852e-18,-0.264015414917083,0.875,0.863,1.88226302403696e-14
"Gda",1.13018618214445e-18,0.292362272776479,0.912,0.806,1.94324212157917e-14
"Vat1",1.17304973571151e-18,-0.268859269717624,0.927,0.956,2.01694171558237e-14
"Trio",1.43895410026726e-18,-0.297578383169739,0.613,0.672,2.47413767999952e-14
"Atf3",1.45845314484663e-18,-0.424843604107229,0.387,0.513,2.50766433724929e-14
"Tceal9",1.53077883561438e-18,-0.401269628094189,0.524,0.612,2.63202112995537e-14
"Morf4l2",1.67442131000716e-18,-0.282178038939483,0.821,0.834,2.87900000042631e-14
"Socs3",1.69957853018778e-18,-0.288589163113906,0.288,0.423,2.92225532480486e-14
"Msmo1",2.20908907337401e-18,-0.304405665495967,0.686,0.762,3.79830775275927e-14
"Gclm",2.86996456129567e-18,-0.341339863294992,0.851,0.85,4.93461706669177e-14
"Nrros",3.77568749033235e-18,-0.299855570407663,0.759,0.775,6.49191707087744e-14
"Card19",4.25051965817499e-18,-0.286866308948142,0.81,0.834,7.30834350026607e-14
"H2-Ab1",6.32471363129632e-18,1.10039126467462,0.537,0.356,1.08747126176509e-13
"S100a11",6.71853452495628e-18,0.285766490564705,0.991,0.985,1.15518482622098e-13
"Rnf128",6.79042164727937e-18,-0.401451273723345,0.394,0.504,1.16754509803321e-13
"Dennd1a",6.88338551556943e-18,-0.292207757296651,0.493,0.567,1.18352930554701e-13
"Arg1",7.5828982699632e-18,0.823381041966099,0.15,0.05,1.30380352853747e-13
"Tcf7l2",8.79854395043854e-18,0.272402717979199,0.728,0.529,1.5128216468384e-13
"Tma16",8.84223040025765e-18,-0.351867595681108,0.505,0.583,1.5203330950203e-13
"Gba",1.14202792768568e-17,-0.263753027758466,0.639,0.685,1.96360281886275e-13
"AI413582",1.40351449486398e-17,-0.267364463376204,0.746,0.748,2.41320282246913e-13
"Wfdc21",1.44275325953174e-17,-0.542062849562426,0.818,0.885,2.48066995443888e-13
"Glmp",1.47136533486795e-17,-0.282785305344663,0.828,0.841,2.52986555677196e-13
"Fndc3a",1.55574211570967e-17,-0.321520843999227,0.811,0.796,2.6749429937512e-13
"Spint1",1.57338109675554e-17,-0.291292471052522,0.762,0.837,2.70527145776148e-13
"Arf6",1.61730835853116e-17,-0.282486574794431,0.608,0.647,2.78079999165847e-13
"Pea15a",1.97065510058899e-17,-0.291223776597715,0.622,0.671,3.38834437995271e-13
"Lpl",3.23243637271279e-17,-0.805033824172592,0.795,0.859,5.55785109924237e-13
"Arap2",4.6826903669858e-17,-0.285900423008245,0.24,0.362,8.05141781699539e-13
"Nabp1",5.75256162793748e-17,-0.290688482236648,0.815,0.888,9.89095446307571e-13
"Ly6e",5.76058772712378e-17,-0.291133774126574,0.922,0.966,9.90475453801663e-13
"Ifitm2",6.68303529568198e-17,0.481003687651171,0.893,0.828,1.14908108873956e-12
"Slc35f6",6.79518219515622e-17,-0.275966948541522,0.663,0.705,1.16836362663516e-12
"Tmem65",7.17346406707478e-17,-0.298440391072697,0.639,0.689,1.23340541169284e-12
"Tnfrsf26",7.59273695820911e-17,-0.310615235051136,0.413,0.505,1.30549519259447e-12
"Tecpr1",8.17455624789094e-17,-0.275055482202585,0.736,0.775,1.40553320126237e-12
"Myo1e",8.28304542961157e-17,-0.297834923557817,0.481,0.559,1.42418683116741e-12
"Glrx",8.52835453157179e-17,-0.26778724601473,0.758,0.819,1.46636527815845e-12
"BC100530",1.37597224389627e-16,-0.836229684128225,0.086,0.208,2.36584667615525e-12
"Nceh1",1.42124874625755e-16,-0.252927036524361,0.923,0.905,2.44369509431524e-12
"Ap3s1",1.44958584765647e-16,-0.253837569341075,0.933,0.922,2.49241790646053e-12
"Adamtsl5",1.57012249883712e-16,-0.271865718421408,0.378,0.487,2.69966862450055e-12
"Tarm1",1.6688658139773e-16,-0.341621189572183,0.391,0.5,2.86944788055258e-12
"Bax",1.8848901866233e-16,-0.251666463518156,0.931,0.925,3.2408801868801e-12
"Eid1",1.94742808413145e-16,-0.270790559654245,0.651,0.729,3.34840784785562e-12
"Hvcn1",2.01328827403215e-16,-0.281099450330296,0.863,0.879,3.46164785837088e-12
"Kif5b",3.64920623782498e-16,-0.251993045585198,0.932,0.929,6.27444520531628e-12
"Sat1",3.93680531878583e-16,0.283371855735706,0.984,0.96,6.76894306512036e-12
"Tes",4.12786025106988e-16,-0.277558226486885,0.493,0.57,7.09744291568955e-12
"Dtnbp1",4.32714699414966e-16,-0.259261262272694,0.841,0.844,7.44009654174093e-12
"Insig1",4.58615884109563e-16,-0.302407342515445,0.513,0.581,7.88544151137982e-12
"Naaa",4.68700348092068e-16,0.270480563523954,0.993,0.965,8.05883378509501e-12
"Cxcl2",7.79293288593558e-16,-0.345606876727049,0.111,0.246,1.33991688040776e-11
"Ch25h",9.94041996358643e-16,-0.41689150015187,0.155,0.294,1.70915580853905e-11
"Sh3bp5",1.01950007999208e-15,-0.299533588981622,0.495,0.567,1.75292843753837e-11
"C3",1.17077376154104e-15,0.254555628332073,0.851,0.667,2.01302840559367e-11
"Slfn5",1.40527513818733e-15,-0.386947705965729,0.379,0.493,2.41623007259929e-11
"Eif4a1",1.63656956549624e-15,-0.252007987410625,0.985,0.978,2.81391771091423e-11
"Bst1",1.86795753974124e-15,-0.31514286007534,0.792,0.833,3.21176619383109e-11
"Cybb",2.05191959409615e-15,0.295978775547103,0.995,0.954,3.52807055008893e-11
"Enah",2.19616074063463e-15,-0.270901909223354,0.25,0.366,3.77607877744718e-11
"Sqle",2.23243238902573e-15,-0.289058860954776,0.564,0.647,3.83844424969084e-11
"Ezr",2.25990688209308e-15,-0.267913775969724,0.751,0.774,3.88568389307084e-11
"Tns1",2.56336280667737e-15,-0.292461566215847,0.47,0.597,4.40744600980106e-11
"Aldoa",2.70597464310915e-15,0.268921850798482,0.994,0.992,4.65265280136188e-11
"Hmox1",2.77858049611928e-15,-0.321875832080696,0.826,0.839,4.77749130502748e-11
"Pnp",3.25174080197105e-15,-0.298624805380018,0.856,0.859,5.59104313490902e-11
"Ckap4",3.61593007488752e-15,-0.336532296713868,0.58,0.622,6.2172301707616e-11
"Rhoc",4.3488950673741e-15,-0.320125556721627,0.389,0.476,7.47749017884303e-11
"Tpm1",4.83143015940298e-15,-0.270934668373706,0.386,0.468,8.30716101607748e-11
"Atp6v1b2",6.30652767864347e-15,-0.272731365912338,0.945,0.943,1.08434436906596e-10
"Actn4",1.26967570344774e-14,-0.254275403554017,0.793,0.785,2.18308040450804e-10
"Csf2rb",1.34374669199439e-14,-0.298085281699247,0.987,0.992,2.31043806221515e-10
"Hmgcs1",1.42561374270438e-14,-0.307098538229605,0.774,0.817,2.45120026920591e-10
"Trem2",1.48956842351237e-14,0.29834710680345,0.945,0.891,2.56116394738717e-10
"Idi1",1.57638135833168e-14,-0.311560715028166,0.537,0.624,2.71043010751549e-10
"Slc48a1",1.70599529760874e-14,-0.283437910222021,0.832,0.808,2.93328831470847e-10
"Nup62",2.4432127965339e-14,-0.29692387712938,0.561,0.589,4.2008600823604e-10
"Map2k3",2.5512206943803e-14,-0.27315719089627,0.614,0.643,4.38656886191749e-10
"Denr",4.73668265208515e-14,-0.275811997372336,0.776,0.774,8.1442521519952e-10
"Egln3",1.08618035895428e-13,0.356457004532877,0.292,0.166,1.86757850918599e-09
"H2-Aa",1.33230517605656e-13,1.13352343260343,0.462,0.314,2.29076551971166e-09
"Tuba1c",2.13263946718566e-13,-0.263223365677847,0.59,0.629,3.66686029987902e-09
"Nfe2l2",2.4288350851307e-13,0.255265059801804,0.958,0.882,4.17613904537372e-09
"Tubb4b",2.43423800428948e-13,-0.264083651395197,0.638,0.667,4.18542882457533e-09
"Kras",2.60415439016378e-13,-0.255090238733221,0.46,0.514,4.47758305844761e-09
"Gstm2",2.81922748396131e-13,-0.294142260282998,0.205,0.317,4.84737973592308e-09
"Rab7b",6.062460334673e-13,-0.331892975337375,0.612,0.635,1.04237942994368e-08
"Ctsd",6.83544529807473e-13,0.321773663069091,1,0.999,1.17528646455097e-08
"Rab3il1",8.05349609247978e-13,-0.261722212642368,0.536,0.59,1.38471811814097e-08
"Ldlr",1.0648828759616e-12,-0.274423180626284,0.78,0.794,1.83095961692837e-08
"Dse",1.06919440894396e-12,-0.256235625489845,0.461,0.516,1.83837286673824e-08
"Fam162a",1.12240538756193e-12,0.342997781915774,0.704,0.557,1.92986382337399e-08
"Tubb5",2.68420433813419e-12,-0.268951063222991,0.978,0.963,4.61522093898793e-08
"Manf",3.67503817266039e-12,-0.282786908481393,0.774,0.778,6.31886063407228e-08
"Cyp51",5.61367730954642e-12,-0.273623989834491,0.587,0.651,9.65215676603412e-08
"Slpi",6.18552493215958e-12,0.27249407159053,0.691,0.532,1.06353915683552e-07
"Pira2",6.39621772579885e-12,-0.277866620017522,0.73,0.724,1.09976567577385e-07
"Mgl2",7.98616516218007e-12,0.489160919702769,0.361,0.234,1.37314123798524e-07
"Alas1",1.25050047843187e-11,-0.315466487355978,0.821,0.822,2.15011052261576e-07
"H2-Eb1",1.92591551925187e-11,1.11020012184641,0.389,0.263,3.31141914380166e-07
"Emb",2.6614563715021e-11,0.27490644352373,0.965,0.954,4.57610808516071e-07
"B4galt5",4.24672973041967e-11,-0.254882510112652,0.543,0.566,7.30182709848359e-07
"Maoa",4.91002621689145e-11,-0.257176622750469,0.183,0.281,8.44229907732316e-07
"Il11ra1",5.2422286440682e-11,-0.259847399933094,0.593,0.626,9.01348793061086e-07
"Il1rn",6.87700337024631e-11,-0.442938615595717,0.795,0.814,1.18243195948015e-06
"H2-DMa",7.59069671409393e-11,0.25618278735352,0.906,0.838,1.30514439302131e-06
