"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Rpl6",1.7659722073195e-21,0.319928660938418,1,0.934,3.03641261326515e-17,1.94818016953969e-134,0.699823782315824,0.998,0.83,3.34970098350655e-130,1.7659722073195e-21,3.89636033907939e-134
"Rpl15",9.36747070065171e-17,0.260086101730182,0.989,0.925,1.61064291227006e-12,3.76052401329176e-134,0.714729201384893,0.991,0.824,6.46584498845385e-130,9.36747070065171e-17,7.52104802658347e-134
"Rpl7",1.62967568063032e-22,0.309915559980695,1,0.939,2.80206436527577e-18,5.12465052681461e-133,0.643990129128039,0.998,0.846,8.81132411580504e-129,1.62967568063032e-22,1.02493010536295e-132
"Rack1",2.7783274903374e-22,0.304574718264527,0.995,0.929,4.77705628688613e-18,1.23927304943478e-131,0.666797448401375,0.993,0.818,2.13080608119816e-127,2.7783274903374e-22,2.47854609886955e-131
"Rpl18a",1.73469155932109e-23,0.350450474330045,0.989,0.955,2.98262866709668e-19,3.55298834845255e-131,0.678397285676759,0.996,0.891,6.10900816632931e-127,1.73469155932109e-23,7.1059766969052e-131
"Rpl17",4.52179122047112e-16,0.259047412759239,0.995,0.966,7.77476782447804e-12,2.40609028627536e-128,0.623355931298797,1,0.907,4.13703163822185e-124,4.52179122047112e-16,4.81218057255069e-128
"Rpl11",1.43931144024848e-18,0.285735754919436,1,0.951,2.47475209036324e-14,3.12474286459171e-128,0.669093259364351,0.996,0.874,5.37268288137899e-124,1.43931144024848e-18,6.24948572918337e-128
"Rplp1",5.78500008468608e-30,0.29706742158054,1,0.982,9.94672914560924e-26,6.98154758738535e-127,0.524770476274792,1,0.963,1.20040729217504e-122,5.78500008468608e-30,1.39630951747706e-126
"Rpl4",1.79231225355508e-21,0.305440642289445,0.995,0.884,3.0817016887626e-17,2.28030832968329e-125,0.660258377551921,0.989,0.741,3.92076214205745e-121,1.79231225355508e-21,4.56061665936647e-125
"Rps12",7.15471723524814e-20,0.269123996813136,1,0.971,1.23018208142857e-15,6.04282298979212e-124,0.558301730464355,1,0.948,1.03900298486486e-119,7.15471723524814e-20,1.20856459795842e-123
"Rpl5",7.80171282327677e-20,0.28479165890791,0.995,0.925,1.34142650283421e-15,7.8506390399883e-124,0.660043014085823,0.991,0.794,1.34983887653559e-119,7.80171282327677e-20,1.57012780799767e-123
"2010005H15Rik",1.89717458139213e-11,0.50278306521473,0.638,0.401,3.26200197524563e-07,2.68775824983241e-121,1.16636795072383,0.826,0.355,4.62133153476185e-117,1.89717458139213e-11,5.37551649966485e-121
"Gm5483",3.44448139090956e-27,0.910991587685129,0.708,0.389,5.92244130352989e-23,2.92717034079212e-120,1.19325013054838,0.891,0.45,5.03297668395797e-116,3.44448139090956e-27,5.85434068158409e-120
"Ffar2",3.92411596875943e-12,0.252339693032893,0.476,0.269,6.74712499668497e-08,1.06804791513519e-119,0.430952160802058,0.623,0.18,1.83640158528344e-115,3.92411596875943e-12,2.13609583027043e-119
"Rps23",7.34957640796367e-20,0.288877109898591,0.995,0.962,1.26368616758527e-15,1.5532710213442e-118,0.60282197587094,1,0.897,2.67069419409921e-114,7.34957640796367e-20,3.10654204268833e-118
"Rpl13a",2.00484828489139e-24,0.315668531137025,0.978,0.742,3.44713614104226e-20,1.08827610049555e-117,0.541955220524023,0.917,0.446,1.87118192719206e-113,2.00484828489139e-24,2.17655220099106e-117
"Rps17",4.3201959509232e-19,0.273217789297737,0.995,0.902,7.42814491801735e-15,1.29493183464942e-117,0.618721475082519,0.996,0.793,2.22650579649622e-113,4.3201959509232e-19,2.58986366929889e-117
"Rpl29",1.28608715878441e-15,0.272011874826074,0.989,0.903,2.21129826081391e-11,5.1514452964983e-116,0.60504676685722,0.989,0.779,8.85739504279918e-112,1.28608715878441e-15,1.03028905929966e-115
"Rpl36a",8.62690539099932e-22,0.341027648000257,0.995,0.88,1.48331011292842e-17,1.0164428688766e-114,0.65104170873171,0.991,0.726,1.74767186874643e-110,8.62690539099932e-22,2.03288573775325e-114
"Rpl7a",7.75435429961259e-24,0.329746591699609,0.989,0.906,1.33328367827539e-19,2.88867603028649e-114,0.587173903101704,0.989,0.79,4.96678956647458e-110,7.75435429961259e-24,5.7773520605731e-114
"Rps2",6.13928497961953e-11,0.263933919395375,0.989,0.941,1.05558865939578e-06,1.86807945277879e-113,0.688182212049608,0.993,0.873,3.21197581110786e-109,6.13928497961953e-11,3.7361589055575e-113
"Chil3",1.31429697111758e-37,1.16755228390812,0.897,0.514,2.25980221213956e-33,5.39205473507378e-112,0.919417015691422,0.941,0.539,9.27109891148585e-108,1.31429697111758e-37,1.07841094701474e-111
"Ifitm3",4.44504888810898e-17,0.58298804858499,0.924,0.717,7.64281705821458e-13,9.15292495711714e-111,1.03574121605998,0.952,0.546,1.57375391712672e-106,4.44504888810898e-17,1.83058499142342e-110
"Dna2",1.18624284538404e-23,0.273831112193715,0.659,0.338,2.03962594835331e-19,1.12088505504519e-109,0.343524895157716,0.562,0.169,1.92724976364469e-105,1.18624284538404e-23,2.24177011009041e-109
"Rpl24",8.48058295713215e-18,0.251176831681258,0.995,0.948,1.4581514336493e-13,1.83273909168995e-108,0.53927867195645,0.996,0.869,3.1512115942517e-104,8.48058295713215e-18,3.66547818337987e-108
"Napsa",3.61995657798528e-15,0.275856972987032,0.973,0.77,6.22415334018789e-11,9.53206653905167e-107,0.801879981194116,0.948,0.586,1.63894352072454e-102,3.61995657798528e-15,1.90641330781032e-106
"Stfa1",2.87016711444175e-35,1.11636826852171,0.265,0.052,4.93496533657114e-31,1.39702374526615e-105,1.17507576156492,0.366,0.079,2.40204262761062e-101,2.87016711444175e-35,2.79404749053227e-105
"Rpl36",1.11854874387861e-15,0.262710106022443,1,0.93,1.92323271022488e-11,5.82220915088366e-100,0.557282620857237,0.993,0.845,1.00107064140294e-95,1.11854874387861e-15,1.16444183017672e-99
"Naca",4.28684539493539e-21,0.310626855381714,0.989,0.9,7.37080197205192e-17,8.67950756181826e-100,0.564290750441599,0.989,0.769,1.49235453017903e-95,4.28684539493539e-21,1.73590151236366e-99
"Pilra",1.04352733685888e-23,0.35907661093221,0.843,0.547,1.79424090299516e-19,2.03208444339615e-98,0.434068196717162,0.754,0.299,3.49396599197534e-94,1.04352733685888e-23,4.06416888679229e-98
"Ctsc",4.04865412184564e-40,0.610203441319743,0.978,0.735,6.9612558971014e-36,3.29343424975538e-98,0.631974453388092,0.954,0.603,5.6627308490294e-94,4.04865412184564e-40,6.58686849951083e-98
"Ptpn18",5.42391773874426e-29,0.43710702059314,0.973,0.701,9.32588415999688e-25,6.4118337649939e-96,0.520451372244481,0.943,0.533,1.10245069755305e-91,5.42391773874426e-29,1.2823667529988e-95
"Fn1",1.13047842107856e-49,0.869954844991356,0.778,0.299,1.94374459720247e-45,4.31569212139696e-94,0.705349475858801,0.521,0.163,7.42040103352994e-90,1.13047842107856e-49,8.63138424279388e-94
"Scd2",3.3896659250018e-13,0.294141165685166,0.903,0.661,5.8281915914481e-09,8.56684483336826e-94,0.601701345346712,0.915,0.488,1.47298330064934e-89,3.3896659250018e-13,1.71336896667367e-93
"Stfa2l1",8.76204681621464e-21,0.474657817420096,0.362,0.127,1.50654632957994e-16,1.46461877468783e-93,0.870481220255549,0.595,0.198,2.51826552119826e-89,8.76204681621464e-21,2.92923754937563e-93
"Eef1a1",2.06276861734545e-14,0.259214829417028,1,0.973,3.54672436066377e-10,1.35419500279337e-91,0.533474663840854,1,0.943,2.32840288780291e-87,2.06276861734545e-14,2.70839000558672e-91
"Tifab",1.37238101708238e-37,0.400288179944934,0.859,0.457,2.35967192077144e-33,6.34902834896136e-90,0.396477795369329,0.78,0.341,1.09165193432042e-85,1.37238101708238e-37,1.26980566979227e-89
"Ssr4",1.14446782529891e-15,0.286579726196482,0.968,0.772,1.96779797881895e-11,3.41879346083342e-82,0.494733448504954,0.948,0.583,5.87827347655699e-78,1.14446782529891e-15,6.83758692166691e-82
"Ly6e",1.44365481186042e-33,0.560912363787817,0.984,0.707,2.4822200835128e-29,6.39785091415986e-81,0.515631414029362,0.985,0.723,1.10004648618065e-76,1.44365481186042e-33,1.27957018283199e-80
"Mycbp2",6.5015793751166e-33,0.528034552223697,0.957,0.734,1.11788155775755e-28,4.78823150225266e-78,0.546804783235647,0.954,0.65,8.23288524497323e-74,6.5015793751166e-33,9.57646300450541e-78
"Pdk3",5.99939604625953e-17,0.257277355903719,0.638,0.377,1.03153615619386e-12,1.2172045512073e-77,0.332312003977383,0.621,0.241,2.09286150534584e-73,5.99939604625953e-17,2.4344091024146e-77
"Itga1",1.61436154321492e-15,0.383009680875489,0.638,0.413,2.77573323740373e-11,4.67245813248108e-77,0.479637686273646,0.691,0.315,8.03382451298796e-73,1.61436154321492e-15,9.34491626496218e-77
"Krtcap2",2.749622961055e-22,0.37253106658233,0.924,0.681,4.72770171923798e-18,5.68210489152521e-74,0.4129756639002,0.865,0.469,9.76981115048844e-70,2.749622961055e-22,1.13642097830504e-73
"Pnp",7.83669322536374e-19,0.303372759341386,0.908,0.677,1.34744103316904e-14,1.16517999169462e-73,0.472176923135434,0.93,0.576,2.00341047771973e-69,7.83669322536374e-19,2.33035998338923e-73
"Lpcat3",3.49574717665337e-18,0.250546011184403,0.751,0.486,6.0105876955378e-14,1.03389024741191e-71,0.291657076751905,0.706,0.318,1.77767089140004e-67,3.49574717665337e-18,2.0677804948238e-71
"Eif3e",5.52571608851921e-16,0.272456378396916,0.957,0.746,9.50091624259994e-12,1.23721475290411e-71,0.37723320345076,0.9,0.494,2.12726704614332e-67,5.52571608851921e-16,2.4744295058082e-71
"Esyt1",3.61554511734749e-19,0.326883277753164,0.919,0.605,6.21656827476727e-15,3.14018152128396e-71,0.38618268733669,0.88,0.458,5.39922810769565e-67,3.61554511734749e-19,6.28036304256799e-71
"Ms4a6c",6.81365619033065e-24,0.624473253895013,0.411,0.154,1.17154004536545e-19,6.13538291989442e-70,0.464716472148092,0.399,0.125,1.05491773924665e-65,6.81365619033065e-24,1.22707658397888e-69
"Pycard",4.95926325665422e-22,0.340649340129186,0.984,0.879,8.52695724349126e-18,1.60449910287068e-69,0.458544628403197,0.983,0.781,2.75877575747585e-65,4.95926325665422e-22,3.20899820574141e-69
"Arhgdib",3.0207461985151e-34,0.404375425988778,0.989,0.899,5.19387101372687e-30,5.38338639630042e-68,0.383861859440154,1,0.883,9.25619456979894e-64,3.0207461985151e-34,1.07667727926009e-67
"Ndufa4",4.51916213517962e-12,0.256263228354665,0.892,0.704,7.77024737522783e-08,7.37546367656477e-66,0.443528254994777,0.967,0.651,1.26813722454855e-61,4.51916213517962e-12,1.47509273531297e-65
"Hspa8",4.96645834723226e-14,0.307681230577425,0.984,0.905,8.53932848223115e-10,2.23670795433218e-64,0.446308753236011,0.996,0.816,3.84579565667875e-60,4.96645834723226e-14,4.47341590866442e-64
"Prelid1",3.02425812314077e-21,0.32513472953329,0.968,0.836,5.19990941692824e-17,1.89263552452045e-63,0.374812073884594,0.978,0.763,3.25419752086045e-59,3.02425812314077e-21,3.78527104904089e-63
"Ethe1",1.16856150136003e-16,0.252763767398234,0.665,0.413,2.00922464543844e-12,2.95986212742955e-63,0.284758699918601,0.623,0.27,5.08918694190237e-59,1.16856150136003e-16,5.91972425485903e-63
"Il1rn",0.00163487670420985,-0.716799326175911,0.535,0.529,1,2.0280993919445e-62,-1.40685309705676,0.346,0.632,3.48711409450937e-58,0.00163487670420985,4.05619878388905e-62
"Ccl6",0.180946987638089,-0.426840941741999,0.995,0.953,1,1.95035465442564e-61,-0.931400119341911,0.993,0.979,3.35343979281944e-57,0.180946987638089,3.90070930885129e-61
"Ramp1",5.1983579801816e-28,0.432771748354524,0.881,0.55,8.93805671112425e-24,6.39077350594257e-61,0.31599511083221,0.739,0.352,1.09882959661177e-56,5.1983579801816e-28,1.27815470118852e-60
"Hnrnpa1",1.95374631238984e-11,0.264582462416621,0.854,0.663,3.3592714095231e-07,3.77656565873762e-59,0.34484506195551,0.821,0.437,6.49342699363346e-55,1.95374631238984e-11,7.55313131747518e-59
"Dbi",1.27768653903742e-19,0.371699212543714,0.984,0.835,2.19685423522094e-15,1.12519829182196e-58,0.428986283299787,0.983,0.724,1.93466594295868e-54,1.27768653903742e-19,2.25039658364394e-58
"Trps1",1.36265159903127e-26,0.383248314320651,0.854,0.551,2.34294315937436e-22,2.06005525668918e-56,0.256660236733734,0.745,0.38,3.54205900835138e-52,1.36265159903127e-26,4.12011051337832e-56
"Fam96a",3.64588693517728e-16,0.263584943838413,0.93,0.749,6.26873799634382e-12,1.06217458608408e-55,0.380171707809947,0.943,0.609,1.82630298331296e-51,3.64588693517728e-16,2.12434917216815e-55
"Ifi27l2a",1.13364774274014e-10,0.461399204006957,0.638,0.456,1.94919392886739e-06,7.12150211393494e-55,0.487296512275072,0.634,0.298,1.22447107346997e-50,1.13364774274014e-10,1.42430042278699e-54
"Ptpn1",5.40716937336932e-11,0.310891338422804,0.941,0.8,9.2970870205712e-07,1.72781733636242e-54,0.411858704399738,0.98,0.711,2.97080912814154e-50,5.40716937336932e-11,3.45563467272484e-54
"Lyz2",1.82773491852244e-29,0.626993097448404,1,0.941,3.14260741890748e-25,9.20007980774162e-52,0.526830905852351,1,0.963,1.58186172214309e-47,1.82773491852244e-29,1.84001596154833e-51
"Mgst2",7.59361297695359e-39,0.505808855039745,0.849,0.43,1.3056458152574e-34,3.12819814190968e-51,0.266932476089178,0.627,0.296,5.3786238851995e-47,7.59361297695359e-39,6.25639628381936e-51
"Rassf4",4.90067830044491e-14,0.277257717407431,0.951,0.715,8.42622626978497e-10,2.85953713989944e-50,0.330669132313261,0.856,0.508,4.9166881583431e-46,4.90067830044491e-14,5.71907427979892e-50
"Pid1",2.92577375153731e-22,0.377275697164472,0.773,0.475,5.03057538839325e-18,1.7682848178825e-49,0.363570784618276,0.695,0.376,3.04038891586717e-45,2.92577375153731e-22,3.53656963576499e-49
"Spint1",1.76952066033991e-18,0.37010256705728,0.897,0.617,3.04251382338845e-14,2.62722753249784e-49,0.295796798465178,0.928,0.585,4.51725501937679e-45,1.76952066033991e-18,5.25445506499571e-49
"Ctsd",0.265310331239929,-0.692426529522407,0.995,0.888,1,7.0100288503533e-49,-1.00416607409477,0.991,0.933,1.20530436052975e-44,0.265310331239929,1.40200577007066e-48
"Erp29",1.75148648466588e-21,0.310317936694375,0.978,0.807,3.01150586173451e-17,4.45057942407252e-47,0.319296109544841,0.967,0.682,7.65232626175029e-43,1.75148648466588e-21,8.90115884814512e-47
"Zfp703",3.46668663953073e-15,0.260835201400987,0.67,0.415,5.96062100800915e-11,2.66245432911777e-46,0.313862780394223,0.734,0.4,4.5778239734851e-42,3.46668663953073e-15,5.32490865823556e-46
"Klhdc4",5.82202107346369e-09,0.44028714286106,0.746,0.588,0.000100103830337135,6.96822866249612e-46,0.486314042018164,0.869,0.575,1.19811723622958e-41,5.82202107346369e-09,1.39364573249922e-45
"Ctsh",1.28420132824151e-13,0.313169059249948,0.951,0.751,2.20805576377846e-09,7.49549394082546e-46,0.334865544307939,0.937,0.579,1.28877522818553e-41,1.28420132824151e-13,1.4990987881651e-45
"Tgfbi",2.53440246121224e-31,0.562543372661313,0.957,0.62,4.35765159180833e-27,2.89216129916621e-45,0.389784284552031,0.967,0.683,4.97278213778638e-41,2.53440246121224e-31,5.78432259833244e-45
"Fkbp2",1.98210061365215e-15,0.259024550465902,0.87,0.591,3.40802379511351e-11,5.86329523243788e-45,0.266305980630633,0.837,0.472,1.00813498226537e-40,1.98210061365215e-15,1.17265904648758e-44
"H2afy",5.62289748349586e-16,0.288292486770435,0.968,0.814,9.66800993312279e-12,1.02444632178053e-44,0.348169200746042,0.956,0.691,1.76143300566944e-40,5.62289748349586e-16,2.04889264356104e-44
"Atp6v0d2",3.22962775637621e-15,-1.04432036284441,0.259,0.497,5.55302196431326e-11,1.94772679567977e-44,-1.21224975195775,0.318,0.549,3.3489214524918e-40,3.22962775637621e-15,3.89545359135954e-44
"Ccl9",0.150443275647046,-0.28777851407705,0.859,0.704,1,2.32958928429314e-42,-1.26615471455049,0.68,0.734,4.00549581541362e-38,0.150443275647046,4.65917856858629e-42
"Plxdc2",2.99372447802916e-22,0.525818775812919,0.708,0.425,5.14740986752333e-18,4.64714753750156e-41,0.310261151333591,0.512,0.243,7.99030547598018e-37,2.99372447802916e-22,9.29429507500317e-41
"Prdx1",0.00209346979064484,-0.70371021687917,0.962,0.91,1,7.14923961959968e-41,-1.00652816722088,0.98,0.898,1.22924026019397e-36,0.00209346979064484,1.42984792391994e-40
"Klk1b11",1.37372812911775e-14,0.337483121453422,0.746,0.475,2.36198814520505e-10,2.14379168175926e-40,0.308181331971951,0.368,0.143,3.68603541761688e-36,1.37372812911775e-14,4.28758336351856e-40
"Rbm3",4.8262802678454e-15,0.252554057967902,0.989,0.908,8.29830629253339e-11,7.47706783698669e-40,0.311762660211255,0.983,0.82,1.28560704389149e-35,4.8262802678454e-15,1.49541356739734e-39
"H2afj",9.10770981168491e-23,0.308448380948081,0.973,0.821,1.5659796250211e-18,1.30162997150427e-39,0.269594171856002,0.95,0.687,2.23802257300444e-35,9.10770981168491e-23,2.60325994300856e-39
"Marcks",6.86055749538614e-15,-0.605266715622624,0.541,0.744,1.17960425575669e-10,2.38106413995664e-39,-0.709559496995221,0.508,0.7,4.09400168224145e-35,6.86055749538614e-15,4.76212827991329e-39
"Spcs2",4.5038778443984e-11,0.256461779333314,0.924,0.737,7.74396756565862e-07,3.61124301711262e-38,0.284567439642368,0.919,0.638,6.20917124362344e-34,4.5038778443984e-11,7.22248603422531e-38
"Basp1",2.3396113126198e-19,-0.765019829757423,0.568,0.785,4.02272769091848e-15,3.66988812058557e-38,-0.778032915155455,0.634,0.737,6.31000563453483e-34,2.3396113126198e-19,7.33977624117119e-38
"Cd63",1.07018838317707e-07,-0.514887168556512,0.795,0.785,0.00184008190603465,4.4208892100176e-38,-0.598642556398871,0.778,0.831,7.60127690770426e-34,1.07018838317707e-07,8.8417784200352e-38
"Slc7a11",8.02055785902228e-08,-0.562303843778828,0.368,0.506,0.00137905471828029,1.6368652847362e-35,-0.874921648400817,0.29,0.533,2.81442617057541e-31,8.02055785902228e-08,3.27373056947242e-35
"H2-D1",5.43122840474348e-05,-0.271831119398458,0.968,0.883,0.933845411911595,3.72982958923883e-35,-0.486172426574303,0.969,0.884,6.41306899573725e-31,5.43122840474348e-05,7.45965917847767e-35
"Ms4a6d",5.22836279734772e-17,0.314087320028469,0.546,0.29,8.98964699375966e-13,6.5389043540892e-35,0.326083792004746,0.566,0.315,1.1242992146421e-30,5.22836279734772e-17,1.30778087081784e-34
"Mmp12",0.000719726654813069,-1.30237459996153,0.719,0.718,1,2.13792636217118e-32,-1.78569159531878,0.932,0.855,3.67595058711713e-28,0.000719726654813069,4.27585272434236e-32
"Mmp9",8.16954689107915e-08,-0.889504106035146,0.086,0.246,0.00140467189245215,5.95852039991612e-32,-1.08563168159445,0.074,0.324,1.02450799756158e-27,8.16954689107915e-08,1.19170407998322e-31
"Cd53",0.0498569812961125,-0.270329598387552,0.973,0.805,1,1.20702232217669e-31,-0.516306600678551,0.956,0.856,2.0753541807506e-27,0.0498569812961125,2.41404464435338e-31
"Saa3",1.69948273678315e-09,0.799300411476185,0.13,0.04,2.92209061762494e-05,2.02365530484151e-31,0.422798817495426,0.185,0.056,3.47947293114448e-27,1.69948273678315e-09,4.04731060968304e-31
"Rrbp1",1.30857170575017e-13,0.259236952309134,0.978,0.779,2.24995819086684e-09,7.20354468470003e-31,0.266167797824816,0.948,0.674,1.23857747308732e-26,1.30857170575017e-13,1.44070893694e-30
"Srgn",0.000576436575302959,-0.469027196084856,0.832,0.793,1,1.62394421540998e-30,-0.992955836346993,0.769,0.789,2.79220968397591e-26,0.000576436575302959,3.24788843081994e-30
"Ctsb",0.155531332386345,-0.660349646165907,0.962,0.843,1,1.11932930151336e-26,-0.940704866158837,0.974,0.859,1.92457480102207e-22,0.155531332386345,2.23865860302672e-26
"Hist1h2bc",0.00012539768618371,-0.395194609869271,0.319,0.434,1,3.8859128479524e-26,-0.738966052711968,0.248,0.447,6.68143855076935e-22,0.00012539768618371,7.77182569590483e-26
"Litaf",0.000524766715932924,-0.303814512942073,0.897,0.822,1,5.9320370682368e-26,-0.556300340785619,0.763,0.73,1.01995445351264e-21,0.000524766715932924,1.18640741364736e-25
"Cd36",2.70122588888054e-13,-0.684901773896429,0.049,0.294,4.6444877933412e-09,2.28787970519835e-25,-0.955938897889558,0.074,0.282,3.93378036511804e-21,2.70122588888054e-13,4.57575941039671e-25
