"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rps23",1.25889179289364e-12,0.444390760576563,0.934,0.823,2.16453854870132e-08
"Rpl24",1.466528149757e-12,0.431355171618706,0.904,0.758,2.52154850069219e-08
"Gpnmb",1.48000722240367e-12,-0.556490379256481,0.21,0.423,2.54472441820088e-08
"Trf",2.34544063891691e-12,0.537417598815966,0.482,0.256,4.03275063455373e-08
"Rplp0",2.81965341330401e-12,0.466609788326843,0.963,0.901,4.84811207883492e-08
"Crispld2",3.03892197001155e-12,-0.755918108515729,0.471,0.61,5.22512243523785e-08
"Wfdc17",6.07610873147675e-12,-1.00953097514896,0.54,0.686,1.04472613529011e-07
"Cish",1.02525854648976e-11,-0.563419091095514,0.522,0.667,1.76282954483449e-07
"Ube2h",1.3536481875056e-11,0.255091366960614,0.482,0.233,2.32746269359713e-07
"Selenop",1.57644998742254e-11,0.339731655724104,0.404,0.195,2.71054810837431e-07
"Rpl7",1.61364477275531e-11,0.364662937012664,0.938,0.818,2.77450082227549e-07
"AY036118",1.7841622668685e-11,0.55218164282998,0.746,0.528,3.0676886016537e-07
"Lrrk2",1.91015050152636e-11,0.355233522555278,0.463,0.242,3.28431277232441e-07
"Rps14",2.66301179019951e-11,0.391246164150427,0.971,0.905,4.57878247206904e-07
"Emilin2",2.69513988070351e-11,-0.521687008160522,0.871,0.901,4.63402351088161e-07
"Ing4",3.40263659036366e-11,0.27528188304445,0.46,0.225,5.85049335347128e-07
"Uba52",3.72208105723354e-11,0.39130541206294,0.496,0.27,6.39974616980735e-07
"Ogt",4.71328564471156e-11,0.433106367433734,0.794,0.531,8.10402333751705e-07
"Ccl2",5.12186474562771e-11,-0.558808190015271,0.029,0.191,8.80653424363229e-07
"Dynlt1f",6.39813454682878e-11,0.289755683702861,0.382,0.179,1.10009525398174e-06
"Eif4a2",8.77750187937037e-11,0.296414537837359,0.441,0.224,1.50920367313894e-06
"Skil",8.89606778036934e-11,0.251378944002257,0.379,0.176,1.5295898941567e-06
"Rps18",9.62538215401459e-11,0.53707684169385,0.809,0.619,1.65498820756127e-06
"Pold4",1.14848103298826e-10,0.327222638127591,0.518,0.279,1.97469828812001e-06
"Lgals3",1.23735986431942e-10,-0.323175935604308,0.989,0.987,2.12751655071082e-06
"AC169509.3",1.25546395211379e-10,0.258740232482284,0.129,0.031,2.15864471926444e-06
"Aldoc",1.42064945173424e-10,0.321050762275543,0.224,0.084,2.44266466731184e-06
"Nudt4",1.69354996643381e-10,0.40778813786689,0.654,0.397,2.91188981228629e-06
"Btg2",1.9976145023936e-10,0.382963077357296,0.713,0.47,3.43469837541555e-06
"Sorl1",3.74443527183833e-10,-0.465950361007487,0.919,0.883,6.43818200639882e-06
"Vim",3.89172667340965e-10,-0.40469668023116,0.849,0.931,6.69143484226055e-06
"Aldoa",3.94995604055901e-10,0.432238285243205,0.949,0.912,6.79155441613716e-06
"Pnpla7",4.37573542144247e-10,0.300771956356697,0.533,0.292,7.52363948362819e-06
"Kdelr1",4.54625381976822e-10,0.266813009218754,0.371,0.173,7.81682881770948e-06
"Tmem59",5.33684836954765e-10,0.269456061412547,0.662,0.374,9.17617708660022e-06
"S100a6",5.57057650009408e-10,-0.394856786555496,0.996,0.997,9.57804923426176e-06
"Rabac1",5.80377263130059e-10,0.333110086608754,0.886,0.634,9.97900666225823e-06
"Supt4a",6.49678586655999e-10,0.333465576525489,0.625,0.372,1.11705736189633e-05
"Ubb",6.67867436642786e-10,0.414134611780132,0.952,0.893,1.14833127056361e-05
"Xpo6",6.99666078720484e-10,0.31172848716921,0.515,0.282,1.203005855752e-05
"Krt83",7.81736223746226e-10,0.355134510843727,0.217,0.085,1.34411726310926e-05
"Ppt1",8.52456047424597e-10,-0.701756794102834,0.449,0.555,1.46571292794185e-05
"Slc22a15",8.59259594146505e-10,0.26182231590767,0.382,0.188,1.4774109461755e-05
"Cebpe",8.59518142243685e-10,0.439599905129466,0.643,0.411,1.47785549377379e-05
"Palm",1.0168245631142e-09,0.254263163331197,0.202,0.075,1.74832815381856e-05
"Rps5",1.30025047065202e-09,0.446353434013431,0.879,0.729,2.23565065923908e-05
"Pf4",1.39095951524177e-09,-0.369686409383034,0.004,0.129,2.39161579050669e-05
"Rin3",1.39922460846505e-09,0.33027280144692,0.647,0.398,2.4058267917948e-05
"Fam103a1",1.68008393921899e-09,0.255556897734557,0.489,0.261,2.88873632509313e-05
"Naca",1.68245111239511e-09,0.36887781781708,0.812,0.628,2.89280644265215e-05
"Pim1",1.97635639768561e-09,-0.472228360872399,0.607,0.73,3.39814719018064e-05
"Txnip",2.05790374627023e-09,0.579394967453434,0.816,0.622,3.53835970133703e-05
"Pgls",2.22610572037866e-09,0.313963789441905,0.518,0.305,3.82756617561907e-05
"Tgm2",2.33444853929246e-09,0.436896411964009,0.412,0.225,4.01385081845946e-05
"Myl6",2.43307926226835e-09,-0.267169163794805,0.989,0.987,4.1834364835442e-05
"Rpl10",2.97636143215499e-09,0.406852487526031,0.89,0.761,5.1175558464473e-05
"Rps27",3.34269810971923e-09,0.322213725425273,0.971,0.938,5.74743512985124e-05
"Iscu",3.46372744067205e-09,0.322634103444291,0.452,0.249,5.95553296149153e-05
"Mmp8",3.53222531300664e-09,-0.471202334268735,0.897,0.916,6.07330820318361e-05
"Ifngr1",3.73283646639935e-09,0.292282253553302,0.632,0.38,6.41823902032705e-05
"Retreg1",4.21872132638492e-09,0.302002358629261,0.43,0.233,7.25366944858623e-05
"Znrf1",5.22909718877036e-09,0.269416631381424,0.504,0.275,8.99090970637175e-05
"Junb",5.43877330488599e-09,0.455319651578376,0.662,0.449,9.35142682042097e-05
"Lyst",5.50475795873893e-09,0.370817672061841,0.875,0.726,9.46488083425571e-05
"Rnpep",5.64753501756849e-09,0.272495475871584,0.452,0.248,9.71037170920726e-05
"Anxa4",6.1824483117108e-09,-0.615493963602798,0.243,0.387,0.000106301016271556
"Eef1a1",6.62523365324585e-09,0.371041734266388,0.982,0.927,0.000113914267433909
"Eif4ebp1",8.12602184429634e-09,0.336297811909411,0.673,0.43,0.000139718819590831
"Ncf4",8.82454181789536e-09,0.338026282216655,0.846,0.637,0.000151729172016893
"Ier2",1.00359866467649e-08,0.3503563900408,0.75,0.521,0.000172558754404476
"Rps9",1.05776957682899e-08,0.294431802313165,0.996,0.981,0.000181872901039976
"Rrbp1",1.19975788435146e-08,0.335553794739275,0.618,0.388,0.000206286370635389
"Rpl11",1.21670969887769e-08,0.375507274244219,0.893,0.758,0.00020920106562503
"AB124611",1.23829440741513e-08,0.345895822978121,0.776,0.563,0.000212912340410958
"Ckap4",1.31252671209992e-08,-0.409685431173806,0.941,0.921,0.00022567584287846
"Rps3",1.37669275249538e-08,0.383937617393896,0.904,0.807,0.000236708551864055
"Adgre1",1.79155557884481e-08,-0.611617611383311,0.176,0.331,0.000308040066226576
"Mgst2",1.91082349181693e-08,0.339124141237836,0.504,0.305,0.000328546991183002
"Unc119",2.09422334227422e-08,0.290736851106745,0.699,0.452,0.00036008076147063
"Wfdc21",2.12693480565816e-08,-0.297969424387999,0.989,0.995,0.000365705170484863
"Fbxo31",2.26226689959248e-08,0.25855133197918,0.239,0.105,0.000388974170715931
"Ftl1",2.48382080366228e-08,-0.270509806966781,1,0.999,0.000427068148981693
"Calm1",2.70426662146324e-08,-0.324037786303731,0.963,0.962,0.000464971602894389
"Chic2",2.73778161307117e-08,0.250497735308612,0.618,0.371,0.000470734170551457
"Klf3",2.91413851260805e-08,0.259746386081978,0.493,0.28,0.000501056975857827
"Rpl27a",3.00672323197907e-08,0.327394513430106,0.938,0.863,0.000516975992506481
"Rpl34",3.07745912424669e-08,0.309271283637458,0.96,0.882,0.000529138321822976
"Ncf1",3.14099777095553e-08,0.319237739067823,0.912,0.802,0.000540063156738094
"Rpl19",3.33483946328281e-08,0.328353270416701,0.945,0.866,0.000573392297316846
"Scd2",3.42237404046102e-08,0.383800500123175,0.585,0.379,0.000588442992516867
"Stat6",3.68045800274991e-08,0.254785799725808,0.603,0.367,0.000632817948992819
"Cop1",3.80173409071675e-08,0.324487776015899,0.515,0.309,0.000653670159557837
"Uqcrh",4.1274879230258e-08,0.286050042524775,0.886,0.696,0.000709680273485057
"F2rl2",4.53214528406509e-08,-0.538804147086875,0.158,0.313,0.000779257060142152
"Pde4b",4.67721093769509e-08,0.265772956986208,0.239,0.105,0.000804199648627293
"Rpl18",4.78861322258298e-08,0.351038310964329,0.893,0.815,0.000823354157490918
"Upp1",4.88333533631594e-08,-0.494567631997143,0.585,0.697,0.000839640677726162
"Tpi1",5.10146679070726e-08,0.374419120592168,0.511,0.305,0.000877146199994206
"Map4k4",5.36907436332292e-08,-0.554876906859263,0.415,0.527,0.000923158646029742
"Drap1",6.19871820838005e-08,0.312835507970061,0.445,0.257,0.00106580760874887
"Rpl27",6.32747337721375e-08,0.300002629605474,0.717,0.481,0.00108794577247813
"S100a11",6.97898505494502e-08,0.277038438860912,0.989,0.979,0.00119996669034725
"G0s2",1.04750810479639e-07,0.360063626146722,0.452,0.268,0.00180108543538691
"Mpeg1",1.07777286336452e-07,0.371498054730236,0.415,0.241,0.00185312266126896
"Ly6c2",1.07916884551796e-07,-0.405320859055648,0.893,0.91,0.00185552291298357
"Rpl28",1.0971919445451e-07,0.326868492333935,0.941,0.823,0.00188651182945085
"Gpcpd1",1.23595472933767e-07,0.258790883482135,0.64,0.411,0.00212510056162318
"Plin2",1.28946276205837e-07,0.311498118089284,0.71,0.492,0.00221710227308316
"Gadd45a",1.53514494737992e-07,0.303413264564741,0.518,0.329,0.00263952822252503
"Rpl22",1.72138266921391e-07,0.346935315169136,0.768,0.566,0.00295974536144639
"Rpl36",1.7689126825613e-07,0.357920515378298,0.816,0.645,0.00304146846639591
"Bhlhe40",2.03830562114877e-07,0.287962973062755,0.46,0.267,0.0035046626850032
"Mogat2",2.29369488505198e-07,0.277809091703027,0.298,0.157,0.00394377898535837
"Rpl6",2.54478269710967e-07,0.348368739036109,0.875,0.709,0.00437549936941036
"Ubc",2.57086129096458e-07,0.318758986665872,0.919,0.778,0.0044203389036845
"Capg",2.68773237857853e-07,-0.413470090908864,0.746,0.784,0.00462128705172792
"Atp11b",2.74298130340362e-07,0.340873998217776,0.71,0.488,0.00471628205307219
"Hsp90b1",2.82447876548887e-07,-0.600286418468962,0.511,0.6,0.00485640878938157
"Lipg",2.91449104664862e-07,-0.535252137347721,0.324,0.477,0.00501117590560763
"Rpl17",3.3518839382619e-07,0.300536658086796,0.949,0.891,0.00576322924344751
"Cdkn2d",3.63074334998679e-07,0.285908928335925,0.676,0.445,0.00624270011596729
"Marcksl1",3.6634013602537e-07,0.349144881409942,0.331,0.18,0.00629885229882021
"Fth1",3.71725520142766e-07,-0.632908963753605,1,1,0.00639144859333472
"Mmp9",4.1764112751019e-07,0.408136259637785,0.812,0.707,0.00718092154641021
"Cd37",4.26192625856587e-07,0.256275493242193,0.673,0.437,0.00732795600897816
"Btf3",4.33252161025526e-07,0.28222824328362,0.853,0.667,0.0074493376566729
"Gpr141",4.61828084169872e-07,-0.495046299309958,0.64,0.686,0.00794067207921678
"Mtus1",5.03823515045426e-07,0.263884690503589,0.625,0.401,0.00866274151769105
"Msr1",5.20349783119774e-07,-0.327749094418792,0.011,0.107,0.00894689417096139
"Tarm1",5.43711621793904e-07,-0.582319852369701,0.643,0.679,0.00934857762512438
"Rpl26",5.44022177817406e-07,0.349598987967716,0.879,0.789,0.00935391732539247
"Lat2",7.87614572378894e-07,-0.457992141963823,0.04,0.148,0.0135422449574827
"Qsox1",9.04454793060089e-07,-0.443011018735805,0.673,0.742,0.0155511957118752
"Spint1",9.93884118882748e-07,-0.458813163701445,0.221,0.374,0.01708884354007
"Ctsl",1.07816004833118e-06,-0.551538536394571,0.32,0.432,0.0185378838710062
"Pira2",1.08822619827144e-06,-0.473001505022843,0.757,0.756,0.0187109612530791
"Klf2",1.11771502521251e-06,0.260175709151528,0.875,0.697,0.0192179921435038
"Gpi1",1.24097677260932e-06,0.331927580817932,0.904,0.777,0.0213373546282446
"Rps15a",1.25406102961623e-06,0.329932260763751,0.904,0.801,0.0215623253432215
"Cd24a",1.34524842558887e-06,-0.359152183030989,0.915,0.908,0.023130201429575
"Rps16",1.50630082198543e-06,0.263406327617331,0.993,0.934,0.0258993363332175
"Rbms1",1.58227446048889e-06,-0.417806338000275,0.779,0.76,0.027205627073646
"Sema4a",1.63565351120823e-06,0.268287542032873,0.654,0.437,0.0281234264717144
"Ier3",1.72171443933319e-06,-0.600803613333151,0.71,0.727,0.0296031580698949
"Rpl38",1.9278306391357e-06,0.285189289340109,0.871,0.742,0.0331471200092992
"Mapk13",2.19807285597905e-06,-0.399909749658677,0.695,0.705,0.0377936646857039
"Ccl9",3.4521140116031e-06,-0.429967688218613,0.143,0.27,0.0593556483155037
"Socs1",3.80187317399938e-06,-0.48974582231896,0.173,0.302,0.0653694073537454
"Rsrp1",4.34102936767336e-06,0.265236724715697,0.938,0.809,0.0746396589477757
"Ptpn18",4.48309037425559e-06,0.317739868598569,0.625,0.436,0.0770822558949506
"Zfand5",4.9638255693829e-06,0.252613672526001,0.577,0.385,0.0853480168399697
"Cmklr1",5.52243500752664e-06,-0.363190705645086,0.04,0.136,0.094952747519413
"Dgat1",6.02399680674201e-06,0.296988358463673,0.662,0.486,0.103576601095122
"Rpl14",6.66411161186113e-06,0.289273611513221,0.658,0.474,0.11458273505434
"Ifi204",6.86483052502449e-06,0.297434825334272,0.324,0.19,0.118033896047271
"Pnrc1",7.31797416140499e-06,0.286389470861176,0.695,0.508,0.125825247731197
"Chil1",7.44890439287863e-06,0.276403265060202,0.897,0.792,0.128076462131155
"Capn2",7.94149029814071e-06,-0.376002576119703,0.066,0.17,0.136545984186231
"Btg1",8.24056220548288e-06,0.374947660907417,0.882,0.723,0.141688226561073
"Arhgap45",9.88743872416745e-06,0.256788211603921,0.831,0.647,0.170004621423335
"Heatr1",1.11174765972924e-05,-0.362152388586113,0.048,0.142,0.191153892613845
"Rasa2",1.14447339829369e-05,-0.590087931807607,0.338,0.418,0.196780756102617
"Rpl37",1.18108053884588e-05,0.254898253274785,0.93,0.877,0.203074987849161
"Mcemp1",1.20556191940812e-05,0.276727558949694,0.875,0.742,0.207284316423032
"Pabpc1",1.23300868348291e-05,-0.367114901990415,0.908,0.873,0.212003513038051
"Rpl13",1.23504466900721e-05,0.293461349345787,0.941,0.872,0.2123535803891
"Gm39321",1.41617782586965e-05,-0.361043089587666,0.033,0.12,0.243497615380028
"Prdx1",1.42004314063371e-05,-0.532178120973128,0.489,0.566,0.24416221760056
"Stfa2l1",1.43049102547604e-05,0.5849802597067,0.54,0.413,0.245958626920351
"Cd14",1.53051122807473e-05,0.425652764854631,0.386,0.244,0.263156100555169
"Pglyrp1",1.84431645006768e-05,-0.264693904222512,0.982,0.985,0.317111770424636
"C5ar2",1.86738063137261e-05,0.250134882848492,0.401,0.25,0.321077425758206
"Ywhaz",2.02614826022116e-05,-0.360204599436219,0.846,0.812,0.348375931862426
"Rpl32",2.45416998878689e-05,0.377647364384555,0.838,0.758,0.421969987872018
"Lilra6",2.86009030064305e-05,-0.447796680287716,0.331,0.449,0.491763926292566
"Anxa11",2.97658288075155e-05,-0.407406103244498,0.754,0.72,0.511793660516421
"Cst3",3.07583746200589e-05,0.26275594638867,0.923,0.802,0.528859493217293
"Lpl",3.86099840675939e-05,-0.4414325820535,0.099,0.202,0.663860066058209
"Tes",4.07852104364808e-05,-0.452062139234161,0.276,0.378,0.70126090824485
"Csf2rb",4.08144449331827e-05,-0.434165412084686,0.838,0.803,0.701763566181144
"Ceacam10",4.08425660117243e-05,-0.379546576407152,0.732,0.784,0.702247080005587
"Rps6",4.81889752256167e-05,0.272070955156342,0.842,0.723,0.828561240029253
"Ltf",5.09817915538671e-05,-0.467048611134022,0.647,0.754,0.876580923977191
"Ripor2",5.89037691054692e-05,-0.524989040675318,0.39,0.447,1
"Lars2",7.10289001367547e-05,0.512494204169079,0.831,0.682,1
"Fabp5",9.61768640206485e-05,-0.323908332479077,0.599,0.669,1
"Rack1",0.000126249617430584,0.252320307362565,0.798,0.633,1
"St3gal5",0.000185061102892667,-0.383619784613888,0.239,0.334,1
"Eps8",0.00019816911734857,-0.38912566088206,0.154,0.247,1
"Vcan",0.000213704184434744,-0.344731895540548,0.037,0.109,1
"Serpinb2",0.000239171159724502,-0.489427968746143,0.085,0.167,1
"Psap",0.000288732957212494,-0.267533148045008,0.978,0.982,1
"Cxcl2",0.000297684984217564,-0.857157264188649,0.129,0.224,1
"Gm42418",0.000331272887153278,0.36241037095618,1,1,1
"Surf4",0.000350499542791243,-0.394016394495333,0.559,0.558,1
"Tpm3",0.000354913883169938,-0.271398586394847,0.893,0.85,1
"Clec4n",0.000362452217804401,-0.342639912280698,0.25,0.359,1
"Cfp",0.000445998596827076,-0.336022147336539,0.544,0.594,1
"Alcam",0.000464144157234495,-0.461847563589391,0.272,0.341,1
"Rps4x",0.000464536132358563,0.275603851446945,0.842,0.745,1
"Trpv2",0.000499935304467847,-0.403838702376199,0.445,0.487,1
"Lgals1",0.000576508243412792,-0.268696083186925,0.114,0.197,1
"Osm",0.000596208313655217,-0.518504488378326,0.265,0.329,1
"Gapdh",0.000841435984841296,0.265333453158065,0.971,0.974,1
"Flna",0.000862115978709277,-0.259282624944408,0.908,0.886,1
"Hspa5",0.000965959239033564,-0.483617194861656,0.423,0.469,1
"Calm3",0.00110239666256165,-0.290155829669503,0.673,0.664,1
"Fdps",0.00110881027853077,-0.304261429308905,0.467,0.539,1
"Cndp2",0.00116810193558634,-0.405504306694546,0.393,0.438,1
"Ctsd",0.00131283261218726,0.264662523207424,0.96,0.926,1
"Rbpj",0.0013916075644787,-0.371972372381759,0.555,0.565,1
"Cyp51",0.00144627499851231,-0.385459813755096,0.188,0.258,1
"Fam162a",0.00152558365569562,0.321850144840541,0.335,0.238,1
"2010005H15Rik",0.00153212339494301,-0.809239205964472,0.463,0.522,1
"Ptpn1",0.00165148028887955,-0.303569315722729,0.812,0.776,1
"Mif",0.00183305545639666,0.565659519744917,0.324,0.238,1
"Tlr2",0.00190381922982451,-0.458650769818175,0.555,0.555,1
"Tmsb10",0.00198142235919592,-0.370472598895486,0.776,0.761,1
"Samsn1",0.0023741961747871,-0.37092325344367,0.529,0.537,1
"Hdc",0.00238869016132798,-0.401401023006457,0.14,0.211,1
"Gapt",0.00242176090187981,-0.342385065246726,0.173,0.243,1
"Mcm3ap",0.0024796419018774,-0.350500420883826,0.202,0.27,1
"Il1r2",0.00274045214125478,-0.26638029323286,0.658,0.695,1
"Nqo1",0.00369058689433131,-0.31341803848586,0.11,0.173,1
"Ly6g",0.00420623841495427,0.251057783214586,0.64,0.532,1
"Lbr",0.00434989010080949,-0.342165044826366,0.676,0.651,1
"Mbnl1",0.00513122535694123,-0.284998061977887,0.574,0.594,1
"Ccl3",0.00522897929683223,-0.556841156337098,0.165,0.232,1
"Ccl4",0.00583362560461803,-0.616676295881499,0.096,0.158,1
"Glipr2",0.00659239943471218,-0.270401199708803,0.717,0.691,1
"Cstb",0.00682505368027829,-0.278143946352383,0.801,0.769,1
"Plekhg1",0.00721860110078234,-0.312828585905953,0.191,0.248,1
"Fam129b",0.0078260864506409,-0.288177657817352,0.132,0.193,1
"Gas7",0.0080234007150735,-0.306947558141346,0.368,0.404,1
"Chil3",0.00849507820750005,0.37595503684746,0.853,0.82,1
"Spcs2",0.00871874200485692,-0.266250420012991,0.577,0.591,1
"Cdkn1a",0.00874689713255055,-0.431085792930315,0.21,0.272,1
"Ctsb",0.010371231420972,-0.324092307168909,0.625,0.599,1
"Rock1",0.01040237782677,-0.288653895082435,0.618,0.588,1
"Casp6",0.0105229420876995,-0.40691206237995,0.195,0.252,1
"Eid1",0.0106289762537227,-0.3773031026588,0.474,0.487,1
"Trio",0.0114661598047198,-0.340806120785027,0.364,0.406,1
"Nek6",0.0121230637693017,-0.34431504035658,0.235,0.284,1
"Enah",0.0128228668086211,-0.400005754542844,0.239,0.289,1
"AI413582",0.0135593468179326,-0.3446243637217,0.426,0.429,1
"Eif5a",0.0157862682192037,-0.352641402258387,0.676,0.654,1
"Slc7a11",0.0159356984511121,-0.351554739335679,0.206,0.264,1
"Anxa5",0.0168757661252282,-0.270712849434433,0.588,0.593,1
"S100a4",0.0172479876618523,-0.269572848703759,0.221,0.282,1
"Lgals8",0.017655636021565,-0.288570269967506,0.162,0.21,1
"Adora2b",0.0176754346633337,-0.258484154532749,0.132,0.188,1
"Cdk11b",0.0178495707045355,-0.362286826178203,0.305,0.336,1
"Ndufa1",0.0197892951473576,-0.252353605754683,0.5,0.49,1
"Ngp",0.0199203456819652,-0.285247375294137,0.868,0.851,1
"Npepps",0.0200000418684068,-0.274196286945825,0.599,0.586,1
"Camp",0.0204468474640744,0.500386064822472,0.651,0.59,1
"Scamp1",0.0215130844912447,-0.336766794670389,0.202,0.241,1
"Mbd2",0.0221542558927925,-0.301539783862493,0.662,0.621,1
"Atp6v0a1",0.0262544727615351,-0.346890598009939,0.445,0.434,1
"Tnfrsf13b",0.0278162215493217,-0.26204799007864,0.404,0.426,1
"Myo1d",0.0297665074785692,-0.303596527877091,0.173,0.212,1
"Adam8",0.036603743454335,-0.328052986161408,0.765,0.692,1
"Selenof",0.0368618597817831,-0.299084553724606,0.526,0.504,1
"Mfsd1",0.0399197534229153,-0.265486098117551,0.221,0.258,1
"Plaur",0.042920236772255,-0.281987982062063,0.721,0.654,1
"Clec4d",0.044886821774388,-0.335567923806398,0.507,0.523,1
"Ftl1-ps1",0.0544145815774131,-0.264820607066091,0.349,0.36,1
"Tgfb1",0.0555283677102737,-0.259792863952679,0.596,0.586,1
"Cux1",0.0576357683348638,-0.330718380982881,0.408,0.394,1
"Adam15",0.057960497971024,-0.283618231213156,0.243,0.272,1
"Stfa1",0.0591142091391833,0.727403717501694,0.184,0.138,1
"Calm2",0.0604365685723671,-0.251620417062057,0.739,0.706,1
"Anxa6",0.061363633332943,-0.255952792922223,0.165,0.201,1
"Hk3",0.0618292020246581,-0.316439426078608,0.467,0.446,1
"Fndc3a",0.065522425163273,-0.316649632329483,0.316,0.336,1
"Gabbr1",0.0679827908394273,-0.27316818065937,0.228,0.255,1
"Bcl2l11",0.0726953330698658,-0.378139240230063,0.235,0.264,1
"Cmas",0.0740366552713218,-0.285836391151693,0.316,0.333,1
"Nup153",0.0766937492121968,-0.285440473381126,0.188,0.216,1
"Gng2",0.0782597946823279,-0.276311767826884,0.39,0.386,1
"Cltc",0.0791466844705791,-0.270899031410737,0.625,0.565,1
"Ptgs1",0.0823133597295697,-0.375962085631798,0.522,0.484,1
"Manf",0.0827304005650827,-0.256905091107146,0.243,0.273,1
"Olfm4",0.0853558774842696,-0.778029664858309,0.074,0.108,1
"Pqlc3",0.0893820623709256,-0.329216367423652,0.379,0.37,1
"Rps27l",0.0964094849069625,-0.307660588007736,0.456,0.435,1
"Etnk1",0.0979545057624782,-0.263659318534941,0.235,0.258,1
"Inhba",0.109467060383635,-0.286288163996736,0.312,0.327,1
"BC005537",0.113436956718735,-0.279227371004926,0.607,0.57,1
"E230014E18Rik",0.115072087846896,-0.310831538305697,0.154,0.18,1
"Ggh",0.131384249846878,-0.252877320975243,0.349,0.352,1
"Msmo1",0.133535130991873,-0.301658971858813,0.471,0.443,1
"Plek",0.137793807603982,-0.250275897411715,0.812,0.722,1
"Mpc2",0.143007043240679,-0.264373885186962,0.658,0.582,1
"Pfdn1",0.147269364597869,-0.260004066437745,0.335,0.331,1
"Vmp1",0.148252350031286,-0.277462053682801,0.39,0.4,1
"Tuba1a",0.150989829968906,-0.281594081093449,0.305,0.31,1
"Ap3m1",0.153833235490628,-0.290604719888358,0.261,0.268,1
"Hmgcr",0.157714772257527,-0.255170554947531,0.246,0.257,1
"Rab44",0.160573496402046,-0.267556436320527,0.57,0.511,1
"Gfpt1",0.183155806262843,-0.258585634739507,0.206,0.223,1
"Lilr4b",0.185242445310317,-0.255918145595823,0.783,0.711,1
"Bcl2l1",0.185529367960817,-0.2706812526739,0.268,0.279,1
"Atp6v1a",0.194619471867708,-0.277151157513214,0.533,0.482,1
"Cisd2",0.211892957751167,-0.271416725225343,0.489,0.445,1
