"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sphk1",8.45364645332524e-13,-0.379194512465358,0.074,0.157,1.45351997118474e-08
"Cxcl2",1.33165973342073e-12,-0.811091428070778,0.196,0.295,2.2896557456436e-08
"Emp3",4.6148876032827e-12,-0.283837083130265,0.897,0.846,7.93483774508427e-08
"Tnfsf14",4.97327672205544e-12,-0.467107659932098,0.136,0.216,8.55105199590212e-08
"Gas7",5.01556900218219e-12,-0.530978798882729,0.407,0.437,8.62376934235206e-08
"Fndc3a",5.8414880630269e-12,-0.448558390405751,0.685,0.644,1.00438545755684e-07
"Csf2rb2",1.07239874576784e-11,-0.467913918574716,0.658,0.627,1.84388240347322e-07
"Atp2b1",3.02480654895733e-11,-0.418485359710187,0.796,0.72,5.20085238027724e-07
"Ndrg1",4.41035422657123e-11,-0.554680259268142,0.258,0.324,7.58316305716656e-07
"Eps8",1.44307472833753e-10,-0.523802225502616,0.504,0.489,2.48122268790356e-06
"Mt2",3.24032829013377e-10,-0.853431679376496,0.469,0.5,5.571420462056e-06
"Slc39a2",6.49550957472407e-10,-0.506840516849068,0.159,0.233,1.11683791627806e-05
"Il7r",1.20892027793964e-09,-0.548387160678457,0.188,0.262,2.07861752588942e-05
"Sod2",2.44183732282715e-09,-0.574992971183301,0.763,0.699,4.19849509286899e-05
"Lpl",3.49953579531308e-09,-0.448194105323167,0.391,0.465,6.01710184646131e-05
"Calm3",4.02014221082809e-09,-0.28212456016963,0.876,0.8,6.91223251729782e-05
"Mfsd1",4.4429589410328e-09,-0.470657766984344,0.615,0.549,7.6392236032118e-05
"Fnip2",8.18544339231248e-09,-0.455246425513448,0.619,0.598,0.000140740513687421
"Atf3",8.40902731232595e-09,-0.49946936317473,0.272,0.331,0.000144584815608132
"Tax1bp1",1.00177195181163e-08,-0.309976782113928,0.867,0.766,0.000172244669394492
"Cmklr1",1.06928300090982e-08,-0.513967079073228,0.294,0.331,0.000183852519176435
"Serp1",1.16924593562651e-08,-0.258975441681494,0.898,0.818,0.000201040146171622
"Cdk6",1.22695989601211e-08,-0.543737539332061,0.383,0.399,0.000210963484520322
"Ngp",1.3264163134872e-08,-0.381734063578356,0.053,0.11,0.00022806402094099
"Lat2",1.59028939206312e-08,-0.459770065973201,0.296,0.344,0.000273434358071333
"Rab7",1.94220387230123e-08,-0.267388681157409,0.922,0.865,0.000333942533803474
"Rnh1",1.95692497690056e-08,-0.326710237534027,0.822,0.75,0.000336473680528283
"Slc43a2",4.18453231089761e-08,-0.375389941718944,0.776,0.689,0.000719488485535736
"Gclm",5.33269231450934e-08,-0.446498748285374,0.684,0.624,0.000916903116556736
"Ifrd1",7.71276965965333e-08,-0.471291007030388,0.517,0.501,0.00132613361528079
"Tgfbi",9.30666741370877e-08,-0.481609861937319,0.701,0.652,0.00160018839511309
"Esd",1.13831564616309e-07,-0.311396263384586,0.875,0.82,0.00195721992201281
"Socs3",1.27066980115904e-07,-0.443484439056361,0.244,0.291,0.00218478965611286
"Cd68",1.3624486837111e-07,-0.263956363161045,0.866,0.803,0.00234259426677286
"Slc7a11",1.38490290418897e-07,-0.396534733561233,0.629,0.638,0.00238120205346251
"Malt1",1.46132949951261e-07,-0.57397679388006,0.477,0.47,0.00251260994146198
"Nek6",1.51298622202023e-07,-0.3901244381424,0.631,0.581,0.00260142851014159
"Pf4",1.52297467848922e-07,-0.777332776885474,0.161,0.225,0.00261860266219436
"Tnfaip2",2.0412680168321e-07,-0.327319068456886,0.891,0.82,0.00350975622814112
"Tapbp",2.05882579814378e-07,-0.405099380280977,0.812,0.698,0.00353994507732842
"Osbpl8",2.22309147203095e-07,-0.318444133098425,0.784,0.71,0.00382238347701001
"Fyb",2.31454367400615e-07,-0.5027052270156,0.598,0.558,0.00397962639308618
"Serpinb2",2.46285745668035e-07,-0.552552950319398,0.168,0.226,0.0042346371110162
"Creg1",5.89112451785523e-07,-0.434674700658138,0.928,0.869,0.0101291994960003
"Alcam",9.07063765382929e-07,-0.429702054782875,0.62,0.569,0.0155960543819941
"Eid1",9.48164481419772e-07,-0.482702136322264,0.377,0.382,0.0163027400935316
"Gpr141",9.53329007749904e-07,-0.362081139859949,0.712,0.638,0.0163915389592519
"Bnip3l",1.07649500481373e-06,-0.284498198872203,0.921,0.857,0.0185092551127673
"Ppt1",2.96278422682835e-06,-0.515407539891346,0.515,0.47,0.0509421119960866
