"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Isca1",8.10136071020825e-05,0.255497753874402,0.2,0.016,1
"Grhpr",8.22517192763716e-05,0.450997420626644,0.32,0.055,1
"Tmem129",8.87653978403892e-05,0.320375467203928,0.12,0,1
"Sdc1",8.87653978403892e-05,0.434528399219875,0.12,0,1
"Tigd2",9.27058350922321e-05,0.367860359697158,0.32,0.055,1
"Mthfd1l",9.2797092930812e-05,0.405861114720254,0.16,0.008,1
"Rab6a",9.35825893414385e-05,0.802122942381879,0.6,0.22,1
"Ube2w",0.000104406141108406,0.34007793543584,0.32,0.055,1
"Slc35f6",0.000107629864109554,0.448751521087866,0.44,0.11,1
"Map2k1",0.000110800871024381,0.731485070988245,0.48,0.142,1
"Spag7",0.00012095997887886,0.342314879616213,0.36,0.071,1
"Trib3",0.00012606658230082,0.640252744704737,0.24,0.031,1
"Polr3gl",0.00012606658230082,0.3240003341344,0.24,0.031,1
"Rps7",0.000130673005576638,0.888643150391699,0.96,0.724,1
"Rap2a",0.000132130683371254,0.611564959623842,0.24,0.031,1
"Cdip1",0.000132130683371254,0.362783928720569,0.24,0.031,1
"Nxf1",0.000132248374713072,0.762900250345647,0.52,0.165,1
"Hk2",0.000156904386996278,1.29833765286887,0.68,0.346,1
"Fam117b",0.000162685087427028,0.395323813481864,0.28,0.047,1
"Cop1",0.000166211577688765,0.343059637926354,0.48,0.142,1
"Vdac1",0.000172861749300614,0.410827925769011,0.6,0.189,1
"Cinp",0.000174689739862394,0.270712404223612,0.24,0.031,1
"Zfp991",0.000175988196868544,0.538903350103458,0.48,0.142,1
"Acaa1a",0.000180509479519158,0.309764984593031,0.52,0.15,1
"Cct7",0.000187763221105136,0.294734572783685,0.52,0.142,1
"Rpl17",0.000213956715839966,0.764568989076129,0.96,0.787,1
"Pag1",0.000217855730563313,0.729609387212451,0.36,0.087,1
"Slc9a3r1",0.000227060228647049,0.594917967605033,0.48,0.142,1
"Jarid2",0.000233523771565475,0.383501677547108,0.48,0.142,1
"Rsbn1l",0.000263278502737832,0.53575968301995,0.48,0.165,1
"Nucb1",0.000271064723044343,0.571437361628032,0.56,0.205,1
"Plxnc1",0.000278033457472869,0.55174086045495,0.2,0.024,1
"Ap5m1",0.000278033457472869,0.710374488830394,0.2,0.024,1
"Eef1g",0.000283349545693887,0.753297793381593,0.64,0.244,1
"Scd2",0.00028456855106957,0.923199209480103,0.36,0.094,1
"Gpat3",0.000307068979631979,0.318780415645901,0.2,0.024,1
"Gpr84",0.000313104455026042,0.377959826336329,0.52,0.165,1
"Ube2d3",0.000344150296942619,0.797319873431326,0.92,0.724,1
"Ndufb8",0.000354302174715809,0.551753088905172,0.6,0.22,1
"5430427O19Rik",0.000355988702551671,0.290202185319255,0.2,0.024,1
"Hk1",0.000364551825071789,0.370619178847065,0.56,0.181,1
"Aars",0.00037357489652509,0.568941536041358,0.44,0.134,1
"Tpgs1",0.000373853030515659,0.297923566331599,0.2,0.024,1
"Sf3a3",0.000382696701008081,0.376480442180662,0.24,0.039,1
"Irgc1",0.000399108310337455,0.496145230489981,0.24,0.039,1
"Rbpms",0.000408477473252053,0.45775308773507,0.64,0.22,1
"Pafah1b3",0.000412123433818249,0.292267937300488,0.2,0.024,1
"Tor1a",0.000419052724110861,0.443654204579768,0.4,0.11,1
"Zbtb22",0.000419052724110861,0.34244036378436,0.4,0.11,1
"Mthfd2",0.00043392264353163,0.469035770261552,0.24,0.039,1
"Slco3a1",0.000444541977068181,0.468920375442612,0.4,0.11,1
"Atg7",0.000452039577462594,0.299964535485784,0.44,0.118,1
"Rnf217",0.000452374203257474,0.368565274960481,0.24,0.039,1
"Fam46a",0.000452374203257474,0.292816037476339,0.24,0.039,1
"Maml1",0.000452374203257474,0.306333605031208,0.24,0.039,1
"Fam207a",0.00045265734491286,0.292679064163166,0.28,0.055,1
"Psmd4",0.000463494397752186,0.555178312517086,0.76,0.315,1
"Aldoa",0.000469725564837022,0.950572402631881,0.96,0.858,1
"Yaf2",0.000469808414653985,0.645677302047381,0.28,0.055,1
"Dync1i2",0.000475458032722151,0.593272182804622,0.64,0.26,1
"Vps8",0.000486453108425266,0.3702536462272,0.36,0.094,1
"Naip2",0.000505944216263638,0.417076935551233,0.28,0.055,1
"Stard3",0.000512216463749933,0.448875808883024,0.24,0.039,1
"Thoc3",0.000512216463749933,0.313003268329405,0.24,0.039,1
"Dgat1",0.000512216463749933,0.306759116459761,0.24,0.039,1
"Rpl5",0.000522737149104681,0.888237045090011,0.88,0.543,1
"Polr2e",0.000545602106450652,0.648263923788384,0.4,0.11,1
"Eif4ebp1",0.000590560796441208,1.20744047436383,0.64,0.339,1
"Gpx4",0.000590701451692101,0.897316130383929,0.88,0.654,1
"Ankrd13c",0.000598492328502968,0.395568900718789,0.32,0.079,1
"Spopl",0.000603521862552799,0.289891715652135,0.24,0.039,1
"Tmem87b",0.000603521862552799,0.262484964225119,0.24,0.039,1
"Mier1",0.000607837161772113,0.55829477997104,0.6,0.22,1
"Asap1",0.000612690942061779,0.439396827333471,0.6,0.228,1
"March5",0.000618340834539098,0.41829301184332,0.32,0.079,1
"Metrnl",0.000632081353670548,1.00713347622207,0.6,0.283,1
"Mnt",0.000647126684468337,0.42925424166733,0.44,0.134,1
"Pfkp",0.000647844500838702,0.608907857430791,0.76,0.37,1
"9130401M01Rik",0.000648189305680565,0.454904069246049,0.16,0.016,1
"Ppdpf",0.000681621929070783,0.461588292941747,0.32,0.079,1
"Pan2",0.000684102619559277,0.276836443355682,0.16,0.016,1
"E530011L22Rik",0.000684102619559277,0.352488777111311,0.16,0.016,1
"Suz12",0.000698297847372398,0.629903928666129,0.56,0.213,1
"Stambpl1",0.000721858352450082,0.318123093476743,0.16,0.016,1
"Tspan31",0.000723024405665175,0.46113239053182,0.28,0.063,1
"Vegfa",0.000724611459038319,0.666582456976568,0.72,0.354,1
"Slf2",0.000745938152301173,0.490768083964464,0.36,0.094,1
"Bin3",0.000749152012695002,0.471440173240659,0.36,0.102,1
"Sccpdh",0.000761542409610123,0.339415130701934,0.16,0.016,1
"Smim19",0.000761542409610123,0.256864423951782,0.16,0.016,1
"Arnt",0.00079209485055354,0.291388498178715,0.36,0.094,1
"Pgk1",0.000797011943241679,1.19960240170925,0.88,0.724,1
"Cd81",0.000798501154653876,0.627825783688704,0.52,0.197,1
"Ufd1",0.00080062424544357,0.680210520518903,0.32,0.079,1
"Vamp3",0.000805700513143733,0.391182787238059,0.48,0.157,1
"Tomm6",0.00081432459259615,0.751255648614213,0.32,0.087,1
"Sin3a",0.000853411887042712,0.356175614374228,0.32,0.079,1
"Ddx28",0.000860153787183543,0.326787051917849,0.28,0.063,1
"Sash3",0.000861324100383963,0.548072893848343,0.24,0.047,1
"Ppp4c",0.000861793713412773,0.756223260415726,0.64,0.283,1
"Kmt2e",0.000868231162924187,0.461641380889263,0.92,0.535,1
"Cyth1",0.000881215975461886,0.409914302026236,0.6,0.244,1
"Clec4e",0.00088251773436891,-1.34538333433068,0.92,0.937,1
"Adgre1",0.000886049395823018,-0.948479881294985,0.32,0.685,1
"Ttc14",0.000898635136239295,0.64104771966665,0.6,0.252,1
"Idh3b",0.000938671590564947,0.408859279723926,0.32,0.079,1
"Smarcad1",0.000946952657243217,0.2677044111754,0.36,0.094,1
"Mrpl14",0.000950074352156212,0.863017395216187,0.56,0.236,1
"Rrbp1",0.000950432498521598,0.742247627829622,0.72,0.386,1
"Tgoln1",0.000980824310482034,-0.975781662286391,0.84,0.85,1
"Coa5",0.000983264534117063,0.385848675458196,0.4,0.118,1
"Adssl1",0.00100734819185233,0.549136767488007,0.56,0.213,1
"Mapk6",0.00104050050322486,-0.926435438878406,0.6,0.835,1
"Eif2a",0.00104120309089367,0.825473869848819,0.24,0.047,1
"Tmem181a",0.00104120309089367,0.354365980458022,0.24,0.047,1
"Cd300a",0.00104296589474446,0.551996649476094,0.32,0.087,1
"Eno1",0.00104596046042744,1.0612171099534,0.88,0.685,1
"Brd1",0.00106124140647874,0.560038639681812,0.48,0.173,1
"Zbtb38",0.00108111316289878,0.58550098903396,0.24,0.047,1
"Cdv3",0.00108793923321045,0.93931155310312,0.68,0.346,1
"Nrbf2",0.00109667111454452,0.336219590103884,0.4,0.118,1
"Cox17",0.00110548302784449,0.702983442009983,0.84,0.465,1
"Ntan1",0.00110841378490771,0.389681639476193,0.4,0.126,1
"Rcc2",0.00112243415263763,0.416933696107822,0.24,0.047,1
"Ncstn",0.00112685382700577,0.312417572820876,0.4,0.118,1
"Atp5f1",0.00114159683745429,0.511207869631151,0.8,0.433,1
"Exoc6",0.00117797294417881,0.318291317361344,0.2,0.031,1
"Fabp5",0.0011820460364635,-1.90754758199076,0.36,0.638,1
"Zfp36",0.00119209076628094,-0.710553981758648,0.84,0.89,1
"Cd302",0.00120063707068375,0.454014685933292,0.4,0.126,1
"Higd1a",0.00121785002154675,1.003494324024,0.84,0.496,1
"Uap1",0.00122565066176542,0.32387831685483,0.36,0.102,1
"Txndc12",0.00122922659904259,0.253408975714328,0.2,0.031,1
"Esrra",0.00125531937932155,0.299605829805892,0.24,0.047,1
"Cyb5b",0.00125542608761857,0.487275259123699,0.4,0.118,1
"Stk24",0.00126362161304962,0.712153694540026,0.48,0.189,1
"Scarb2",0.00129990465323709,0.498218930372353,0.4,0.126,1
"Gsk3b",0.00132962815521526,0.59251129439475,0.52,0.197,1
"Slc25a14",0.0013346880357365,0.306183599622211,0.12,0.008,1
"Fbxw9",0.0013346880357365,0.288829702605695,0.12,0.008,1
"Cx3cr1",0.0013346880357365,0.507447828295548,0.12,0.008,1
"Nudt14",0.0013346880357365,0.263520502958052,0.12,0.008,1
"Prdx5",0.00134333930798089,0.743930896490578,0.92,0.921,1
"Aak1",0.00135182390824557,0.31644869141546,0.24,0.047,1
"Rps16",0.00136572475365918,0.615006427368283,0.96,0.906,1
"Bub3",0.00137039551197296,0.449796364807598,0.32,0.087,1
"Ppp4r3b",0.00140181826535994,0.75019178568247,0.48,0.181,1
"Tk2",0.00140260119907187,0.434535728057658,0.24,0.047,1
"Ptgr2",0.00140260119907187,0.272981600556669,0.24,0.047,1
"March6",0.00141211123015492,0.513426540905185,0.32,0.087,1
"Axl",0.00142031367858674,0.294433731832317,0.12,0.008,1
"Rpl23a",0.00144751672287283,0.663574391975897,0.84,0.646,1
"Arid1b",0.00150947081361148,0.258198338784659,0.24,0.047,1
"Ptges",0.00151097854911313,0.325303473309997,0.12,0.008,1
"Rrad",0.00151097854911313,0.649646581476758,0.12,0.008,1
"Ppp6c",0.00151595606453027,0.521240910845238,0.56,0.228,1
"Arl5a",0.00154438478130183,0.305244885499498,0.32,0.087,1
"Mon2",0.00154438478130183,0.418149413680758,0.32,0.087,1
"Immt",0.00155221979626476,0.517308947625934,0.36,0.11,1
"Fam208a",0.00156567342849533,0.276331414511173,0.24,0.047,1
"Slc22a4",0.00160694837850147,0.305825017823168,0.12,0.008,1
"Ttc39c",0.00162379723559654,0.307112093787462,0.24,0.047,1
"Rps5",0.00164592940823635,0.67551054072847,0.92,0.606,1
"Acadl",0.00165032656875302,0.385615606171362,0.44,0.15,1
"Bptf",0.0016657558726698,0.433822006876303,0.52,0.197,1
"Samd4b",0.00168380315213405,0.328519620330361,0.56,0.205,1
"Sf3b5",0.00169045412294023,0.74956856585621,0.68,0.323,1
"Sf3b2",0.00172045018598344,1.02432892724197,0.64,0.315,1
"Usp47",0.00173226972408214,0.336843156104464,0.4,0.126,1
"Clk3",0.00184008518929094,0.32696684939708,0.48,0.165,1
"Mid1ip1",0.00184377939109773,0.332917706753141,0.32,0.087,1
"Psma7",0.0018504289354882,0.606618219524049,0.72,0.354,1
"Crk",0.00186500483027471,0.451355309878281,0.4,0.134,1
"C1galt1",0.00189857762518296,0.259181694411297,0.32,0.087,1
"Inf2",0.00192890318344321,0.280983806569194,0.36,0.11,1
"Ndufs3",0.00198537091717718,0.373680635566695,0.32,0.094,1
"Gpi1",0.00198884166486546,1.10986715128352,0.88,0.677,1
"Ubxn1",0.00199516476951439,1.04258209531538,0.76,0.402,1
"Csnk1g1",0.00204018978480011,0.678059720964816,0.24,0.055,1
"Magoh",0.00207255612041661,0.27529806377116,0.4,0.126,1
"Lmo4",0.00208695399648133,0.846493518431033,0.56,0.268,1
"Adam10",0.0021451122868769,0.399845393784319,0.48,0.173,1
"Plin3",0.0021714859379125,0.583027452901552,0.64,0.315,1
"Rwdd1",0.00220518149923135,0.487666232084422,0.56,0.244,1
"Ints12",0.0022589727700532,0.355066300856989,0.44,0.15,1
"Nmrk1",0.00226312301523481,0.440743756426183,0.2,0.039,1
"Chst12",0.002339748317982,0.519688637632936,0.24,0.055,1
"Smarce1",0.0023977196316203,0.634189610127661,0.44,0.157,1
"Ndfip1",0.00240448232955006,0.52433340859004,0.52,0.213,1
"Rufy3",0.00242488474875072,0.415315033144081,0.28,0.071,1
"Snx3",0.00242877821793951,0.435470397367946,0.88,0.472,1
"Asns",0.00244126827004041,0.475228975453549,0.36,0.118,1
"Cnbp",0.00245880546836584,0.905224290268317,0.68,0.307,1
"Mindy2",0.00247357663980991,0.563577850343568,0.44,0.165,1
"Ube2h",0.00248548033461139,0.458165990797428,0.4,0.142,1
"Izumo4",0.00249074937641797,0.452907812544625,0.16,0.024,1
"Ncf1",0.00250282986623344,0.692210435237211,0.84,0.465,1
"Mepce",0.00250416942270959,0.746698749621195,0.24,0.055,1
"Klhl18",0.00260579595893075,0.318753080145022,0.16,0.024,1
"Sptlc1",0.00260579595893075,0.544625117178946,0.16,0.024,1
"Gsr",0.00260656757392738,0.91163741427504,0.76,0.512,1
"Txnl1",0.00269930198416273,0.544071229641162,0.64,0.339,1
"Ly6a",0.00272298195217913,-1.31296648152703,0,0.283,1
"Cdyl",0.00273988315625586,0.595228480938272,0.2,0.039,1
"Haghl",0.00277068705234128,0.651094971665107,0.24,0.055,1
"H2-Ab1",0.00278801576679579,0.501301497117324,0.52,0.213,1
"1110008F13Rik",0.00280631515784566,0.600633086495285,0.6,0.268,1
"Cwc15",0.00282413483424116,0.379390912118735,0.68,0.323,1
"Ascc1",0.00285058708178398,0.340411127608967,0.16,0.024,1
"Prkar2a",0.00285058708178398,0.335391329446885,0.16,0.024,1
"Pkm",0.00285398716720073,0.750640522339827,0.96,0.906,1
"Rpl28",0.00287121944829055,0.782037695750615,0.88,0.677,1
"Ube2j1",0.00295466359936836,0.346225196086494,0.44,0.157,1
"Rpl7l1",0.00297210531565753,0.538643084639593,0.52,0.228,1
"2410015M20Rik",0.00299264882063849,0.747182463353789,0.6,0.307,1
"Adh5",0.00299860308641607,0.307864280964279,0.36,0.118,1
"Flna",0.00304516774072514,0.73854274248044,0.68,0.362,1
"Zfp110",0.00306287940936892,0.30148308141547,0.24,0.055,1
"Ptov1",0.00306499905505133,0.31931008591371,0.28,0.079,1
"Fosl2",0.00309532644569447,0.463727143654451,0.52,0.213,1
"Stx11",0.00310648360164875,0.879439890183129,0.56,0.268,1
"Acap2",0.00310697801871211,0.514907969719643,0.44,0.181,1
"Cyfip1",0.00311424590132918,0.412315541232057,0.64,0.291,1
"Cep162",0.00311620480483868,0.257666641137379,0.16,0.024,1
"Ndufs4",0.0031309831950605,0.282582015425818,0.52,0.197,1
"Dusp3",0.00313698756155201,0.420199821462838,0.6,0.26,1
"Mapk8",0.00319235527119532,0.281102667754058,0.28,0.071,1
"Ppp2r5a",0.00320995147129442,0.577888260641968,0.56,0.252,1
"B4galt5",0.00321078526387156,0.407655709707145,0.4,0.134,1
"Ufsp2",0.00323023393938419,0.386514469205679,0.48,0.181,1
"Itgal",0.0032507344194837,0.456052472520027,0.28,0.079,1
"Ddx58",0.0032573062089675,0.333633789318713,0.16,0.024,1
"Jam2",0.0032573062089675,0.325725096551185,0.16,0.024,1
"Abhd17c",0.00327300388704806,0.260094566084405,0.24,0.055,1
"Psmg4",0.0032808716084498,0.38758312035509,0.32,0.094,1
"Haus8",0.00328909995529094,0.440031532450011,0.4,0.134,1
"Coq8b",0.00330678745239101,0.260664526267422,0.2,0.039,1
"Rtraf",0.00332771903159118,0.447248681762797,0.44,0.173,1
"Eif3h",0.00333300327492375,0.54763378161285,0.68,0.339,1
"Cep170",0.00335096894163211,0.255689260773248,0.36,0.11,1
"Ndufb2",0.00340353223258372,0.277018756203909,0.36,0.118,1
"Pigt",0.00343225390105683,0.391900801184106,0.2,0.039,1
"Rnmt",0.00343499943332602,0.488769129166819,0.4,0.142,1
"Mthfs",0.00346457725187068,0.290971321904043,0.32,0.094,1
"Golga7",0.00350471175678823,0.377757792358111,0.52,0.213,1
"Fn1",0.00355711138476808,0.529902308259026,0.16,0.024,1
"Rps4x",0.00360431736723367,0.860019250864167,0.84,0.693,1
"Arpc2",0.0036726898452995,0.667210384458761,0.96,0.764,1
"Cdc25b",0.00369627362860065,0.286452266444329,0.2,0.039,1
"Taf13",0.00369627362860065,0.271696647276824,0.2,0.039,1
"Gm31718",0.00369627362860065,0.530793781352743,0.2,0.039,1
"Pik3cb",0.00371938439894792,0.38897886887431,0.44,0.165,1
"Nedd9",0.00371938439894792,0.448678445496435,0.44,0.165,1
"Snrnp27",0.00376562972491196,0.50596928310209,0.6,0.283,1
"Fbxl3",0.00380438691853545,0.412722943971,0.52,0.213,1
"Myo1c",0.0038671856524727,0.376713148389288,0.56,0.252,1
"Pgrmc2",0.00387112819183303,0.295282536055972,0.28,0.079,1
"Rasa2",0.0039434832738316,0.581332928303504,0.6,0.276,1
"Ptges3",0.00397322648855808,0.456192145071721,0.64,0.291,1
"Pgp",0.00402322935607058,0.48925510104183,0.52,0.252,1
"Atp9b",0.00407325812741817,0.4197638747493,0.32,0.094,1
"Klk1b11",0.0041006943970882,0.299465226133597,0.28,0.079,1
"Fam168a",0.0041006943970882,0.322410839829778,0.28,0.079,1
"Arpc5",0.00414788689851802,0.461995589695801,0.96,0.693,1
"Plpbp",0.00417584829539708,-1.13578451789027,0.28,0.528,1
"Tpt1",0.00429745527403945,0.555870166152482,0.96,0.961,1
"Etfa",0.00436617000579494,0.31593433884529,0.36,0.118,1
"Ccdc88b",0.00438534722074842,0.459401907471706,0.52,0.213,1
"Ptpn9",0.00439323567574456,0.449664834078614,0.24,0.063,1
"Rnf7",0.00440472919383941,0.782003768681371,0.48,0.236,1
"Hpgds",0.00446607123384835,-1.26851259240076,0.24,0.512,1
"AU019823",0.00448519545476668,0.435813640018273,0.32,0.102,1
"Pin4",0.00451074375332051,0.345038297767002,0.52,0.22,1
"Thrap3",0.00457024405627712,0.461659831903348,0.64,0.315,1
"Ripk1",0.00460313373612059,0.309768022803994,0.32,0.102,1
"Eif4h",0.00464755827039367,0.498008146295161,0.52,0.22,1
"Ergic2",0.00465808137861013,0.406390999645236,0.52,0.213,1
"S100a6",0.00468143905484098,-0.749142455778503,0.92,0.961,1
"Pura",0.0046980729059556,0.639330039299681,0.4,0.15,1
"Asah1",0.00470585697817052,0.375225949718774,0.56,0.276,1
"BC017643",0.00495748957498535,0.604324354813969,0.52,0.228,1
"Rps18",0.00497457548127688,0.644976657109814,0.88,0.606,1
"Tgif1",0.00497690651687097,0.383165985388088,0.8,0.496,1
"Cmtm7",0.00505011084998079,0.54702412661587,0.48,0.213,1
"Txn1",0.00509529698845214,0.91245441158862,0.96,0.858,1
"Rab35",0.00512638952670902,0.392989232072709,0.28,0.087,1
"Gadd45b",0.0051381725878505,-0.86541203196114,0.92,0.984,1
"Ckap4",0.0051814007619547,0.558747663287356,0.36,0.134,1
"Gm9493",0.00528699355420396,0.381893724686298,0.24,0.063,1
"Bola2",0.00530523076735079,0.350026637026406,0.48,0.205,1
"Osbpl9",0.00532132852765292,0.637778240190887,0.6,0.331,1
"Celf2",0.00541325346231471,0.42283211065693,0.48,0.205,1
"Pak2",0.00541624079604591,0.354310328032895,0.8,0.402,1
"Ifngr2",0.0055543327979783,0.517189563356457,0.44,0.181,1
"Rasgef1b",0.00562046333048451,-1.31272150758353,0.36,0.567,1
"Xiap",0.00562204151225952,0.291473458632287,0.4,0.15,1
"Alyref",0.00563796021897716,0.571480477624773,0.52,0.236,1
"Kat6a",0.00567223392348029,0.502558224254689,0.2,0.047,1
"Ncoa4",0.00570967719745764,0.277713496357862,0.48,0.189,1
"Anxa2",0.00571159992232013,1.04894601485749,0.76,0.488,1
"Kmt2b",0.00571758990569185,0.393990589124565,0.28,0.087,1
"Rps3a1",0.0057257697577195,0.635577813824165,0.92,0.787,1
"Krcc1",0.00573783157350115,0.756475552348898,0.48,0.22,1
"Coro1b",0.00574838872692145,0.28445327341672,0.4,0.15,1
"Slu7",0.00586548096837478,0.430808361797291,0.48,0.205,1
"Rexo2",0.00587668678232121,0.250963999707615,0.44,0.165,1
"Rhoq",0.00594739200180447,0.273623931387656,0.48,0.189,1
"Ptgs2os2",0.00597088006211502,0.367084575610198,0.24,0.063,1
"Snx24",0.00606915889499897,0.721666859839034,0.2,0.047,1
"Ppp1r2",0.00614437273611695,0.600955071718363,0.6,0.26,1
"Hdlbp",0.00614443898871389,0.460012771454798,0.52,0.236,1
"Tgm2",0.00617307442629659,0.742636293749742,0.8,0.543,1
"Trappc6a",0.00619554787450257,0.297547722892647,0.52,0.228,1
"Emc4",0.00623942094600853,0.520871716282658,0.36,0.134,1
"Khdrbs1",0.0062442156086184,0.3612184109616,0.56,0.244,1
"Tyk2",0.006279777468099,0.290099156084188,0.4,0.15,1
"Rpl30",0.00630007895394054,0.771828327548274,0.92,0.858,1
"Frrs1",0.00639908724000249,0.331953424038537,0.72,0.362,1
"Pdcd6",0.00647829577905835,0.489800898838199,0.6,0.299,1
"Hcar2",0.00648419934765546,-1.01157036014767,0.68,0.843,1
"Ssr4",0.00650704935190472,0.496656241620398,0.6,0.315,1
"Ccni",0.00659375921042353,0.264010479089148,0.64,0.291,1
"Siah2",0.00663071235139587,0.269486655248164,0.28,0.087,1
"Mpc2",0.00668388259938025,0.447813553440345,0.52,0.244,1
"Pmf1",0.00688604100282777,0.290921371297832,0.12,0.016,1
"Zfp780b",0.00688604100282777,0.309083497379172,0.12,0.016,1
"Cep120",0.00688604100282777,0.379313491398855,0.12,0.016,1
"Eapp",0.00692116857124327,0.483271480768985,0.36,0.142,1
"Dym",0.00693888975962848,0.308398759161341,0.2,0.047,1
"Rpl24",0.00708688557538402,0.960718215468459,0.88,0.764,1
"Ilk",0.00708776805973124,0.373247008504404,0.28,0.087,1
"Emc7",0.00714859856149337,0.42621407074109,0.48,0.205,1
"Derl2",0.0071731206841109,0.429885102230754,0.2,0.047,1
"Rnf6",0.00726255622668202,0.34767654712418,0.32,0.11,1
"Arhgap5",0.00726417642633585,0.270379305890984,0.16,0.031,1
"Sec22b",0.00731410825312164,0.577719383155865,0.48,0.22,1
"Abca1",0.00740528373132577,0.459570638527345,0.16,0.031,1
"Glul",0.00741442444532115,0.256855181428955,0.2,0.047,1
"Zswim7",0.00741442444532115,0.392815427125636,0.2,0.047,1
"Arf4",0.00745570748228589,0.310374116793685,0.52,0.213,1
"Commd1",0.00747343616907826,0.276830340335902,0.28,0.087,1
"Arl5c",0.0075482909457911,0.329496407200548,0.36,0.126,1
"Gnai3",0.00755291228270505,0.283191108632798,0.6,0.276,1
"Phgdh",0.00758206579546599,0.462644814529136,0.12,0.016,1
"Syncrip",0.00763335140643491,0.453513210281945,0.52,0.228,1
"Zmat2",0.00765409767363107,0.272349903861303,0.44,0.173,1
"Myg1",0.00769419530334702,0.445325054008275,0.16,0.031,1
"Purb",0.00774625037095994,0.341169829539559,0.72,0.362,1
"Lsm8",0.00788504200710618,0.30147961961007,0.4,0.157,1
"Hipk2",0.0079189867408485,0.350765715199816,0.2,0.047,1
"Scrib",0.0079531975155417,0.397021237135592,0.12,0.016,1
"Aes",0.00796614588272552,0.553492430154864,0.68,0.323,1
"Smchd1",0.00800003985800263,0.250836648397693,0.32,0.11,1
"Ifrd1",0.00801803173025029,-0.476320352356572,0.88,0.882,1
"Ccnl1",0.00807959826676079,-0.823724879754715,0.84,0.85,1
"Rnf103",0.00814615741346781,0.444885653820106,0.16,0.031,1
