"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rpl30",2.6847746690416e-59,0.613945812991597,0.981,0.984,4.61620156595012e-55
"Naaa",6.64650017109891e-59,0.785328689605336,0.963,0.904,1.14279923941875e-54
"Rpl23",7.91684516748165e-59,0.546595402344161,0.998,0.996,1.36122235809679e-54
"Ctsh",1.82538450806958e-58,0.605530511767385,0.946,0.901,3.13856612317484e-54
"Cxcl16",3.2388024838965e-58,0.669446488369303,0.788,0.405,5.56879699081164e-54
"Igf2r",6.0131874710738e-58,-0.559648263493928,0.802,0.904,1.03390745377643e-53
"Rpl7",2.72354594297539e-57,0.611432946379248,0.979,0.974,4.68286489435188e-53
"Ctsc",9.37803270135216e-57,0.649174864089275,0.944,0.808,1.61245894267049e-52
"Azin1",1.72549382195577e-54,-0.572301965014107,0.85,0.916,2.96681407747075e-50
"Gpnmb",2.34229257410031e-54,-0.671212535148515,0.988,1,4.02733785190806e-50
"S100a4",3.81068025509057e-54,-0.757389638823633,0.933,0.973,6.55208363060272e-50
"Dbi",4.07250912349836e-54,-0.553350599808918,0.977,0.987,7.00227218694309e-50
"Rps14",4.84967566891395e-54,0.651258014180065,0.988,0.991,8.33853234513065e-50
"Lrp1",1.98043504213178e-53,-0.488795594425134,0.967,0.984,3.40516001144138e-49
"Rps23",5.93585848867134e-53,0.577322548149075,0.99,0.987,1.02061150854215e-48
"Pf4",9.86982211706601e-53,-2.02811378957947,0.671,0.85,1.69701721480833e-48
"Prkcb",1.48341810171874e-52,0.545378345473467,0.796,0.433,2.55058908409521e-48
"Rps4x",1.64141559823899e-52,0.614811014151393,0.985,0.986,2.82224997961211e-48
"Rps24",3.29439711683983e-52,0.417790408775155,0.996,0.997,5.6643864026944e-48
"Rpl22l1",1.076683513166e-51,0.628335487051109,0.865,0.633,1.85124963253763e-47
"Rps10",1.63841468858451e-51,0.522168225761697,0.996,0.992,2.8170902155522e-47
"Ctsb",2.8880008536699e-51,-0.515081114782219,1,1,4.96562866780003e-47
"Ahnak",3.82260569926443e-51,-0.522680261346754,0.983,0.994,6.57258823931526e-47
"Rps16",9.41172119304548e-51,0.531296239988884,0.992,0.991,1.61825134193224e-46
"Acp5",1.01595220715644e-50,0.278010724736852,0.526,0.188,1.74682822498478e-46
"Tpm1",1.14729062213144e-50,-0.532355164559387,0.68,0.811,1.97265149569279e-46
"Rpl21",1.56616341109077e-50,0.541921052730289,0.983,0.972,2.69286136902948e-46
"Rack1",1.71102335475184e-50,0.492124668024844,0.973,0.983,2.94193355616031e-46
"Rpl35a",7.61839177287374e-50,0.526454869102801,0.992,0.988,1.30990628142791e-45
"Lpar6",8.46571073913153e-50,0.347426220708044,0.62,0.272,1.45559430448628e-45
"Flrt2",1.01041969380589e-49,-0.641795469881346,0.372,0.636,1.73731562152984e-45
"Mthfd2",1.35090509814209e-48,0.403934041952446,0.721,0.365,2.32274622574552e-44
"Tmsb4x",5.01220418123911e-48,0.384238437186435,1,1,8.61798386922252e-44
"Rpl26",3.45629969141109e-47,0.517588440899709,0.988,0.983,5.94276168941223e-43
"Ptx3",3.64336592909158e-47,0.71067111883223,0.266,0.056,6.26440337848006e-43
"Rpl10",8.46558634174534e-47,0.699690230958451,0.96,0.96,1.45557291559969e-42
"Rps13",9.97272620036646e-47,0.454899375065573,0.99,0.99,1.71471054289101e-42
"Sphk1",1.03735823995322e-46,-0.551885095899645,0.539,0.754,1.78363375777557e-42
"Il1rn",1.12391485133257e-46,-0.718701128605964,0.906,0.97,1.93245919538123e-42
"Fam129b",4.2881423182012e-46,-0.448871788824755,0.886,0.946,7.37303190191515e-42
"Sdc4",7.03474175214539e-46,-0.44859941747017,0.131,0.457,1.20955349686388e-41
"2010111I01Rik",1.20738234695713e-45,-0.51132859533179,0.825,0.888,2.07597320735809e-41
"Lat2",1.26362459226357e-45,-0.494760089861074,0.892,0.952,2.17267612393798e-41
"Pltp",1.56418726673246e-45,0.303892561531693,0.457,0.162,2.68946358641979e-41
"Gstm1",2.0834073059976e-45,-0.721273592012521,0.927,0.976,3.58221052193228e-41
"Rpl19",2.49935767239508e-45,0.461247678337575,0.996,0.997,4.29739558191609e-41
"Nfe2l2",3.13635976074318e-45,0.594387129847042,0.933,0.825,5.39265697262182e-41
"Mgl2",3.38723320489546e-45,1.05552144713659,0.53,0.228,5.82400877249726e-41
"Adam8",4.50873852892675e-45,-0.640240128556654,0.906,0.965,7.75232502663666e-41
"2410002F23Rik",5.90754297685883e-45,0.347847941200264,0.618,0.285,1.01574293944111e-40
"Rpl18a",8.73767090033846e-45,0.586093413039616,0.973,0.974,1.50235513460419e-40
"Eef1b2",1.62580074995221e-44,0.524387318478508,0.967,0.951,2.79540180946783e-40
"Rps20",2.05829167083607e-44,0.508721596905749,0.994,0.995,3.53902669883554e-40
"Rps5",2.55416319964409e-44,0.562126834655577,0.983,0.981,4.39162820546806e-40
"Rpl23a",2.55761232845922e-44,0.362447289392229,0.987,0.988,4.39755863755278e-40
"Rps15a",7.73673699692253e-44,0.573971737269444,0.983,0.982,1.33025455925086e-39
"Rps11",8.89623351729583e-44,0.639739215283334,0.979,0.971,1.52961839096384e-39
"Rps18",1.37087573878689e-43,0.607271614310348,0.977,0.98,2.35708374527018e-39
"Pmp22",1.66664699040062e-43,-0.563372960546753,0.62,0.812,2.86563283529482e-39
"Sub1",6.33295571768473e-43,0.440831866149384,0.96,0.924,1.08888840609871e-38
"Ccl9",8.86127510047761e-43,-0.647127562547913,0.99,0.998,1.52360764077612e-38
"Gngt2",8.915131634828e-43,0.504356854570967,0.886,0.66,1.53286773329233e-38
"Rps6",1.09747817860283e-42,0.546316269277067,0.971,0.968,1.88700398028971e-38
"Por",4.35900964660355e-42,-0.500457914762794,0.78,0.835,7.49488118637015e-38
"Idh1",6.9630744294385e-42,0.509462885766845,0.896,0.755,1.19723101739766e-37
"Sec61b",1.00141963673888e-41,0.671053430615299,0.956,0.949,1.72184092340883e-37
"Rpl13a",1.287386098562e-41,0.377227897791863,0.875,0.678,2.2135316578675e-37
"Rps27a",1.29515724101449e-41,0.419135515095754,0.996,0.998,2.22689336020032e-37
"Syngr1",1.50705512368945e-41,-0.663114204820426,0.68,0.804,2.59123057967164e-37
"Retreg1",2.14171769206982e-41,0.292631258376752,0.726,0.395,3.68246939974484e-37
"Prdx5",2.73458937375972e-41,0.535187439516324,0.979,0.971,4.70185296924246e-37
"Ramp1",3.13743140866331e-41,0.487505288999261,0.684,0.4,5.3944995640557e-37
"Hgf",4.05951292774668e-41,-0.399021751862465,0.281,0.544,6.97992652796764e-37
"Unc93b1",8.4555263120321e-41,0.439385564217867,0.934,0.899,1.4538431940908e-36
"Rpl14",1.07480897649573e-40,0.486406495300438,0.981,0.979,1.84802655418676e-36
"Rpl15",1.63071520836607e-40,0.595166390390677,0.967,0.967,2.80385172926462e-36
"Fau",1.67596564707597e-40,0.530018766510452,0.992,0.995,2.88165533358242e-36
"Atp6v0a1",2.30734984763657e-40,-0.484367774948539,0.942,0.974,3.96725732802631e-36
"Plxnd1",3.030697283274e-40,0.399649173240867,0.942,0.826,5.21098090886132e-36
"Pcyt1a",3.66237476407971e-40,-0.568270391196188,0.821,0.87,6.29708716935865e-36
"C3ar1",6.67915337124754e-40,-0.642206356889255,0.784,0.866,1.1484136306523e-35
"Napsa",7.12325386400232e-40,0.559920136385898,0.894,0.776,1.22477226937656e-35
"Atp6v1e1",8.87189106571786e-40,-0.394583547041881,0.975,0.994,1.52543294983953e-35
"H2-K1",1.95580731637848e-39,0.452759788051232,0.981,0.973,3.36281509978115e-35
"Lpcat2",2.92387828214894e-39,0.308606828511813,0.671,0.343,5.0273163183269e-35
"Pdpn",3.566826172228e-39,-0.67625912130222,0.888,0.914,6.13280092052883e-35
"Anxa1",5.00702002626868e-39,-0.540790089744329,0.988,0.996,8.60907023316637e-35
"Rps19",1.47714909734581e-38,0.401183857717341,0.994,0.995,2.53981015797638e-34
"mt-Co2",1.70646079645673e-38,0.375896326935766,0.998,1,2.9340886934277e-34
"Eef2",2.29379483856944e-38,0.403503795819343,0.973,0.97,3.9439508454363e-34
"H2-Ab1",3.49401027383475e-38,1.11422699815329,0.751,0.454,6.00760126483147e-34
"Rps25",4.5571169979913e-38,0.388581921331317,0.979,0.982,7.83550696634624e-34
"Efhd2",7.24470555123528e-38,-0.390231611830649,0.961,0.982,1.24565467247939e-33
"Ptprs",1.94758165452569e-37,0.330239394031512,0.765,0.441,3.34867189679146e-33
"Rpl35",2.04154029595225e-37,0.42636507179048,0.967,0.962,3.5102243848603e-33
"Naca",6.08423420878277e-37,0.463300968458665,0.956,0.951,1.04612322985811e-32
"Rpl11",1.02484679205618e-36,0.514760127992435,0.981,0.975,1.76212157426139e-32
"Rpl13",2.09111581470417e-36,0.437962786166929,0.996,0.997,3.59546453180235e-32
"Cd93",2.98251212243791e-36,-0.477343523138254,0.898,0.953,5.12813134331975e-32
"Rpl4",3.85281056043491e-36,0.403403743733938,0.958,0.962,6.62452247761179e-32
"Pdia4",4.18974907022512e-36,-0.486554085939241,0.809,0.885,7.20385455134507e-32
"Igf1",4.60846505029438e-36,-0.707232914271304,0.518,0.761,7.92379480747616e-32
"Soat1",1.9535377158732e-35,-0.348328658796653,0.973,0.993,3.35891274867237e-31
"Met",2.73260474422845e-35,-0.525545996694099,0.586,0.723,4.69844059722639e-31
"Lsp1",4.05739532668878e-35,0.479927525045366,0.94,0.835,6.97628552470868e-31
"Lhfpl2",4.21664770586834e-35,-0.653015624875424,0.798,0.858,7.25010406547003e-31
"Socs2",5.16634994319267e-35,0.519354356475687,0.786,0.514,8.88302209232548e-31
"Rpl27a",5.82433023851205e-35,0.429355478642594,0.987,0.995,1.00143534120976e-30
"Fam198b",8.28287384017513e-35,-0.459274620952711,0.692,0.811,1.42415732807971e-30
"mt-Cytb",8.60174440945545e-35,0.494490467881029,0.994,0.999,1.47898393376177e-30
"Rps8",9.45728817263383e-35,0.406778115871889,0.994,0.999,1.62608612840266e-30
"Fth1",1.03724321321698e-34,-0.424338003927248,1,1,1.78343598080527e-30
"Ckb",1.18251098154177e-34,-0.839457755600734,0.642,0.834,2.03320938166292e-30
"Gusb",1.45733979011962e-34,-0.395231916874544,0.919,0.949,2.50575003513168e-30
"Rpl36a",1.53707830259542e-34,0.442288974628564,0.958,0.955,2.64285243348256e-30
"Fn1",1.53946583558194e-34,1.24413354179386,0.724,0.481,2.64695755769959e-30
"Pgd",1.5659683967288e-34,0.370359364842439,0.958,0.917,2.69252606133551e-30
"Igsf6",1.7002826280693e-34,-0.441828432167415,0.665,0.802,2.92346595070235e-30
"Car4",2.42699973848483e-34,0.561006414076488,0.308,0.103,4.17298335035082e-30
"Rpl34",4.57204040650578e-34,0.484816200203451,0.983,0.977,7.86116627494604e-30
"Ccni",1.26554697702644e-33,0.301397829322711,0.855,0.643,2.17598147229927e-29
"Trf",1.27104627836157e-33,0.564840215721269,0.738,0.457,2.18543697101489e-29
"Tbxas1",1.35754869411662e-33,0.346979846140935,0.898,0.769,2.33416922466411e-29
"Sirpb1c",1.48660283867032e-33,0.25934182268424,0.545,0.252,2.55606492080974e-29
"Lamtor4",1.50590489281774e-33,-0.346371872218321,0.95,0.976,2.58925287271083e-29
"mt-Nd4",1.51046994411049e-33,0.40049682974133,0.996,0.999,2.59710202190358e-29
"Pabpc1",1.68165851764453e-33,0.324363843822855,0.988,0.985,2.891443655238e-29
"Aldoc",2.11580935452102e-33,0.366800866891675,0.703,0.405,3.63792260416344e-29
"Pts",3.04207983287324e-33,0.293120101622553,0.724,0.416,5.23055206464226e-29
"Rpl7a",3.8591048818867e-33,0.377885061661631,0.973,0.97,6.63534493391599e-29
"Nt5dc2",4.8307966708183e-33,-0.396780065956084,0.247,0.485,8.30607179580499e-29
"Igf2bp2",5.72670009296024e-33,-0.438162939515428,0.279,0.523,9.84648813983584e-29
"Rpl28",6.28372278671017e-33,0.486514075077662,0.987,0.987,1.08042329594695e-28
"Pkm",6.91291496258174e-33,-0.331428526761766,0.967,0.986,1.1886065986663e-28
"Cgnl1",1.52940438093774e-32,0.263751807168945,0.603,0.309,2.62965789258435e-28
"Itgam",1.53193854265754e-32,-0.369911371764861,0.977,0.996,2.63401513024537e-28
"Cd14",1.61250904299285e-32,0.401865390140474,0.74,0.431,2.77254804852191e-28
"Il7r",2.73167990681266e-32,-0.412186250001293,0.956,0.984,4.69685043177368e-28
"mt-Atp6",3.61960474147362e-32,0.373231869503849,0.998,1,6.22354839248974e-28
"F13a1",5.12282639584149e-32,-1.16651616653283,0.066,0.315,8.80818770500986e-28
"Npy",7.04675285948188e-32,-0.754959392512586,0.191,0.433,1.21161868665931e-27
"Cstb",8.41419920775965e-32,-0.31912299091449,0.983,0.999,1.44673741178219e-27
"Cux1",8.91961029916728e-32,-0.384994404763284,0.786,0.834,1.53363779483882e-27
"Mrc1",1.32776692654485e-31,-0.6447531431791,0.763,0.871,2.28296245350121e-27
"Eps8",1.36391632175362e-31,-0.396705496291263,0.8,0.876,2.34511772362318e-27
"Lmo4",1.70115298476724e-31,0.321519997110439,0.755,0.465,2.92496244200878e-27
"Pfn1",1.71559426955841e-31,-0.287689364895503,0.99,0.996,2.94979278707874e-27
"Vegfa",1.95761683774683e-31,0.282586309274709,0.374,0.145,3.3659263908219e-27
"Myo1e",2.39177188925961e-31,-0.450826464002226,0.805,0.852,4.11241258639297e-27
"Echs1",7.28181947693218e-31,0.303128192611203,0.829,0.575,1.25203604086372e-26
"Ralgds",1.46737518938667e-30,-0.399561922607312,0.557,0.686,2.52300490063144e-26
"Rpl32",1.48544228999966e-30,0.416646080935028,0.99,0.994,2.55406947342541e-26
"Ptpn1",3.68728502208584e-30,0.382434191469979,0.925,0.879,6.33991786697439e-26
"Sat1",4.76065539015626e-30,0.374137508971019,0.958,0.951,8.18547087783467e-26
"Ccnd2",8.02881699142091e-30,0.401359597024724,0.503,0.247,1.38047479350491e-25
"Rpl37",8.80747377065524e-30,0.446035297111731,0.988,0.992,1.51435704012646e-25
"Itch",9.13716028406142e-30,0.26641291625371,0.786,0.517,1.57104333924152e-25
"Ctsl",9.28169773078319e-30,-1.36921315145011,0.994,0.997,1.59589510783086e-25
"Ccl6",9.49647319113139e-30,-0.317507802489945,1,1,1.63282360048313e-25
"Akr1a1",1.38885732667059e-29,-0.310916712989554,0.992,0.999,2.38800128747741e-25
"Eef1a1",1.77723240885786e-29,0.536555246338414,0.996,0.997,3.05577340379021e-25
"Litaf",1.81727649749438e-29,0.313702207543034,0.967,0.969,3.12462520979183e-25
"Gas7",1.8381441200395e-29,-0.397091196398264,0.699,0.776,3.16050499999592e-25
"Rsrp1",1.99247129475747e-29,0.366995426954356,0.95,0.908,3.42585514420599e-25
"Plec",2.0113796518736e-29,-0.369909509749689,0.923,0.951,3.45836617343147e-25
"Pold4",2.54907147503545e-29,0.442389220466538,0.898,0.754,4.38287349417595e-25
"Rhob",3.47467833852375e-29,-0.462685305338908,0.844,0.899,5.97436193525774e-25
"Mmp12",3.53754125782665e-29,-0.468071498256556,1,1,6.08244843870714e-25
"Zranb3",3.57164943765841e-29,-0.474805851903332,0.624,0.79,6.14109404310986e-25
"Bhlhe41",4.28000395574712e-29,-0.409124170442767,0.832,0.933,7.35903880151161e-25
"Cndp2",4.70378814511199e-29,-0.351902325222088,0.952,0.977,8.08769333670555e-25
"Rpl8",6.96412892317964e-29,0.350508990222016,0.987,0.989,1.19741232705151e-24
"Rpl6",9.62095200286507e-29,0.438225692300288,0.979,0.98,1.65422648737262e-24
"Cd44",1.29166022930778e-28,-0.344995089314532,0.977,0.987,2.22088059827179e-24
"Ass1",1.99870531486098e-28,0.39831491716912,0.906,0.724,3.43657391837197e-24
"Fgd4",2.08356054685624e-28,0.250244174136133,0.767,0.462,3.58247400426462e-24
"Aprt",2.4892568687435e-28,-0.361868840604296,0.956,0.983,4.28002826011758e-24
"Lgals3",8.86734719812098e-28,-0.318972113190062,1,1,1.52465167724492e-23
"Msr1",9.04933317255236e-28,-0.400649950955422,0.961,0.981,1.55594234568865e-23
"Fabp5",9.45998922812742e-28,-0.598421842712022,0.973,0.994,1.62655054788423e-23
"Fndc3a",9.90992242362457e-28,-0.389208828669319,0.879,0.903,1.70391206151801e-23
"Eif3h",1.16179992524152e-27,0.330548352091001,0.921,0.832,1.99759879146027e-23
"Rpl18",1.88021378239536e-27,0.439488949434768,0.985,0.983,3.23283957745059e-23
"mt-Co1",2.05093853111847e-27,0.341471086377704,0.998,1,3.5263837104051e-23
"Bnip3l",2.40607444124592e-27,-0.342031511050688,0.963,0.981,4.13700439427824e-23
"Mmp13",2.72278312476547e-27,-1.40244763189889,0.32,0.555,4.68155330472175e-23
"Rpl37a",3.83329912006395e-27,0.316343689897809,0.992,0.997,6.59097450703796e-23
"Alcam",3.88797225445172e-27,-0.323839119933455,0.958,0.975,6.68497949430428e-23
"Plxdc2",6.86037856879591e-27,0.442605891677938,0.83,0.633,1.17957349111877e-22
"Ypel3",1.57978963756996e-26,0.257482869606534,0.723,0.452,2.71629030283778e-22
"Hexb",1.83460377536901e-26,0.324706795286542,0.863,0.643,3.15441773136947e-22
"Cd300c2",2.38734933918238e-26,-0.368730460317527,0.938,0.97,4.10480845379019e-22
"Arhgap10",2.84507237555282e-26,-0.314120597588431,0.684,0.758,4.89181744252552e-22
"Uba52",3.51547295668349e-26,0.307957145720279,0.786,0.588,6.04450420172159e-22
"H3f3a",3.82057712818547e-26,0.300899166806704,0.996,0.992,6.5691003142021e-22
"Ccl3",4.00442800409365e-26,-0.644463333283607,0.649,0.804,6.88521351023863e-22
"Rab7b",5.14022137820514e-26,-0.395553686819244,0.83,0.912,8.83809663768591e-22
"Rpsa",5.96389540298108e-26,0.342538730601275,0.996,0.998,1.02543217558857e-21
"Eif3f",6.32931394571876e-26,0.30988957674261,0.923,0.885,1.08826223982688e-21
"Rpl29",7.81526372204972e-26,0.344050585310949,0.969,0.966,1.34375644436923e-21
"Rpl24",8.1980647145849e-26,0.362502344905284,0.988,0.987,1.40957524702573e-21
"Zfp36l2",1.07091109448858e-25,-0.411741147610424,0.933,0.959,1.84132453586367e-21
"Bcl2a1a",1.8787743394063e-25,0.348330554311896,0.877,0.749,3.23036459917519e-21
"Lpxn",1.964432216294e-25,-0.320278240586935,0.491,0.617,3.37764475269591e-21
"Heatr1",2.62205791073297e-25,-0.32696862102553,0.464,0.58,4.50836637171427e-21
"Gadd45b",9.34282861344003e-25,-0.292892626305646,0.218,0.421,1.60640595179488e-20
"Plet1",1.1099186956479e-24,0.581630512797683,0.697,0.449,1.908394205297e-20
"Ccl4",1.42701142954851e-24,-0.795968482773164,0.592,0.74,2.4536034519657e-20
"H2-Eb1",2.03029436096419e-24,1.04763698617161,0.578,0.346,3.49088812424183e-20
"Ninj1",3.99117342526812e-24,-0.416827725615706,0.84,0.866,6.86242358740601e-20
"Ccr2",4.12548077767738e-24,0.488032313092206,0.522,0.277,7.09335164913848e-20
"Rps27",4.79051010041536e-24,0.395897542997509,0.967,0.975,8.23680306665416e-20
"Bok",6.05408452370429e-24,-0.333543572464677,0.123,0.33,1.04093929300572e-19
"Krtcap2",6.16061571919188e-24,0.316712023700907,0.855,0.71,1.05925626675785e-19
"Chchd10",9.96478846304682e-24,0.358581522130759,0.776,0.554,1.71334572833627e-19
"Lst1",1.27065290283037e-23,-0.399723147827641,0.586,0.696,2.18476060112654e-19
"Ccnd1",1.53571078559674e-23,-0.524114722411224,0.59,0.728,2.64050112475504e-19
"Dpep2",1.89869487318919e-23,0.409014747475406,0.763,0.528,3.26461596496149e-19
"Scd2",3.12629971083068e-23,0.480548667895116,0.915,0.794,5.37535972280227e-19
"Gda",3.14726064638507e-23,0.359881927894456,0.817,0.629,5.41139995539448e-19
"Zfhx3",4.88479616815249e-23,0.285653877851874,0.829,0.626,8.39891853152138e-19
"Acox3",5.81496901342423e-23,0.277429635413262,0.857,0.68,9.99825772168162e-19
"Eif4b",6.5429109186338e-23,0.2955676399779,0.879,0.709,1.12498810334989e-18
"Pcbp2",7.38466243564716e-23,0.289763214553339,0.958,0.971,1.26971885918517e-18
"H2-Aa",7.68109569251047e-23,0.967454095643875,0.647,0.426,1.32068759337025e-18
"Ms4a6d",8.22157089187317e-23,-0.327884167562167,0.657,0.727,1.41361689914867e-18
"Dhrs9",8.43519205703197e-23,-0.419850846338143,0.434,0.589,1.45034692228608e-18
"Lgals8",1.08204440209831e-22,-0.305844511544438,0.751,0.785,1.86046714496784e-18
"Bcl2l1",1.14492458368994e-22,-0.364424635194722,0.825,0.864,1.96858332919649e-18
"Plin2",1.15221256160855e-22,-0.462840791286346,0.946,0.96,1.98111427842975e-18
"Ccl17",1.3631863285028e-22,0.714214294336507,0.58,0.342,2.34386257322772e-18
"Rpl27",2.40462438794228e-22,0.301682325320148,0.946,0.899,4.13451117262795e-18
"Nceh1",2.81884617808967e-22,-0.310703573306675,0.923,0.942,4.84672411860737e-18
"Gng2",2.85165132135619e-22,-0.304832661415445,0.821,0.827,4.90312928193984e-18
"Rps17",6.67601528514621e-22,0.272244869375111,0.975,0.978,1.14787406812804e-17
"Mcemp1",9.01394598900677e-22,0.253467745017496,0.57,0.326,1.54985787334982e-17
"Maf",9.28132034353401e-22,-0.34485696997105,0.276,0.47,1.59583021986724e-17
"Lasp1",1.7703317983976e-21,-0.322076318633775,0.956,0.968,3.04390849416483e-17
"Cdk18",1.89094678290829e-21,-0.323328735152257,0.645,0.725,3.25129389853251e-17
"Eid1",2.66260732847373e-21,-0.331223035851801,0.566,0.657,4.57808704057773e-17
"Rpl39",3.48017842578405e-21,0.266818275037273,0.99,0.991,5.98381878529309e-17
"Cd74",3.72675610434484e-21,1.17991298966051,0.919,0.791,6.40778444581051e-17
"Ap2s1",3.85173577467707e-21,-0.277022301969206,0.936,0.972,6.62267449097975e-17
"Rasgef1b",6.46279497671454e-21,-0.265422513427126,0.15,0.332,1.1112129682963e-16
"Ifi27l2a",6.89658336591272e-21,0.322031101189163,0.568,0.336,1.18579854393503e-16
"Slc16a3",7.73050930243602e-21,0.280341588726311,0.767,0.523,1.32918376946085e-16
"Sgpl1",9.209925413412e-21,-0.262441126408863,0.936,0.954,1.58355457558206e-16
"Emilin2",1.46110294389022e-20,-0.337708486501551,0.85,0.897,2.51222040172484e-16
"Rplp0",2.29908467024915e-20,0.308037851695353,0.992,0.997,3.95304618202638e-16
"Tmem120a",3.16629871699895e-20,-0.304116666905509,0.607,0.658,5.44413401400799e-16
"Hif1a",3.79484496197897e-20,0.274988174885412,0.894,0.76,6.52485642762664e-16
"Ccdc80",5.3667112577907e-20,0.377851534039399,0.304,0.135,9.22752333664533e-16
"Capn2",6.46074989293706e-20,-0.277821883288994,0.865,0.875,1.1108613365916e-15
"Jun",6.81323716460562e-20,-0.345513473079329,0.782,0.822,1.17146799808229e-15
"Selenom",8.07464206005749e-20,-0.333155531546028,0.114,0.298,1.38835395580629e-15
"Ifitm3",8.47664717113797e-20,0.793085720537543,0.703,0.504,1.45747471460546e-15
"Mfsd1",8.84981328276729e-20,-0.284026815816983,0.894,0.908,1.52163689583901e-15
"Fos",9.25466294222093e-20,-0.401726067512065,0.399,0.55,1.59124674628547e-15
"Tnfaip2",9.95557466286017e-20,-0.330175379762943,0.896,0.95,1.71176150753218e-15
"Cotl1",1.17880933545913e-19,0.26093343277289,0.985,0.991,2.02684477138842e-15
"Atp6v1b2",1.29249122710936e-19,-0.32579722494698,0.973,0.986,2.22230941589183e-15
"Eif3e",2.71668939804301e-19,0.272302843667062,0.875,0.734,4.67107575099516e-15
"Rps15",3.50421323095653e-19,0.285616581075131,0.973,0.988,6.02514422930665e-15
"Tns3",4.05443951745551e-19,-0.271872282939757,0.636,0.683,6.971203306313e-15
"Ucp2",5.3689921246428e-19,0.281131449775561,0.975,0.979,9.23144505911082e-15
