"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Grina",2.68568576960468e-130,0.956671734487899,0.918,0.779,4.61776811225828e-126,8.01967089754867e-241,0.677846137838462,0.832,0.817,1.37890221412452e-236,2.68568576960468e-130,1.60393417950959e-240
"Msr1",2.43884189595832e-43,-0.528885179151202,0.132,0.451,4.19334475591074e-39,1.01968057014908e-240,-0.689625706533572,0.188,0.584,1.75323877231433e-236,2.43884189595832e-43,2.03936114029795e-240
"Ccl2",3.64401619010746e-08,-0.372544857799958,0.095,0.194,0.000626552143727077,1.13012147339022e-240,-1.28642182215724,0.26,0.637,1.94313086134715e-236,3.64401619010746e-08,2.26024294678043e-240
"Mfsd12",3.06159227281544e-53,-0.311375400975267,0.136,0.537,5.26410175387887e-49,2.54050907864464e-240,-0.399696185714295,0.095,0.504,4.36815130982159e-236,3.06159227281544e-53,5.08101815728878e-240
"Cd93",3.65471263205763e-26,-0.359002401147553,0.251,0.517,6.28391289955989e-22,2.67881632329963e-240,-0.62060016327896,0.249,0.668,4.60595678628139e-236,3.65471263205763e-26,5.35763264659922e-240
"Sorl1",9.88627964914245e-123,0.964123020470772,0.778,0.459,1.69984692287355e-118,1.16514185971772e-238,0.808002846542654,0.644,0.42,2.00334491359865e-234,9.88627964914245e-123,2.33028371943544e-238
"Mmp12",8.21839896695891e-101,-2.47385502848557,0.311,0.756,1.41307151837891e-96,2.04861029119331e-238,-2.14761089365704,0.661,0.895,3.52238053467777e-234,8.21839896695891e-101,4.0972205823863e-238
"Egln3",5.86102645140533e-79,0.904444252038686,0.527,0.232,1.00774488805463e-74,1.53936599258337e-237,0.956599794118144,0.471,0.215,2.64678588764784e-233,5.86102645140533e-79,3.0787319851665e-237
"Ccnd1",6.07993282106576e-51,-0.475609223670876,0.016,0.334,1.04538364925405e-46,2.48882592125279e-237,-0.595013323862212,0.017,0.36,4.27928728900205e-233,6.07993282106576e-51,4.97765184250556e-237
"Snx2",9.36353807774412e-44,-0.377344720005273,0.271,0.663,1.60996673708732e-39,5.92495951293833e-237,-0.50712960278241,0.198,0.634,1.01873753865462e-232,9.36353807774412e-44,1.18499190258758e-236
"Mrps36",4.08272972024912e-58,-0.320138225992259,0.174,0.628,7.01984548099634e-54,1.94980198555334e-236,-0.287198793403326,0.079,0.481,3.35248953396041e-232,4.08272972024912e-58,3.8996039711063e-236
"Gpr141",2.13016987796782e-51,0.614099770783886,0.734,0.669,3.66261408817787e-47,6.43230057609179e-235,0.794583280889921,0.733,0.659,1.10596976105322e-230,2.13016987796782e-51,1.28646011521826e-234
"Id2",4.68673234324305e-63,-0.615446147645377,0.537,0.861,8.05836759097211e-59,1.34230383146615e-234,-0.605049991053559,0.442,0.817,2.3079572078229e-230,4.68673234324305e-63,2.68460766293217e-234
"Itgax",1.31212180402535e-81,-0.709139780321257,0.057,0.519,2.25606222984118e-77,1.37235075964658e-234,-0.674875813514432,0.058,0.422,2.35961989613632e-230,1.31212180402535e-81,2.74470151929313e-234
"Pid1",1.15919495191073e-58,-0.348326795989074,0.106,0.519,1.99311980031531e-54,4.17478217103013e-234,-0.399797623683074,0.067,0.448,7.1781204648692e-230,1.15919495191073e-58,8.34956434205983e-234
"Klf2",1.06427351267856e-165,1.19301199849907,0.811,0.409,1.82991187769952e-161,2.38602151772447e-233,0.91327666462696,0.55,0.306,4.10252539757546e-229,1.06427351267856e-165,4.77204303544849e-233
"Eif3i",4.21311545809421e-66,-0.501918946208311,0.286,0.743,7.24403071864719e-62,3.32984924066229e-233,-0.339593740553834,0.113,0.534,5.72534278439474e-229,4.21311545809421e-66,6.65969848132453e-233
"Crip1",8.59609096005629e-138,-1.85054851545765,0.097,0.689,1.47801187967208e-133,4.04129333239371e-233,-0.957707878701062,0.046,0.397,6.94859975571774e-229,8.59609096005629e-138,8.08258666478742e-233
"Sdc3",1.39956718698531e-70,-0.46445107431681,0.031,0.442,2.40641582130254e-66,1.52356992073329e-232,-0.464053954476386,0.019,0.359,2.61962612170882e-228,1.39956718698531e-70,3.04713984146627e-232
"Selenow",1.39861575497218e-60,-0.418297231282815,0.179,0.62,2.40477992909917e-56,4.5891373898714e-232,-0.454209633157146,0.163,0.595,7.89056282814489e-228,1.39861575497218e-60,9.1782747797423e-232
"Idh1",1.21915256423951e-50,-0.366930370413892,0.218,0.63,2.09621091895341e-46,1.55055374413599e-231,-0.332443738046258,0.06,0.436,2.66602210766741e-227,1.21915256423951e-50,3.10110748827168e-231
"Hmgn1",5.72874705267427e-90,-0.502138476542684,0.04,0.532,9.85000768236815e-86,3.58010059871502e-231,-0.369255354658315,0.024,0.369,6.15562496943061e-227,5.72874705267427e-90,7.16020119742997e-231
"Mcl1",8.39265708856174e-91,0.660619927907065,0.952,0.897,1.44303345980731e-86,2.48386768422549e-230,0.583729907459253,0.882,0.877,4.27076209625731e-226,8.39265708856174e-91,4.9677353684506e-230
"Uap1l1",8.04344484041727e-49,-0.257389836392754,0.168,0.583,1.38298990586135e-44,4.12593404691429e-230,-0.344560720251585,0.15,0.591,7.09413100026443e-226,8.04344484041727e-49,8.25186809382824e-230
"Rpl19",7.79457188517523e-105,-0.665569075860471,0.971,0.976,1.34019868993703e-100,2.61919372798824e-229,-0.528821750491665,0.867,0.943,4.50344169590298e-225,7.79457188517523e-105,5.23838745597642e-229
"Nhp2",3.48381758023467e-51,-0.374252319352845,0.28,0.711,5.99007594745549e-47,5.2204564117646e-229,-0.394379045644025,0.162,0.6,8.97605275438805e-225,3.48381758023467e-51,1.04409128235288e-228
"mt-Nd3",4.09540088794462e-29,-0.465181012533144,0.683,0.874,7.04163228673197e-25,8.4336801204664e-229,-0.742083415464298,0.49,0.856,1.45008695991299e-224,4.09540088794462e-29,1.68673602409311e-228
"Cd52",2.2249634747381e-38,0.320831312687429,0.989,0.951,3.82560219846468e-34,1.25340580812806e-228,0.440641131694071,0.97,0.928,2.15510594649539e-224,2.2249634747381e-38,2.50681161625592e-228
"Anp32e",7.46934608165846e-73,-0.432610569011089,0.11,0.58,1.28427936528036e-68,1.92741185953927e-228,-0.33340505573788,0.062,0.437,3.31399195129182e-224,7.46934608165846e-73,3.85482371907831e-228
"Cyb5r3",1.87461797223174e-57,-0.349918146147223,0.216,0.669,3.22321814145526e-53,3.35709137125624e-228,-0.387801642076221,0.133,0.557,5.77218290373798e-224,1.87461797223174e-57,6.714182742512e-228
"Anpep",6.89359664824553e-51,-0.365210823811315,0.007,0.319,1.18528500769934e-46,7.70550504016025e-228,-0.489521313651978,0.013,0.341,1.32488453660515e-223,6.89359664824553e-51,1.54110100803189e-227
"Rftn1",6.86457428800379e-85,-0.395335401346941,0.04,0.517,1.18029490307937e-80,1.53217933920176e-227,-0.333304786101221,0.036,0.388,2.63442915582351e-223,6.86457428800379e-85,3.06435867840332e-227
"Usp14",1.60293015340847e-59,-0.251205099339492,0.123,0.566,2.75607810577052e-55,9.99521664039654e-227,-0.281759036833605,0.065,0.444,1.71857754914978e-222,1.60293015340847e-59,1.99904332807929e-226
"F630028O10Rik",1.03954881099912e-103,1.30439481447225,0.712,0.413,1.78740022563188e-99,2.03345129177108e-226,1.1237965957931,0.605,0.378,3.49631615107119e-222,1.03954881099912e-103,4.06690258354175e-226
"Cdk4",1.07510007865955e-73,-0.360535768663142,0.095,0.566,1.84852707524723e-69,7.54213082564476e-226,-0.299443366434534,0.049,0.413,1.29679397416136e-221,1.07510007865955e-73,1.50842616512882e-225
"Glrx3",6.99531032361248e-56,-0.328437079859285,0.238,0.697,1.20277365704193e-51,8.51090846530825e-226,-0.305264868744756,0.117,0.535,1.4633656015251e-221,6.99531032361248e-56,1.70218169306165e-225
"Kcnq1ot1",1.59068543087113e-69,-0.428396692160303,0.068,0.501,2.73502452983982e-65,1.9277597902937e-225,-0.367971132659384,0.028,0.369,3.31459018343099e-221,1.59068543087113e-69,3.85551958058741e-225
"Rpl6",1.61738036355219e-92,-0.689286435683094,0.881,0.941,2.78092379709164e-88,4.3713976687556e-225,-0.617532573532376,0.622,0.877,7.51618115165837e-221,1.61738036355219e-92,8.74279533751076e-225
"Slc7a2",8.18486527048503e-51,-0.624176034607179,0.035,0.36,1.4073057346072e-46,6.00081748335135e-225,-0.552078812237319,0.033,0.374,1.03178055808743e-220,8.18486527048503e-51,1.20016349667016e-224
"Hdgf",3.82403813397929e-51,-0.388921179846024,0.346,0.77,6.57505116756399e-47,2.04248033282334e-224,-0.440761218892496,0.241,0.7,3.51184068425646e-220,3.82403813397929e-51,4.08496066564633e-224
"AC110211.1",5.41281776651182e-207,0.970475433839663,0.495,0.077,9.30679886774042e-203,1.8682498632564e-223,0.721358788672838,0.331,0.103,3.21226881488306e-219,5.41281776651182e-207,3.73649972651267e-223
"Pmp22",4.10919447134609e-33,-0.258748437659418,0.004,0.222,7.06534897403246e-29,2.51734196370972e-223,-0.540731096113235,0.014,0.339,4.3283177724025e-219,4.10919447134609e-33,5.03468392741918e-223
"Dynlt3",1.58462906604735e-54,-0.258373721409133,0.13,0.552,2.72461121616181e-50,3.18264723945367e-223,-0.309726942729836,0.067,0.441,5.47224366351665e-219,1.58462906604735e-54,6.36529447890767e-223
"Lgals3bp",3.02751039603867e-55,-0.280787886037668,0.079,0.464,5.20550137494889e-51,4.69977631600617e-223,-0.347884771184876,0.042,0.394,8.08079539774102e-219,3.02751039603867e-55,9.39955263201248e-223
"Hspd1",2.22883591392581e-52,-0.364454205897576,0.223,0.655,3.83226047040404e-48,6.31632594505494e-222,-0.326416955938424,0.121,0.535,1.08602908299275e-217,2.22883591392581e-52,1.26326518901099e-221
"Gns",1.56121440481214e-26,-0.264123861819805,0.355,0.679,2.68435204763399e-22,7.4224349538992e-221,-0.531336900957386,0.25,0.678,1.27621346597343e-216,1.56121440481214e-26,1.48448699077981e-220
"Rps8",1.21994115126935e-105,-0.693663347273371,0.956,0.973,2.09756681549251e-101,9.56507375202985e-221,-0.598246353342097,0.881,0.943,1.64461878092401e-216,1.21994115126935e-105,1.91301475040598e-220
"Klf4",5.6336367242355e-59,-0.410662474181579,0.053,0.433,9.68647498365052e-55,1.90559264220624e-220,-0.397206894210833,0.018,0.345,3.27647598900942e-216,5.6336367242355e-59,3.81118528441248e-220
"Rexo2",3.89049164664554e-51,-0.388407460520526,0.284,0.713,6.68931133724233e-47,2.16400940064119e-220,-0.366387991651297,0.162,0.596,3.72079776346247e-216,3.89049164664554e-51,4.32801880128239e-220
"Atp2a2",4.77978478934154e-62,-0.280025737743274,0.101,0.535,8.21836196679385e-58,5.65222351909278e-220,-0.273143311948865,0.074,0.451,9.71843311872812e-216,4.77978478934154e-62,1.13044470381853e-219
"Fyb",3.92463913285776e-130,1.11250618904031,0.815,0.576,6.74802452503564e-126,2.56844620209962e-219,0.959141332306381,0.677,0.587,4.41618639989008e-215,3.92463913285776e-130,5.13689240419932e-219
"Cisd1",2.63988529850149e-53,-0.31864639744254,0.2,0.647,4.53901878224346e-49,7.43141363537176e-219,-0.295315799119674,0.092,0.483,1.27775726046582e-214,2.63988529850149e-53,1.48628272707439e-218
"Dnajc15",1.13704700543316e-54,-0.426935789893923,0.302,0.736,1.95503862114178e-50,4.33713851891073e-218,-0.431983825706573,0.189,0.622,7.4572759694151e-214,1.13704700543316e-54,8.67427703782147e-218
"Pdia6",1.77807350587367e-39,-0.36282943963012,0.302,0.675,3.05721958599919e-35,6.90654889614574e-218,-0.4351257995387,0.178,0.602,1.1875120172033e-213,1.77807350587367e-39,1.38130977922917e-217
"Arl8b",6.1856038058955e-51,-0.351501470391472,0.266,0.701,1.06355271838567e-46,1.77429961494886e-217,-0.437264688821174,0.211,0.65,3.05073075794306e-213,6.1856038058955e-51,3.54859922989776e-217
"Mdh1",6.66438100274939e-42,-0.267632810366006,0.256,0.675,1.14587366961273e-37,1.36731874716216e-216,-0.270550353107332,0.121,0.536,2.35096785387062e-212,6.66438100274939e-42,2.7346374943243e-216
"Mpp6",8.54595888979993e-66,-0.441913800495585,0.176,0.631,1.4693921715122e-61,7.5747322272865e-216,-0.331118735757138,0.129,0.54,1.30239945915964e-211,8.54595888979993e-66,1.51494644545729e-215
"Dstn",6.12198682058101e-22,-0.341985596636281,0.623,0.838,1.0526144139307e-17,1.47109121996197e-215,-0.549989100375588,0.38,0.787,2.52939424360261e-211,6.12198682058101e-22,2.942182439924e-215
"Ndufc2",5.10224057313221e-46,-0.377275304709625,0.372,0.772,8.77279244144353e-42,7.53673439020031e-215,-0.345545110445583,0.181,0.628,1.29586611105104e-210,5.10224057313221e-46,1.50734687804005e-214
"Idh2",2.1008710718496e-64,-0.295462340134541,0.077,0.505,3.61223772093819e-60,1.37067243591667e-214,-0.26030529287152,0.036,0.375,2.35673418631513e-210,2.1008710718496e-64,2.74134487183334e-214
"Kcnn4",5.73552973410111e-64,-0.327557463710347,0.005,0.377,9.86166982481345e-60,4.20614679733187e-214,-0.394228725652101,0.008,0.319,7.23204880333242e-210,5.73552973410111e-64,8.4122935946639e-214
"Lrpap1",8.45118324432041e-46,-0.568567596362778,0.273,0.661,1.45309644702845e-41,1.41377020550218e-213,-0.736726591432627,0.206,0.596,2.43083649134046e-209,8.45118324432041e-46,2.82754041100432e-213
"Morf4l2",1.89585901440022e-46,-0.255576635638896,0.201,0.622,3.25973998935974e-42,8.40504273935999e-213,-0.310257586965084,0.139,0.558,1.44516304860556e-208,1.89585901440022e-46,1.68100854787204e-212
"Ptgr1",5.96596652768869e-49,-0.252387937282112,0.049,0.386,1.02578828477079e-44,1.09192174096394e-212,-0.316072766042532,0.019,0.339,1.8774502414134e-208,5.96596652768869e-49,2.18384348192788e-212
"Rps18",4.55959020492566e-105,-0.925824056074848,0.857,0.949,7.83975939834917e-101,4.04775518144936e-212,-0.72992361080032,0.63,0.871,6.95971025898403e-208,4.55959020492566e-105,8.09551036289883e-212
"Nudcd2",4.00927263047576e-62,-0.290295233170752,0.123,0.567,6.89354336084002e-58,1.788616789285e-211,-0.264540995094627,0.071,0.439,3.07534770749664e-207,4.00927263047576e-62,3.57723357857006e-211
"S100a10",2.62302281864067e-117,-1.08458574209419,0.469,0.849,4.51002543437077e-113,2.36986563833986e-211,-0.614430687582895,0.434,0.758,4.07474697856155e-207,2.62302281864067e-117,4.7397312766796e-211
"Dnmt1",1.5393389623577e-53,-0.294507369753887,0.099,0.489,2.64673941187783e-49,5.98038387114694e-211,-0.311392466039147,0.051,0.398,1.028267202805e-206,1.5393389623577e-53,1.19607677422939e-210
"Anxa6",2.00459795133608e-80,-0.403702331188835,0.068,0.542,3.44670571752725e-76,3.59704842150276e-210,-0.291382060246391,0.052,0.399,6.18476505593184e-206,2.00459795133608e-80,7.19409684300533e-210
"Vdac1",8.05052854481074e-45,-0.276713308440606,0.288,0.718,1.38420787799476e-40,2.41755186160764e-209,-0.295839860808563,0.146,0.569,4.15673867084818e-205,8.05052854481074e-45,4.83510372321524e-209
"Son",1.43303328138804e-74,0.609425748685317,0.894,0.836,2.46395742401859e-70,2.80099242573413e-209,0.631590805790413,0.79,0.801,4.81602637680727e-205,1.43303328138804e-74,5.60198485146842e-209
"Plekhb2",3.56843088873147e-46,-0.257342383146342,0.192,0.605,6.1355600700849e-42,5.900906455316e-209,-0.30133563490856,0.114,0.51,1.01460185592703e-204,3.56843088873147e-46,1.18018129106319e-208
"Stfa2l1",1.34510040614523e-70,1.40871531727674,0.364,0.113,2.3127656383261e-66,7.05186404266359e-209,1.31787805095095,0.414,0.17,1.21249750349558e-204,1.34510040614523e-70,1.41037280853275e-208
"Hnrnpa1",2.12484136847225e-70,-0.525610534537373,0.24,0.708,3.65345224895119e-66,8.94021525716419e-209,-0.316509488101657,0.117,0.513,1.53718061131681e-204,2.12484136847225e-70,1.78804305143286e-208
"Ass1",3.36800000031187e-48,-0.409911045742158,0.178,0.566,5.79093920053623e-44,1.72795650088627e-208,-0.421231040164457,0.09,0.459,2.97104840762385e-204,3.36800000031187e-48,3.45591300177251e-208
"Gsto1",6.79539821619759e-62,-0.407922685772225,0.236,0.702,1.16840076929301e-57,7.4434312822553e-208,-0.294482664203521,0.09,0.467,1.27982357467098e-203,6.79539821619759e-62,1.48868625645107e-207
"Rps4x",6.732135107243e-111,-0.851986487002952,0.855,0.947,1.15752331033936e-106,3.45829618692439e-206,-0.658387898048852,0.647,0.878,5.9461944637978e-202,6.732135107243e-111,6.91659237384874e-206
"Anxa5",4.83715230698929e-66,-0.575505909278756,0.553,0.87,8.31699967663738e-62,4.43834545846007e-206,-0.506158649386375,0.516,0.86,7.63129118127624e-202,4.83715230698929e-66,8.87669091691997e-206
"Mrpl12",3.42609004453238e-62,-0.329517625184355,0.156,0.609,5.89081922256898e-58,5.37510495626586e-206,-0.262194813190347,0.087,0.459,9.24195546180352e-202,3.42609004453238e-62,1.07502099125316e-205
"Canx",1.43074291741747e-44,-0.382117973405375,0.44,0.789,2.4600193722076e-40,1.0529386922648e-205,-0.443000555607287,0.312,0.746,1.8104227874801e-201,1.43074291741747e-44,2.10587738452956e-205
"Gspt1",1.36633255466051e-54,-0.301691850731724,0.187,0.634,2.34927219448328e-50,2.7730762957447e-205,-0.264983980256982,0.122,0.523,4.76802738290344e-201,1.36633255466051e-54,5.54615259148937e-205
"Cct2",1.81400002663615e-58,-0.417564005788733,0.291,0.74,3.1189916457982e-54,2.80236582733791e-205,-0.300251609746222,0.157,0.579,4.8183878035248e-201,1.81400002663615e-58,5.60473165467587e-205
"Mafb",1.60972513191395e-78,-0.894796548707879,0.046,0.486,2.76776139181285e-74,2.60919840607021e-204,-0.519069782680757,0.035,0.356,4.48625573939712e-200,1.60972513191395e-78,5.21839681214031e-204
"Cct3",1.84909916623561e-48,-0.256473934665091,0.194,0.618,3.17934110642551e-44,4.43278004540797e-204,-0.287519389812172,0.113,0.503,7.62172201007446e-200,1.84909916623561e-48,8.86556009081601e-204
"Prdx1",3.37821759471533e-45,-0.950698612839078,0.777,0.924,5.80850733235353e-41,9.20052318132915e-204,-0.973586831124793,0.78,0.924,1.58193795579773e-199,3.37821759471533e-45,1.84010463626585e-203
"Dock10",3.24351653684753e-75,-0.514029280641705,0.233,0.733,5.57690233345564e-71,2.18676594993051e-203,-0.445842828986374,0.249,0.698,3.75992537431053e-199,3.24351653684753e-75,4.3735318998611e-203
"Renbp",8.86214652808699e-58,-0.26096144838826,0.099,0.513,1.52375747403928e-53,2.46985071294776e-203,-0.278693272500304,0.07,0.425,4.24666131584238e-199,8.86214652808699e-58,4.93970142589553e-203
"Znrf2",7.85319160722647e-54,-0.36292270662293,0.231,0.674,1.35027776494652e-49,5.45548569904141e-203,-0.357417959094262,0.144,0.545,9.3801621109318e-199,7.85319160722647e-54,1.0910971398083e-202
"Mtpn",1.85094778780969e-33,-0.3554638001661,0.469,0.798,3.18251962635997e-29,6.76623606635221e-203,-0.480319090871847,0.325,0.746,1.1633866292486e-198,1.85094778780969e-33,1.35324721327045e-202
"Hp",6.98091191015597e-203,1.43277853959644,0.712,0.203,1.20029799383222e-198,2.6551093263455e-184,0.848635357250912,0.431,0.201,4.56519497571844e-180,2.6551093263455e-184,1.39618238203124e-202
"Vcp",1.13577397958207e-41,-0.375819892755702,0.449,0.792,1.95284978049341e-37,4.95600735635305e-202,-0.435209106492786,0.291,0.726,8.52135904851343e-198,1.13577397958207e-41,9.91201471270609e-202
"Vasp",3.72895544418701e-69,0.642162720517876,0.853,0.816,6.41156599073515e-65,1.61524564866932e-201,0.660381532951779,0.764,0.738,2.77725336832202e-197,3.72895544418701e-69,3.2304912973386e-201
"Gusb",1.61649234593763e-43,-0.274423263619632,0.253,0.65,2.77939693960517e-39,3.54584044558891e-201,-0.359665148978147,0.193,0.616,6.09671806214558e-197,1.61649234593763e-43,7.0916808911777e-201
"Mfge8",1.42821535044142e-62,-1.13536144291657,0.086,0.483,2.45567347354899e-58,1.35298408181205e-200,-1.19421776101816,0.1,0.438,2.32632083026764e-196,1.42821535044142e-62,2.70596816362409e-200
"Rplp0",3.03839150337955e-78,-0.597637924774658,0.971,0.975,5.2242103509108e-74,4.4203629884481e-200,-0.519532810040909,0.874,0.944,7.60037212233766e-196,3.03839150337955e-78,8.84072597689642e-200
"Rpl23a",1.34078934266861e-91,-0.585647726660089,0.857,0.942,2.3053531957844e-87,7.58608795302514e-200,-0.515734161857904,0.651,0.885,1.30435196264314e-195,1.34078934266861e-91,1.51721759060501e-199
"Myl12b",3.17613204074456e-97,0.639853232897748,0.925,0.864,5.4610414308562e-93,9.79035796646867e-200,0.583506311428151,0.789,0.812,1.68335414875462e-195,3.17613204074456e-97,1.95807159329375e-199
"Etfb",6.36382315031476e-58,-0.486783615294572,0.332,0.754,1.09419575246512e-53,2.35502523600311e-199,-0.343796199572076,0.17,0.584,4.04923039078375e-195,6.36382315031476e-58,4.71005047200625e-199
"Tubb2a",1.78187257608415e-47,-0.292896816067269,0.018,0.323,3.06375170731908e-43,1.23388301850116e-198,-0.370212159112643,0.02,0.325,2.12153846201089e-194,1.78187257608415e-47,2.46776603700236e-198
"Pa2g4",2.23299521678709e-66,-0.35456480563231,0.112,0.556,3.83941197574372e-62,2.06697231849272e-198,-0.253421351012415,0.051,0.385,3.55395220441638e-194,2.23299521678709e-66,4.13394463698554e-198
"mt-Nd2",1.00935536350366e-29,-0.508641657110115,0.846,0.899,1.7354856120082e-25,3.74811782654526e-198,-0.68727440583311,0.705,0.906,6.44451379096192e-194,1.00935536350366e-29,7.49623565309068e-198
"Hebp1",4.40176087008182e-53,-0.372543064667879,0.015,0.341,7.56838764001869e-49,2.16998355929367e-197,-0.320001018483328,0.01,0.303,3.73106973184954e-193,4.40176087008182e-53,4.33996711858724e-197
"Colgalt1",1.73655433778475e-64,-0.498448512747729,0.35,0.76,2.98583152838711e-60,7.84828363841162e-197,-0.405601142716379,0.221,0.642,1.34943388878849e-192,1.73655433778475e-64,1.56965672768233e-196
"Cd48",1.54380039877309e-77,-0.382072280968996,0.09,0.571,2.65441040565046e-73,8.26937397901873e-197,-0.251560056638362,0.039,0.36,1.42183616195248e-192,1.54380039877309e-77,1.65387479580371e-196
"Map1lc3b",5.08073684484044e-104,0.728046405249348,0.927,0.862,8.73581893101865e-100,1.01196790701232e-196,0.583476347943201,0.807,0.821,1.73997761931698e-192,5.08073684484044e-104,2.02393581402463e-196
"Lat2",2.04514962178289e-51,-0.299080286312094,0.084,0.451,3.51643025969349e-47,6.16220198800286e-196,-0.379930361605824,0.151,0.542,1.05952900981721e-191,2.04514962178289e-51,1.23244039760059e-195
"Rps17",4.30544032150167e-90,-0.635046516448923,0.775,0.917,7.40277408878998e-86,8.05290736382102e-196,-0.52768490114145,0.558,0.846,1.38461689213539e-191,4.30544032150167e-90,1.6105814727642e-195
"Cycs",9.39665158855575e-43,-0.26971799145516,0.225,0.628,1.61566027413628e-38,3.86906535070482e-195,-0.285112598719316,0.143,0.545,6.65247096400187e-191,9.39665158855575e-43,7.73813070140972e-195
"Rpl4",3.24762962355174e-81,-0.659540477050057,0.729,0.902,5.58397437473485e-77,5.10520400335783e-195,-0.53397854374501,0.457,0.806,8.77788776337345e-191,3.24762962355174e-81,1.02104080067159e-194
"Plxdc2",7.97129718570242e-77,-0.556162291798593,0.033,0.471,1.37058483810967e-72,3.66690153308955e-194,-0.360001678656257,0.009,0.298,6.30487049599416e-190,7.97129718570242e-77,7.33380306617898e-194
"Pf4",2.45062437961317e-27,-0.706214070995246,0.044,0.255,4.21360355830688e-23,6.67160491720745e-194,-1.72162079672732,0.107,0.437,1.14711574946465e-189,2.45062437961317e-27,1.33432098344147e-193
"Rps27",3.27773000039875e-30,0.261636810101163,0.993,0.946,5.63572896268561e-26,8.44240244413909e-194,0.463032554661598,0.952,0.928,1.45158667624528e-189,3.27773000039875e-30,1.68848048882782e-193
"Mt2",2.61083890519763e-53,-0.916289526757607,0.108,0.478,4.4890764135968e-49,3.13513546410406e-193,-0.911100940319234,0.144,0.499,5.39055191698051e-189,2.61083890519763e-53,6.27027092820823e-193
"Tubb5",5.63109542014119e-71,-0.798898587665906,0.482,0.831,9.68210546539076e-67,3.70327635215021e-193,-0.645465858736719,0.351,0.711,6.36741335988707e-189,5.63109542014119e-71,7.4065527043005e-193
"Dok2",2.45310890049334e-61,-0.516849240854888,0.132,0.545,4.21787544350826e-57,4.69623190681344e-193,-0.336074040217625,0.093,0.45,8.07470114057503e-189,2.45310890049334e-61,9.39246381362678e-193
"Oxct1",3.41694885457122e-67,-0.450382283402162,0.176,0.64,5.87510186054976e-63,8.35545428835525e-193,-0.312448952717798,0.146,0.54,1.4366368103398e-188,3.41694885457122e-67,1.67109085767108e-192
"Lcp1",9.49804389260265e-86,0.515966668747475,0.98,0.914,1.6330936668941e-81,2.33885353570991e-192,0.418361422733345,0.958,0.922,4.02142476929963e-188,9.49804389260265e-86,4.67770707141975e-192
"Il1b",7.80461180797198e-115,1.20569092533427,0.432,0.108,1.3419249542627e-110,5.37606438893832e-192,1.03622607885312,0.257,0.071,9.24360511034055e-188,7.80461180797198e-115,1.07521287778764e-191
"Tep1",1.22373211908867e-70,-0.469705821953042,0.123,0.574,2.10408500556106e-66,1.0440741549521e-191,-0.276092141102247,0.079,0.428,1.79518110202464e-187,1.22373211908867e-70,2.08814830990421e-191
"Rhoc",3.09854381500899e-50,-0.394380859682513,0.029,0.355,5.32763623552647e-46,1.59512176526781e-191,-0.401908492870476,0.034,0.34,2.74265236320148e-187,3.09854381500899e-50,3.19024353053562e-191
"Ptprc",2.54588958002792e-91,0.68332802692632,0.929,0.835,4.3774025439e-87,2.74412898489188e-191,0.553590471306411,0.82,0.83,4.7182553766231e-187,2.54588958002792e-91,5.48825796978387e-191
"Rab3il1",8.11102858518842e-56,-0.268098635635733,0.009,0.345,1.3946102549373e-51,1.56473452210761e-190,-0.293163257008858,0.013,0.301,2.69040453731183e-186,8.11102858518842e-56,3.1294690442152e-190
"Rragc",1.02569016000351e-43,-0.322483014997314,0.289,0.703,1.76357166111004e-39,3.96743687359969e-190,-0.301109486622264,0.191,0.612,6.82161096046731e-186,1.02569016000351e-43,7.93487374719938e-190
"Amz1",1.33059921048699e-62,-0.275618916315804,0.046,0.441,2.28783228251132e-58,4.74531356247086e-190,-0.263662912612887,0.027,0.328,8.1590921393124e-186,1.33059921048699e-62,9.49062712494195e-190
"Tuba1b",2.25847335271298e-48,-0.628916240502278,0.37,0.74,3.88321908265469e-44,1.70280588925665e-189,-0.489195112709931,0.265,0.673,2.92780444598788e-185,2.25847335271298e-48,3.40561177851336e-189
"Rps26",1.3708725578735e-93,-0.682269857442182,0.916,0.954,2.3570782760077e-89,3.43090103934722e-189,-0.509894926456076,0.742,0.908,5.89909124705361e-185,1.3708725578735e-93,6.86180207869437e-189
"Vwa5a",5.32470727176857e-55,-0.275685023884584,0.134,0.557,9.15530168307888e-51,4.56683666577453e-188,-0.255885709378753,0.104,0.47,7.85221896313273e-184,5.32470727176857e-55,9.13367333154909e-188
"Rps28",7.94336513767336e-75,-0.474317151115321,0.912,0.954,1.36578220177156e-70,1.23365729873645e-187,-0.426816024904535,0.782,0.925,2.12115035944744e-183,7.94336513767336e-75,2.46731459747288e-187
"Taldo1",1.76747878705292e-63,0.433695419092968,0.947,0.904,3.0390030264588e-59,2.42108959954211e-187,0.466260909159352,0.878,0.895,4.16282145745271e-183,1.76747878705292e-63,4.84217919908418e-187
"Il6st",4.50508896972298e-63,-0.271471810663099,0.02,0.399,7.74604997454169e-59,8.49868891442777e-187,-0.274094882288031,0.015,0.302,1.46126457194671e-182,4.50508896972298e-63,1.69973778288559e-186
