"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Lipg",5.74261351661962e-180,0.806203310914949,0.324,0.018,9.87384968047577e-176,0,1.0758348179227,0.477,0.045,0,5.74261351661962e-180,0
"S100a9",3.15238073643843e-174,3.1924068182764,1,0.583,5.42020343823224e-170,0,2.62320800635949,0.997,0.815,0,3.15238073643843e-174,0
"Crispld2",5.73648648601716e-167,0.763684142919999,0.471,0.051,9.8633148640579e-163,0,1.08169980080443,0.61,0.111,0,5.73648648601716e-167,0
"S100a8",1.9990801597001e-166,2.88950948824459,0.996,0.68,3.43721842658836e-162,0,2.51574037864967,1,0.873,0,1.9990801597001e-166,0
"Hp",1.35111869103581e-165,1.44296218972548,0.857,0.22,2.32311347736698e-161,0,1.00815476650265,0.712,0.203,0,1.35111869103581e-165,0
"Ly6c2",8.16129908226491e-155,1.45546011977492,0.893,0.267,1.40325376420463e-150,0,1.5124648893049,0.91,0.324,0,8.16129908226491e-155,0
"Ifitm6",4.1944483311593e-152,1.92923214881071,0.827,0.248,7.21193446059529e-148,0,2.23529741752554,0.811,0.131,0,4.1944483311593e-152,0
"Ckap4",3.46549421117819e-135,1.39546555798232,0.941,0.507,5.95857074669978e-131,0,1.32927215893367,0.921,0.524,0,3.46549421117819e-135,0
"Mxd1",5.83264328574583e-134,1.30284344928396,0.934,0.414,1.00286468655114e-129,0,1.03388333655621,0.876,0.42,0,5.83264328574583e-134,0
"F630028O10Rik",2.72827091730791e-130,1.46072139261421,0.919,0.417,4.69098901521921e-126,0,1.19595589936962,0.905,0.378,0,2.72827091730791e-130,0
"S100a6",1.3934057763683e-123,1.57939029733557,0.996,0.951,2.39582189188765e-119,0,1.21787067378494,0.997,0.974,0,1.3934057763683e-123,0
"Pygl",1.62936657156671e-123,1.17396149233678,0.978,0.766,2.8015328831518e-119,0,1.03394080863234,0.953,0.702,0,1.62936657156671e-123,0
"Arhgdib",7.51591947921099e-121,0.983052232382577,0.989,0.898,1.29228719525554e-116,0,0.930928121696823,0.983,0.879,0,7.51591947921099e-121,0
"Rpl41",1.60757722518338e-118,-1.10152074581143,0.978,0.985,2.76406828098031e-114,0,-0.951100616568484,0.96,0.983,0,1.60757722518338e-118,0
"Ptma",1.62354456959688e-118,-1.63012264820063,0.474,0.936,2.79152253296488e-114,0,-1.47765603483143,0.367,0.867,0,1.62354456959688e-118,0
"Cnn2",6.86556141909461e-113,1.13698359350456,0.926,0.497,1.18046463039913e-108,0,1.08549921667499,0.866,0.37,0,6.86556141909461e-113,0
"Ppia",6.9960069665139e-113,-1.2612467103828,0.754,0.952,1.2028934378224e-108,0,-1.15290378946198,0.579,0.899,0,6.9960069665139e-113,0
"S100a10",7.27447114787803e-113,-1.95466851359445,0.14,0.846,1.25077256916615e-108,0,-1.66916940616759,0.139,0.748,0,7.27447114787803e-113,0
"Sorl1",7.36682713626772e-107,1.02877363630006,0.919,0.467,1.26665225780987e-102,0,1.02175146585398,0.883,0.424,0,7.36682713626772e-107,0
"Ripor2",1.73169025435469e-106,0.48968168680186,0.39,0.055,2.97746822333745e-102,0,0.743653718379336,0.447,0.083,0,1.73169025435469e-106,0
"Prdx1",9.60302238794429e-105,-1.91827791466455,0.489,0.931,1.65114366938314e-100,0,-1.9131748733972,0.566,0.926,0,9.60302238794429e-105,0
"Clec4n",3.05680195401403e-94,-1.74582556709792,0.25,0.848,5.25586527973172e-90,0,-2.04034004428596,0.359,0.889,0,3.05680195401403e-94,0
"R3hdm4",7.14261667535845e-90,1.15567855410226,0.86,0.615,1.22810151116113e-85,0,1.14891333524217,0.849,0.441,0,7.14261667535845e-90,0
"Mapk13",2.42658480562592e-76,0.833748225319586,0.695,0.294,4.17226991479321e-72,0,0.983546798047708,0.705,0.227,0,2.42658480562592e-76,0
"Lgals3",2.72935137129974e-81,-1.39202663542314,0.989,0.989,4.69284674781278e-77,5.4614109539032e-301,-1.32374072786895,0.987,0.993,9.39034999414116e-297,2.72935137129974e-81,1.09228219078062e-300
"Rac2",2.80413438361553e-108,0.893174048099687,0.985,0.825,4.82142865918854e-104,5.8159003755659e-296,0.872228378423491,0.934,0.731,9.999859105748e-292,2.80413438361553e-108,1.16318007511317e-295
"Pi16",7.96951430336293e-114,0.568913811366849,0.441,0.069,1.37027828932022e-109,6.16343459818681e-295,0.679242528222022,0.414,0.077,1.05974094481224e-290,7.96951430336293e-114,1.23268691963726e-294
"Rps2",8.93771922988017e-114,-1.5441813397146,0.743,0.952,1.5367514443856e-109,4.36886523707144e-294,-1.24039344855433,0.601,0.897,7.51182688862064e-290,8.93771922988017e-114,8.7377304741426e-294
"Ctss",4.33272649963194e-105,-1.98233257380817,0.346,0.867,7.44968994346716e-101,4.84461716389068e-294,-1.88207823216369,0.298,0.78,8.32983475159363e-290,4.33272649963194e-105,9.68923432778097e-294
"Gda",3.9927884179894e-86,1.05991556954582,0.941,0.627,6.86520040589098e-82,4.88531387177586e-294,1.0079132297769,0.901,0.546,8.39980867113142e-290,3.9927884179894e-86,9.77062774355083e-294
"Rplp1",8.89117224324287e-112,-1.10244818380411,0.949,0.984,1.52874815550318e-107,1.21333616882287e-293,-0.961285074322254,0.899,0.969,2.08621020867404e-289,8.89117224324287e-112,2.42667233764569e-293
"Serpinb1a",2.39970585741905e-79,1.28825243400169,0.551,0.168,4.12605425124632e-75,7.26280877148644e-293,1.1468976169512,0.53,0.14,1.24876734016938e-288,2.39970585741905e-79,1.45256175429717e-292
"Wfdc21",2.50014730244376e-93,1.07137933589882,0.989,0.626,4.2987532718218e-89,1.71377595215285e-282,0.857630549823115,0.995,0.812,2.94666637213162e-278,2.50014730244376e-93,3.42755190430551e-282
"Ctsb",2.23351559112468e-42,-1.35573345890652,0.625,0.857,3.84030670737978e-38,5.27231252546497e-281,-1.80257712736509,0.599,0.883,9.06521415628447e-277,2.23351559112468e-42,1.05446250509291e-280
"Abca13",1.17619628597202e-118,0.395519133860011,0.276,0.022,2.0223518941003e-114,3.08861158975303e-279,0.418152671586899,0.214,0.018,5.31055876742137e-275,1.17619628597202e-118,6.17722317950562e-279
"Akr1a1",2.6124160391074e-88,-1.12792201068166,0.662,0.909,4.49178813764127e-84,5.6424242797003e-279,-1.21234573753644,0.566,0.867,9.70158430651669e-275,2.6124160391074e-88,1.12848485593999e-278
"Alox5ap",2.06448224929025e-97,0.862614163527608,0.993,0.852,3.54967077942966e-93,4.45274284415061e-276,0.750721548147806,0.992,0.859,7.65604604623256e-272,2.06448224929025e-97,8.90548568830081e-276
"Rps27l",1.13176314336298e-104,-1.26289733650771,0.456,0.892,1.9459535486983e-100,9.80723378139954e-276,-1.09128183035884,0.435,0.843,1.68625577637384e-271,1.13176314336298e-104,1.96144675627971e-275
"Ccl9",8.05009750037032e-75,-1.84459886589993,0.143,0.734,1.38413376421367e-70,2.62225307665972e-273,-2.06061755118138,0.27,0.767,4.50870194000872e-269,8.05009750037032e-75,5.24450615331927e-273
"Mt1",1.43000082470954e-83,-1.9044882647826,0.39,0.894,2.45874341800559e-79,2.97260671975394e-271,-1.84344716597516,0.38,0.85,5.11109999394493e-267,1.43000082470954e-83,5.94521343950761e-271
"Vasp",2.5474754535034e-76,0.798776968956741,0.938,0.814,4.38012929475375e-72,3.18062220820214e-270,0.842794293999936,0.937,0.727,5.46876182478276e-266,2.5474754535034e-76,6.36124441640417e-270
"Coro1a",1.28690492271427e-107,0.878245538716355,0.993,0.875,2.21270432411492e-103,2.01368762425296e-269,0.742814622572603,0.976,0.827,3.46233450114054e-265,1.28690492271427e-107,4.02737524850579e-269
"Ltb",9.35078939612635e-105,0.967718950519084,0.794,0.289,1.60777472876996e-100,2.24809702264845e-267,0.818855830581827,0.647,0.205,3.86537802074174e-263,9.35078939612635e-105,4.49619404529688e-267
"Ctsz",7.50681897221398e-76,-1.10547716854726,0.555,0.859,1.29072245408247e-71,7.07079325033632e-266,-1.20427545695115,0.452,0.811,1.21575219146283e-261,7.50681897221398e-76,1.41415865006713e-265
"Hint1",1.73264287550366e-106,-1.38041421820968,0.301,0.868,2.979106160141e-102,5.66961277929632e-265,-1.2271432582539,0.215,0.73,9.74833221272209e-261,1.73264287550366e-106,1.13392255585925e-264
"Ifitm1",3.27880685700782e-26,0.558075248664997,0.915,0.779,5.63758050993924e-22,3.63296005519302e-264,0.984404318388139,0.975,0.747,6.24651151889887e-260,3.27880685700782e-26,7.2659201103859e-264
"Clec12a",3.17194263902127e-72,0.926148983918664,0.732,0.359,5.45383817353318e-68,7.64445697290499e-263,0.97522298586827,0.692,0.289,1.31438793192128e-258,3.17194263902127e-72,1.52889139458084e-262
"Ybx1",2.68733513819355e-108,-1.25461606598764,0.732,0.938,4.62060403660999e-104,1.58042371783774e-261,-0.985526887867829,0.648,0.871,2.71738054045021e-257,2.68733513819355e-108,3.16084743567513e-261
"Cd33",7.54471272800135e-94,1.08226925596088,0.967,0.708,1.29723790645255e-89,2.87122635444117e-258,0.912191526167388,0.93,0.686,4.93678659382614e-254,7.54471272800135e-94,5.74245270888187e-258
"Rps29",1.16097697862913e-106,-1.03425111584728,0.952,0.979,1.99618381705493e-102,9.58706276736525e-253,-0.759806890469174,0.928,0.967,1.64839957222078e-248,1.16097697862913e-106,1.91741255347294e-252
"Mgst1",3.01791177121435e-123,1.30115208428658,0.967,0.561,5.18899749942595e-119,1.27204657538957e-249,0.989605265807837,0.821,0.523,2.18715688172483e-245,3.01791177121435e-123,2.54409315077902e-249
"Hmgb2",3.81106827747718e-66,0.826723533929064,0.923,0.711,6.55275079629426e-62,6.62945789095369e-248,0.834258688057404,0.909,0.563,1.13986898977058e-243,3.81106827747718e-66,1.32589157819066e-247
"Ahnak",5.0373963926125e-84,-1.22489750971518,0.14,0.782,8.66129935745793e-80,9.72162936688839e-248,-1.37717372950682,0.167,0.703,1.67153695334279e-243,5.0373963926125e-84,1.94432587337764e-247
"Nfe2",9.27049892449593e-79,0.747160154914509,0.695,0.284,1.59396958507783e-74,4.61605619213193e-246,0.836897842356741,0.577,0.192,7.93684701675164e-242,9.27049892449593e-79,9.23211238426303e-246
"Mpeg1",5.1182417528277e-32,-0.802485246521949,0.415,0.733,8.80030486981195e-28,2.77599422743012e-245,-1.25818566084121,0.241,0.755,4.77304447464335e-241,5.1182417528277e-32,5.55198845485992e-245
"Retnlg",2.84820338991316e-244,3.44999298537734,0.496,0.035,4.89720090861669e-240,2.15372459274159e-244,2.02589434000141,0.274,0.038,3.70311406475989e-240,2.84820338991316e-244,4.30744918548288e-244
"Mmp9",1.44786761161912e-146,1.62045629694003,0.812,0.217,2.48946357141791e-142,8.5833036940713e-244,1.11597340028787,0.707,0.287,1.47581323715862e-239,1.44786761161912e-146,1.71666073881415e-243
"Lbr",7.8596250873919e-64,0.763294902750556,0.676,0.318,1.35138393752616e-59,1.31061453796299e-243,0.867342073840186,0.651,0.248,2.25347063657356e-239,7.8596250873919e-64,2.62122907592583e-243
"Rdh12",1.16907239767559e-180,0.515145533718026,0.379,0.027,2.01010308056341e-176,1.68860300641931e-241,0.515484640349811,0.27,0.037,2.90338400923736e-237,1.16907239767559e-180,3.37720601283844e-241
"Cdkn1a",2.41262880627812e-59,-1.03667039284256,0.21,0.751,4.14827396951459e-55,5.19830681104129e-239,-1.1448415078809,0.272,0.796,8.9379687309044e-235,2.41262880627812e-59,1.03966136220822e-238
"Plac8",2.81286624048848e-125,0.652454036913276,0.419,0.051,4.83644221389589e-121,8.01284802603355e-239,0.513933165549102,0.368,0.068,1.37772908959621e-234,2.81286624048848e-125,1.60256960520661e-238
"Mif",1.09343003330512e-45,-0.673402691418989,0.324,0.828,1.88004359926482e-41,7.48088962140216e-237,-1.07920741915376,0.238,0.785,1.28626416150389e-232,1.09343003330512e-45,1.49617792428035e-236
"Eif4a1",1.94775277944333e-82,-1.0415695565516,0.474,0.87,3.34896612897485e-78,5.06432025346021e-236,-1.05698389659,0.363,0.778,8.70759224379948e-232,1.94775277944333e-82,1.01286405069204e-235
"Sell",1.92621668893423e-114,0.977063966625398,0.713,0.175,3.31193697495351e-110,1.0742304424123e-234,0.811473682348179,0.667,0.225,1.84703182268371e-230,1.92621668893423e-114,2.14846088482456e-234
"Klf5",3.15346331077542e-115,0.392239614019844,0.287,0.025,5.42206481654725e-111,2.6801350374257e-230,0.457773678484477,0.238,0.03,4.60822418334974e-226,3.15346331077542e-115,5.36027007485089e-230
"Mrpl52",8.69633078695263e-92,-0.972046233526168,0.077,0.775,1.49524711550864e-87,6.22426270425887e-230,-0.937541679986874,0.091,0.66,1.07019972937027e-225,8.69633078695263e-92,1.24485254085167e-229
"Psap",7.91988815699231e-34,-1.3270285663174,0.978,0.951,1.36174556971326e-29,2.95086843953511e-229,-1.27208429658197,0.982,0.972,5.07372319493666e-225,7.91988815699231e-34,5.90173687906971e-229
"Myh9",3.89162397109997e-55,0.593532125110817,0.971,0.87,6.69125825590928e-51,8.72299440901805e-229,0.703670224372635,0.961,0.822,1.49983165868656e-224,3.89162397109997e-55,1.74459888180357e-228
"Limd2",5.65315033972676e-78,0.946450130135596,0.79,0.435,9.72002669412619e-74,2.00355169987634e-228,0.892191248921473,0.664,0.295,3.44490679276738e-224,5.65315033972676e-78,4.00710339975244e-228
"Dab2",2.73317929739134e-56,-0.795936493117467,0.051,0.584,4.69942848393466e-52,1.31030653592105e-227,-1.15122258861944,0.084,0.636,2.25294105786266e-223,2.73317929739134e-56,2.620613071842e-227
"Qsox1",5.7599785686603e-53,0.91048421310785,0.673,0.386,9.90370715095452e-49,8.82888871491502e-225,0.882454473323378,0.742,0.367,1.51803912564249e-220,5.7599785686603e-53,1.76577774298289e-224
"Set",6.89910007551029e-80,-0.99769995709071,0.213,0.801,1.18623126698324e-75,1.87586242839296e-224,-0.95657672018342,0.152,0.688,3.22535785937886e-220,6.89910007551029e-80,3.75172485678586e-224
"Chil3",4.38584632096799e-79,1.8469461661263,0.853,0.51,7.54102416427237e-75,2.26306913202815e-224,1.59313009494778,0.82,0.531,3.8911210656092e-220,4.38584632096799e-79,4.52613826405622e-224
"B230208H11Rik",2.80249728755881e-131,0.407868148454271,0.327,0.029,4.81861383622861e-127,2.77328931092571e-224,0.429714465720989,0.233,0.029,4.76839364120567e-220,2.80249728755881e-131,5.54657862185107e-224
"Gpnmb",7.24677544641098e-49,-2.06662739662872,0.21,0.651,1.2460105702559e-44,4.47337759145221e-224,-2.41147175013125,0.423,0.78,7.69152543074293e-220,7.24677544641098e-49,8.94675518290391e-224
"Rflnb",3.79023809502129e-136,1.25036642637224,0.735,0.205,6.51693538057961e-132,6.68237007600558e-221,0.822939694895062,0.474,0.137,1.1489667108684e-216,3.79023809502129e-136,1.33647401520115e-220
"Atp5g1",1.19126841109966e-84,-1.10779537684147,0.294,0.815,2.04826690604476e-80,3.18413482752771e-220,-1.00543542959786,0.195,0.694,5.47480142245114e-216,1.19126841109966e-84,6.36826965505534e-220
"Tinagl1",3.58426406844824e-149,0.313272799260089,0.217,0.008,6.16278363928991e-145,1.96192077216514e-219,0.320607774954308,0.167,0.013,3.37332657566074e-215,3.58426406844824e-149,3.92384154433022e-219
"Lmna",1.096711279016e-47,-0.616297379675411,0.022,0.503,1.88568537314012e-43,1.3575545933275e-218,-1.07238688121588,0.053,0.598,2.3341793677673e-214,1.096711279016e-47,2.715109186655e-218
"Prr13",1.3343532655754e-81,0.941254059856055,0.952,0.832,2.29428700483034e-77,2.45211821654006e-217,0.851151610590704,0.914,0.726,4.21617206151898e-213,1.3343532655754e-81,4.90423643308018e-217
"Cstb",1.40856241628078e-22,-0.687074919711187,0.801,0.91,2.42188221855317e-18,1.09906444191009e-216,-0.955281905210771,0.769,0.922,1.88973140142021e-212,1.40856241628078e-22,2.19812888382017e-216
"Grina",1.35088040147951e-100,1.18578748856981,0.974,0.783,2.32270376230387e-96,4.03674069215297e-216,0.782491584992573,0.962,0.808,6.94077194608781e-212,1.35088040147951e-100,8.07348138430609e-216
"Tkt",6.97531693022423e-59,0.744140638614111,0.923,0.831,1.19933599298275e-54,8.20133571165824e-214,0.845182997237965,0.897,0.73,1.41013766226252e-209,6.97531693022423e-59,1.64026714233166e-213
"Rpl22",3.29346723953345e-88,-0.998802416557262,0.768,0.933,5.66278757165381e-84,5.5909065109792e-212,-0.87696412902156,0.566,0.854,9.61300465497764e-208,3.29346723953345e-88,1.11818130219585e-211
"Thbs1",3.38016243333088e-35,0.564043228621305,0.897,0.593,5.81185128786911e-31,2.65776712231718e-209,0.792451684544844,0.958,0.659,4.56976479011217e-205,3.38016243333088e-35,5.31553424463443e-209
"Lamp1",3.41592315037573e-29,-0.688548122540824,0.776,0.871,5.87333826475603e-25,2.53632989686877e-208,-0.891321534892208,0.718,0.879,4.36096562467617e-204,3.41592315037573e-29,5.07265979373764e-208
"Cd47",3.74141981918906e-60,0.653911255702271,0.971,0.842,6.43299723711367e-56,6.57512163594471e-208,0.694885440393515,0.929,0.789,1.13052641408433e-203,3.74141981918906e-60,1.31502432718894e-207
"Npm1",1.79657961706491e-91,-1.26748903307402,0.36,0.853,3.0890389935814e-87,1.12482956224332e-206,-1.00864568032038,0.209,0.696,1.93403194932116e-202,1.79657961706491e-91,2.24965912448666e-206
"Rpl12",7.61073016628278e-93,-1.32492735761988,0.732,0.935,1.30858894479066e-88,3.66580748185198e-205,-1.01153899464114,0.558,0.853,6.3029893842963e-201,7.61073016628278e-93,7.3316149637041e-205
"Cd74",1.65483981105486e-66,-3.24755058443955,0.36,0.798,2.84533157112773e-62,4.9604982846048e-205,-2.27214668491098,0.282,0.741,8.5290807505495e-201,1.65483981105486e-66,9.92099656920956e-205
"Hspe1",6.53305205375858e-90,-1.0940461988128,0.136,0.788,1.12329297012325e-85,8.87746927475982e-204,-0.872215607728916,0.087,0.61,1.5263920671022e-199,6.53305205375858e-90,1.77549385495199e-203
"Tcp11l2",8.16949147732341e-69,0.682718219849258,0.581,0.211,1.40466236461099e-64,3.00096788205579e-203,0.68576029967784,0.398,0.103,5.15986417640673e-199,8.16949147732341e-69,6.00193576411171e-203
"Ran",5.73082851399864e-76,-0.971639034237111,0.224,0.796,9.85358654696926e-72,5.41149624673257e-203,-0.9266899204698,0.164,0.67,9.30452664663198e-199,5.73082851399864e-76,1.08229924934649e-202
"Lgmn",2.44375512949008e-64,-0.944760661384292,0.015,0.598,4.20179256964524e-60,4.05946039865402e-199,-1.25917080098753,0.056,0.568,6.97983620944573e-195,2.44375512949008e-64,8.11892079730795e-199
"Timm13",1.85449481744229e-74,-0.819311368743785,0.246,0.794,3.18861838911027e-70,1.78016480441818e-198,-0.826863851363961,0.222,0.701,3.06081536471661e-194,1.85449481744229e-74,3.56032960883642e-198
"Pebp1",9.12003417259567e-82,-0.853308818366944,0.132,0.761,1.5680986756361e-77,2.04001401925138e-198,-0.795448739354249,0.08,0.602,3.50760010470082e-194,9.12003417259567e-82,4.08002803850276e-198
"Prdx5",3.38726255986355e-101,0.923410029734403,0.993,0.921,5.82405924542938e-97,2.48986197535101e-197,0.587477491435714,0.964,0.905,4.28106868041852e-193,3.38726255986355e-101,4.97972395070213e-197
"Fth1",3.05223077501091e-47,-1.17838156541393,1,0.999,5.24800559455377e-43,9.9005716913988e-197,-1.1010346765363,1,1,1.70230429661911e-192,3.05223077501091e-47,1.98011433827981e-196
"Colgalt1",7.71506876809879e-70,-0.802122239984358,0.195,0.749,1.32652892398691e-65,3.76512138032695e-196,-0.863349701519936,0.1,0.609,6.47374970133415e-192,7.71506876809879e-70,7.53024276065401e-196
"Cebpe",1.73156820419097e-130,1.12236258919156,0.643,0.144,2.97725837028596e-126,6.08893378282821e-196,0.769852896672719,0.411,0.109,1.04693127461948e-191,1.73156820419097e-130,1.21778675656563e-195
"Trem3",1.75826625991889e-86,0.630045590602111,0.482,0.111,3.02316300730454e-82,7.42747576469125e-196,0.562074301126955,0.375,0.091,1.27708018298101e-191,1.75826625991889e-86,1.48549515293827e-195
"Syne1",2.19748251718824e-74,1.19549857444046,0.688,0.311,3.77835144005347e-70,5.04878215250617e-195,0.951758141299076,0.654,0.323,8.68087603301911e-191,2.19748251718824e-74,1.00975643050125e-194
"Lsp1",3.245860955469e-46,0.554009831369913,0.974,0.895,5.5809333268334e-42,7.51453544465419e-195,0.676233109745186,0.95,0.782,1.29204922435384e-190,3.245860955469e-46,1.50290708893081e-194
"Atp6v0d2",4.72877043428942e-46,-1.36503235294397,0.048,0.51,8.13064788471722e-42,2.068926754441e-193,-1.49472227567555,0.093,0.576,3.55731266158585e-189,4.72877043428942e-46,4.13785350888195e-193
"Nme1",1.16169139388499e-68,-0.898809573039704,0.154,0.72,1.99741218264585e-64,3.5795366667785e-193,-0.843998771690564,0.141,0.638,6.15465534485895e-189,1.16169139388499e-68,7.15907333355695e-193
"Npc2",2.87687762223289e-47,-0.738322257505682,0.739,0.881,4.94650338366724e-43,5.25308086447212e-193,-0.837372649874866,0.638,0.848,9.03214723837336e-189,2.87687762223289e-47,1.0506161728944e-192
"S1pr4",1.23429839828985e-36,0.444900963747547,0.353,0.122,2.12225266601958e-32,8.56158697153797e-192,0.498906653820377,0.293,0.058,1.47207926388624e-187,1.23429839828985e-36,1.71231739430757e-191
"Ppp1r14b",3.6960167631132e-60,-0.777779626093589,0.21,0.738,6.35493122249683e-56,1.48689887426273e-189,-0.909818163223839,0.125,0.606,2.55657392440734e-185,3.6960167631132e-60,2.97379774852545e-189
"Ranbp1",2.55674371893046e-69,-0.831881970128685,0.107,0.714,4.39606515032903e-65,1.26219942123769e-187,-0.791664273545962,0.058,0.557,2.17022568487609e-183,2.55674371893046e-69,2.52439884247532e-187
"Klf2",1.96836967353784e-94,1.00245193372232,0.875,0.425,3.38441481668097e-90,6.89924249941723e-187,0.740647552782498,0.697,0.319,1.1862557553498e-182,1.96836967353784e-94,1.37984849988341e-186
"Lgals1",5.01708063385665e-81,-1.66617709278867,0.114,0.73,8.62636844185313e-77,5.38675499911845e-186,-1.6675143441361,0.197,0.618,9.26198654548426e-182,5.01708063385665e-81,1.07735099982371e-185
"Ccnd3",2.19916312295581e-67,0.787539694261246,0.86,0.639,3.78124107361022e-63,7.23189523514989e-186,0.773566382515817,0.795,0.534,1.24345206673167e-181,2.19916312295581e-67,1.44637904703e-185
"Hnrnpab",2.42041180767585e-53,-0.716502901658563,0.257,0.745,4.16165606211786e-49,2.53010781172464e-185,-0.827345876609263,0.182,0.667,4.35026737147934e-181,2.42041180767585e-53,5.06021562344922e-185
"Hspa8",3.32595446016815e-78,-0.983203398370627,0.779,0.913,5.71864609881311e-74,3.89486575050637e-184,-0.825406566813074,0.644,0.834,6.69683217142065e-180,3.32595446016815e-78,7.78973150101281e-184
"Csf1r",2.77456352781423e-50,-0.767927985224352,0.188,0.674,4.7705845297238e-46,1.68041373430015e-183,-0.827281028417145,0.1,0.599,2.88930337475567e-179,2.77456352781423e-50,3.36082746860025e-183
"Uqcr11",1.00296915790038e-61,-0.756057013980136,0.434,0.837,1.72450517009392e-57,1.81757578200989e-183,-0.787606250625516,0.36,0.749,3.1251397995878e-179,1.00296915790038e-61,3.63515156401973e-183
"Eef1g",1.26187275330068e-79,-1.07753246361505,0.25,0.793,2.16966401202518e-75,1.25158300297461e-182,-0.886783108632618,0.15,0.628,2.15197181531454e-178,1.26187275330068e-79,2.50316600594922e-182
"Msra",1.85480951797333e-69,0.736235810853003,0.713,0.333,3.18915948520334e-65,2.11866331636622e-182,0.709967829807268,0.58,0.241,3.64282970616009e-178,1.85480951797333e-69,4.2373266327324e-182
"Msrb1",2.42317026420174e-80,0.755607447568262,0.967,0.896,4.16639895226847e-76,2.41508371282095e-182,0.564155247289989,0.965,0.871,4.15249493582435e-178,2.42317026420174e-80,4.83016742564194e-182
"Gstm1",2.11980043825064e-27,-0.813694107371721,0.191,0.535,3.64478487352815e-23,4.04954854792066e-182,-1.21992212248101,0.125,0.606,6.96279377329479e-178,2.11980043825064e-27,8.09909709584122e-182
"Tubb5",3.08279973182416e-59,-1.07430640513079,0.415,0.818,5.30056585889847e-55,2.6200005244111e-181,-1.05948940449894,0.254,0.683,4.50482890167244e-177,3.08279973182416e-59,5.24000104882222e-181
"Cd68",6.80866047291375e-38,-0.827508839050879,0.379,0.718,1.17068108171279e-33,3.25451522230417e-180,-0.982613117015971,0.314,0.73,5.59581347322979e-176,6.80866047291375e-38,6.50903044460844e-180
"Ftl1",1.10523115486047e-19,-0.655425878840429,1,0.999,1.90033444766709e-15,5.47530916410374e-180,-0.729329702090434,0.999,0.999,9.41424657675997e-176,1.10523115486047e-19,1.09506183282076e-179
"Hdgf",7.86782251564345e-52,-0.656890676253983,0.272,0.755,1.35279340333974e-47,1.17395576986497e-178,-0.7639627912466,0.178,0.659,2.01849955070582e-174,7.86782251564345e-52,2.34791153972992e-178
