"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"H2-DMb1",4.3085710038916e-119,-0.816378396472584,0.231,0.616,7.40815698409121e-115,1.52177331882872e-210,-0.460218673651413,0.124,0.419,2.61653704439409e-206,4.3085710038916e-119,3.04354663765739e-210
"Tubb2a",2.41878270446045e-51,-0.26120293443714,0.093,0.335,4.15885498204929e-47,3.20677100593832e-210,-0.317046355983666,0.071,0.341,5.51372206761034e-206,2.41878270446045e-51,6.41354201187664e-210
"Psap",3.33880390995533e-135,0.666256878410334,0.994,0.944,5.74073944277719e-131,1.1219013099746e-206,0.451498618345745,0.994,0.966,1.92899711237032e-202,3.33880390995533e-135,2.2438026199492e-206
"Ear6",5.02714355143381e-37,0.891728021881813,0.186,0.07,8.64367062233529e-33,5.82321083713533e-206,1.15381115341547,0.296,0.107,1.00124287133705e-201,5.02714355143381e-37,1.16464216742707e-205
"Plxdc2",4.0088835650208e-80,-0.399499140638596,0.141,0.488,6.89287440169677e-76,1.68979650429314e-205,-0.28841541796395,0.055,0.315,2.90543610948162e-201,4.0088835650208e-80,3.37959300858626e-205
"Mmp8",1.57855342308707e-130,0.842431262678849,0.873,0.584,2.71416475565591e-126,4.28537339718943e-204,0.435073814015688,0.915,0.819,7.36827101912751e-200,1.57855342308707e-130,8.57074679437872e-204
"Fxyd5",4.69799041167528e-129,0.501893621451551,0.972,0.905,8.07772471383448e-125,1.87210530822759e-201,0.294421160949525,0.95,0.924,3.21889786696652e-197,4.69799041167528e-129,3.74421061645526e-201
"Slc7a11",5.63761468221625e-51,0.73513335970472,0.629,0.479,9.69331468460262e-47,4.67152048653115e-198,0.8143157567305,0.638,0.489,8.03221232454165e-194,5.63761468221625e-51,9.34304097306213e-198
"Emilin2",3.59506407136401e-116,0.599169205734308,0.868,0.682,6.18135316430327e-112,1.1397282010922e-196,0.396913376668785,0.873,0.817,1.95964866895792e-192,3.59506407136401e-116,2.27945640218441e-196
"Aldoa",1.15539260922751e-51,0.358284260760533,0.963,0.912,1.98658205230579e-47,2.60842604622398e-195,0.391984696624696,0.929,0.903,4.48492774387751e-191,1.15539260922751e-51,5.21685209244783e-195
"Sod2",5.5816185208092e-51,0.488432116676945,0.763,0.713,9.59703488467935e-47,1.58343781297511e-193,0.757916741587634,0.699,0.629,2.72256297562941e-189,5.5816185208092e-51,3.16687562595015e-193
"Gsr",4.31157202740115e-170,0.791606661183485,0.865,0.638,7.41331694391354e-166,1.68784765980142e-192,0.495231769002371,0.75,0.656,2.90208526626256e-188,4.31157202740115e-170,3.37569531960276e-192
"Creg1",4.84011049433298e-114,0.772291860879612,0.928,0.798,8.32208598395612e-110,3.89940847494694e-192,0.779854766189616,0.869,0.784,6.70464293182377e-188,4.84011049433298e-114,7.79881694989409e-192
"Tuba1a",5.33169443809928e-69,-0.364659436990578,0.212,0.526,9.16731541686791e-65,1.55792429153932e-191,-0.332164098961534,0.159,0.455,2.6786950268727e-187,5.33169443809928e-69,3.11584858307862e-191
"Rhoc",1.55406374918794e-62,-0.375270632215417,0.097,0.37,2.67205721035374e-58,4.35025109571576e-191,-0.341265897289322,0.091,0.354,7.47982173397368e-187,1.55406374918794e-62,8.70050219143133e-191
"Itm2b",1.04272101071113e-155,0.563431673617659,0.984,0.892,1.79285450581672e-151,1.67102990538791e-189,0.328588271122407,0.951,0.915,2.87316881932397e-185,1.04272101071113e-155,3.34205981077579e-189
"Ier3",2.22031264131247e-117,0.607974024108912,0.857,0.651,3.81760555547266e-113,9.84988367309782e-189,0.334250286021798,0.864,0.763,1.69358899875244e-184,2.22031264131247e-117,1.96997673461959e-188
"Zeb2",1.57986879808781e-93,0.531839992595871,0.896,0.7,2.71642641143218e-89,2.70476426035296e-188,0.521708099932849,0.808,0.679,4.65057166925089e-184,1.57986879808781e-93,5.40952852070607e-188
"Tspan3",5.41860435658049e-69,-0.361151108114503,0.102,0.398,9.3167483307045e-65,1.54997519962952e-183,-0.250560297603553,0.058,0.302,2.665027358243e-179,5.41860435658049e-69,3.09995039925899e-183
"Itgax",1.74125415059322e-59,-0.513989637152924,0.247,0.522,2.99391238652998e-55,1.36605388795637e-179,-0.525031183858155,0.165,0.427,2.34879305495219e-175,1.74125415059322e-59,2.7321077759127e-179
"Rpl22l1",5.29270685534333e-113,-0.783224850470513,0.483,0.742,9.10028016707732e-109,2.29718131434083e-177,-0.45355424490697,0.24,0.524,3.94977355187763e-173,5.29270685534333e-113,4.5943626286818e-177
"Sdcbp",3.11141485014736e-80,0.475684911739511,0.934,0.827,5.34976669334337e-76,2.53871671223362e-174,0.452374430171046,0.883,0.801,4.36506951501448e-170,3.11141485014736e-80,5.07743342446731e-174
"Zyx",1.6782733526627e-99,-0.671050852631188,0.554,0.804,2.88562320256824e-95,7.68746501067637e-172,-0.486597434960013,0.431,0.722,1.3217827339357e-167,1.6782733526627e-99,1.53749300213527e-171
"C3",3.14958475108693e-78,0.402467752864171,0.768,0.503,5.41539602101887e-74,1.90899197812287e-167,0.422914561434652,0.739,0.565,3.28232080718446e-163,3.14958475108693e-78,3.81798395624569e-167
"Slc43a2",1.4571342631856e-53,0.460289452289489,0.776,0.676,2.50539665212133e-49,3.81444196321587e-167,0.561367782789851,0.689,0.608,6.55855151155336e-163,1.4571342631856e-53,7.62888392643191e-167
"Cd63",2.96996223954778e-111,0.626201800082706,0.944,0.755,5.10655307467846e-107,2.8829028651964e-163,0.412606357537241,0.918,0.8,4.95686318641869e-159,2.96996223954778e-111,5.76580573039277e-163
"C1qb",1.57587980011729e-93,-1.50800481954517,0.069,0.404,2.70956772832167e-89,3.32663216038852e-161,-0.867379552415274,0.043,0.247,5.71981133657202e-157,1.57587980011729e-93,6.65326432077709e-161
"Atp6v1e1",7.61174232251108e-120,0.546429571107919,0.912,0.784,1.30876297493256e-115,2.2713313198562e-158,0.403726981793969,0.846,0.783,3.90532707136076e-154,7.61174232251108e-120,4.54266263971253e-158
"Bnip3l",3.22126127546275e-88,0.516650580640921,0.921,0.841,5.53863663703065e-84,5.02260756778659e-155,0.494407025770524,0.857,0.815,8.63587145205226e-151,3.22126127546275e-88,1.00452151355735e-154
"Esyt1",2.2893948093529e-50,-0.290127395786909,0.397,0.654,3.93638543520138e-46,1.50639897084375e-152,-0.273168738284439,0.257,0.54,2.59010239046874e-148,2.2893948093529e-50,3.01279794168754e-152
"Clic4",2.93443741383956e-64,-0.43510886308901,0.328,0.622,5.04547168935575e-60,1.66614521288839e-152,-0.319334448575355,0.234,0.512,2.8647700790403e-148,2.93443741383956e-64,3.33229042577676e-152
"Cyba",3.88302170724506e-152,0.52100617048288,0.984,0.925,6.67646752343716e-148,4.06277774997546e-143,0.281129713329218,0.975,0.953,6.98554006330781e-139,4.06277774997546e-143,7.76604341449032e-152
"Tnfaip2",6.00287829903563e-109,0.597697356878404,0.891,0.705,1.03213489473619e-104,4.5363755246665e-151,0.469413303078162,0.82,0.757,7.79984407711158e-147,6.00287829903563e-109,9.07275104933275e-151
"Rpl10a",4.20923596573148e-115,-0.734047201979333,0.864,0.881,7.2373603194787e-111,7.00934596390001e-149,-0.659958631268273,0.589,0.725,1.20518694503297e-144,4.20923596573148e-115,1.40186919277999e-148
"Rbx1",3.03499852421693e-59,0.323552741877712,0.906,0.851,5.21837646253859e-55,7.23073160598115e-149,0.358422418140666,0.812,0.789,1.2432519923324e-144,3.03499852421693e-59,1.44614632119626e-148
"Hexa",2.92119356041296e-81,0.445647837073871,0.888,0.752,5.02270020777404e-77,5.4895229951751e-148,0.439577145929235,0.783,0.684,9.43868583790406e-144,2.92119356041296e-81,1.097904599035e-147
"Rhoa",4.89266845059203e-69,0.263760250049827,0.959,0.894,8.41245413394793e-65,1.37165043916961e-147,0.304592784883521,0.891,0.867,2.35841576510823e-143,4.89266845059203e-69,2.74330087833928e-147
"Tubb5",2.98678409988391e-38,-0.557698412869867,0.748,0.811,5.1354765813404e-34,2.02605763881315e-147,-0.543261515389546,0.514,0.698,3.48360350417533e-143,2.98678409988391e-38,4.05211527762632e-147
"S100a1",2.86499870192109e-25,-0.397190345396149,0.533,0.708,4.92607876808313e-21,3.44479725288421e-147,-0.442651539163628,0.302,0.56,5.92298439660911e-143,2.86499870192109e-25,6.88959450576852e-147
"Fnip2",6.0741528580183e-81,0.687182510989668,0.619,0.391,1.04438984240767e-76,5.02129090832878e-147,0.685388744700463,0.598,0.501,8.6336075877805e-143,6.0741528580183e-81,1.00425818166578e-146
"Gstm1",1.17360748389277e-144,1.06133572301485,0.8,0.469,2.01790070780523e-140,6.00322690296009e-95,0.564111176472423,0.659,0.543,1.03219483369496e-90,6.00322690296009e-95,2.34721496778556e-144
"Gm42031",2.78277124039297e-84,-0.491166555665721,0.145,0.483,4.78469687073167e-80,7.33465471882582e-144,-0.26773356086454,0.063,0.271,1.26112053235491e-139,2.78277124039297e-84,1.46693094376514e-143
"Rabac1",2.17520135971753e-82,0.433225984247344,0.896,0.819,3.74004121789832e-78,8.63776018640904e-144,0.39440823668393,0.77,0.755,1.48517648645117e-139,2.17520135971753e-82,1.72755203728182e-143
"C1qc",2.90998517703653e-79,-0.949526660132991,0.04,0.335,5.00342851339661e-75,9.45755946457989e-143,-0.544944650404482,0.03,0.21,1.62613277433987e-138,2.90998517703653e-79,1.891511892916e-142
"Ftl1",1.90589979212654e-87,0.404712932887603,1,0.999,3.27700410258237e-83,4.13100156639568e-141,0.269175068841408,0.999,0.999,7.10284409326073e-137,1.90589979212654e-87,8.26200313279138e-141
"Vmp1",2.64393103597241e-50,0.451776124342697,0.767,0.651,4.54597502325096e-46,1.28764091691256e-140,0.511491026639642,0.755,0.684,2.21396979253946e-136,2.64393103597241e-50,2.57528183382506e-140
"Oxct1",1.36798744102753e-29,-0.251031777104359,0.441,0.629,2.35211760610274e-25,3.03658596520104e-139,-0.257063679439707,0.264,0.545,5.22110590856668e-135,1.36798744102753e-29,6.07317193040199e-139
"H2-Aa",4.56423946273807e-139,-2.49492709129323,0.185,0.585,7.84775333223183e-135,5.39801902852746e-133,-1.53028040818795,0.107,0.307,9.28135391765012e-129,5.39801902852746e-133,9.12847892547618e-139
"Irf8",7.75252467876783e-75,-0.657804269690178,0.252,0.581,1.33296909326734e-70,5.16886280374751e-139,-0.262933326852397,0.147,0.4,8.88734270476346e-135,7.75252467876783e-75,1.03377256074948e-138
"Atp6v0e",3.01921196830034e-31,0.254531673231077,0.931,0.864,5.19123305829561e-27,5.40313510616673e-139,0.356169628726489,0.888,0.839,9.29015050154307e-135,3.01921196830034e-31,1.08062702123338e-138
"Plet1",9.2079344581277e-88,-1.17844746472197,0.143,0.473,1.58321225073048e-83,9.18670072569502e-138,-1.00622154298239,0.088,0.287,1.579561322776e-133,9.2079344581277e-88,1.83734014513897e-137
"Fabp4",2.3400204605139e-29,-0.508987664415061,0.01,0.133,4.02343117980759e-25,1.1674435255178e-137,-0.713656176126757,0.022,0.19,2.0073023977753e-133,2.3400204605139e-29,2.33488705103563e-137
"Mafb",9.19396711679527e-71,-0.568950611479598,0.181,0.498,1.58081070606178e-66,4.84770352584323e-134,-0.271839365590377,0.13,0.36,8.33514144233485e-130,9.19396711679527e-71,9.69540705168667e-134
"Serpinb1a",1.29334493297798e-08,-0.265805347004592,0.12,0.196,0.000222377727776233,2.34567156825254e-133,-0.485573174886708,0.036,0.21,4.03314769445341e-129,1.29334493297798e-08,4.69134313650507e-133
"Cxcl16",2.100359625482e-83,-0.705038830545021,0.144,0.476,3.61135834005375e-79,7.82402474483302e-133,-0.36471738976134,0.052,0.239,1.34526281462659e-128,2.100359625482e-83,1.56480494896656e-132
"Prdx2",2.87072656199711e-50,-0.371097720125056,0.581,0.751,4.93592725069783e-46,2.480125017073e-132,-0.32903402159906,0.338,0.59,4.26432695435532e-128,2.87072656199711e-50,4.96025003414588e-132
"Cytip",6.76082750264717e-92,-0.755945998312681,0.229,0.588,1.16245668080515e-87,4.13326446176747e-132,-0.405327930496703,0.115,0.333,7.106734915563e-128,6.76082750264717e-92,8.26652892353488e-132
"Bst1",2.56540218707902e-131,0.686945092331697,0.822,0.487,4.41095252046366e-127,5.8464862132457e-118,0.489524182801078,0.713,0.647,1.00524483950547e-113,5.8464862132457e-118,5.130804374158e-131
"AW112010",7.73827733866982e-75,-0.979450195381405,0.197,0.526,1.33051940561089e-70,3.65835004196647e-131,-0.367592439301492,0.092,0.307,6.29016706215715e-127,7.73827733866982e-75,7.31670008393276e-131
"Atp6v0b",1.30806126667268e-90,0.394412346024988,0.939,0.844,2.24908054191701e-86,1.72281287473918e-130,0.304734790772346,0.887,0.849,2.96220445682654e-126,1.30806126667268e-90,3.44562574947844e-130
"Mpeg1",2.41861081242651e-91,0.52116647883297,0.923,0.682,4.15855943088614e-87,5.62793872156763e-130,0.452575235695442,0.833,0.681,9.67667783786338e-126,2.41861081242651e-91,1.1255877443135e-129
"Rps27a",1.03085848588061e-69,-0.337499523787248,0.982,0.981,1.77245808062311e-65,1.1357980154548e-128,-0.353896536138811,0.939,0.952,1.95289110777298e-124,1.03085848588061e-69,2.27159603090959e-128
"Pla2g7",2.36893517056125e-54,0.511326533118407,0.689,0.498,4.07314713226302e-50,2.4521028505666e-128,0.55439120458827,0.638,0.51,4.21614564126421e-124,2.36893517056125e-54,4.90420570113315e-128
"Txn1",2.62805977477859e-40,0.430221074637233,0.957,0.929,4.5186859767543e-36,2.17797334816871e-126,0.41540801156505,0.912,0.887,3.74480737484128e-122,2.62805977477859e-40,4.35594669633746e-126
"Smc2",2.6138193469231e-36,-0.327580828076183,0.094,0.281,4.49420098509957e-32,3.08283103144734e-125,-0.269977823534706,0.046,0.222,5.30061967547056e-121,2.6138193469231e-36,6.16566206289477e-125
"H2-Eb1",7.31882668346069e-125,-2.34699013576911,0.159,0.541,1.25839905995423e-120,4.88180424316792e-102,-1.38686760350968,0.102,0.272,8.39377421570292e-98,4.88180424316792e-102,1.46376533669211e-124
"Pclaf",4.79107857331333e-47,-0.548567682333678,0.02,0.211,8.23778049895493e-43,1.20958858984403e-123,-0.406965220971122,0.008,0.152,2.07976662137782e-119,4.79107857331333e-47,2.41917717968802e-123
"Gadd45b",1.8704566456942e-18,0.41392714126951,0.419,0.307,3.2160631566066e-14,3.46513670631679e-123,0.518226589753664,0.52,0.385,5.95795605284109e-119,1.8704566456942e-18,6.93027341263341e-123
"Rab7",9.3363328320308e-66,0.332405843802589,0.922,0.874,1.60528906713938e-61,3.93220812449366e-123,0.346372242549411,0.865,0.833,6.76103864925441e-119,9.3363328320308e-66,7.86441624898713e-123
"Ube2d3",3.63452649101068e-58,0.287730592855676,0.945,0.88,6.24920484864377e-54,8.87002611176878e-123,0.286217205241174,0.862,0.859,1.52511228965752e-118,3.63452649101068e-58,1.77400522235376e-122
"Cd93",1.08768515294003e-121,0.645277010148952,0.785,0.441,1.87016585196509e-117,1.85829492255653e-113,0.443722644974184,0.694,0.569,3.19515228984369e-109,1.85829492255653e-113,2.17537030588004e-121
"Mgl2",8.52241137819121e-93,-1.41089158582485,0.086,0.42,1.4653434123662e-88,8.56750977687642e-121,-0.648398574361717,0.032,0.191,1.47309763103613e-116,8.52241137819121e-93,1.71350195537527e-120
"H2-Ab1",1.41474740962954e-120,-2.33915384185767,0.26,0.612,2.43251669611704e-116,1.95176262341903e-107,-1.37921619420048,0.134,0.322,3.35586065470668e-103,1.95176262341903e-107,2.82949481925916e-120
"Birc5",4.09235289697983e-42,-0.45878796798187,0.022,0.197,7.03639157106711e-38,1.55862974544063e-120,-0.336572899631611,0.011,0.154,2.67990798431063e-116,4.09235289697983e-42,3.11725949088131e-120
"Top2a",6.36614885664382e-35,-0.596963803112858,0.05,0.214,1.09459563441134e-30,2.03938642478817e-120,-0.492690261580653,0.022,0.173,3.50652101878078e-116,6.36614885664382e-35,4.07877284957624e-120
"Sema4d",1.28310634932619e-46,0.423738572366563,0.652,0.544,2.20617305703145e-42,1.60682387514124e-118,0.525470545011634,0.527,0.426,2.76277297091785e-114,1.28310634932619e-46,3.21364775028247e-118
"Fn1",6.61070058249677e-29,-0.462696106108595,0.156,0.341,1.13664385815449e-24,3.57966656771536e-117,-0.39488535066807,0.047,0.215,6.15487869652979e-113,6.61070058249677e-29,7.15933313543068e-117
"Lamp1",1.82168857495957e-83,0.400123386334925,0.963,0.849,3.13221133578548e-79,1.03718857434414e-116,0.26574475539652,0.937,0.845,1.78334203472732e-112,1.82168857495957e-83,2.07437714868832e-116
"Cpd",1.60546402403007e-116,0.544206239810799,0.858,0.699,2.76043484291729e-112,1.39009365747021e-93,0.252898887943247,0.769,0.76,2.39012703465428e-89,1.39009365747021e-93,3.21092804806021e-116
"Rps9",2.84074891574947e-56,-0.337653764480064,0.975,0.964,4.88438368573964e-52,6.50254887899248e-116,-0.348655042317222,0.912,0.942,1.11804825425397e-111,2.84074891574947e-56,1.3005097757985e-115
