"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ctnnd2",3.47383057641023e-17,-0.415269136203661,0.318,0.653,5.97290429307975e-13
"Cyfip2",6.02880069895103e-17,-0.430230551984097,0.579,0.803,1.03659199217764e-12
"Cd72",1.02769906899056e-16,-0.543467109007111,0.306,0.612,1.76702577922237e-12
"Napsa",1.3275736068378e-16,0.417497406200591,0.994,1,2.28263005959691e-12
"Cdkn1a",2.58779952613691e-16,-0.760316001891256,0.914,0.952,4.4494625052398e-12
"Plec",3.43027390459839e-16,-0.442470696238866,0.958,0.973,5.89801295156647e-12
"Ank",5.67585970080652e-16,-0.502883863378087,0.81,0.878,9.75907316956674e-12
"Ier3",8.91574169631679e-16,-0.783201333918386,0.78,0.925,1.53297262726471e-11
"Unc93b1",1.22073283577724e-15,0.484599136434712,0.95,0.728,2.09892803783538e-11
"Heatr1",1.60152524234401e-15,-0.332706533809287,0.51,0.735,2.7536625016863e-11
"Il18r1",1.6400505010269e-15,0.317049608938358,0.51,0.122,2.81990283146564e-11
"Eno1",6.78668986241489e-15,0.403917473430327,0.985,0.993,1.16690345494362e-10
"Eif5a",1.48181060809107e-14,-0.4365957946069,0.988,1,2.54782515955179e-10
"Ppdpf",1.73525835805987e-14,0.328116847334308,0.834,0.463,2.98360322084813e-10
"Dok3",2.33350799416966e-14,-0.481110848751432,0.843,0.898,4.01223364517531e-10
"Uba52",5.87501353464777e-14,0.344527881093727,0.973,0.939,1.01014982714734e-09
"Asb2",6.02893147049083e-14,0.538612560213192,0.677,0.286,1.03661447703619e-09
"Chn2",6.73107417452068e-14,0.271564295777691,0.721,0.313,1.15734089356709e-09
"mt-Cytb",8.28142367411001e-14,0.339013276227796,0.991,1,1.42390798652647e-09
"Adra2a",9.75759254855189e-14,0.323959999560229,0.777,0.429,1.67772046279801e-09
"Dmpk",1.10351955485016e-13,-0.30234614792857,0.178,0.449,1.89739152260936e-09
"Rps3",1.31859765735103e-13,0.252941294486076,1,1,2.26719681204935e-09
"P2ry14",1.45017120960618e-13,-0.470598848488474,0.932,0.959,2.49342437779687e-09
"Cdk18",3.1730207458618e-13,-0.320616479176484,0.392,0.633,5.45569187043479e-09
"Tapbp",3.30352968811641e-13,-0.368965079158766,0.926,0.946,5.68008894574736e-09
"Sod1",3.54442149878432e-13,-0.405005263843556,0.917,0.925,6.09427832500976e-09
"Fam43a",3.803715517153e-13,0.434846311740327,0.816,0.49,6.54010846019286e-09
"Cux1",5.43889966372107e-13,-0.410469588513866,0.947,0.966,9.35164408180202e-09
"Pmepa1",1.18639783221315e-12,0.308653605769558,0.528,0.184,2.0398924327073e-08
"Rpl9",1.20024516378034e-12,0.256102177723166,1,1,2.06370153460392e-08
"Klk1b1",1.57979711694476e-12,0.503710318882795,0.472,0.136,2.71630316287482e-08
"Bcl2a1a",1.60926967622711e-12,0.394064789442176,0.97,0.912,2.7669782813049e-08
"Ifngr1",2.08286168677535e-12,0.367215777247867,0.97,0.837,3.58127238424153e-08
"Cd300e",2.69299512550962e-12,0.294709311946184,0.362,0.048,4.63033581880124e-08
"Sh2d1b1",3.48714493017476e-12,0.312303167947376,0.828,0.524,5.99579699294248e-08
"Fcgr1",3.62678543128902e-12,0.458957774922539,0.887,0.653,6.23589487055834e-08
"Pld4",3.72856458186141e-12,0.335932260280318,0.748,0.367,6.4108939420525e-08
"Gpr141",5.80530331010037e-12,-0.47573001255281,0.961,0.959,9.98163851138658e-08
"Plpp2",7.07781745346796e-12,0.2866849522501,0.864,0.551,1.21695993294928e-07
"Eid1",7.37607716454828e-12,-0.3327674608898,0.953,0.918,1.26824270767243e-07
"Bcl2a1b",7.4449168306962e-12,0.395658233871518,0.988,0.952,1.28007899986991e-07
"Fam3c",8.27927791796015e-12,0.340908422340872,0.961,0.823,1.42353904521407e-07
"Treml2",8.49967616005158e-12,0.286459737425596,0.866,0.476,1.46143431895927e-07
"Sec61b",1.06662006543279e-11,0.406401676349585,1,1,1.83394654050515e-07
"Aprt",1.16070542295373e-11,-0.443277375578153,0.961,0.966,1.99571690422664e-07
"Prelid2",1.18443059176923e-11,-0.656660442724706,0.389,0.646,2.03650995948801e-07
"Csf2rb",1.2144206833622e-11,-0.448799042645206,0.997,0.993,2.08807492297297e-07
"Cd24a",1.47243619177117e-11,0.423237511361695,0.997,0.946,2.53170678813134e-07
"Cdv3",1.84523169268417e-11,-0.419985702498854,0.973,0.973,3.17269137240116e-07
"Ftl1",2.04864992114882e-11,-0.507994904408609,1,1,3.52244867442328e-07
"Ptpn6",3.39522437638779e-11,-0.371115027838868,0.982,0.986,5.83774879276116e-07
"Ccdc12",4.206250169993e-11,0.339639396417025,0.982,0.932,7.23222654228597e-07
"Marcks",6.44300701437396e-11,0.558161698432688,0.929,0.748,1.10781062605146e-06
"Wnk1",6.60355099582829e-11,-0.401942293317543,0.982,0.973,1.13541455822272e-06
"Bcl2a1d",6.69851170613771e-11,0.32229354832515,0.991,0.973,1.15174210275332e-06
"Cpox",7.10446458267414e-11,0.285700103565579,0.688,0.327,1.22154164034499e-06
"Tiparp",9.22083825365915e-11,-0.397291352894125,0.795,0.857,1.58543092933415e-06
"AY036118",9.42256546997336e-11,0.336884592400778,0.973,0.796,1.62011590690722e-06
"Tyrobp",1.01735630712597e-10,-0.290981989186594,1,1,1.7492424344724e-06
"Ccl4",1.03727549807837e-10,-0.582146299252818,0.119,0.354,1.78349149139595e-06
"Myl10",1.13205681451358e-10,-0.295426998452326,0.101,0.333,1.94645848687466e-06
"Plxnd1",1.35917044065269e-10,0.343072368559044,0.967,0.857,2.33695765565823e-06
"Lyz2",1.52894885568388e-10,-1.07610492960017,0.947,0.973,2.62887466246286e-06
"Lta4h",1.53679834656906e-10,0.317863367699426,0.982,0.905,2.64237107709084e-06
"BC100530",1.6440573480976e-10,-1.21754546244401,0.092,0.32,2.82679220431902e-06
"Cyba",2.01610985811343e-10,-0.3858446297565,0.994,1,3.46649929004024e-06
"Fcrls",2.19343291481141e-10,0.463110770830615,0.659,0.361,3.77138855372674e-06
"Myl12b",2.43291683012814e-10,0.253129781590042,0.985,0.952,4.18315719772232e-06
"Mmp8",2.5210011345281e-10,-0.925877695857788,0.226,0.476,4.33460935070762e-06
"Rac2",2.70290375964123e-10,0.359028292550572,0.985,0.952,4.64737272432714e-06
"Cox7a2l",2.92855359748594e-10,0.338530696543203,0.997,0.973,5.03535505551733e-06
"Wfdc21",3.02025358269306e-10,-0.791629059509111,0.223,0.463,5.19302401008245e-06
"Baiap2",3.30882194859033e-10,-0.3675000157425,0.896,0.891,5.68918845840621e-06
"Cstb",3.37018093313952e-10,-0.4941799374366,0.97,0.959,5.79468909644009e-06
"Rpl22l1",3.99808756731501e-10,0.318556985745755,0.991,0.993,6.87431176324142e-06
"Peli2",4.77231102237718e-10,0.274620833835386,0.887,0.639,8.20551157187532e-06
"Abr",4.89522461297185e-10,-0.330870414753537,0.855,0.898,8.4168491995438e-06
"Me2",7.05842049768763e-10,-0.301744558193211,0.878,0.932,1.21362482037241e-05
"Sub1",8.21725284393989e-10,-0.407079379345323,0.991,1,1.41287445398703e-05
"Psme1",1.0985143424998e-09,-0.328985930138046,0.991,0.966,1.88878556049416e-05
"Lcn2",1.11975630097264e-09,-0.686086221966115,0.101,0.32,1.92530898389235e-05
"Mafb",1.58192122486431e-09,0.610303919781511,0.736,0.449,2.71995535403169e-05
"Mpeg1",1.59671520791637e-09,-0.509338267775792,0.763,0.837,2.7453921284914e-05
"Hexb",2.01350977503426e-09,0.258505707862357,0.923,0.707,3.46202870719391e-05
"Etfb",2.22552244960707e-09,0.379977861965789,0.985,0.905,3.8265632998544e-05
"Prdx6",2.45666340589847e-09,-0.376762510511047,0.953,0.952,4.22398706010182e-05
"Cst3",2.54814161302144e-09,0.373218934076718,1,1,4.38127468942906e-05
"Ndrg1",2.6672844873054e-09,-0.328396092743729,0.582,0.687,4.58612894747291e-05
"S100a6",2.71872540324934e-09,-0.428127409593181,0.997,1,4.67457645834691e-05
"Anxa5",2.96865510822359e-09,-0.381186750466572,0.967,0.98,5.10430559307964e-05
"Tgfbr1",3.16191622429383e-09,0.288478112065793,0.852,0.537,5.43659875605081e-05
"Gbp3",3.64150903395968e-09,0.264121381643318,0.57,0.272,6.26121063299027e-05
"Tmem176a",4.95916129324742e-09,0.571896450300168,0.398,0.136,8.52678192760961e-05
"Aldh9a1",5.1182468513997e-09,0.260633124970899,0.917,0.694,8.80031363629665e-05
"Ccnd1",5.24188345886573e-09,-0.472190298100695,0.953,0.939,9.01289441917374e-05
"Prdx1",6.68624653774102e-09,-0.338147463999729,0.997,1,0.000114963322969919
"Lcp1",8.89461502381943e-09,-0.292575767867654,1,0.993,0.000152934010719551
"Malt1",1.46252515572904e-08,-0.438166933619709,0.846,0.864,0.000251466575276052
"Bax",1.51278434927535e-08,-0.281146620594156,0.991,0.986,0.000260108141014403
"Uap1l1",1.62946356976672e-08,-0.340752114704855,0.813,0.844,0.00028016996618569
"Fam129b",1.95628905874463e-08,-0.356525557652626,0.822,0.85,0.000336364340760552
"Fcer1g",2.00764878283413e-08,-0.359000091432862,0.994,1,0.0003451951317205
"Tmem176b",2.22505367871334e-08,0.657644897178084,0.418,0.17,0.000382575729517971
"Slc16a6",2.35664892617421e-08,-0.291123959419283,0.51,0.667,0.000405202216366394
"Hdgf",2.40172743917458e-08,-0.258596608348147,0.988,0.986,0.000412953015891678
"Avpi1",2.53516692037495e-08,-0.285804902018757,0.647,0.741,0.00043589660028927
"Zyx",2.9945821359674e-08,0.307511053891382,0.985,0.966,0.000514888452458235
"Plxdc2",3.11638353825338e-08,0.279086631692359,0.682,0.388,0.000535830985567286
"Fyb",3.36120056589627e-08,-0.341813361707934,0.567,0.694,0.000577924825300204
"Aldh2",3.59637632460277e-08,0.256782485956598,0.958,0.81,0.0006183609452522
"Plaur",3.63901953777119e-08,-0.393008498726048,0.585,0.701,0.000625693019324379
"2010005H15Rik",4.29918800851774e-08,-0.627637254553808,0.923,0.939,0.000739202386184541
"Spn",4.45860993071945e-08,0.293622309342528,0.964,0.85,0.000766613391487902
"Soat1",4.92933181032057e-08,-0.325829937555827,0.964,0.973,0.000847549311466519
"Ccr2",4.97548352087709e-08,0.577750881610266,0.792,0.565,0.000855484636579607
"Plxnb2",5.41921327830932e-08,-0.261074606750979,0.326,0.544,0.000931779531072504
"Fabp5",5.71649884039009e-08,-0.884320178400789,0.89,0.939,0.000982894810616673
"Clec4d",6.06433840448246e-08,-0.394309573676839,0.335,0.497,0.00104270234526671
"Dgkz",6.11943038705899e-08,-0.268762805558402,0.674,0.769,0.00105217486075092
"Itgae",8.02859728597482e-08,-0.364418835022652,0.264,0.463,0.00138043701735051
"Jak2",8.16869903715218e-08,0.255865471771408,0.991,0.918,0.00140452611244795
"2410002F23Rik",9.92693345555031e-08,0.305730823270777,0.825,0.558,0.00170683693834732
"Bri3",1.50435763190376e-07,-0.331573015288219,0.973,0.973,0.00258659251229533
"Ccni",2.10220639333112e-07,0.254997209586592,0.95,0.83,0.00361453367269353
"Cd3g",2.26620235339006e-07,-0.981821779734296,0.086,0.252,0.00389650832641887
"Casp6",2.84557742355553e-07,-0.32052193569668,0.837,0.844,0.00489268582206137
"Klf4",2.84601840585543e-07,0.270583623502222,0.62,0.333,0.00489344404702783
"Cyth4",3.31627100776839e-07,0.262162339322104,0.97,0.864,0.00570199637075697
"Csk",3.82811028526724e-07,-0.273492092229925,0.938,0.939,0.00658205282448849
"Pycard",4.87597273965599e-07,0.286888492826887,0.991,0.98,0.00838374752856451
"Mrc1",5.0735369632924e-07,-0.273321562726028,0.05,0.19,0.00872343945468495
"Gm42031",5.3651318819003e-07,0.42860212436727,0.881,0.728,0.00922480775773938
"Atp6v0a1",5.77230992604422e-07,-0.296301650452764,0.561,0.646,0.00992490968684043
"Unc119",6.03048734946525e-07,0.269879778621305,0.964,0.803,0.0103688199486706
"Gstm1",6.30309327535455e-07,-0.324346623338642,0.101,0.259,0.0108375385776446
"Ctsb",6.58058117981398e-07,-0.604549194576721,0.961,0.952,0.0113146512805722
"Hsp90aa1",6.61059586870928e-07,-0.306685111210732,0.994,1,0.0113662585366587
"Ly86",6.93253230835716e-07,0.312148088447641,0.638,0.381,0.0119197960509893
"Lrrfip1",7.55517145227272e-07,-0.276716155895224,0.953,0.966,0.0129903617950377
"Pigx",7.64569737865065e-07,-0.330926327032404,0.905,0.905,0.0131460120728519
"Snx5",7.9127700746526e-07,0.297121021833482,0.991,0.952,0.0136052168663577
"Actn1",8.86598038554348e-07,0.27133878029115,0.982,0.952,0.0152441666749035
"Adam8",9.0354336578973e-07,-0.318818556220334,0.923,0.912,0.0155355246313886
"H2afv",9.32570871322025e-07,0.405897860567163,0.985,0.959,0.0160346235615109
"Creg1",1.0127621644823e-06,-0.289809127177449,0.923,0.952,0.0174134326561087
"Selenoh",1.17959742911884e-06,-0.305852141845789,0.938,0.925,0.0202819981962692
"Trp53i11",1.41326039377458e-06,0.309250656709763,0.973,0.83,0.0242995992105601
"Rasa2",1.54271573549883e-06,-0.333275902619698,0.674,0.701,0.026525454356167
"Psme2",1.78810051242073e-06,-0.268566853511294,0.988,0.98,0.0307446002105621
"Gm5483",1.88599717813223e-06,-1.1196921059693,0.813,0.878,0.0324278354808056
"Lat2",2.13447528868854e-06,-0.254825431485858,0.893,0.898,0.0367001681137108
"Glrx5",2.24045030553002e-06,-0.256199652909721,0.935,0.973,0.0385223025532832
"Lgals1",2.4678156660678e-06,-0.414285922801096,0.958,0.966,0.0424316225623698
"Msr1",2.73911708924947e-06,-0.366883685484565,0.217,0.381,0.0470963792325555
"Ifnar2",2.87773457066852e-06,-0.268545333746108,0.819,0.823,0.0494797682080745
"Bex6",2.97141218220432e-06,-0.274232520862738,0.427,0.585,0.0510904610608211
"Runx3",3.08445296502832e-06,-0.357624630186864,0.976,0.952,0.0530340842806969
"Slc4a7",3.57197444985326e-06,-0.343425039544109,0.837,0.837,0.0614165286907769
"Mbnl1",3.66804340748495e-06,-0.260673102661036,0.997,0.993,0.0630683383482962
"Lamp1",3.82257023749601e-06,-0.399789153866268,0.941,0.973,0.0657252726635064
"Il21r",3.91650493727045e-06,-0.273139496006377,0.585,0.673,0.067340385891428
"Lst1",4.1207056191349e-06,-0.340960879813129,0.769,0.789,0.0708514124154054
"Pkib",4.19438775052901e-06,0.267513597048733,0.724,0.483,0.0721183029825957
"Cbfa2t3",5.24766805879651e-06,0.27146921006245,0.947,0.776,0.0902284046029471
"Mgl2",5.95401371860693e-06,0.522617451112005,0.911,0.796,0.102373311877728
"Rgs12",7.14117912958129e-06,-0.285050352596425,0.49,0.605,0.122785433954021
"Naaa",7.34664600240389e-06,0.321802330259595,0.92,0.789,0.126318231365332
"Txnrd1",7.56348990949612e-06,-0.287850641429567,0.89,0.864,0.130046645503876
"Itga1",7.93485294422976e-06,0.288430289057776,0.816,0.571,0.136431861523086
"Prkd2",9.41267714243553e-06,-0.256878326671573,0.558,0.626,0.161841570787037
"St3gal5",1.02052866404844e-05,-0.302860580575591,0.682,0.755,0.175469698496489
"Ppp1r14b",1.04750954812672e-05,-0.297310095681348,0.976,0.973,0.180108791704909
"Mfsd1",1.11209428846976e-05,-0.268094322752098,0.774,0.789,0.19121349195949
"Camk1",1.21197161968159e-05,-0.251149597611463,0.579,0.673,0.208386400288053
"Neat1",1.33959133794269e-05,-0.331167213404292,0.964,0.946,0.230329334645866
"Ptgs1",1.35012180155725e-05,-0.310268176654168,0.95,0.966,0.232139942559754
"Dhrs7",1.40457401397796e-05,-0.30545111754465,0.831,0.823,0.24150245596337
"Myo1g",1.50122214852876e-05,-0.258770098784889,0.941,0.925,0.258120136218035
"Gem",1.61292888997066e-05,-0.379051426519533,0.19,0.361,0.277326993341556
"Ccl3",1.6565528018501e-05,-0.265428188678391,0.116,0.259,0.284827688750106
"Cltc",1.77715039237065e-05,-0.255895120263753,0.991,0.986,0.305563238464209
"Pnp",1.78800552142393e-05,-0.259855555776314,0.964,0.98,0.307429669353631
"Id1",1.84780740744874e-05,-0.320264659909714,0.582,0.68,0.317712005636736
"Ptk2b",1.89682009739408e-05,-0.277492571097586,0.872,0.857,0.326139247545939
"Il1r2",1.95498198166656e-05,-0.432584905303991,0.911,0.918,0.336139601927749
"Prpf6",2.2440482711637e-05,-0.267962007690219,0.774,0.769,0.385841659743886
"Selenow",2.28065016271321e-05,-0.302991266060357,0.588,0.66,0.392134988976909
"Ciita",2.37584392633231e-05,0.268565939172775,0.97,0.946,0.408502604693578
"H2-Oa",2.4055411943085e-05,0.295112439999728,0.769,0.612,0.413608752949403
"Lrp1",2.44237631917254e-05,-0.253726851035285,0.193,0.34,0.419942184318527
"Ctsd",2.85302198928108e-05,-0.893056049171534,0.887,0.878,0.490548600836989
"Il1rn",3.10004779715403e-05,-0.348991629216563,0.175,0.327,0.533022218242664
"Nov",3.31251539202386e-05,-0.387868265961271,0.294,0.435,0.569553896504583
"Gpr171",3.56118653507192e-05,-0.276200906450371,0.932,0.932,0.612310412840266
"B3gnt8",3.62375504327781e-05,-0.274092324591862,0.596,0.66,0.623068442141186
"Spp1",4.36166347002932e-05,-0.540784270380002,0.92,0.98,0.749944417036841
"BC005537",5.13428645579468e-05,-0.259758770417659,0.941,0.912,0.882789213209337
"Atp6v0d2",6.68481071060225e-05,-0.329874574799823,0.125,0.259,1
"H1fx",7.05724501770224e-05,0.269448594994986,0.454,0.265,1
"Arl4c",7.4844635801431e-05,-0.273881119787626,0.955,0.939,1
"Epb41l3",8.6700073698075e-05,-0.327914088116,0.579,0.653,1
"Serp1",9.63225391455543e-05,-0.255589298188071,0.988,0.986,1
"Cebpb",0.000116951879991152,-0.614468765619564,0.593,0.633,1
"Glrx",0.00011977984873981,-0.254020423257962,0.694,0.694,1
"Asgr2",0.000121217880975809,0.61492544566888,0.878,0.707,1
"Socs2",0.000124738953298298,0.451308827604459,0.846,0.762,1
"Odc1",0.000127247992016845,-0.308670668926722,0.926,0.946,1
"C1qb",0.000128599189157654,0.441536307088945,0.828,0.66,1
"Clec4n",0.000171053126223546,-0.396728920938749,0.994,0.986,1
"Stmn1",0.000172018619719234,0.272311212809661,0.988,0.98,1
"Ncl",0.000179705438661328,-0.323369894893785,0.991,0.993,1
"Etf1",0.000246226449947762,-0.259319289107672,0.92,0.905,1
"Zfp36l1",0.000389216555353283,-0.283970445919564,0.908,0.912,1
"Sept3",0.000441635791828608,-0.271826012140267,0.288,0.429,1
"Cd44",0.000506991146552925,-0.259466477540683,0.955,0.912,1
"Tnfaip2",0.000556304972143182,-0.454747034011192,0.564,0.619,1
"C1qc",0.000570527633640612,0.400643851273691,0.774,0.605,1
"Stfa3",0.000582091436303581,-0.324434349428555,0.059,0.15,1
"Thbs1",0.000599308571634889,-0.733527009666525,0.246,0.367,1
"Sirpa",0.00101335666217324,-0.252105269617876,0.967,0.912,1
"Cdh17",0.00117809066306986,-0.318603561901091,0.306,0.422,1
"Hist1h1e",0.00118290977687792,0.397386444247275,0.846,0.741,1
"Hist1h2ap",0.00137388645804826,0.625032376006786,0.84,0.735,1
"Ngp",0.00189448667471274,-1.51497414803411,0.086,0.177,1
"Stfa2l1",0.00227904758405629,-0.437195532186021,0.27,0.374,1
"Tpd52",0.00256161144087756,-0.256454530595232,0.703,0.701,1
"Blvrb",0.00335977788620542,-0.261349518412872,0.816,0.803,1
"B2m",0.00352240498110321,-0.280872372428269,0.994,0.993,1
"Ccl5",0.00379774545838598,0.331786990529754,0.175,0.068,1
"Ccnd2",0.00386969539930938,-0.420233008047549,0.923,0.891,1
"Uchl1",0.00553412450863948,-0.286498424796277,0.401,0.483,1
"Rtn1",0.00676762248045746,-0.273833375219907,0.659,0.673,1
"Il2ra",0.00886113315872057,0.376330034979829,0.662,0.599,1
"Stfa2",0.00969052975585838,-0.472566234713603,0.234,0.333,1
"Hist1h1b",0.0112650307895411,0.596744409726387,0.786,0.741,1
"H2afx",0.0124630505505779,0.282983835680414,0.887,0.837,1
"Ccl9",0.0189373429196417,-0.417764880317344,0.555,0.626,1
"Mfge8",0.0190270733446657,-0.811762679180807,0.958,0.946,1
"Hist1h2ae",0.0194785834426382,0.324664330079729,0.659,0.571,1
"Ly6c2",0.0315002597601969,-0.267729185183288,0.113,0.177,1
"Ctsl",0.0396902704659887,-0.382354260610635,0.774,0.748,1
"Ltf",0.0436567097532892,-0.640681363160923,0.083,0.136,1
"Stfa1",0.0538190190093923,-0.629319728538056,0.163,0.224,1
"Chil3",0.157032109570481,-0.67109586996953,0.389,0.429,1
"Cd63",0.18807735102516,-0.363979860184029,0.528,0.531,1
"Lpl",0.218286688817149,-0.602045434279663,0.579,0.463,1
"Tgfbi",0.313355311834477,-0.398472439804949,0.543,0.544,1
"Ccl6",0.404309942218943,-0.759298288174674,0.967,0.952,1
"Epcam",0.601768121593708,-0.362950947881744,0.493,0.456,1
