"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rpl18",3.56357540845823e-27,0.753840522514529,0.838,0.653,6.12721155730309e-23
"Rpl27a",5.26692335975463e-27,0.687555940180552,0.892,0.782,9.05594802476212e-23
"Ctsl",1.7792367767461e-26,-1.95196480820221,0.179,0.414,3.05921971393724e-22
"Rpl8",1.13030731904267e-25,0.693211018681577,0.865,0.742,1.94345040436196e-21
"Rplp0",1.19245449297883e-25,0.620791527652104,0.923,0.842,2.0503062552278e-21
"Rpl6",5.19152544120232e-25,0.757012321489312,0.798,0.645,8.92630884360327e-21
"S100a8",1.29195999517837e-24,-1.23079789761665,0.302,0.563,2.22139601570969e-20
"Rps5",1.29978750878859e-24,0.79595821896163,0.801,0.666,2.2348546426111e-20
"Rps8",2.519142820562e-24,0.57474531478502,0.914,0.849,4.33141416567431e-20
"Rack1",3.8841252933352e-24,0.776171038288762,0.785,0.617,6.67836502936055e-20
"Rpl24",9.86204551010421e-24,0.650806885288629,0.83,0.691,1.69568010500732e-19
"Pf4",5.70547611915476e-23,-1.85442429539589,0.088,0.289,9.80999563927469e-19
"Il1rn",5.91740630697449e-23,-1.02968078312627,0.308,0.527,1.01743884042119e-18
"Rpl34",6.23851694846676e-23,0.623104741850104,0.825,0.663,1.07265060411937e-18
"Eef1b2",7.38723096241359e-23,0.794153590442944,0.678,0.448,1.27016049167739e-18
"Rpl37",9.37156033103902e-23,0.714611974113867,0.827,0.705,1.61134608331885e-18
"mt-Co1",1.99602056142367e-22,-0.874618718260942,0.766,0.893,3.43195775331186e-18
"mt-Co3",2.03176012744889e-22,-0.853217188160006,0.698,0.877,3.49340836313562e-18
"Rps9",2.56159248880408e-22,0.674024976845426,0.862,0.732,4.40440212524973e-18
"Rpl7",2.60232267293389e-22,0.72706363252848,0.771,0.602,4.47443360384254e-18
"Ccl6",4.56220417685167e-22,-0.748713147306138,0.86,0.933,7.84425386167875e-18
"Lpl",8.16826265749209e-22,-1.66501947713951,0.36,0.56,1.40445108132919e-17
"Rpl7a",9.4704641219178e-22,0.758842873671198,0.695,0.499,1.62835160112255e-17
"Cox7a2l",1.06240037574894e-21,0.879454084210758,0.531,0.294,1.82669120606272e-17
"S100a6",2.34427362939324e-21,-0.702887512936812,0.833,0.915,4.03074407837874e-17
"Naca",5.02290166738056e-21,0.789293303171263,0.656,0.458,8.63637712689414e-17
"mt-Co2",5.03772090612613e-21,-0.776579554530917,0.693,0.862,8.66185732599327e-17
"F13a1",9.58896780430045e-21,-1.40995915574912,0.009,0.145,1.64872712427142e-16
"Rps25",1.61863514395793e-20,0.616433558334184,0.792,0.633,2.78308126652126e-16
"Spp1",4.1789947378173e-20,-1.29494390773019,0.466,0.649,7.18536355220307e-16
"Rpl12",2.85655531400017e-19,0.54970705051883,0.851,0.731,4.9115612068919e-15
"AY036118",6.94707358639424e-19,0.757136065172233,0.669,0.47,1.19447983244463e-14
"Bhlhe40",1.15618994634088e-18,0.887899389105937,0.202,0.05,1.98795299373851e-14
"Rpl35",2.89674031685552e-18,0.689069991530586,0.733,0.563,4.98065530080139e-14
"Psap",6.87539781620382e-18,-1.04084194952182,0.663,0.781,1.18215590051808e-13
"Rpl23a",1.33117173950345e-17,0.586667658499386,0.788,0.65,2.28881668890223e-13
"Ccl4",1.34844384991365e-17,-1.41594047042317,0.152,0.339,2.31851435554153e-13
"Rps27",2.33968114013408e-17,0.590393653399306,0.794,0.624,4.02284775234654e-13
"Rpl39",3.32022406703846e-17,0.499149628140111,0.879,0.749,5.70879326086593e-13
"Cox8a",1.36862370811928e-16,0.541634028256869,0.785,0.614,2.35321160374029e-12
"Rps15",1.4883498404839e-16,0.584737789763883,0.772,0.648,2.55906871572801e-12
"Clec4d",3.15549935559497e-16,-0.939514320174485,0.129,0.302,5.42556559201e-12
"Ifitm3",4.10888015227111e-16,1.08419183474608,0.379,0.195,7.06480853381494e-12
"H2afz",4.91969190456475e-16,0.793574703010772,0.704,0.514,8.45891826070863e-12
"Hsp90b1",6.5570025879777e-16,-1.09261391700178,0.137,0.305,1.12741102497689e-11
"Rgl1",8.19155050386659e-16,-0.899216992211095,0.058,0.201,1.40845519363482e-11
"Ppia",1.21975062349278e-15,0.529369648915107,0.839,0.725,2.09723922203349e-11
"Rpl36",3.88485102881001e-15,0.564111878146969,0.769,0.617,6.67961285893594e-11
"Ccl17",3.98715732681838e-15,0.846221691836438,0.401,0.219,6.85551830773152e-11
"Soat1",4.16045885788598e-15,-0.973977582097096,0.096,0.251,7.15349296024916e-11
"mt-Atp6",5.03226165996636e-15,-0.689385445593043,0.737,0.858,8.65247069814616e-11
"Rpl37a",5.25170161882296e-15,0.455182217543435,0.897,0.821,9.0297757634042e-11
"Bcl2a1b",1.27392521160625e-14,0.629664782648946,0.601,0.413,2.19038700883579e-10
"Mmp19",1.34012505953053e-14,-1.02080690285106,0.065,0.206,2.3042110273568e-10
"Rpl29",1.35902131019775e-14,0.59501476596159,0.727,0.582,2.33670124075401e-10
"Uba52",1.6450840496285e-14,0.724307357471787,0.311,0.141,2.82855751493124e-10
"Eif3f",1.76427834684045e-14,0.6720180272106,0.483,0.294,3.03350018955748e-10
"Bcl2a1a",1.93998857599102e-14,0.680279136120378,0.369,0.184,3.33561635755896e-10
"Rps12",4.00121224201745e-14,0.405910641144401,0.903,0.816,6.8796843289248e-10
"H3f3a",4.25188127152879e-14,0.409603632927098,0.848,0.753,7.3106846582666e-10
"Wfdc17",5.01292578769242e-14,-0.607796649078718,0.762,0.884,8.61922459935835e-10
"Rpl36a",6.87547151294786e-14,0.560505347460162,0.692,0.534,1.18216857193626e-09
"Rpl27",1.51276344263893e-13,0.648951043259105,0.534,0.346,2.60104546327338e-09
"Rpl22",2.26662645535465e-13,0.490685406472894,0.774,0.621,3.89723752733678e-09
"Rpl31",2.28059696273079e-13,0.532628582304396,0.666,0.491,3.92125841771932e-09
"Sub1",3.83328174673909e-13,0.484339298998572,0.599,0.413,6.5909446353432e-09
"Aif1",5.94748197504103e-13,0.911613896508184,0.175,0.055,1.02261005078855e-08
"mt-Cytb",7.30388328221701e-13,-0.680267689003559,0.49,0.65,1.25582969154439e-08
"H2-Aa",8.08270568855072e-13,0.683010738945153,0.378,0.202,1.38974041608941e-08
"Pycard",9.51577444285083e-13,0.573375454066174,0.581,0.385,1.63614225770377e-08
"Cyba",1.13086355994383e-12,-0.60094973762781,0.583,0.706,1.94440680496741e-08
"Asgr2",1.50941019217178e-12,1.14720116899113,0.112,0.021,2.59527988442016e-08
"Neat1",1.55200412204207e-12,-1.11349179149195,0.185,0.343,2.66851588743914e-08
"Adam8",1.94340718877165e-12,-0.804713598593622,0.073,0.202,3.34149432037397e-08
"Cd74",2.17696713099639e-12,0.892659731005089,0.549,0.392,3.74307728503519e-08
"Rplp2",2.19453610661379e-12,0.350108236917068,0.912,0.851,3.77328538171175e-08
"Rpl13a",2.26850931218936e-12,0.731341942701252,0.335,0.176,3.90047491137838e-08
"Klk1b11",2.89994347531755e-12,1.00345995280464,0.127,0.03,4.98616281146099e-08
"Cst3",3.40814165527334e-12,1.03216027879866,0.612,0.454,5.85995876207699e-08
"Rpl22l1",3.8729897001847e-12,0.665793714823922,0.395,0.225,6.65921849049757e-08
"mt-Nd1",7.17914721874427e-12,-0.736450904083246,0.349,0.509,1.23438257279089e-07
"Hint1",1.04030129515756e-11,0.4829296548944,0.675,0.504,1.78869404689391e-07
"H2-Eb1",1.11616503421164e-11,0.885696876794519,0.316,0.166,1.91913415982349e-07
"H2-Ab1",1.64317971383652e-11,0.759341147519505,0.341,0.184,2.82528319997051e-07
"Ifrd1",1.71830939392057e-11,-0.776381093335603,0.103,0.232,2.95446117190703e-07
"Eif3i",2.28434129988911e-11,0.627596766128466,0.338,0.183,3.92769643102933e-07
"Lsp1",2.52694774699024e-11,0.568072976304932,0.519,0.35,4.34483395617503e-07
"Rps26",3.46736142265123e-11,0.442670106022285,0.844,0.783,5.96178123010652e-07
"Csf2rb",3.83897662587085e-11,-0.839009801239287,0.323,0.467,6.60073641052234e-07
"Cybb",4.39340867100107e-11,-0.960652639527263,0.225,0.369,7.55402686891924e-07
"Rps29",5.21777075246225e-11,0.305196061632165,0.947,0.92,8.97143503178359e-07
"Ybx1",5.73540709533142e-11,0.517658405250175,0.803,0.683,9.86145895971283e-07
"Cox4i1",6.95073061895618e-11,0.525625999748545,0.733,0.608,1.19510862262332e-06
"mt-Nd4",8.35140770098793e-11,-0.806498514642822,0.448,0.586,1.43594104010786e-06
"Rps2",9.2396443364071e-11,0.40983780745333,0.868,0.805,1.58866444720184e-06
"Dctpp1",1.06798314479177e-10,0.639774492727108,0.188,0.074,1.83629021915496e-06
"Eif3h",1.44360320967005e-10,0.532372837293124,0.42,0.265,2.48213135870668e-06
"Ndufa6",1.61499231146464e-10,0.449870106115627,0.452,0.279,2.77681778033231e-06
"Vim",2.28140840054741e-10,-0.472685692105153,0.885,0.914,3.92265360390121e-06
"Rpl4",2.2867603551262e-10,0.542950300591409,0.643,0.522,3.931855754604e-06
"Prdx1",2.35707272070398e-10,-0.41245242353915,0.809,0.893,4.05275083597843e-06
"Mrc1",3.11316931233176e-10,-0.921671770672805,0.059,0.163,5.35278331562323e-06
"Eif3k",3.17463240336104e-10,0.619775026287389,0.393,0.243,5.45846295433898e-06
"Tnfrsf1b",3.71653811871344e-10,-0.737795783817004,0.044,0.141,6.3902156413159e-06
"Nov",3.74373172315166e-10,-0.973170338304882,0.044,0.141,6.43697232478696e-06
"Anxa1",3.90793926586758e-10,-0.703198956865222,0.59,0.683,6.71931077373272e-06
"Ifitm1",4.71794984830886e-10,1.28525911875799,0.501,0.388,8.11204296918226e-06
"Rps17",4.78782892185888e-10,0.442711516346465,0.721,0.61,8.23219304824416e-06
"Creg1",6.49230010352132e-10,-0.861842559839305,0.203,0.332,1.11628607979946e-05
"Uqcrq",7.38232017468279e-10,0.490118977794055,0.536,0.379,1.26931613083496e-05
"Napsa",9.95713587895945e-10,0.749088774633529,0.24,0.117,1.71202994302829e-05
"Psmb8",1.00845200291818e-09,0.587142321028935,0.338,0.197,1.73393237381752e-05
"Psmb1",1.0781750052934e-09,0.525014406893878,0.416,0.265,1.85381410410147e-05
"Pfdn5",1.13421467676602e-09,0.492416348089742,0.558,0.416,1.95016871523149e-05
"Gngt2",1.15952159610121e-09,0.575684307547916,0.293,0.157,1.99368143233641e-05
"Atp5g2",1.2328061651295e-09,0.480161689279134,0.528,0.36,2.11968692032366e-05
"Ubb",1.23381962702395e-09,0.398632014888266,0.769,0.651,2.12142946670498e-05
"Atp6v1e1",1.24381082187877e-09,-0.564019547272003,0.387,0.514,2.13860832713836e-05
"mt-Nd2",1.27673691120896e-09,-0.699865931197379,0.338,0.482,2.19522144513268e-05
"Ahnak",1.35014016477464e-09,-0.868022042143402,0.282,0.407,2.32143099931351e-05
"Sphk1",1.44685533785511e-09,-0.533796139647768,0.023,0.102,2.48772306790807e-05
"Lat2",1.65190046936587e-09,-0.688970592574131,0.082,0.189,2.84027766702768e-05
"Rpl36al",1.68463770991089e-09,0.586751643068486,0.325,0.184,2.89656607842078e-05
"Cd44",1.71168100915371e-09,-0.870385055136751,0.137,0.256,2.94306432713888e-05
"Anxa2",1.83746989518183e-09,-0.616748639527412,0.476,0.574,3.15934573777564e-05
"Pttg1ip",1.8441370956593e-09,-0.60789170602991,0.039,0.129,3.17080932227659e-05
"Higd2a",2.47899442900545e-09,0.514978323591441,0.316,0.179,4.26238302123197e-05
"Itgam",2.52724192031334e-09,-0.845938652852303,0.193,0.321,4.34533975778675e-05
"Lyz2",2.69632351372652e-09,-0.431176411579666,0.788,0.863,4.63605864950138e-05
"Rbms1",2.98096838773337e-09,-0.682939545220403,0.319,0.437,5.12547704586875e-05
"Lrp1",3.47601369064448e-09,-0.735394485766648,0.09,0.198,5.97665793969412e-05
"Bcl2a1d",4.00210966724521e-09,0.542394871226177,0.407,0.262,6.88122736186141e-05
"Lmna",5.87356728652092e-09,-0.792614497307588,0.193,0.312,0.000100990115924441
"Uqcrfs1",5.97869186033371e-09,0.405809462726684,0.278,0.146,0.000102797627846578
"Uqcrh",6.06919477088647e-09,0.431726400915891,0.596,0.44,0.000104353734890622
"Rps28",6.09312511873364e-09,0.370098021339821,0.825,0.756,0.000104765193291506
"Ptpn18",6.14153549019553e-09,0.507153041953746,0.275,0.145,0.000105597561218422
"Mgl2",6.18136937665678e-09,0.650993866883634,0.196,0.087,0.000106282465062237
"S100a4",6.38733908570297e-09,-0.564016024230202,0.645,0.698,0.000109823908239577
"Prdx5",7.75293854966177e-09,0.455784542499075,0.674,0.537,0.000133304025422884
"Gstm1",1.05692865879127e-08,-0.614283094057027,0.282,0.414,0.000181728313592571
"Atp5h",1.11818534484615e-08,0.420622390729701,0.578,0.435,0.000192260788192848
"Il7r",1.12207829574436e-08,-0.879973336855163,0.152,0.264,0.000192930142170285
"Clta",1.48587876716044e-08,0.453664443705421,0.607,0.457,0.000255481995225565
"Brk1",1.5238023823568e-08,0.462380603214024,0.431,0.283,0.000262002581622428
"Erh",2.08796679612954e-08,0.437711790123278,0.175,0.077,0.000359005010926512
"Txn1",2.10889669618387e-08,0.395640609692535,0.718,0.578,0.000362603697941855
"Rnf149",2.18353831382573e-08,-0.720845391364532,0.12,0.227,0.000375437577679195
"Atp6v0a1",2.2149083498161e-08,-0.698842807615209,0.102,0.205,0.000380831341667381
"Cd63",2.2385690526623e-08,-0.690343350575377,0.325,0.445,0.000384899562914755
"Rps21",2.38599095403162e-08,0.372880886906669,0.785,0.705,0.000410247284636196
"H2afj",2.40157088035186e-08,0.456392647151612,0.393,0.251,0.000412926097167699
"Ngp",2.49518548208693e-08,-0.88225629507266,0.033,0.112,0.000429022191790027
"Psmb9",2.53253076772518e-08,0.498098884679044,0.15,0.06,0.000435443340202667
"Atp2b1",2.85622212077249e-08,-0.573708584112781,0.071,0.168,0.000491098831445622
"Lgmn",2.86174349677933e-08,-0.923479966655412,0.094,0.195,0.000492048176836237
"S100a1",3.03571790117223e-08,0.547703795245871,0.467,0.333,0.000521961335927553
"Emilin2",3.12032137624096e-08,-0.623258497994418,0.073,0.168,0.000536508057430871
"Gm10073",3.39905176989175e-08,0.425308253195626,0.176,0.078,0.000584432961315187
"Nrp2",3.6198506579374e-08,-0.611196681028197,0.067,0.161,0.000622397122125756
"Msr1",3.63511364354406e-08,-0.70097087252212,0.176,0.29,0.000625021439870965
"Serf2",3.63569652644428e-08,0.330162857897848,0.818,0.761,0.00062512166075683
"mt-Nd3",3.6881997136201e-08,-0.759351014726846,0.246,0.368,0.00063414905875984
"Hpgds",4.75857086539424e-08,-0.607448832324714,0.035,0.11,0.000818188674595886
"Sirpa",4.86752525454083e-08,-0.783154733786034,0.185,0.298,0.00083692229226575
"Cdk6",5.14080203100673e-08,-0.665163769735966,0.079,0.172,0.000883909501211296
"Grn",5.91250206036455e-08,-0.746006014220511,0.209,0.328,0.00101659560425908
"Rpl38",5.99699721604028e-08,0.358131255499493,0.786,0.718,0.00103112370132597
"Tomm20",6.31153186283194e-08,0.467285488700813,0.457,0.315,0.00108520478849532
"Ctsd",7.32158572227346e-08,-0.627296263322593,0.561,0.649,0.0012588734490877
"Rtraf",7.36423269840702e-08,0.515470111122447,0.382,0.255,0.0012662061701641
"Mmp8",7.90133287401853e-08,-0.716537099841517,0.212,0.332,0.00135855517435875
"Ccdc12",7.97607934712203e-08,0.431850435494955,0.27,0.151,0.00137140708294416
"Cks1b",8.68889318355795e-08,0.398918282154824,0.112,0.038,0.00149396829398095
"Mtdh",8.69629537532953e-08,-0.712325438800199,0.083,0.178,0.00149524102683416
"Mpc1",1.01799635810636e-07,0.379266484843703,0.643,0.501,0.00175034293812807
"Ifi27l2a",1.11390553636611e-07,0.583827070819615,0.206,0.103,0.00191524917922789
"BC005537",1.12174965892332e-07,-0.664886306757258,0.237,0.349,0.00192873636355275
"Ssr4",1.136046959879e-07,0.503543415887944,0.29,0.172,0.00195331914281595
"Vmp1",1.15498459657631e-07,-0.656072596976322,0.109,0.209,0.0019858805153533
"Npm1",1.17472437501752e-07,0.542894270038847,0.527,0.397,0.00201982109040512
"Itgb2",1.25585316174871e-07,-0.728405068078138,0.197,0.307,0.00215931392631073
"Cox5b",1.70756077777314e-07,0.431355905365011,0.483,0.349,0.00293598000130314
"Eif3e",1.83714174263316e-07,0.560855063332179,0.287,0.172,0.00315878151228346
"Timp2",1.92505401241019e-07,-0.671548779900087,0.065,0.15,0.00330993786893809
"Cd93",1.92611947779453e-07,-0.675848828526665,0.079,0.168,0.00331176983011992
"Pclaf",1.96199115489466e-07,0.538265951995902,0.117,0.043,0.00337344759172588
"Plaur",2.29983785809787e-07,-0.667582112415654,0.173,0.277,0.00395434121321348
"Btf3",2.56789144136457e-07,0.38080600877925,0.612,0.48,0.00441523254428224
"Dut",2.85747255532203e-07,0.495245048319872,0.109,0.039,0.0049131383116207
"Phb2",3.23540948939989e-07,0.293162128580695,0.25,0.137,0.00556296307607418
"Pold4",3.85092158564066e-07,0.377735452235879,0.316,0.192,0.00662127457435056
"Pmp22",4.23480648473698e-07,-0.532473219647223,0.033,0.102,0.00728132626985677
"Etfb",4.27250837802421e-07,0.416368881129255,0.358,0.226,0.00734615090517482
"Arpc5l",4.70958474656769e-07,0.480136631373422,0.202,0.106,0.00809766001324849
"Ralgds",4.78993202457397e-07,-0.560323750718788,0.038,0.107,0.00823580912305248
"Eef2",5.80251754817316e-07,0.434146624278078,0.599,0.479,0.00997684867232893
"mt-Nd4l",6.04150989692063e-07,-0.594742782463793,0.121,0.222,0.0103877721167653
"Zranb3",6.41831941853733e-07,-0.509159601704965,0.073,0.157,0.0110356584082331
"Gmnn",6.6144985635744e-07,0.407605325990442,0.117,0.046,0.0113729688302098
"Gpx4",6.95275327767048e-07,0.341081982653195,0.709,0.61,0.0119545639856266
"Lasp1",8.34444758827163e-07,-0.672935833082606,0.253,0.355,0.0143474431832742
"Malat1",8.49483718381168e-07,-1.088785090854,0.484,0.581,0.0146060230538458
"Ranbp1",8.5789836174638e-07,0.430611067413186,0.347,0.222,0.0147507044318673
"Tapbp",8.79067665979223e-07,-0.635565697821829,0.083,0.167,0.0151146894488468
"Tmem189",8.8347866599051e-07,-0.779005679437685,0.077,0.158,0.0151905321830408
"Alcam",9.78663957149603e-07,-0.603616664126622,0.076,0.159,0.0168271480792303
"Hspe1",1.00396257356218e-06,0.344309582951366,0.467,0.324,0.0172621324898281
"Gm11808",1.12571682684612e-06,0.266452017010863,0.118,0.047,0.0193555751207921
"Polr2e",1.24341269255807e-06,0.37991289682503,0.187,0.095,0.0213792378358435
"Ccl3",1.32477360899122e-06,-0.56030189650095,0.209,0.316,0.022778157432995
"Bcl2l1",1.38872106718685e-06,-0.543892292132049,0.093,0.179,0.0238776700292107
"Lcp1",1.43549336790356e-06,-0.540851654803164,0.527,0.601,0.0246818729677339
"S100a11",1.44450124188806e-06,0.301442695179268,0.842,0.785,0.0248367543530233
"Gapdh",1.45499411351693e-06,0.328983236491311,0.818,0.745,0.0250171687878102
"Atp5b",1.47535846583808e-06,0.407859369098046,0.476,0.347,0.02536731346162
"Hmgb1",1.55448841512235e-06,0.467451546689816,0.405,0.285,0.0267278738096137
"Ccr5",1.61388334379787e-06,-0.663540360592739,0.103,0.189,0.0277491102132605
"Gm26917",1.61688047863883e-06,-1.5210977645476,0.065,0.144,0.0278006429497161
"Pcyt1a",1.62820754781162e-06,-0.557497493751822,0.083,0.166,0.027995400577073
"Atp5o.1",1.63392231094211e-06,0.386432837327688,0.352,0.231,0.0280936602143386
"Lars2",1.63823112954129e-06,0.313754720194898,0.653,0.527,0.0281677460413329
"Nop53",1.88868561152567e-06,0.4041091682928,0.15,0.07,0.0324740604045724
"Ubxn1",1.94675912181069e-06,0.400254321273672,0.408,0.278,0.033472576340413
"Ndufb11",1.95443342485248e-06,0.387807409103395,0.328,0.209,0.0336045283069136
"Ctsa",2.04803145016205e-06,-0.567054775232869,0.132,0.226,0.0352138527540864
"Atp6v1b2",2.34937604743435e-06,-0.527727789508543,0.255,0.356,0.0403951717595863
"Cdc123",2.35964406149048e-06,0.423477228510772,0.127,0.056,0.0405717199932674
"Clec4n",2.39956761330078e-06,-0.625876883361084,0.536,0.607,0.0412581655430937
"Zfp36l2",2.4744883796581e-06,-0.555518266349347,0.22,0.32,0.0425463531998413
"Cndp2",2.51513891189803e-06,-0.519915394033561,0.29,0.392,0.0432452984511747
"Cd24a",2.58141230098412e-06,0.521465423909072,0.217,0.124,0.0443848031031209
"Snrpd2",2.9419532754602e-06,0.409331149060632,0.29,0.183,0.0505839446182626
"Efhd2",3.12769246447156e-06,-0.646668134367575,0.329,0.411,0.053777544234124
"Ndufs3",3.5249793442131e-06,0.267957352743079,0.188,0.099,0.0606084948444
"Rbm3",3.54111558287654e-06,0.331804686629757,0.66,0.542,0.0608859413319792
"Akr1a1",3.94778442574483e-06,-0.339761976496883,0.728,0.789,0.0678782054162566
"Aimp1",4.10642269312512e-06,0.45375365493086,0.143,0.068,0.0706058317855933
"Pkm",4.36678782154447e-06,-0.440469570921204,0.501,0.57,0.0750825498036355
"Gm42418",4.63970155903249e-06,0.283584377171699,0.998,0.997,0.0797750286060046
"Atpif1",4.79513302448964e-06,0.302076940386354,0.645,0.537,0.0824475172230748
"mt-Nd5",4.89957434026287e-06,-0.633141062248045,0.184,0.281,0.0842432812064798
"Sat1",5.05461571878286e-06,0.274801150134924,0.442,0.312,0.0869090626687524
"Ndufb5",5.64337474254862e-06,0.314778574273606,0.355,0.236,0.0970321853233809
"Snrpb",5.68138933853551e-06,0.316982547257721,0.302,0.191,0.0976858082867796
"Chchd10",5.779204382571e-06,0.329132617475945,0.153,0.074,0.0993676401539258
"Atox1",6.59573298773381e-06,0.314802375804449,0.64,0.501,0.113407032991095
"Cd36",6.59742376352074e-06,-0.835309408743591,0.124,0.206,0.113436104189976
"Sumo1",6.92537830105287e-06,0.366554302167269,0.252,0.153,0.119074954508303
"Ifitm2",8.06181912776039e-06,0.391598131769755,0.372,0.258,0.138614918082712
"Hmox1",8.07964819308387e-06,-0.662929969946115,0.202,0.29,0.138921471031884
"Ptpre",8.11241909828889e-06,-0.589591366169871,0.211,0.304,0.139484933975979
"F7",8.80144248280619e-06,-0.685723546930346,0.097,0.174,0.15133200204937
"Mpeg1",9.03840522370315e-06,-0.670862231470703,0.159,0.248,0.155406339416352
"Tma7",9.58552674815962e-06,0.370060036450715,0.602,0.5,0.164813546907856
"Eif3m",9.7927425510987e-06,0.361821632576659,0.225,0.133,0.168376415423591
"Cstb",9.84781200706413e-06,-0.309390044074323,0.672,0.766,0.169323279649461
"Klf6",9.94705105425507e-06,-0.619144492018735,0.159,0.245,0.171029595826862
"Ube2s",1.04195290924539e-05,0.552793957766583,0.285,0.189,0.179153383215653
"Cd300lf",1.10786372599172e-05,-0.531902614650608,0.088,0.163,0.190486089047016
"Cyb5a",1.292935775573e-05,0.336287537041393,0.428,0.305,0.222307377252022
"Arpc3",1.31055383145267e-05,0.314785990108031,0.633,0.527,0.225336625779972
