"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mfsd1",8.42351476021843e-25,-0.405737549786222,0.94,0.954,1.44833912787196e-20
"Rpl5",1.42435545190154e-24,0.351890937000062,1,0.993,2.44903676399952e-20
"mt-Nd4",1.57925079314408e-24,0.286895840717097,0.995,0.999,2.71536381373193e-20
"S100a8",2.69804405816728e-24,-1.88367403881075,0.845,0.956,4.63901695361282e-20
"Lilr4b",4.38317583340926e-24,-0.413121164539336,0.98,0.982,7.53643252796388e-20
"Bcl2a1d",5.02858489991184e-24,0.425168347942752,0.953,0.817,8.64614887690841e-20
"Idh1",9.12399195684586e-24,0.438849461242151,0.945,0.776,1.56877917706008e-19
"Cd24a",1.42061975370133e-23,0.444797592932397,0.915,0.695,2.44261360451406e-19
"Emilin2",2.61802454050011e-23,-0.495987550332121,0.968,0.97,4.5014313949359e-19
"Luzp1",8.8884539460386e-23,0.250136379429251,0.825,0.483,1.52828077148188e-18
"Tbxas1",9.3103116434909e-23,0.303659610600538,0.868,0.602,1.60081498398182e-18
"Cox8a",1.22709292473987e-22,0.275357929027604,0.993,0.992,2.10986357479772e-18
"Rps7",1.46506515102103e-22,0.449366485503425,0.995,0.991,2.51903302066557e-18
"Rps9",1.88350209945335e-22,0.312120670542891,0.998,0.999,3.23849350980008e-18
"Cdk18",3.29253214087852e-22,-0.374570072894095,0.42,0.571,5.66117976302653e-18
"Prkcb",3.43853289967316e-22,0.279258940670939,0.512,0.243,5.91221346769802e-18
"Cux1",3.57216525838424e-22,-0.390393250319398,0.825,0.844,6.14198094526586e-18
"Rin3",3.78519637761026e-22,0.26992451270557,0.792,0.487,6.50826665166308e-18
"Cstb",6.5353992415572e-22,-0.361752985853998,0.993,0.996,1.12369654559335e-17
"Lgals1",7.39880117463456e-22,-0.472457483542918,0.973,0.996,1.27214987396667e-17
"Rnf149",7.95829052424899e-22,-0.408260804099617,0.958,0.969,1.36834847273937e-17
"Cox7a2l",1.11487014797966e-21,0.356028991910313,0.988,0.97,1.91690773243623e-17
"Gsap",1.22031634289658e-21,0.337168269145266,0.912,0.705,2.09821191997638e-17
"Hgf",1.31369334783829e-21,-0.3027552833539,0.172,0.397,2.25876434227316e-17
"Csf3r",1.45528834071769e-21,-0.318387844187624,0.072,0.309,2.50222277302999e-17
"Rps14",1.89289657331881e-21,0.32037805085396,1,0.998,3.25464636816436e-17
"Cndp2",2.5669185109089e-21,-0.385025345136534,0.958,0.971,4.41355968765675e-17
"Pmp22",4.51448572226777e-21,-0.622616647276119,0.693,0.782,7.76220675086721e-17
"Gapdh",5.26017676986709e-21,0.356651356262373,0.998,0.999,9.04434793810947e-17
"Rpl9",6.52542365358339e-21,0.337388799473879,0.998,0.992,1.12198134299713e-16
"Ms4a6d",7.75496777143738e-21,-0.406027298409199,0.662,0.752,1.33338915862094e-16
"Selenow",8.36981653051024e-21,-0.398943191515221,0.915,0.925,1.43910625425593e-16
"Pabpc1",1.13795385254372e-20,0.262564228425568,0.998,0.996,1.95659785406368e-16
"Mmp13",1.33813244976506e-20,-1.05314098784164,0.068,0.298,2.30078493412604e-16
"Bri3",1.36151846371677e-20,-0.320966337594674,0.99,0.994,2.34099484651462e-16
"Pld4",1.62090698760658e-20,0.307316668694549,0.838,0.545,2.78698747449075e-16
"Rhob",1.65905962602304e-20,-0.465257348983294,0.532,0.66,2.85258712098401e-16
"Scd2",1.68983523864377e-20,0.454106978617718,0.98,0.921,2.90550270932409e-16
"Adgre1",2.45349182756221e-20,-0.356578275883624,0.85,0.895,4.21853384831047e-16
"Pilra",3.46654413302306e-20,0.278216549151233,0.865,0.592,5.96037598231985e-16
"Plec",4.26710645679355e-20,-0.416055135386064,0.948,0.945,7.33686284181083e-16
"Fam198b",5.38128825100213e-20,-0.454773936762293,0.422,0.578,9.25258701877306e-16
"Rpl10a",5.41716586155325e-20,0.331291577513685,0.993,0.992,9.31427498235465e-16
"Ptpn12",6.05426037647172e-20,0.37160566536088,0.935,0.75,1.04096952913055e-15
"Ctsl",9.61022338845944e-20,-0.905728241048441,0.978,0.979,1.65238180941172e-15
"Rps18",9.69874797651649e-20,0.396575587270152,0.998,0.997,1.66760272708225e-15
"Itgam",1.03851185343288e-19,-0.379943852230473,0.98,0.983,1.7856172807925e-15
"Ftl1",1.54784132915328e-19,-0.329259361031041,1,1,2.66135838134616e-15
"Atp6v0a1",1.58828060883222e-19,-0.392772912938179,0.93,0.952,2.73088967882611e-15
"Adgrl2",1.6485787693528e-19,-0.361495135743477,0.405,0.582,2.83456633602521e-15
"Plet1",2.15091572147827e-19,0.734795686209011,0.67,0.425,3.69828449150974e-15
"Eid1",3.50438931325825e-19,-0.420247922579694,0.748,0.782,6.02544698521623e-15
"Ctsa",3.85023648114717e-19,-0.330581009590082,0.988,0.985,6.62009660568445e-15
"Actg1",6.87577334314741e-19,0.319900267763671,1,1,1.18222046862077e-14
"Gng2",7.01565094460534e-19,-0.350010418438363,0.838,0.865,1.20627102341544e-14
"Socs2",7.03822642042976e-19,0.324472993405797,0.795,0.527,1.21015265072869e-14
"Unc93b1",7.08631431893575e-19,0.306210007433396,0.97,0.91,1.21842088399781e-14
"Phgdh",1.2615885845934e-18,0.324468745509445,0.62,0.339,2.16917541234989e-14
"Sphk1",1.33369770024462e-18,-0.312949058071266,0.12,0.338,2.2931598258006e-14
"Pf4",2.91562364227864e-18,-1.97235851148359,0.525,0.691,5.0131232905339e-14
"Mrc1",3.18609422784141e-18,-0.586513145043843,0.81,0.873,5.47817041535052e-14
"Ccl4",3.30311104393372e-18,-0.782291344836824,0.402,0.578,5.67936912893964e-14
"Fth1",4.2647330951833e-18,-0.383130052704612,1,1,7.33278208385817e-14
"Rps6",5.73610682640164e-18,0.299237389100149,1,0.993,9.86266207731499e-14
"Snx2",5.76889830044296e-18,-0.328019441807643,0.97,0.967,9.91904373778163e-14
"Cd300c2",5.886677908397e-18,-0.395345380740192,0.902,0.894,1.01215539956978e-13
"Aprt",6.96334520083215e-18,-0.361325609880821,0.973,0.982,1.19727757383108e-13
"Lsp1",9.32346013928422e-18,0.27916125068847,1,0.974,1.60307573634853e-13
"Rps23",1.06309513298815e-17,0.302101707584668,1,0.998,1.82788577165982e-13
"Lgals3",1.37304455570162e-17,-0.37435445518729,1,1,2.36081280907336e-13
"Efhd2",1.63743233679813e-17,-0.322710521328197,0.983,0.985,2.81540115989071e-13
"Ms4a6c",2.0917305029598e-17,-0.40397785236224,0.185,0.399,3.59652142678909e-13
"Rpl18a",2.14402327886027e-17,0.262220699347202,0.998,0.993,3.68643362567234e-13
"Hnrnpa1",2.16933902595395e-17,0.347351540262284,0.973,0.898,3.72996152122523e-13
"Pold4",2.29713405082497e-17,0.302554948764736,0.932,0.78,3.94969228698846e-13
"Prdx5",2.61966571646942e-17,0.315599044228393,0.983,0.992,4.50425323289752e-13
"Rpl17",3.00353419956417e-17,0.295205023321968,1,0.994,5.16427670273064e-13
"Rps5",3.73185419632282e-17,0.290673420829041,1,0.997,6.41655010515745e-13
"Lgals8",4.10622463691281e-17,-0.322879587983619,0.835,0.82,7.06024264070788e-13
"Ccnd1",5.54429772059002e-17,-0.585074121372891,0.482,0.641,9.53286550078247e-13
"Rpl3",5.56341531407906e-17,0.35794893419444,1,0.994,9.56573629102753e-13
"Ralgds",5.82185564119258e-17,-0.410137352131514,0.6,0.715,1.00100985894665e-12
"Ear2",6.85254270937594e-17,0.691629143302515,0.485,0.273,1.1782261934501e-12
"Lgmn",8.75822414336597e-17,-0.523293711356861,0.895,0.912,1.50588905921034e-12
"Ifrd1",1.99817093581957e-16,-0.511566147797087,0.772,0.806,3.43565510704817e-12
"Jun",2.43590623194861e-16,-0.483473978852052,0.785,0.822,4.18829717521244e-12
"Dab2",3.14815130324016e-16,-0.400400294911629,0.96,0.965,5.41293135079113e-12
"Rpl7",3.16379205411269e-16,0.27640932284936,0.998,0.998,5.43982405784135e-12
"Rack1",3.29324240763071e-16,0.264623580350513,1,0.999,5.66240099568024e-12
"Nov",3.31825046525684e-16,-0.814997108055004,0.82,0.849,5.70539984996262e-12
"Rps11",4.29526656705223e-16,0.338108754910054,0.993,0.991,7.38528133538961e-12
"Gm42418",4.52031316355378e-16,0.405818711569978,1,1,7.77222645341438e-12
"Apobec3",4.92347455894373e-16,0.262952323007795,0.785,0.526,8.46542215664785e-12
"Rpsa",6.02841435245967e-16,0.261126875703651,1,1,1.03652556376192e-11
"Rpl7a",6.62944842701269e-16,0.269843047932438,0.995,0.992,1.13986736254056e-11
"Rpl11",7.47170888514009e-16,0.329595043594112,0.995,0.993,1.28468562571099e-11
"Rac2",8.22782979879581e-16,0.27838218496842,0.973,0.922,1.41469305560495e-11
"Eef1b2",9.04015540960259e-16,0.277642015254897,0.99,0.982,1.55436432112707e-11
"S100a4",1.01172960260211e-15,-0.402650550389751,0.988,0.982,1.73956787871408e-11
"Cdkn1a",1.0542262958748e-15,-0.452851379366605,0.94,0.967,1.81263669312713e-11
"H2afz",1.09627184889031e-15,0.327825513187918,0.995,0.998,1.884929816982e-11
"Lmo4",1.10196832741619e-15,0.362474089498099,0.92,0.762,1.8947243421594e-11
"Rbms1",1.31996060713762e-15,-0.29667305928268,0.988,0.991,2.26954026791243e-11
"Klk1b1",1.54577499846845e-15,0.349555583077227,0.422,0.205,2.65780553236665e-11
"Ninj1",1.65757589575479e-15,-0.386938193982897,0.785,0.782,2.85003599516079e-11
"Gsto1",1.76819643490287e-15,0.252233208773745,0.882,0.695,3.040236950172e-11
"Zranb3",2.14942620977751e-15,-0.431782902232999,0.352,0.514,3.69572342509145e-11
"Hk3",2.72902604391138e-15,-0.305423632587717,0.525,0.618,4.69228737990123e-11
"Rpl27",3.04009528363958e-15,0.262389309739695,0.985,0.948,5.22713983068989e-11
"Gadd45b",3.3583616357013e-15,-0.396808032898758,0.255,0.432,5.77436699642481e-11
"Etfb",3.57198055132218e-15,0.270379111845709,0.963,0.895,6.14166335994336e-11
"Gda",3.99129446932537e-15,0.3156098149021,0.968,0.873,6.86263171055804e-11
"Vcan",5.33327315737025e-15,-0.509933130186478,0.378,0.548,9.1700298667824e-11
"Naca",5.94523676632528e-15,0.280433105211654,1,0.988,1.02222400960197e-10
"Il7r",6.24893087543407e-15,-0.627304598835051,0.62,0.726,1.07444117472213e-10
"Igf1",8.07826134057414e-15,-0.64273235606942,0.358,0.521,1.38897625489832e-10
"Por",1.07225309968685e-14,-0.327677027882366,0.73,0.756,1.84363197960157e-10
"Npy",1.14472468835805e-14,-0.413588811012676,0.11,0.292,1.96823962916283e-10
"Plxdc2",1.21653669674389e-14,0.310813669944274,0.8,0.611,2.09171319638144e-10
"Tnfaip2",1.52067618220177e-14,-0.38935076809443,0.965,0.97,2.61465062767772e-10
"Napsa",1.53458257951476e-14,0.36342834881375,0.955,0.845,2.63856128721767e-10
"Rpl10",2.04181249871072e-14,0.324847239919122,0.99,0.992,3.51069241028322e-10
"Alcam",2.13321573518689e-14,-0.37102007307004,0.895,0.905,3.66785113508034e-10
"Fam129b",2.49083662870388e-14,-0.333688127510984,0.825,0.845,4.28274449939346e-10
"Slc43a2",2.54002352833734e-14,-0.293242231612218,0.935,0.922,4.36731645462323e-10
"Rpl6",3.25360957158173e-14,0.251187466328882,0.998,0.997,5.59425629737762e-10
"Bcl2l1",3.46082148077536e-14,-0.339772998910099,0.743,0.774,5.95053645404515e-10
"Atf3",3.657546315356e-14,-0.54408889228331,0.452,0.601,6.28878513462311e-10
"Rpl28",4.45070686611331e-14,0.256774714598774,0.995,0.997,7.65254538559523e-10
"Fnip2",6.23928317418535e-14,-0.335436655023088,0.807,0.84,1.07278234896943e-09
"Rps4x",1.41114674480673e-13,0.296875199650395,1,0.997,2.42632571302069e-09
"Tcf7l2",1.74067250888561e-13,0.277647267440847,0.8,0.571,2.99291231177791e-09
"Nisch",1.88063564611343e-13,-0.301448331582056,0.87,0.854,3.23356492992744e-09
"Ms4a7",2.2836351437144e-13,-0.390347751777859,0.29,0.447,3.92648226610254e-09
"Eef1a1",2.55182362679829e-13,0.278198511706577,1,1,4.38760554391699e-09
"Eps8",2.56975599544132e-13,-0.311859759147092,0.907,0.898,4.4184384585618e-09
"Pycard",2.87315749091237e-13,0.265634291731559,0.998,0.98,4.94010698987473e-09
"Notch1",2.91500557677774e-13,0.288061175083945,0.91,0.772,5.01206058871164e-09
"Gstm1",3.1372240205732e-13,-0.53282567665908,0.877,0.915,5.39414298097357e-09
"Sub1",3.35149167166065e-13,0.276446882377129,0.978,0.954,5.76255478025332e-09
"Ccr2",4.06331882443768e-13,0.574721386769305,0.713,0.505,6.98647038673814e-09
"Prkcd",4.62670358775683e-13,0.260062673669565,0.98,0.958,7.95515414878909e-09
"Lhfpl2",5.14859409794716e-13,-0.475094975239922,0.695,0.744,8.85249269201034e-09
"Hmgn2",5.25325320785325e-13,0.252626203338817,0.98,0.937,9.03244356558289e-09
"Rpl14",5.40105586724153e-13,0.264971329117549,0.998,0.996,9.28657545813509e-09
"Ccdc80",6.27213781364752e-13,0.295871119990604,0.265,0.11,1.07843137567855e-08
"Eno1",9.07106626677906e-13,0.283432808726274,0.98,0.96,1.55967913390999e-08
"Rnh1",9.23637550398851e-13,-0.314955569876483,0.988,0.975,1.58810240415579e-08
"Akr1a1",1.05068124180867e-12,-0.261585035351842,0.995,0.997,1.80654132716583e-08
"Fam162a",1.15930941471747e-12,0.327687322407554,0.88,0.693,1.99331660766521e-08
"Cd47",1.45481395736132e-12,0.284789535869089,0.978,0.965,2.50140711828705e-08
"Scpep1",1.90245936136576e-12,-0.276467461476052,0.738,0.752,3.27108862593229e-08
"Cks1b",2.11350034104976e-12,0.292128934904721,0.925,0.822,3.63395248640095e-08
"Klf6",2.63535915114572e-12,-0.304500312009019,0.975,0.972,4.53123652447996e-08
"Lcn2",2.9933198799343e-12,-0.68944923071771,0.165,0.336,5.14671420155904e-08
"Rpl22l1",3.7378488670041e-12,0.299851523249668,0.975,0.888,6.42685734192684e-08
"Azin1",6.07040050170588e-12,-0.300464034586382,0.902,0.883,1.04374466226331e-07
"Fyb",8.48827314507183e-12,-0.345213390094899,0.767,0.791,1.45947368456365e-07
"Mcemp1",1.0550078184776e-11,0.304443637213036,0.875,0.702,1.81398044309038e-07
"Ldha",1.1470456059758e-11,0.270824569496308,0.993,0.993,1.9722302149148e-07
"Rpl32",1.43008636104373e-11,0.273288397067462,1,0.998,2.45889048917859e-07
"Slc7a2",1.78890818089469e-11,0.404874994868985,0.853,0.69,3.07584872623032e-07
"Clec4n",2.05057558177225e-11,-0.343870411100943,0.988,0.985,3.5257596552992e-07
"Cdk6",2.08862602380433e-11,-0.3025427282925,0.785,0.792,3.59118358532917e-07
"Hmgb1",2.28205029307146e-11,0.268215693458436,0.99,0.99,3.92375727390707e-07
"Pdpn",2.31766174685094e-11,-0.495015312764094,0.593,0.668,3.98498760753551e-07
"Atp8b4",2.6723308057564e-11,-0.29574110374911,0.76,0.784,4.59480558741755e-07
"Cd93",2.79582140452493e-11,-0.313112654080104,0.943,0.961,4.80713532294016e-07
"Soat1",2.95018951670523e-11,-0.254720909719621,0.99,0.993,5.07255585502297e-07
"Slc7a8",3.00257784139357e-11,-0.28866026959383,0.56,0.624,5.1626323404921e-07
"Stk38",3.11591366728105e-11,0.287657831900475,0.95,0.779,5.35750195952304e-07
"Adipor2",3.19457592040027e-11,0.320917862132357,0.973,0.916,5.49275383753622e-07
"Sept9",3.39097483669475e-11,0.25587996132957,0.985,0.934,5.83044213421296e-07
"Prdx1",4.88385556678192e-11,-0.338688437038489,0.998,1,8.39730126152484e-07
"Mgl2",6.92763121975748e-11,0.822871196166405,0.505,0.317,1.1911369119251e-06
"Mapk6",9.20701565417954e-11,-0.271753191714136,0.693,0.718,1.58305427157963e-06
"Rpl21",1.0008663808685e-10,0.254393871601735,0.993,0.993,1.72088965526529e-06
"Cd63",1.1152383505916e-10,-0.333791915884524,0.973,0.963,1.91754082000719e-06
"Psmb6",1.25640377786581e-10,-0.253290103778843,0.963,0.966,2.16026065566247e-06
"Aldoa",1.25819923674051e-10,0.270507846308337,0.998,0.989,2.16334776765162e-06
"Sgk1",1.41072776253373e-10,0.453793646921915,0.762,0.614,2.42560531490049e-06
"H2afv",1.49316274306458e-10,0.317006391027211,0.968,0.914,2.56734402042524e-06
"Ccl17",1.61561171217309e-10,1.41475910343343,0.418,0.241,2.77788277791042e-06
"Mfge8",1.80437466905183e-10,-0.57805938052317,0.65,0.706,3.10244180596772e-06
"Ier3",2.53261459662205e-10,-0.420803568517762,0.87,0.893,4.35457753743196e-06
"Psmb8",3.52903438402253e-10,0.279182430130271,0.948,0.864,6.06782171988833e-06
"Ccl3",3.54439720923867e-10,-0.490911320491242,0.502,0.622,6.09423656156497e-06
"H2afj",3.70056232382005e-10,0.251472774282026,0.96,0.914,6.3627468595762e-06
"Rell1",5.38766733415397e-10,-0.251113451180821,0.62,0.651,9.26355521434434e-06
"Rab7b",9.22311370615709e-10,-0.347036247271721,0.65,0.678,1.58582217063665e-05
"Ahnak2",1.04369607153275e-09,-0.314576730245162,0.547,0.63,1.79453102539341e-05
"Nceh1",1.13745925191148e-09,-0.25621800123773,0.905,0.919,1.9557474377366e-05
"Osbpl8",1.35278697990401e-09,-0.268976350782593,0.93,0.947,2.32598193324696e-05
"Atp6v1e1",1.43479565877992e-09,-0.260660987875828,0.988,0.985,2.46698765570619e-05
"Ngp",1.50843629683396e-09,-0.834298620572814,0.09,0.217,2.59360536877631e-05
"Ly6a",2.01848288608407e-09,-0.615093228680597,0.192,0.326,3.47057947433295e-05
"Mgst1",2.05160874272233e-09,0.270121243887174,0.91,0.815,3.52753607223678e-05
"Ccl12",2.11417267243694e-09,-0.307113957128523,0.062,0.183,3.63510849298808e-05
"Ckap4",2.94566037294561e-09,-0.327749878347022,0.688,0.705,5.06476844524268e-05
"Syngr1",4.03833583477115e-09,-0.39813811648386,0.738,0.732,6.94351463430552e-05
"Bhlhe41",4.59971084537388e-09,-0.363919101983759,0.703,0.757,7.90874282753585e-05
"Pdia4",5.66227280848314e-09,-0.274233021412887,0.868,0.826,9.73571186690591e-05
"Tmem189",8.33568861238255e-09,-0.264499506951076,0.917,0.904,0.000143323830001306
"BC005537",8.83283305140471e-09,-0.260414273562016,0.975,0.972,0.000151871731485853
"Cd300ld",8.94782193454669e-09,-0.282098445833279,0.44,0.526,0.000153848850342596
"F7",1.41155723094237e-08,-0.269355623327963,0.91,0.935,0.00024270315028823
"Gclm",1.66444734750612e-08,-0.288499443238325,0.927,0.928,0.000286185076930202
"Socs3",1.67175161648909e-08,-0.254321509518164,0.442,0.538,0.000287440972939133
"Gpi1",2.05150917807113e-08,0.287972037567522,0.99,0.955,0.00035273648807755
"Cish",2.3152808899306e-08,-0.262569675320942,0.88,0.878,0.000398089396214667
"BC100530",2.32663870559645e-08,-1.47243703997055,0.172,0.289,0.000400042259040253
"Ifi27l2a",3.72494603308805e-08,0.313212299487346,0.77,0.587,0.00064046722092916
"Gm2a",4.05370816029696e-08,0.257965761923628,0.985,0.968,0.000696994581081459
"Cd52",4.36063286534485e-08,0.377766632150071,0.998,0.993,0.000749767214867394
"Tpm1",4.44518797366281e-08,-0.318751902557703,0.605,0.601,0.000764305620191584
"Stab1",4.62825380196354e-08,-0.268104966148569,0.132,0.246,0.000795781958709611
"Cenpa",4.89396356082668e-08,0.255886757790139,0.88,0.78,0.00084146809464854
"Cd9",5.5324572189713e-08,0.257757458942033,0.993,0.989,0.000951250694229926
"Id3",6.14920134432664e-08,-0.263162418060234,0.018,0.103,0.00105729367914352
"Anpep",6.19052802669937e-08,-0.316530010516438,0.618,0.669,0.00106439938891069
"Arhgdib",6.21801194631277e-08,-0.257140121140281,0.99,0.993,0.00106912497404902
"Dhrs9",8.39013934348331e-08,-0.296133454379382,0.198,0.31,0.00144260055871852
"Mmp12",9.86197848448776e-08,-0.53012585144787,0.97,0.994,0.00169566858062282
"Stfa2",1.21677154295413e-07,-0.417154598496863,0.035,0.129,0.00209211699095533
"Csf1",1.62438965510889e-07,-0.390330925799788,0.338,0.432,0.00279297557299423
"Myof",1.99015502485176e-07,-0.291445762210081,0.858,0.835,0.00342187254973011
"Anxa1",2.57990769720054e-07,-0.308083656606652,0.983,0.981,0.00443589329456661
"Hmox1",3.04549159517769e-07,-0.31260889209017,0.865,0.854,0.00523641824874852
"Naaa",3.40805941160627e-07,0.264947205948256,0.988,0.974,0.00585981735231582
"Slamf7",3.74562383810454e-07,-0.257997400809394,0.498,0.576,0.00644022562723694
"Wfdc17",3.76552893339155e-07,-0.412083240939822,0.99,0.992,0.00647445044807344
"Calr",4.30745995892465e-07,-0.263243993602371,0.98,0.975,0.00740624665337504
"Mmp8",4.85097807454462e-07,-0.349515402211986,0.948,0.977,0.00834077170137202
"Marcks",4.94281445844444e-07,-0.27906378223395,0.882,0.888,0.00849867517984938
"Arl4c",4.94457570349049e-07,-0.260619322133624,0.865,0.883,0.00850170346458155
"Malt1",1.53719019377484e-06,-0.314422766597196,0.775,0.78,0.0264304481917647
"Cxcl2",1.84416053063138e-06,-0.637623464665852,0.132,0.238,0.031708496163676
"Pclaf",3.11957627880737e-06,0.270830243851075,0.92,0.834,0.053637994537814
"Tubb2a",3.31438572063981e-06,-0.283788298019526,0.557,0.59,0.0569875480806809
"Saa3",3.88230739882852e-06,-0.467180127779796,0.068,0.156,0.0667523934154576
"Ckb",4.05860126385337e-06,-0.347245008210877,0.278,0.369,0.0697835901306949
"Plaur",4.12748583700024e-06,-0.260020822866752,0.97,0.922,0.0709679914813821
"Ptpre",5.45028697503802e-06,-0.265666488291245,0.91,0.89,0.0937122342488038
"Lrpap1",7.35386977967436e-06,-0.325292029662468,0.953,0.934,0.126442436991721
"Olfm1",1.00782347964262e-05,-0.254810863333726,0.735,0.748,0.173285169089751
"Gm5483",1.06632686923698e-05,-0.831507667099534,0.392,0.524,0.183344241896607
"H2-DMa",1.07865353287844e-05,0.273713985864475,0.922,0.825,0.18546368844312
