"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Abcg1",0.00215400063976691,-0.594420030656053,0.214,0.664,1,3.59239469629935e-07,-0.612333682541727,0.312,0.598,0.00617676344081711,0.00215400063976691,7.18478810206874e-07
"Clec5a",0.0016360933676036,-0.493445172805592,0,0.442,1,3.68721242734284e-07,-0.541553328179793,0.109,0.43,0.00633979304757329,0.0016360933676036,7.37442349513214e-07
"N4bp1",0.0338969666331813,-0.456331699692077,0.357,0.619,1,3.72572620420073e-07,-0.668737431641023,0.266,0.56,0.00640601363550273,0.0338969666331813,7.45145102029788e-07
"Ankrd13a",0.141449000725184,0.327948422751507,0.643,0.604,1,3.79601416264214e-07,0.513817348192,0.703,0.478,0.0065268667512469,0.141449000725184,7.59202688431194e-07
"Slc41a3",0.130869676173301,0.268288570656116,0.286,0.173,1,3.80390300147845e-07,0.273292799472737,0.266,0.092,0.00654043082074205,0.130869676173301,7.6078045559891e-07
"Ncf4",0.0519447291478499,-0.409366616107609,0.357,0.699,1,3.92454280840792e-07,-0.590838504489708,0.359,0.651,0.00674785890477657,0.0519447291478499,7.8490840766122e-07
"Gnaq",0.000554078193221153,-0.391331064479155,0.071,0.633,1,4.13251241720661e-07,-0.522025325008398,0.203,0.514,0.00710544185014505,0.000554078193221153,8.26502312664733e-07
"Tfec",0.00987445045871343,-0.339676231337067,0,0.335,1,4.37504029784289e-07,-0.461193394890638,0.078,0.38,0.00752244428811106,0.00987445045871343,8.75007868158802e-07
"Ptprc",0.0085761607787863,-0.587304217773995,0.5,0.844,1,4.50586155202827e-07,-0.451548071680261,0.625,0.829,0.00774737835255741,0.0085761607787863,9.01172107377772e-07
"Nfam1",0.000650419802040737,-0.715026117999918,0.357,0.74,1,4.89275557173637e-07,-0.456083133366274,0.438,0.706,0.00841260393004351,0.000650419802040737,9.78550874956702e-07
"Btk",0.256593632069488,0.319898889695865,0.5,0.46,1,5.30113510202628e-07,0.578402716940796,0.547,0.32,0.00911477169442398,0.256593632069488,1.06022673938492e-06
"Esd",0.0949256319742925,-0.273779421243399,0.786,0.878,1,5.38616778149355e-07,-0.622716295073443,0.75,0.817,0.00926097688350001,0.0949256319742925,1.07723326619068e-06
"Cdkn1a",0.0143481271538206,-0.693844184466524,0.357,0.729,1,5.42986443457186e-07,-0.773072107810731,0.625,0.76,0.00933610890880286,0.0143481271538206,1.0859725920801e-06
"Gpx1",0.051927483135148,-0.405905272191919,0.857,0.948,1,5.45998263168998e-07,-0.513574704732622,0.922,0.913,0.00938789413692775,0.051927483135148,1.09199622822389e-06
"Il13ra1",0.000939757886968199,-0.411965218974792,0,0.472,1,5.5141688785964e-07,-0.376033575564997,0.031,0.338,0.00948106196985864,0.000939757886968199,1.1028334716587e-06
"Heatr5a",0.000251337869089454,0.425648089340556,0.571,0.241,1,6.50220212772647e-07,0.380654269613414,0.375,0.17,0.0111798863384129,0.000251337869089454,1.30044000275897e-06
"Slc43a2",0.000234365856622725,-0.691270418717883,0.143,0.693,1,6.68734425516062e-07,-0.645393399648076,0.344,0.629,0.0114982197123232,0.000234365856622725,1.33746840382639e-06
"Fam20c",0.00250514184334379,-0.556201997447436,0,0.418,1,6.94055092426851e-07,-0.607875668245809,0.109,0.406,0.0119335832591873,0.00250514184334379,1.38810970314123e-06
"Serinc3",0.000288518724934766,0.743110610527277,0.857,0.709,1,7.22937980403647e-07,0.405346411135107,0.781,0.61,0.0124301956350603,0.000288518724934766,1.44587543816797e-06
"Akap13",0.00119397312510353,0.524324148915853,0.857,0.789,1,7.68773383689756e-07,0.437747393718775,0.844,0.657,0.0132182895591617,0.00119397312510353,1.537546176367e-06
"Tcf7l2",0.00265835547126905,-0.511601630889479,0.071,0.471,1,7.87919484652816e-07,-0.508543628912544,0.047,0.335,0.0135474876191205,0.00265835547126905,1.57583834848852e-06
"Tmed3",0.0534561417655434,0.705578211954564,0.571,0.568,1,7.91569061130288e-07,0.631468813094218,0.578,0.374,0.0136102384370742,0.0534561417655434,1.583137495679e-06
"Cct2",0.0370097218664359,0.292978709945883,0.786,0.701,1,8.10455173131809e-07,0.431686512268941,0.719,0.509,0.0139349662468283,0.0370097218664359,1.62090968942603e-06
"Tnfrsf13b",0.0460398070168785,-0.315233933934649,0.286,0.56,1,8.4671776728598e-07,-0.442969187291173,0.156,0.477,0.0145584652907151,0.0460398070168785,1.69343481764098e-06
"Trim12c",0.0586320005492305,0.313657391357145,0.571,0.414,1,8.79370140612262e-07,0.39087213386189,0.469,0.237,0.0151198901976872,0.0586320005492305,1.75873950793268e-06
"Jaml",0.000911868299259442,-0.995315149694102,0,0.473,1,8.86561464240767e-07,-0.897619257606178,0.062,0.349,0.0152435378161557,0.000911868299259442,1.7731221424903e-06
"Sh3pxd2b",0.0232904347004318,-0.342631902128473,0.214,0.565,1,1.0006024946531e-06,-0.452779407468096,0.125,0.433,0.0172043592930653,0.0232904347004318,2.00120398810084e-06
"Atf3",0.0160386618609753,-0.509557452181418,0,0.302,1,1.03043969532944e-06,-0.713416652004407,0.094,0.38,0.0177173801214943,0.0160386618609753,2.0608783288529e-06
"Scamp1",0.00987272678074045,-0.337759072093851,0.071,0.429,1,1.03765520933028e-06,-0.439621083958733,0.094,0.388,0.0178414436692248,0.00987272678074045,2.07530934193223e-06
"Mapk3",0.000513445821386745,-0.664717738294576,0.286,0.791,1,1.07283491686358e-06,-0.495341160780843,0.438,0.684,0.0184463235605524,0.000513445821386745,2.1456686827524e-06
"Aplp2",7.41616414403323e-05,-0.953994910357346,0.143,0.71,1,1.09207219833361e-06,-0.644647013489192,0.375,0.592,0.0187770893781482,7.41616414403323e-05,2.18414320404555e-06
"Thbs1",0.507698491228388,-0.437614923500904,0.571,0.606,1,1.17132039493562e-06,-1.33639545469373,0.453,0.681,0.020139682870523,0.507698491228388,2.34263941787976e-06
"Abca2",0.000109284706859213,0.624751383316555,0.5,0.161,1,1.27191797322237e-06,0.312569220114178,0.266,0.1,0.0218693576315854,0.000109284706859213,2.54383432866941e-06
"Klhdc4",0.00957227654913645,-0.67518185663044,0.214,0.593,1,1.30062317996382e-06,-0.67027124590046,0.312,0.586,0.022362914956298,0.00957227654913645,2.60124466830699e-06
"Nqo2",0.0474142010002098,0.27427551340312,0.429,0.277,1,1.33389084006837e-06,0.261117459188692,0.359,0.161,0.0229349191041355,0.0474142010002098,2.66777990087197e-06
"Leprotl1",0.0337109137876756,0.830383630732296,0.714,0.673,1,1.46165535762073e-06,0.336339725229824,0.75,0.578,0.0251317022189308,0.0337109137876756,2.92330857880508e-06
"Snx9",0.00182292193933322,-0.321188604147395,0,0.436,1,1.67285067381288e-06,-0.331723363173275,0.031,0.311,0.0287629944855387,0.00182292193933322,3.34569854919639e-06
"Fundc2",0.0564116813530923,0.33102548949479,0.643,0.568,1,1.8025674013447e-06,0.355611155053024,0.594,0.378,0.0309933438987208,0.0564116813530923,3.60513155344017e-06
"Tmed9",0.0316470672319919,0.466548947557347,0.714,0.701,1,1.81799514127458e-06,0.418260373386071,0.719,0.565,0.0312586084590751,0.0316470672319919,3.63598697744283e-06
"Qk",0.012351588347861,-0.400752507610765,0.357,0.705,1,1.83278443629973e-06,-0.530717081152837,0.328,0.586,0.0315128955977375,0.012351588347861,3.66556551350067e-06
"Fam102a",1.87758386311946e-06,0.412566498312317,0.429,0.087,0.032283176942476,4.9463254917016e-06,0.354303995457416,0.172,0.049,0.0850471205043173,4.9463254917016e-06,3.75516420091775e-06
"Grn",0.163865926669473,-0.347799388037626,0.714,0.808,1,2.05380492213487e-06,-0.503593624079506,0.781,0.795,0.0353131218311869,0.163865926669473,4.10760562615507e-06
"Arg2",0.073034866894688,-0.307445734651139,0,0.189,1,2.16822355318892e-06,-0.602485499777871,0.016,0.286,0.0372804357735302,0.073034866894688,4.33644240518446e-06
"Atp6v1c1",0.00104866298844104,-0.654440697862013,0.143,0.589,1,2.18757230616206e-06,-0.578299124081442,0.297,0.555,0.0376131182321505,0.00104866298844104,4.37513982685153e-06
"Picalm",0.0262435776012451,-0.404446523841181,0.571,0.786,1,2.28157541905943e-06,-0.544776887684649,0.406,0.674,0.0392294077553078,0.0262435776012451,4.56314563253246e-06
"Impdh1",8.40672577527206e-05,0.5580097144217,0.5,0.169,1,2.30722201672515e-06,0.369138343806459,0.359,0.17,0.0396703753555723,8.40672577527206e-05,4.61443871017687e-06
"D1Ertd622e",0.00838011903411285,-0.391678642412917,0.143,0.513,1,2.31144090013048e-06,-0.48387550235579,0.125,0.418,0.0397429148368435,0.00838011903411285,4.62287645750193e-06
"Sod2",0.00204280044750787,-0.677423936938917,0.286,0.722,1,2.36579423017027e-06,-0.806462550779909,0.406,0.647,0.0406774659935477,0.00204280044750787,4.7315828633582e-06
"Snrnp25",0.276454720660353,0.385102222997567,0.429,0.402,1,2.37840804739095e-06,0.274414238411969,0.469,0.255,0.04089434796684,0.276454720660353,4.75681043795706e-06
"Scarb2",0.0121514579730953,-0.346369722466591,0.214,0.594,1,2.38646469623203e-06,-0.392907700450461,0.094,0.39,0.0410328739870135,0.0121514579730953,4.77292369725031e-06
"Dgat1",0.0306568504056271,0.438324293480495,0.5,0.333,1,2.4206464410094e-06,0.281259659638034,0.438,0.214,0.0416205949067156,0.0306568504056271,4.8412870224896e-06
"Camk2d",0.00389309045906758,-0.440456704995323,0,0.393,1,2.43158094104982e-06,-0.472847169526027,0.125,0.426,0.0418086027004107,0.00389309045906758,4.86315596951378e-06
"Zmiz1",0.000340062858527079,-0.636597054868072,0.214,0.685,1,2.4759225885927e-06,-0.502097713170134,0.281,0.556,0.0425710129882628,0.000340062858527079,4.95183904699272e-06
"Lpl",0.00131317796573641,-1.98192623967456,0.143,0.556,1,2.48502669057666e-06,-1.76158305429643,0.375,0.58,0.0427275489177751,0.00131317796573641,4.97004720579567e-06
"Bptf",0.135045214915114,0.641161072929684,0.714,0.647,1,2.50601988612803e-06,0.316430850503784,0.734,0.49,0.0430885059220854,0.135045214915114,5.0120334921204e-06
"Selenos",0.125650036299455,0.498513427896462,0.643,0.649,1,2.55819912689256e-06,0.39211229864231,0.719,0.536,0.0439856757877907,0.125650036299455,5.11639170940235e-06
"Dpep2",0.0015596892737395,-0.733317729806117,0.071,0.505,1,2.65207000654488e-06,-0.538148615447243,0.062,0.331,0.0455996916925327,0.0015596892737395,5.30413297961444e-06
"Rbm47",0.00184889254490295,-0.333357188373128,0,0.435,1,2.69174337636551e-06,-0.390939425713557,0.062,0.335,0.0462818356132287,0.00184889254490295,5.38347950724863e-06
"Mafb",0.00142084496237545,-0.94181104703299,0,0.45,1,2.77945739837081e-06,-0.559203918416959,0.031,0.304,0.0477899905075877,0.00142084496237545,5.55890707135818e-06
"Cox6c",0.352278858780827,-0.259451450895238,0.571,0.897,1,2.82120631336935e-06,0.323224486457364,0.875,0.828,0.0485078213520726,0.352278858780827,5.64240466753364e-06
"Mrc1",0.0287627597446524,-0.518208324920889,0,0.261,1,2.91738183393989e-06,-0.786763294943002,0.062,0.342,0.0501614632527625,0.0287627597446524,5.83475515676302e-06
"Itgb1",0.956124847462799,0.316271161869382,0.643,0.731,1,2.95291113123662e-06,0.55439940408764,0.781,0.608,0.0507723539904825,0.956124847462799,5.9058135427891e-06
"Lipa",5.8065282414982e-05,-1.02457869137509,0,0.601,0.998374465843201,3.15597890886359e-06,-0.722790177377965,0.25,0.506,0.0542639013590006,5.8065282414982e-05,6.31194785752431e-06
"Lrp12",0.0101422234259359,-0.267676998074593,0.143,0.533,1,3.2125180484417e-06,-0.55237514746994,0.312,0.584,0.0552360353249066,0.0101422234259359,6.42502577661118e-06
"Ccdc88c",0.0313786781555738,0.296786927724311,0.429,0.227,1,3.46664401712695e-06,0.362450970781131,0.312,0.124,0.0596054772304809,0.0313786781555738,6.93327601663316e-06
"Ptafr",0.00595878396841177,-0.364011787687044,0.071,0.491,1,3.53183313861165e-06,-0.558865651832397,0.172,0.469,0.0607263389852887,0.00595878396841177,7.06365380337798e-06
"Hist1h2bc",0.0184013341057365,-0.645264496796381,0.143,0.431,1,3.53437058760113e-06,-0.75681871647063,0.172,0.443,0.0607699678832138,0.0184013341057365,7.0687286834268e-06
"2010005H15Rik",0.0123556606326583,-1.08482698948902,0.071,0.408,1,3.54502011959432e-06,-1.44374897713364,0.094,0.37,0.0609530759363047,0.0123556606326583,7.090027672021e-06
"Creb3l2",0.0320763551004751,0.422239012460242,0.286,0.118,1,3.85778671845094e-06,0.315350907515292,0.203,0.067,0.0663307848370455,0.0320763551004751,7.71555855438353e-06
"Fkbp1a",0.00535338303211508,-0.53172377017379,0.429,0.754,1,4.06922689677363e-06,-0.552734648117391,0.453,0.654,0.0699662872631258,0.00535338303211508,8.13843723493973e-06
"Vmp1",0.0713336898315822,-0.42155306007711,0.429,0.67,1,4.16065726885856e-06,-0.569483572414964,0.484,0.702,0.0715383410807541,0.0713336898315822,8.32129722664822e-06
"Trim12a",0.0129476593170949,0.55867666952795,0.571,0.383,1,4.21671573928427e-06,0.259109316533883,0.422,0.207,0.0725022104212537,0.0129476593170949,8.43341369787691e-06
"Ddost",0.399376905705129,0.603693443955886,0.5,0.597,1,4.38960979850349e-06,0.52345241315509,0.609,0.432,0.075474950875469,0.399376905705129,8.77920032833279e-06
"Sdc3",0.00301455366818502,-0.484004103935552,0,0.408,1,4.46618481557862e-06,-0.451203909596462,0.047,0.304,0.0767915817190587,0.00301455366818502,8.93234968435042e-06
"Slc35f6",0.00201187958653031,-0.333110557746083,0,0.431,1,4.55353444902799e-06,-0.359228909549984,0.094,0.375,0.0782934713165873,0.00201187958653031,9.10704816338001e-06
"Fabp5",0.00371278744112034,-2.24442970598775,0.5,0.743,1,4.5698672806134e-06,-1.28264690692363,0.672,0.751,0.0785742980228668,0.00371278744112034,9.13971367753984e-06
"Nsa2",0.0475547907236312,0.692839418399173,0.786,0.777,1,4.64282673678904e-06,0.390923959229572,0.781,0.584,0.0798287629123507,0.0475547907236312,9.28563191773796e-06
"Ccnb2",0.366567785083681,0.300939823044403,0.214,0.14,1,4.65820495476551e-06,0.308358871254314,0.25,0.092,0.0800931759922383,0.366567785083681,9.31638821065762e-06
"Ptprj",0.000657213152692979,-0.396841289790104,0,0.49,1,4.79691566433818e-06,-0.35796346135893,0.094,0.383,0.0824781679326307,0.000657213152692979,9.59380831827647e-06
"Nudt4",0.00150657787059358,-0.546415413488089,0.143,0.562,1,4.93506948384408e-06,-0.553271736645153,0.141,0.419,0.0848535847052151,0.00150657787059358,9.87011461277735e-06
"Slfn1",0.0228681103443333,-0.566086633503428,0,0.277,1,5.10834371091908e-06,-0.811415533961588,0.078,0.352,0.0878328617655426,0.0228681103443333,1.02166613266627e-05
"Chic2",0.122429815186034,0.322855227264377,0.714,0.668,1,5.29080760869158e-06,0.283497088927398,0.703,0.475,0.090970146023843,0.122429815186034,1.0581587224738e-05
"Atp1b3",0.000111299986659016,-0.758264836807408,0.214,0.688,1,5.37548898441051e-06,-0.532810553467386,0.359,0.602,0.0924261575979543,0.000111299986659016,1.07509490729392e-05
"Pclaf",0.266495238005598,0.265110588721799,0.286,0.181,1,5.51681358395875e-06,0.414304395189236,0.297,0.116,0.0948560927625868,0.266495238005598,1.10335967326854e-05
"Sub1",0.0802485555076116,0.312817427980789,0.929,0.882,1,5.62744992386638e-06,0.394955337764647,0.859,0.789,0.0967583739909585,0.0802485555076116,1.12548681795401e-05
"Pten",0.00380422159424462,-0.464996456321463,0.286,0.718,1,5.63569254757637e-06,-0.539230306726381,0.312,0.582,0.0969000976630282,0.00380422159424462,1.12713533341223e-05
"Cks1b",0.890392204170358,0.362947533246231,0.286,0.345,1,5.70241482157056e-06,0.453583191473337,0.359,0.177,0.0980473204420843,0.890392204170358,1.14047971256063e-05
"Dusp3",0.00378743937515385,-0.414393841117102,0.071,0.515,1,5.83937296382736e-06,-0.477122832243506,0.188,0.462,0.100402178740048,0.00378743937515385,1.16787118293781e-05
"Neurl3",0.292994223287534,0.819291201029806,0.5,0.488,1,5.98433518720765e-06,0.369580741747802,0.484,0.259,0.102894659208848,0.292994223287534,1.19686345621477e-05
"Tnrc6b",0.275271655871957,0.546589068900583,0.571,0.562,1,6.00537589203515e-06,0.408203940773318,0.562,0.352,0.103256433087652,0.275271655871957,1.20107157195307e-05
"Arl8b",0.00340717825484813,-0.544779787938602,0.357,0.664,1,6.2795841415459e-06,-0.560676636434071,0.359,0.579,0.10797116972974,0.00340717825484813,1.25591288499148e-05
"Csf2ra",6.31801255269835e-06,-0.903188645801428,0.071,0.717,0.108631907831095,2.24396047238409e-05,-0.342482176694221,0.391,0.621,0.38582656362172,2.24396047238409e-05,1.26359851881141e-05
"Bhlhe41",0.0602072655147024,-0.446138752069615,0.071,0.284,1,6.4570460113755e-06,-0.581900439796444,0.125,0.396,0.11102244911959,0.0602072655147024,1.29140503293078e-05
"Def8",0.0183001804773115,0.384983888600565,0.429,0.219,1,6.57805924979782e-06,0.371741083000465,0.312,0.14,0.113103150741024,0.0183001804773115,1.31560752287321e-05
"Cntrl",0.0152217518873378,0.472710856940373,0.571,0.376,1,6.65983474702215e-06,0.340065049645528,0.422,0.221,0.114509198640299,0.0152217518873378,1.33196251406454e-05
"Mlec",0.0106945703120516,0.947737873656693,0.714,0.565,1,6.66918212010252e-06,0.438285562596355,0.578,0.413,0.114669917373043,0.0106945703120516,1.33383197622149e-05
"Rabac1",0.0151252842574069,0.393589128834587,0.786,0.831,1,6.8972548935411e-06,0.257563383153132,0.875,0.758,0.118591400639546,0.0151252842574069,1.37944622149571e-05
"Igsf6",0.330524041676886,-0.264056816263074,0.357,0.498,1,6.99913136189092e-06,-0.398903047143893,0.266,0.553,0.120343064636353,0.330524041676886,1.3998213735942e-05
"Tcirg1",0.000274891087652652,-0.70599864303397,0.071,0.598,1,7.11485418639287e-06,-0.470334258043721,0.25,0.527,0.122332802880839,0.000274891087652652,1.42296577516357e-05
"Gda",0.150400520002493,-0.384492061258628,0.5,0.641,1,7.1585158314812e-06,-0.679766659126159,0.297,0.572,0.123083521206488,0.150400520002493,1.43169804186135e-05
"Chil3",0.000315610009785988,-2.35380189438715,0,0.526,1,7.21170615971118e-06,-1.69453633546856,0.312,0.552,0.123998075710074,0.000315610009785988,1.44233603107166e-05
"Ier5",0.00252361538492315,-0.569055181261308,0.214,0.655,1,7.47081251617139e-06,-0.61021537385859,0.328,0.603,0.128453150403051,0.00252361538492315,1.49415692193031e-05
"Cd274",0.00871520227559235,-0.500052759455698,0.143,0.52,1,7.88065862580669e-06,-0.6676928346422,0.234,0.485,0.13550004441212,0.00871520227559235,1.5761255146833e-05
"Inpp5j",0.00103746180881568,0.393193914520864,0.143,0.02,1,7.98862166387353e-06,0.406315189385567,0.109,0.024,0.137356360888642,0.00103746180881568,1.5977179509671e-05
"Dut",0.604519443724477,0.445693691852658,0.286,0.294,1,8.0578378224325e-06,0.55419885994628,0.328,0.156,0.138546463518904,0.604519443724477,1.61156107161146e-05
"Raph1",0.0207278473408803,-0.306086918396674,0.143,0.431,1,8.431529938063e-06,-0.364544085342905,0.078,0.342,0.144971725755055,0.0207278473408803,1.68629887854289e-05
"B430306N03Rik",0.0159215530544768,-0.273115684478714,0.071,0.43,1,8.55234253583373e-06,-0.317277015238803,0.047,0.316,0.147048977561125,0.0159215530544768,1.71046119291046e-05
"Scpep1",0.00542492646323373,-0.32402474684666,0.071,0.433,1,8.78501065899732e-06,-0.327143099928811,0.078,0.346,0.1510494732708,0.00542492646323373,1.75699441415824e-05
"Socs3",0.0160386618481444,-0.329392178812117,0,0.302,1,9.07735198651193e-06,-0.48367815824375,0.078,0.347,0.156075990056086,0.0160386618481444,1.81546215747048e-05
"Nfe2l2",0.217650933010484,-0.342595397932201,0.643,0.74,1,9.26269092666578e-06,-0.569728973344142,0.406,0.627,0.159262707793091,0.217650933010484,1.85252960558883e-05
"Gstm1",0.00470623940569533,-1.02492979028914,0.143,0.522,1,9.2758315060526e-06,-0.824795935994508,0.359,0.573,0.159488646915068,0.00470623940569533,1.85515769710551e-05
"Gm5483",0.0034652439611876,-2.02825368427641,0,0.399,1,9.34368972122266e-06,-1.87117473163096,0.203,0.465,0.160655401066702,0.0034652439611876,1.86872921379077e-05
"Ckap4",0.398558113428225,0.589797594763294,0.5,0.526,1,9.60415345431917e-06,0.77641521885165,0.766,0.551,0.165133814493564,0.398558113428225,1.92082146688748e-05
"Itgb2",0.0866938147927013,-0.433637237692196,0.857,0.798,1,1.03793387815753e-05,-0.502293564021649,0.672,0.784,0.178462351010405,0.0866938147927013,2.0758569832477e-05
"Il6ra",0.00222456821997206,-0.413296429362485,0,0.425,1,1.07245037369189e-05,-0.454953888482743,0.047,0.299,0.184397117252584,0.00222456821997206,2.14488924588574e-05
"Tifab",0.00788088328471757,-0.347889875594986,0.071,0.47,1,1.07296023140467e-05,-0.359858165711882,0.094,0.355,0.184484782187718,0.00788088328471757,2.14590895037275e-05
"Tlr2",0.00057462393594165,-0.751333179214917,0,0.497,1,1.18978208148076e-05,-0.581711224027468,0.25,0.546,0.204571131089802,0.00057462393594165,2.37955000714751e-05
"Hist1h1b",0.925457756518624,-0.371510811053361,0.143,0.131,1,1.1926353171727e-05,0.990738695511759,0.219,0.078,0.205061716434674,0.925457756518624,2.3852564105554e-05
"Ctsd",0.101880415554088,-1.11755830169942,0.929,0.891,1,1.22390911516379e-05,-0.774945853483842,1,0.934,0.210438933261262,0.101880415554088,2.44780325079236e-05
"Map7d1",0.0451479301441754,-0.266043136587197,0.286,0.597,1,1.23565996473135e-05,-0.455326270488127,0.266,0.515,0.212459374335908,0.0451479301441754,2.47130466090721e-05
"Mdfic",0.00118541868620085,-0.387652489428038,0,0.459,1,1.25258018958712e-05,-0.326744355402797,0.125,0.384,0.215368637797609,0.00118541868620085,2.50514468960293e-05
"Epb41l2",0.011421545887573,-0.326923380596445,0.143,0.474,1,1.28395204397753e-05,-0.466403215701513,0.188,0.448,0.220762714441496,0.011421545887573,2.56788760262654e-05
"Ddit4",0.0398250855340708,0.35647407116851,0.286,0.117,1,1.40183854716934e-05,0.371105542436982,0.203,0.069,0.241032119800296,0.0398250855340708,2.80365744282556e-05
"Zfp36",1.40266017372404e-05,-0.8893811842147,0,0.657,0.241173390270111,0.00309394698474032,-0.477538822176592,0.406,0.583,1,0.00309394698474032,2.80530067289244e-05
"Kras",0.0652882082656656,0.374266858596941,0.571,0.454,1,1.43201144910805e-05,0.28993279565418,0.562,0.356,0.246220048559638,0.0652882082656656,2.8640023916482e-05
"Slamf7",0.0027194231760835,-0.50500536423999,0,0.414,1,1.46784853095803e-05,-0.427057182062216,0.078,0.34,0.252381876412924,0.0027194231760835,2.93567551612297e-05
"Phf20l1",0.302336327658027,0.546809243677767,0.571,0.636,1,1.51035268102854e-05,0.503919569375523,0.688,0.496,0.259690039976047,0.302336327658027,3.02068255040486e-05
"Irak2",0.00943464011334457,-0.269318514692907,0,0.338,1,1.61698863152699e-05,-0.357095898794649,0,0.229,0.278025025304751,0.00943464011334457,3.23395111653164e-05
"Cul5",0.316906110908909,0.309181853542422,0.429,0.378,1,1.65524479470088e-05,0.25897200098864,0.453,0.249,0.284602790000869,0.316906110908909,3.31046219104845e-05
"Ehd4",0.0197897577932519,-0.428772992307204,0.286,0.571,1,1.6641262662248e-05,-0.427518608050099,0.219,0.475,0.286129870214691,0.0197897577932519,3.32822483928729e-05
"Pgap2",0.0121560116355358,-0.383735932678048,0.214,0.545,1,1.79670628485615e-05,-0.420606499477929,0.172,0.413,0.308925678618166,0.0121560116355358,3.59338028817755e-05
"Ccnd1",0.0148069537421779,-0.473091024204321,0,0.307,1,1.85202289829302e-05,-0.534166549252194,0.062,0.305,0.318436817132502,0.0148069537421779,3.70401149669789e-05
"Snx8",0.00254673556837365,-0.305386760302884,0,0.417,1,1.89599074759649e-05,-0.272608622058779,0.047,0.303,0.325996649141741,0.00254673556837365,3.79194554738384e-05
"Pid1",0.000732286380671004,-0.558620478854235,0,0.484,1,1.96237722167415e-05,-0.405863933253923,0.125,0.387,0.337411139494654,0.000732286380671004,3.9247159341047e-05
"Mxd1",0.207385931633674,0.571159164520713,0.5,0.436,1,1.97677294106702e-05,0.258422883734098,0.734,0.451,0.339886339487063,0.207385931633674,3.95350680582142e-05
"Pgd",0.0180599698758068,-0.483457396464808,0.571,0.794,1,2.01002589225296e-05,-0.493375126624537,0.5,0.712,0.345603851913975,0.0180599698758068,4.02001138246505e-05
"Irf5",0.00686893723300093,-0.449911202950473,0.214,0.615,1,2.03039999598571e-05,-0.461349543744924,0.172,0.426,0.349106975309783,0.00686893723300093,4.06075876672998e-05
"Mgst2",0.00161747348216757,-0.535963751962538,0,0.443,1,2.20482166734954e-05,-0.388927580696077,0.062,0.307,0.37909703748408,0.00161747348216757,4.40959472231323e-05
"Amz1",0.00299024447862607,-0.330831950982916,0,0.408,1,2.29578016733824e-05,-0.278962142684696,0.047,0.28,0.394736441972138,0.00299024447862607,4.59150762861072e-05
"Mcm3",0.945774976383629,0.31166294244779,0.214,0.266,1,2.39156723768439e-05,0.430644723505555,0.328,0.161,0.411206070847453,0.945774976383629,4.78307727943025e-05
"Rhob",0.0684593395599677,-0.358576455393848,0.143,0.367,1,2.3921037142351e-05,-0.505679809510313,0.172,0.423,0.411298312625583,0.0684593395599677,4.7841502068684e-05
"Mafg",0.0317681793116527,0.482043709441492,0.714,0.631,1,2.46324024550432e-05,0.420382340863027,0.734,0.534,0.423529527812013,0.0317681793116527,4.92641981548357e-05
"Ugp2",0.000199126904998728,-0.609353229933684,0.071,0.602,1,2.61365964401653e-05,-0.458265038793999,0.281,0.507,0.449392639192203,0.000199126904998728,5.22725097586572e-05
"Cd14",0.00110097143446232,-0.855954023986142,0,0.463,1,2.62812418170898e-05,-0.754686764442295,0.062,0.308,0.451879671803042,0.00110097143446232,5.25617929305082e-05
"Mki67",0.63470531729484,0.414996449763995,0.286,0.27,1,2.62875404841754e-05,0.597623183261708,0.406,0.214,0.451987971084912,0.63470531729484,5.25743899335661e-05
"Sirpb1c",0.00493218870946292,-0.521112425003009,0,0.378,1,2.63219896149069e-05,-0.542322539287261,0.062,0.297,0.452580289438709,0.00493218870946292,5.26432863826765e-05
"Renbp",0.00854298776799664,-0.362054238932659,0.143,0.479,1,2.68413601634461e-05,-0.333755601645807,0.109,0.368,0.461510346650292,0.00854298776799664,5.36819998682767e-05
"Acox3",0.000230591983905548,-0.569675743028642,0.143,0.631,1,2.71707665781346e-05,-0.371848856244746,0.156,0.415,0.467174160544446,0.000230591983905548,5.43407949057127e-05
"S100a1",0.00429395136151593,-0.734792422813098,0.286,0.682,1,2.76243256505016e-05,-0.553871832516282,0.25,0.497,0.474972655234724,0.00429395136151593,5.52478881976355e-05
"Ptpn7",0.0733777899353818,0.331689094667062,0.571,0.507,1,2.77982708229555e-05,0.288125008748569,0.594,0.401,0.477963468529897,0.0733777899353818,5.55957689020502e-05
"Zfp703",0.0022745098001287,-0.453217661880798,0,0.424,1,2.77995560519222e-05,-0.416891512315677,0.141,0.411,0.47798556675675,0.0022745098001287,5.55983392885277e-05
"Ralgds",0.0814077771279679,-0.251667821617817,0.071,0.266,1,2.79169711891093e-05,-0.558903703964797,0.188,0.421,0.480004402625546,0.0814077771279679,5.58331630209383e-05
"Rgs10",0.0126079593060202,-0.464746151601325,0.286,0.674,1,2.85374353297989e-05,-0.474626177866824,0.266,0.522,0.490672663060562,0.0126079593060202,5.70740562743826e-05
