"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"H2-DMb1",6.11031264960919e-307,1.05433881761987,0.982,0.497,1.0506071569738e-302,0,1.3503872661961,0.979,0.32,0,6.11031264960919e-307,0
"Cbfa2t3",3.9683317449652e-300,0.638073059513196,0.904,0.292,6.82314960229316e-296,0,0.598615814387054,0.741,0.105,0,3.9683317449652e-300,0
"Gpr171",2.13964107584153e-293,0.544687475671991,0.882,0.269,3.67889886580193e-289,0,0.757211372960299,0.89,0.153,0,2.13964107584153e-293,0
"1700025G04Rik",4.62793726240031e-293,0.484936842906692,0.862,0.255,7.9572753289711e-289,0,0.526661859321552,0.719,0.094,0,4.62793726240031e-293,0
"Scimp",8.10032488402498e-290,0.717235939321582,0.865,0.277,1.39276986055925e-285,0,0.866515828393956,0.934,0.299,0,8.10032488402498e-290,0
"Rtn1",1.23874891558432e-286,0.319496132516685,0.474,0.054,2.12990488545568e-282,0,0.434743062166993,0.465,0.01,0,1.23874891558432e-286,0
"H2-Oa",3.21063727749745e-282,0.527611479881388,0.766,0.185,5.52036973492912e-278,0,0.297242487686039,0.452,0.044,0,3.21063727749745e-282,0
"Emp2",1.56452811423746e-279,0.430167001491301,0.601,0.105,2.69004963961988e-275,0,0.398747485862313,0.488,0.05,0,1.56452811423746e-279,0
"Dpep2",3.36016562923559e-272,0.819619576687481,0.962,0.441,5.77746878290767e-268,0,1.00326460837898,0.954,0.303,0,3.36016562923559e-272,0
"Cd209a",7.66856992757199e-271,0.655355627912485,0.366,0.028,1.31853391334673e-266,0,0.485671459176052,0.263,0.007,0,7.66856992757199e-271,0
"Adora3",5.70578717536549e-268,0.349128942473909,0.613,0.115,9.81053046932342e-264,0,0.381929517462654,0.585,0.06,0,5.70578717536549e-268,0
"Bmyc",2.66449918912598e-267,0.457449518631755,0.873,0.252,4.58133990578321e-263,0,0.490072970582724,0.696,0.068,0,2.66449918912598e-267,0
"Clec10a",1.02140591717184e-264,0.858200134865706,0.708,0.183,1.75620533398526e-260,0,0.848157542779622,0.652,0.07,0,1.02140591717184e-264,0
"Adam23",2.54027765386672e-263,0.623032929750649,0.609,0.113,4.36775339805843e-259,0,0.631909381135352,0.468,0.026,0,2.54027765386672e-263,0
"Gimap1",5.40532090296673e-261,0.403331198981661,0.484,0.066,9.29390876056099e-257,0,0.442460533282156,0.465,0.011,0,5.40532090296673e-261,0
"Fcgrt",6.24725303119265e-260,0.616910203587444,0.897,0.346,1.07415268618326e-255,0,0.647905683171636,0.764,0.147,0,6.24725303119265e-260,0
"Tnfaip8l3",9.62221469590207e-257,0.282666147913742,0.609,0.122,1.6544435948134e-252,0,0.341236164335099,0.519,0.04,0,9.62221469590207e-257,0
"Plet1",3.63925006206062e-247,1.11004964047358,0.915,0.352,6.25732655670703e-243,0,2.07676591877397,0.918,0.21,0,3.63925006206062e-247,0
"Akr7a5",1.42195142616149e-239,0.43420189704849,0.817,0.282,2.44490328214206e-235,0,0.471873483648265,0.726,0.134,0,1.42195142616149e-239,0
"Nedd4",4.91450247591394e-236,0.433457927668049,0.645,0.147,8.44999555708643e-232,0,0.461016399988171,0.529,0.05,0,4.91450247591394e-236,0
"Epb41l3",4.43733609301291e-234,0.250829613416415,0.457,0.065,7.6295556783264e-230,0,0.318603558146572,0.396,0.022,0,4.43733609301291e-234,0
"Gpr68",2.50445950136344e-229,0.317326936226948,0.708,0.188,4.3061676666443e-225,0,0.369169444677926,0.637,0.109,0,2.50445950136344e-229,0
"Epop",2.32926910860302e-224,0.25355738272857,0.503,0.089,4.00494530533204e-220,0,0.46581159191573,0.581,0.03,0,2.32926910860302e-224,0
"Cd86",4.52630129607234e-219,0.404164344180876,0.862,0.283,7.78252244846678e-215,0,0.517585520668127,0.811,0.172,0,4.52630129607234e-219,0
"P2rx5",1.00224655691421e-217,0.287680295421201,0.634,0.158,1.7232627299583e-213,0,0.387805791613901,0.639,0.043,0,1.00224655691421e-217,0
"Cldn1",6.17295288297017e-215,0.353075763681584,0.53,0.101,1.06137751869789e-210,0,0.550849956015208,0.555,0.033,0,6.17295288297017e-215,0
"Runx3",9.36172018551641e-215,0.623894762399574,0.925,0.435,1.60965416869769e-210,0,0.955917293201377,0.957,0.271,0,9.36172018551641e-215,0
"Arl10",7.51305530987206e-213,0.363913390690227,0.782,0.267,1.2917947299794e-208,0,0.349780747502234,0.652,0.091,0,7.51305530987206e-213,0
"Tspan18",4.6725097339893e-205,0.316651319174522,0.459,0.079,8.0339132366212e-201,0,0.443766593185716,0.473,0.031,0,4.6725097339893e-205,0
"Fyn",3.53390364954045e-195,0.293095096238472,0.618,0.16,6.07619393501984e-191,0,0.30522897893222,0.519,0.063,0,3.53390364954045e-195,0
"Il2ra",9.85894628908522e-194,0.474725277644671,0.476,0.088,1.69514722494531e-189,0,0.33879921550608,0.373,0.025,0,9.85894628908522e-194,0
"Nop16",9.95873370388504e-193,0.329388054386295,0.785,0.291,1.71230467304599e-188,0,0.458864491720776,0.745,0.145,0,9.95873370388504e-193,0
"Epcam",1.268911123482e-192,0.348558793215081,0.339,0.04,2.18176578571496e-188,0,0.737588514783232,0.391,0.008,0,1.268911123482e-192,0
"Spint2",9.0839834606296e-185,0.326250319401865,0.796,0.252,1.56190011622065e-180,0,0.445400416789585,0.691,0.106,0,9.0839834606296e-185,0
"Lipe",2.64877072813858e-178,0.287295733832108,0.708,0.232,4.55429638996148e-174,0,0.434480177602157,0.729,0.104,0,2.64877072813858e-178,0
"Grk3",6.39329160023977e-175,0.293573302236884,0.739,0.242,1.09926255774523e-170,0,0.366906447189571,0.596,0.064,0,6.39329160023977e-175,0
"Dna2",3.00220753123805e-170,0.320684050118919,0.777,0.287,5.16199562921071e-166,0,0.449680227138064,0.783,0.156,0,3.00220753123805e-170,0
"Cdh1",8.00743617327983e-169,0.445814172597854,0.732,0.265,1.37679857563373e-164,0,0.665266223632681,0.734,0.146,0,8.00743617327983e-169,0
"Ank",1.60358620259018e-160,0.26245467530916,0.648,0.219,2.75720611673355e-156,0,0.576323530857173,0.803,0.141,0,1.60358620259018e-160,0
"Mtmr4",5.49224929809616e-153,0.28557783875693,0.74,0.268,9.44337344314654e-149,0,0.478793041225615,0.759,0.107,0,5.49224929809616e-153,0
"Tcea3",4.31703653910403e-136,0.306978095698443,0.299,0.048,7.42271262533546e-132,0,0.338184680224246,0.215,0.008,0,4.31703653910403e-136,0
"Ccnd2",1.66027555086552e-135,0.463798999206226,0.822,0.386,2.85467778215817e-131,0,1.20346929590338,0.933,0.205,0,1.66027555086552e-135,0
"Axl",1.4561565233373e-89,0.349497349882041,0.879,0.441,2.50371552622615e-85,0,1.03850834282394,0.898,0.183,0,1.4561565233373e-89,0
"Napsa",8.8555919529265e-305,1.07527395757972,0.995,0.745,1.52263048038618e-300,4.35023741422026e-258,1.20665811862323,0.992,0.581,7.47979821001032e-254,4.35023741422026e-258,1.77111839058516e-304
"Vrk1",7.27709737657864e-259,0.809561872424768,0.938,0.436,1.25122412292893e-254,2.3607891825027e-294,1.02958389059273,0.89,0.291,4.05914092039514e-290,7.27709737657864e-259,4.72157836500507e-294
"Jaml",2.00374408600653e-289,0.908487164697005,0.971,0.402,3.44523758147963e-285,3.09924097933355e-210,0.660769471928371,0.918,0.324,5.3288349398661e-206,3.09924097933355e-210,4.007488172013e-289
"Cst3",2.38360352564695e-289,1.42050646031595,1,0.923,4.09836790199736e-285,6.54562064050826e-277,2.05568744664983,1,0.887,1.12545401292899e-272,6.54562064050826e-277,4.76720705129358e-289
"Cgnl1",4.17229788215373e-134,0.334878159193915,0.8,0.366,7.17384897857513e-130,2.19494991221463e-283,0.495992785244833,0.739,0.167,3.77399687906184e-279,4.17229788215373e-134,4.38989982442908e-283
"Ccnd1",9.61145648235458e-281,0.704711751426491,0.828,0.234,1.65259382757605e-276,7.68365803928956e-276,1.04331459879891,0.865,0.281,1.32112816327545e-271,7.68365803928956e-276,1.92229129647072e-280
"Nfatc2",2.3371579463622e-203,0.258329871588409,0.656,0.183,4.01850937297517e-199,1.50045183693541e-278,0.330930052090203,0.658,0.13,2.57987688842675e-274,2.3371579463622e-203,3.00090367387056e-278
"Syngr2",1.45127591573084e-149,0.444796907835961,0.976,0.633,2.49532380950761e-145,8.30028395709379e-278,0.935666997282635,0.985,0.453,1.42715082358271e-273,1.45127591573084e-149,1.66005679141876e-277
"Slc4a7",2.82912189211493e-134,0.303187057373902,0.773,0.336,4.8643921813024e-130,3.07868530097387e-277,0.520529724184778,0.767,0.186,5.29349150649447e-273,2.82912189211493e-134,6.15737060194707e-277
"Gna15",1.07128230870835e-136,0.292475980598953,0.778,0.338,1.84196280159313e-132,8.11126982774456e-277,0.516427254459955,0.816,0.22,1.3946517341824e-272,1.07128230870835e-136,1.62225396554886e-276
"Rack1",3.93722264525903e-271,0.67506088138783,1,0.921,6.76966061625837e-267,2.27649712611732e-241,0.953114620728533,1,0.816,3.91420915864612e-237,2.27649712611732e-241,7.87444529051789e-271
"Tiam1",3.02995274285723e-267,0.43281913292915,0.796,0.228,5.20970074606873e-263,6.40689220552547e-271,0.502109288154664,0.81,0.209,1.10160104581805e-266,3.02995274285723e-267,1.28137844110509e-270
"Pak1",1.21515392166485e-233,0.423168859446392,0.764,0.231,2.08933565291054e-229,1.71838090732046e-270,0.450491860317235,0.65,0.137,2.95458413204679e-266,1.21515392166485e-233,3.43676181464059e-270
"Rps8",2.58406610874564e-237,0.567498235165528,1,0.968,4.44304326737726e-233,5.43400922198545e-269,0.973373380141234,1,0.93,9.34323545628179e-265,2.58406610874564e-237,1.08680184439707e-268
"Tep1",8.62856756267257e-269,0.732807262090143,0.966,0.476,1.48359590672592e-264,5.66840702795271e-259,0.726491702223323,0.934,0.347,9.74625904386189e-255,5.66840702795271e-259,1.72571351253451e-268
"Rpl10a",1.02120448301322e-240,0.71280486783597,0.997,0.862,1.75585898809292e-236,2.74666558093258e-268,1.20603357177409,0.995,0.679,4.72261679985547e-264,1.02120448301322e-240,5.49333116186469e-268
"Rpl3",3.65333487703528e-249,0.762156556904638,0.999,0.861,6.28154398757446e-245,3.83599793659088e-267,1.11457186540602,0.998,0.708,6.59561485217436e-263,3.65333487703528e-249,7.67199587318109e-267
"Irf4",9.19326953032758e-131,0.325828497931426,0.814,0.368,1.58069076304452e-126,1.04273778519434e-265,0.438844289237769,0.713,0.156,1.79288334786315e-261,9.19326953032758e-131,2.08547557038855e-265
"Rogdi",3.02695497159145e-151,0.292581448183962,0.855,0.343,5.20454637815434e-147,1.65215246974303e-264,0.42942436316602,0.726,0.161,2.84071095647616e-260,3.02695497159145e-151,3.30430493948589e-264
"Rpl14",2.545350455201e-238,0.662290102451118,0.997,0.899,4.3764755726726e-234,1.2587371190158e-260,1.10090529522439,0.998,0.75,2.16427260243577e-256,2.545350455201e-238,2.51747423803143e-260
"Rpl13",1.80407021267919e-222,0.559186891809076,1,0.973,3.10191832368059e-218,9.75116554828613e-260,0.956059327640687,0.998,0.937,1.67661540437232e-255,1.80407021267919e-222,1.95023310965721e-259
"Rps6",2.64723176465651e-258,0.683610275080518,1,0.924,4.55165029615041e-254,3.4698131362773e-231,0.982177871946333,0.998,0.815,5.9659967065152e-227,3.4698131362773e-231,5.2944635293128e-258
"Eef2",2.46831765425024e-235,0.652083431675556,1,0.864,4.24402537471786e-231,3.78860505606938e-258,0.971793940382413,1,0.729,6.51412753340569e-254,2.46831765425024e-235,7.57721011213858e-258
"Rpl32",1.06347736534237e-248,0.686730053085448,1,0.956,1.82854298196968e-244,4.79815717556734e-257,1.04099790738236,0.997,0.885,8.24995144767048e-253,1.06347736534237e-248,9.59631435113457e-257
"Sec61b",5.38585122227192e-257,0.99646447207928,0.997,0.87,9.26043259157433e-253,1.66437301406428e-222,1.03569922309014,0.993,0.74,2.86172296038213e-218,1.66437301406428e-222,1.07717024445431e-256
"Rpl23",3.75773513668667e-176,0.465864100711333,1,0.974,6.46104979401907e-172,8.8815548962697e-257,0.868809544646514,1,0.941,1.52709454886461e-252,3.75773513668667e-176,1.77631097925387e-256
"Rpsa",2.00401435667993e-198,0.564999771831397,1,0.971,3.44570228487547e-194,1.11834760114408e-256,1.02267376392296,1,0.925,1.92288686540714e-252,2.00401435667993e-198,2.23669520228806e-256
"Rpl4",4.43411406831446e-256,0.677886404517042,1,0.872,7.62401572905989e-252,1.77605511833405e-252,0.9229222221308,0.998,0.738,3.05374917046357e-248,1.77605511833405e-252,8.86822813662888e-256
"Rps18",2.08244137367304e-253,0.759839416418183,0.999,0.934,3.58054969789343e-249,6.12316547337502e-253,1.20381942035084,1,0.824,1.0528170714921e-248,6.12316547337502e-253,4.16488274734592e-253
"Rps24",8.05703082646473e-186,0.446281123872434,1,0.973,1.38532588030235e-181,1.56877278520859e-251,0.801852733187665,0.998,0.937,2.69734792688764e-247,8.05703082646473e-186,3.13754557041706e-251
"Ccl17",5.96703446427587e-170,1.33641409213094,0.834,0.378,1.02597190578759e-165,7.39898639867487e-251,2.10253914951954,0.667,0.164,1.27218172138816e-246,5.96703446427587e-170,1.47979727973489e-250
"Rps20",5.42448817662138e-200,0.540467699667542,1,0.952,9.3268649708828e-196,9.03619446823084e-251,1.02209467323212,0.998,0.895,1.55368327686761e-246,5.42448817662138e-200,1.80723889364599e-250
"Rps7",1.06454638550794e-248,0.739884724961429,0.999,0.939,1.83038105524235e-244,1.07786318061977e-250,1.16294637030788,0.998,0.837,1.85327795275764e-246,1.06454638550794e-248,2.15572636123944e-250
"Rps3",1.2727708919208e-250,0.650519085061056,0.999,0.943,2.18840227156863e-246,2.46223773670176e-238,0.943286268396522,0.998,0.865,4.23357156448501e-234,2.46223773670176e-238,2.54554178384133e-250
"Slco3a1",4.84202135532783e-239,0.375455570628402,0.736,0.184,8.32537151835067e-235,2.16099078621591e-250,0.284544464449783,0.589,0.104,3.71560755781964e-246,4.84202135532783e-239,4.32198157243136e-250
"Gm9493",1.85050807456889e-146,0.311354822935772,0.864,0.402,3.18176358341375e-142,4.69325675183728e-249,0.377737919084516,0.718,0.171,8.06958565910903e-245,1.85050807456889e-146,9.38651350367355e-249
"Rps4x",8.39771715552556e-234,0.639789359768531,1,0.93,1.44390348772106e-229,1.2632443789004e-248,1.06080853963831,0.998,0.833,2.17202238508134e-244,8.39771715552556e-234,2.52648875780063e-248
"Rpl28",4.50704146616015e-218,0.618421070969915,0.999,0.953,7.74940709691576e-214,5.21565345147442e-248,1.03921770786386,0.998,0.877,8.96779454446511e-244,4.50704146616015e-218,1.04313069029478e-247
"Rpl19",8.69953282273892e-175,0.437145610525775,1,0.973,1.49579767354173e-170,1.2458398528977e-247,0.792911605959377,0.998,0.927,2.14209704307231e-243,8.69953282273892e-175,2.49167970579535e-247
"Rps11",1.49280671128106e-233,0.72157646823685,0.999,0.948,2.56673185937666e-229,1.51603590177915e-247,1.12921039635771,0.998,0.878,2.60667212951908e-243,1.49280671128106e-233,3.03207180355797e-247
"Baiap2",2.04855016333071e-235,0.493076932967804,0.855,0.323,3.52227715083082e-231,5.61686180200746e-245,0.640011685782256,0.893,0.303,9.65763218237163e-241,2.04855016333071e-235,1.12337236040139e-244
"Rps5",1.73178801919499e-225,0.636987204970791,0.997,0.938,2.97763632020387e-221,1.07072125689884e-243,1.00733118479204,1,0.84,1.84099812911187e-239,1.73178801919499e-225,2.1414425137976e-243
"Ptx3",3.90972544170038e-111,0.292238857650887,0.358,0.083,6.72238192445963e-107,1.68771340728037e-243,0.325524929262265,0.246,0.019,2.90185443247787e-239,3.90972544170038e-111,3.37542681456059e-243
"Rpl10",1.78372423693298e-243,0.739272615273884,0.999,0.923,3.06693545298256e-239,2.99941493334451e-242,1.04389406855018,0.997,0.817,5.15719403639256e-238,2.99941493334451e-242,3.56744847386577e-243
"Rpl12",6.89984122498124e-205,0.586693303350436,0.999,0.916,1.18635870022327e-200,1.89781009792775e-242,0.925043405648883,0.997,0.825,3.26309468237698e-238,6.89984122498124e-205,3.79562019585515e-242
"Rpl23a",2.22953641183239e-202,0.481720604368484,1,0.925,3.83346490650461e-198,7.24893646044287e-242,0.848823874363332,1,0.84,1.24638213500855e-237,2.22953641183239e-202,1.44978729208852e-241
"Rps3a1",3.49629218707048e-233,0.528880193685163,1,0.967,6.01152478644898e-229,8.56435292200596e-242,0.832091628794148,0.997,0.922,1.4725548414097e-237,3.49629218707048e-233,1.71287058440116e-241
"Psmb8",8.63308620070972e-189,0.639393051794774,0.992,0.7,1.48437284135003e-184,4.32169781592687e-241,0.958144284611797,0.974,0.511,7.43072722470466e-237,8.63308620070972e-189,8.64339563185363e-241
"Rpl11",2.77108839946684e-218,0.621941936885285,1,0.946,4.76460939404329e-214,8.21741286403906e-241,0.969412686756262,1,0.872,1.41290196784288e-236,2.77108839946684e-218,1.6434825728078e-240
"Eef1b2",2.07379300786132e-228,0.652185921329002,0.997,0.87,3.56567969771676e-224,3.58383687759544e-240,0.995643445773217,0.993,0.709,6.1620491273376e-236,2.07379300786132e-228,7.16767375519017e-240
"Prkar2a",2.75613503444746e-180,0.403747927142193,0.901,0.433,4.73889857822896e-176,3.99030734555854e-240,0.49242730546174,0.859,0.27,6.86093444995336e-236,2.75613503444746e-180,7.98061469111688e-240
"Rpl27a",2.77581361932206e-195,0.542570356819111,1,0.961,4.77273393706235e-191,7.21318042625612e-240,0.892980289391241,0.998,0.918,1.24023424249048e-235,2.77581361932206e-195,1.44263608525119e-239
"Sdf2l1",8.6579660730924e-200,0.652367522617755,0.915,0.452,1.48865068660751e-195,9.70326043386899e-240,0.729083846780443,0.923,0.343,1.66837859899943e-235,8.6579660730924e-200,1.94065208677371e-239
"Rpl15",1.20695303670242e-204,0.630619891963996,1,0.917,2.07523505130614e-200,1.42404637875623e-238,1.03317965190574,1,0.822,2.44850534363347e-234,1.20695303670242e-204,2.8480927575123e-238
"Bri3bp",2.50607744049318e-136,0.356266063808394,0.939,0.545,4.30894955118397e-132,1.50504229937198e-238,0.608249893672455,0.943,0.354,2.58776972954017e-234,2.50607744049318e-136,3.01008459874367e-238
"Rpl18",2.82097607218659e-223,0.622316773914343,1,0.943,4.85038625851762e-219,2.18298128968031e-238,0.950524266495843,1,0.881,3.75341802947632e-234,2.82097607218659e-223,4.36596257936019e-238
"Rpl9",5.85610503032122e-205,0.536172938967319,0.999,0.946,1.00689869891343e-200,2.18079659877406e-235,0.866217672312933,1,0.865,3.74966167193213e-231,5.85610503032122e-205,4.36159319754808e-235
"Rpl17",1.7955847802244e-216,0.57276903019884,1,0.962,3.08732847111783e-212,3.05332268469648e-234,0.912051953288548,0.998,0.906,5.24988302406712e-230,1.7955847802244e-216,6.10664536939264e-234
"P2ry6",5.72878417083905e-195,0.4826575143379,0.854,0.372,9.85007150334067e-191,1.91542303976716e-233,0.512822808667972,0.844,0.261,3.29337837457565e-229,5.72878417083905e-195,3.83084607953409e-233
"Hsp90ab1",3.15328394156073e-167,0.493572201960343,1,0.91,5.42175640911952e-163,1.64125685105339e-232,0.757802338130247,0.998,0.849,2.8219770297012e-228,3.15328394156073e-167,3.28251370210671e-232
"Fcrls",1.45886792348292e-211,0.493370034484772,0.591,0.141,2.50837750763653e-207,6.94811852666522e-232,0.309893950452762,0.394,0.055,1.19465949947482e-227,1.45886792348292e-211,1.38962370533293e-231
"Rpl35",9.24576213624156e-183,0.51368633546842,0.996,0.884,1.58971634170537e-178,8.03962941015316e-232,0.910467728524523,0.995,0.747,1.38233388078173e-227,9.24576213624156e-183,1.60792588203048e-231
"Rpl6",6.80830552692875e-202,0.555909761362228,0.999,0.927,1.17062005230013e-197,4.71126072958945e-231,0.919107776308929,0.998,0.829,8.1005416984561e-227,6.80830552692875e-202,9.42252145917834e-231
"Rplp0",2.84620715895766e-223,0.580051825900365,1,0.971,4.89376858911181e-219,2.11142765431936e-230,0.863013945301284,0.998,0.93,3.6303887088367e-226,2.84620715895766e-223,4.22285530863852e-230
"Rpl26",8.22132348809367e-176,0.486983777508111,0.999,0.956,1.41357436054283e-171,2.88446284676561e-230,0.868433107334572,1,0.877,4.95954541872878e-226,8.22132348809367e-176,5.76892569353059e-230
"Rpl39",2.49722388030056e-161,0.448109782132829,0.999,0.934,4.29372673978878e-157,3.10882661790391e-228,0.78081397480423,0.997,0.867,5.34531648682398e-224,2.49722388030056e-161,6.21765323580765e-228
"Klk1b11",8.25598149978669e-227,1.51205225869959,0.884,0.426,1.41953345907332e-222,1.47859744032815e-82,0.929939067812862,0.407,0.139,2.54230043890023e-78,1.47859744032815e-82,1.65119629995719e-226
"Rps13",2.24200753056746e-206,0.507535911762946,1,0.954,3.85490774805769e-202,5.28102952741304e-226,0.794370968215939,1,0.892,9.08020216943398e-222,2.24200753056746e-206,1.05620590548255e-225
"Rpl30",1.63619004250837e-171,0.447248481600193,1,0.954,2.81326515908888e-167,5.42570690608427e-226,0.798574677072108,0.998,0.901,9.3289604543213e-222,1.63619004250837e-171,1.08514138121682e-225
"Plpp2",5.89479272925447e-195,0.338773273221514,0.74,0.261,1.01355066186801e-190,2.60982706017453e-225,0.269311859209219,0.558,0.113,4.48733664726409e-221,5.89479272925447e-195,5.21965412034868e-225
"Rpl37",8.07128201745131e-194,0.541959794732426,1,0.951,1.38777623008058e-189,1.42174913389554e-224,0.907636590023713,0.997,0.907,2.44455546082e-220,8.07128201745131e-194,2.8434982677908e-224
"Rpl8",6.41086136975332e-224,0.558046631010047,1,0.946,1.10228350391539e-219,1.6003919828892e-222,0.801048762869065,0.998,0.88,2.75171397537968e-218,1.6003919828892e-222,1.28217227395062e-223
"Rps10",1.02248473149861e-182,0.46579218394789,0.999,0.969,1.75806024733871e-178,7.98019341409408e-224,0.794946440037217,0.998,0.938,1.37211445561934e-219,1.02248473149861e-182,1.59603868281868e-223
"Rps27a",4.19444752176034e-211,0.494867501721688,1,0.979,7.21193306891473e-207,4.27377646573923e-222,0.807016854371117,1,0.947,7.34833125519203e-218,4.19444752176034e-211,8.54755293147829e-222
"Ctnna1",4.49752490430807e-158,0.437136317574322,0.964,0.584,7.73304432046729e-154,7.27959146503134e-222,0.72095034516294,0.949,0.423,1.25165295649749e-217,4.49752490430807e-158,1.45591829300629e-221
"Pafah1b3",2.56571937834232e-140,0.28299902543595,0.783,0.337,4.41149789912179e-136,1.40955726863453e-221,0.299833057270304,0.64,0.147,2.4235927676902e-217,2.56571937834232e-140,2.819114537269e-221
"Rpl21",2.22817324376876e-200,0.571754963284619,1,0.939,3.831121075336e-196,2.86536129966134e-221,0.870692455025293,0.997,0.858,4.92670221863771e-217,2.22817324376876e-200,5.73072259932256e-221
"Rpl5",9.76120412177108e-212,0.532372748063237,0.999,0.917,1.67834143669732e-207,1.47637884952273e-220,0.848222557238651,0.998,0.791,2.53848579386938e-216,9.76120412177108e-212,2.95275769904542e-220
"Ppm1m",3.91292215086134e-106,0.25883905869933,0.789,0.405,6.72787834619099e-102,3.41534801472443e-220,0.444544968464289,0.816,0.247,5.87234937651718e-216,3.91292215086134e-106,6.83069602944902e-220
"Rps14",1.30237366815149e-185,0.514875157899607,1,0.967,2.23930128501967e-181,5.0791847063948e-220,0.86089337357281,1,0.927,8.73315018417522e-216,1.30237366815149e-185,1.01583694127896e-219
"Rpl7",6.52924529882808e-193,0.498668184499228,1,0.933,1.1226384366805e-188,5.80249745025849e-220,0.830559198468898,0.997,0.844,9.97681411597445e-216,6.52924529882808e-193,1.1604994900517e-219
"Rpl36a",2.3791974972816e-153,0.463331942346107,0.995,0.867,4.09079217682598e-149,7.90580622419075e-219,0.841466440440391,0.995,0.723,1.35932432218736e-214,2.3791974972816e-153,1.58116124483815e-218
"Ifitm1",1.45698880934929e-218,1.09737730175632,0.996,0.756,2.50514655879517e-214,1.30244501022293e-80,0.4475082058515,0.982,0.754,2.2394239505773e-76,1.30244501022293e-80,2.91397761869865e-218
"Rps15a",4.14890033913622e-208,0.586643293568224,1,0.939,7.13361924311081e-204,1.45879890633313e-218,0.919883542642481,0.997,0.867,2.50825883954919e-214,4.14890033913622e-208,2.91759781266624e-218
