"","wt_naive_p_val","wt_naive_avg_logFC","wt_naive_pct.1","wt_naive_pct.2","wt_naive_p_val_adj","ko_naive_p_val","ko_naive_avg_logFC","ko_naive_pct.1","ko_naive_pct.2","ko_naive_p_val_adj","max_pval","minimump_p_val"
"Rtn3",3.12949463711113e-186,-0.465375578822754,0.079,0.818,5.38085307904888e-182,2.73689280357313e-128,-0.390240644916527,0.119,0.68,4.70581348646364e-124,2.73689280357313e-128,6.25898927422219e-186
"Tmem50a",8.27335168650788e-186,-0.73007735507954,0.161,0.909,1.42252008897816e-181,4.63366668877799e-123,-0.434493005630546,0.227,0.824,7.96712650468487e-119,4.63366668877799e-123,1.6546703373016e-185
"Slc6a6",9.7526211159753e-185,-0.673102817052837,0.127,0.869,1.67686567468079e-180,9.36630965686861e-125,-0.415535228394617,0.157,0.725,1.61044328240199e-120,9.36630965686861e-125,1.95052422319509e-184
"Ier3",1.02579343061749e-130,-0.850719480969314,0.135,0.746,1.76374922460371e-126,1.28042065275275e-183,-1.13758435429455,0.176,0.82,2.20155527034308e-179,1.02579343061749e-130,2.56084130550554e-183
"Man2b1",3.45161081553941e-183,-0.733765169947141,0.099,0.825,5.93469963623845e-179,2.01366847265973e-136,-0.51898787128932,0.108,0.676,3.46230157189113e-132,2.01366847265973e-136,6.90322163107865e-183
"Tmcc1",1.46277290423713e-182,-0.670895227441221,0.065,0.779,2.51509173154531e-178,9.93185482071093e-128,-0.583731004704061,0.085,0.614,1.70768311787304e-123,9.93185482071093e-128,2.92554580847431e-182
"Ccr1",8.58518953519446e-182,-0.907030211094842,0.129,0.839,1.47613748868134e-177,6.41438331947377e-168,-0.790831665082388,0.188,0.835,1.10288906795032e-163,6.41438331947377e-168,1.71703790703891e-181
"Alox5ap",1.35185881372262e-110,-0.67493701753767,0.349,0.917,2.32438604431468e-106,1.67406969759879e-181,-0.998579828226692,0.269,0.901,2.87839543805136e-177,1.35185881372262e-110,3.34813939519758e-181
"Ifngr1",2.43358877445196e-181,-0.545310569576064,0.07,0.783,4.18431253879271e-177,5.61299510812956e-112,-0.413228171717342,0.064,0.544,9.65098378891796e-108,5.61299510812956e-112,4.86717754890405e-181
"Gpr141",4.99079096099417e-175,-0.68081871125118,0.058,0.746,8.58116597833338e-171,1.44569861150057e-180,-0.868303609731052,0.073,0.703,2.48573419261409e-176,4.99079096099417e-175,2.89139722300107e-180
"Iqgap1",4.46400798579971e-180,-0.838485903174135,0.25,0.96,7.67541533078403e-176,2.31791628724521e-153,-0.718911228634743,0.33,0.943,3.98542526428941e-149,2.31791628724521e-153,8.92801597159947e-180
"Itgb1",6.82828359429055e-179,-0.63980453664685,0.083,0.805,1.17405508120232e-174,7.74569437852127e-107,-0.352736358652794,0.123,0.635,1.33179469144295e-102,7.74569437852127e-107,1.36565671885811e-178
"Cpd",3.18748414561935e-178,-0.719887644349309,0.085,0.797,5.48056023997791e-174,1.27934109731182e-173,-0.860802095634493,0.148,0.795,2.19969908271795e-169,1.27934109731182e-173,6.37496829123878e-178
"Tmed9",4.1289216034694e-178,-0.498391847130318,0.068,0.774,7.09926780500528e-174,1.87837259158144e-108,-0.327594720984839,0.095,0.59,3.22967383396513e-104,1.87837259158144e-108,8.25784320693858e-178
"Rabac1",1.39132106025595e-177,-0.693926819829613,0.165,0.907,2.39223743100407e-173,3.57196405390429e-167,-0.696155099353502,0.148,0.791,6.14163499428303e-163,3.57196405390429e-167,2.78264212051189e-177
"Flna",3.96491689607886e-177,-0.644142069060478,0.129,0.857,6.81727811111799e-173,3.61566988502733e-109,-0.467121590123634,0.206,0.756,6.21678280031599e-105,3.61566988502733e-109,7.92983379215794e-177
"Pnisr",1.2357589147616e-176,-0.455137170415057,0.056,0.755,2.12476387804109e-172,1.10645026038438e-98,-0.387177158033112,0.063,0.504,1.90243057770491e-94,1.10645026038438e-98,2.47151782952317e-176
"Unc93b1",1.86180576615805e-175,-0.667844471438226,0.1,0.815,3.20118883433215e-171,2.31502449422213e-105,-0.352545390964208,0.116,0.618,3.98045311536553e-101,2.31502449422213e-105,3.72361153231614e-175
"Diaph1",2.02301744276855e-174,-0.516893775779493,0.141,0.882,3.47837619109625e-170,1.03481144278276e-148,-0.578529153758792,0.167,0.787,1.77925479472067e-144,1.03481144278276e-148,4.0460348855371e-174
"Adipor2",2.57745974258454e-174,-0.561505537118311,0.096,0.807,4.43168428139986e-170,3.41532493649918e-122,-0.434131018223164,0.112,0.654,5.87230969581669e-118,3.41532493649918e-122,5.15491948516907e-174
"Bsg",5.35077932332959e-174,-0.638258389282971,0.117,0.834,9.2001299685329e-170,4.2127772269508e-100,-0.334713522344823,0.166,0.688,7.24344916401921e-96,4.2127772269508e-100,1.07015586466595e-173
"Arhgap45",7.2842859696255e-174,-0.450850460552765,0.083,0.792,1.25246012961741e-169,1.20393308159983e-111,-0.398301172319178,0.078,0.569,2.07004254050274e-107,1.20393308159983e-111,1.45685719392511e-173
"Sec62",3.80282360953595e-173,-0.412750234228957,0.062,0.757,6.53857491423612e-169,1.35571991156102e-132,-0.493436990656102,0.07,0.602,2.33102481593801e-128,1.35571991156102e-132,7.60564721907198e-173
"Kmt2e",1.35332557188567e-172,-0.439598810708613,0.109,0.836,2.32690798830022e-168,8.12371464696773e-117,-0.38839935014142,0.123,0.66,1.39679149639963e-112,8.12371464696773e-117,2.70665114377133e-172
"Gm42418",3.94886696985559e-172,0.900472589396786,0.998,1,6.78968186796971e-168,1.15110635966921e-163,0.862595523948179,0.997,1,1.97921227481525e-159,1.15110635966921e-163,7.89773393971107e-172
"Tmem59",5.91671445291962e-172,-0.311572680962624,0.077,0.786,1.017319883035e-167,1.07392731058163e-104,-0.33057706030676,0.086,0.565,1.84651061781406e-100,1.07392731058163e-104,1.18334289058392e-171
"Vsir",6.82783278749276e-172,-0.705269921185489,0.041,0.708,1.17397756948151e-167,2.37864310932345e-148,-0.642119904871927,0.084,0.657,4.08983896217073e-144,2.37864310932345e-148,1.36556655749859e-171
"Rnf149",8.25591556627815e-172,-0.595616463879655,0.12,0.836,1.41952212246587e-167,2.82418303627763e-103,-0.42149987505055,0.227,0.774,4.85590031257576e-99,2.82418303627763e-103,1.65118311325561e-171
"Sidt2",5.24518906758995e-171,-0.435854831122922,0.055,0.74,9.01857808281416e-167,1.13462202507876e-108,-0.322094497086348,0.102,0.599,1.95086910992042e-104,1.13462202507876e-108,1.049037813518e-170
"Lst1",1.04569992369116e-142,-0.691246732449085,0.106,0.743,1.79797644879458e-138,1.00572649943015e-170,-0.998213316074403,0.149,0.774,1.72924614312021e-166,1.04569992369116e-142,2.01145299886027e-170
"Soat1",1.12457654879699e-170,-0.673142198276315,0.096,0.788,1.93359691800154e-166,3.24012939434087e-78,-0.29948476697451,0.251,0.742,5.57107848062969e-74,3.24012939434087e-78,2.24915309759401e-170
"Slc43a2",1.21783378987615e-170,-0.607881216447943,0.074,0.762,2.09394341831305e-166,3.26991498213119e-116,-0.474933058218287,0.124,0.655,5.62229182027636e-112,3.26991498213119e-116,2.43566757975234e-170
"Asah1",1.39543765651269e-170,-0.452939966794226,0.077,0.78,2.39931550660792e-166,6.2018664953335e-119,-0.397164474385325,0.082,0.596,1.06634892520764e-114,6.2018664953335e-119,2.79087531302543e-170
"Arl6ip1",4.83458502467467e-170,-0.497354355575347,0.126,0.853,8.31258549142562e-166,4.0696629122329e-134,-0.453006464416039,0.127,0.709,6.99737841129325e-130,4.0696629122329e-134,9.66917004934938e-170
"Serinc3",5.66417024299186e-170,-0.522863330662012,0.082,0.781,9.73897431580021e-166,2.57573791278054e-116,-0.337543419976823,0.11,0.637,4.42872376723486e-112,2.57573791278054e-116,1.13283404859837e-169
"Nktr",1.77798537866731e-169,-0.437631674313418,0.085,0.789,3.05706806008057e-165,2.19115998283826e-105,-0.352997159874459,0.112,0.611,3.7674804744921e-101,2.19115998283826e-105,3.55597075733454e-169
"Luc7l2",2.01545965742759e-168,-0.529681546993373,0.15,0.881,3.465381334981e-164,9.46804164936901e-108,-0.338461270700743,0.172,0.715,1.62793508119251e-103,9.46804164936901e-108,4.03091931485514e-168
"mt-Co3",2.13962141525852e-168,-0.425989079287144,0.698,0.995,3.67886506139549e-164,8.9835287780376e-40,0.252710308596255,0.877,0.994,1.54462793809578e-35,8.9835287780376e-40,4.27924283051699e-168
"Phip",4.67686477304715e-167,-0.506679465680988,0.047,0.714,8.04140129077726e-163,8.25734579532811e-88,-0.270028181664891,0.098,0.536,1.41976803604871e-83,8.25734579532811e-88,9.35372954609413e-167
"C3",3.96392198991425e-117,-0.749971345962055,0.059,0.6,6.81556746945855e-113,6.2653805394408e-167,-1.16674291066156,0.056,0.637,1.07726952995145e-162,3.96392198991425e-117,1.25307610788819e-166
"Orai1",1.13571111732576e-166,-0.463175681884498,0.071,0.757,1.95274169512991e-162,1.94392816842102e-121,-0.455905988784919,0.095,0.619,3.3423900927831e-117,1.94392816842102e-121,2.27142223465152e-166
"Tyrobp",1.92047412523155e-103,-0.720470398072229,0.687,0.975,3.30206321092313e-99,2.44710060276476e-166,-0.899383767943948,0.702,0.977,4.20754477639374e-162,1.92047412523155e-103,4.89420120552963e-166
"Arhgap30",2.60620885402609e-166,-0.426533436186446,0.103,0.81,4.48111550361245e-162,3.46040674994135e-106,-0.33938590077365,0.132,0.649,5.94982336584915e-102,3.46040674994135e-106,5.21241770805216e-166
"Notch1",3.99168788591045e-166,-0.701071283668899,0.033,0.686,6.86330815103443e-162,1.91786789305502e-136,-0.660228708794618,0.064,0.598,3.2975820553188e-132,1.91786789305502e-136,7.98337577182094e-166
"H2-D1",5.84047418088528e-166,-0.820483883626976,0.279,0.955,1.00421113066142e-161,1.51751977603458e-116,-0.563556729840072,0.359,0.914,2.60922350291386e-112,1.51751977603458e-116,1.16809483617706e-165
"Scamp2",7.95685696431653e-166,-0.433628299834474,0.047,0.712,1.36810198644458e-161,2.37181099618242e-110,-0.387027819847773,0.06,0.533,4.07809182683605e-106,2.37181099618242e-110,1.59137139286329e-165
"2810474O19Rik",5.4571377992994e-165,-0.538506375451516,0.07,0.747,9.38300273211539e-161,9.05515059817747e-124,-0.585534402460212,0.086,0.607,1.55694259385063e-119,9.05515059817747e-124,1.09142755985987e-164
"Plec",2.73024494426148e-164,-0.466080745338706,0.079,0.76,4.69438315716319e-160,6.122844883164e-121,-0.43865608488784,0.129,0.684,1.05276194921122e-116,6.122844883164e-121,5.46048988852287e-164
"Tsc22d4",3.04737236170381e-164,-0.430332963275389,0.117,0.834,5.23965203871353e-160,1.70818133134972e-119,-0.39813948541865,0.14,0.693,2.93704698112271e-115,1.70818133134972e-119,6.09474472340746e-164
"Laptm4a",2.74899561277511e-163,-0.435358601112381,0.08,0.765,4.72662305660552e-159,1.33827509049537e-119,-0.491948161304806,0.076,0.581,2.30103019059774e-115,1.33827509049537e-119,5.49799122555031e-163
"Shisa5",2.81377983171826e-163,-0.503456325292368,0.096,0.787,4.83801304265638e-159,3.22609571935137e-125,-0.366473935433171,0.112,0.661,5.54694897985274e-121,3.22609571935137e-125,5.62755966343649e-163
"Zfp36l1",1.01520500176685e-161,-0.87620658235719,0.131,0.81,1.74554348003792e-157,2.89737201624934e-148,-1.01742903326397,0.107,0.672,4.98174144473911e-144,2.89737201624934e-148,2.03041000353372e-161
"Ccnl1",1.02413922828477e-161,-0.358825230535523,0.053,0.716,1.76090498911284e-157,2.18121941912595e-91,-0.269732888070129,0.08,0.516,3.75038866924515e-87,2.18121941912595e-91,2.04827845656957e-161
"Lnpep",1.33291758499811e-161,-0.348651286736071,0.049,0.706,2.29181849564575e-157,2.55422484557524e-86,-0.256905671237553,0.078,0.5,4.39173419948206e-82,2.55422484557524e-86,2.6658351699962e-161
"Sema4a",3.61252044182422e-161,-0.401548461260171,0.064,0.732,6.21136764767257e-157,1.39967123950949e-78,-0.272486306454583,0.06,0.442,2.40659472921261e-74,1.39967123950949e-78,7.22504088364865e-161
"Ctsc",1.93892984957458e-160,-0.657675669925517,0.126,0.813,3.33379598335854e-156,4.73750440634694e-114,-0.463284709016697,0.119,0.64,8.14566507627293e-110,4.73750440634694e-114,3.87785969914923e-160
"Cd84",2.51132908706355e-160,-0.608038871298203,0.111,0.798,4.31797923229706e-156,3.94443151440422e-113,-0.448603101773582,0.163,0.706,6.78205554586662e-109,3.94443151440422e-113,5.02265817412715e-160
"Lamp2",3.57216890782751e-160,-0.432903578773764,0.149,0.869,6.14198722011862e-156,7.97750747680318e-121,-0.453715860066144,0.187,0.767,1.37165263556154e-116,7.97750747680318e-121,7.14433781565508e-160
"Tmco1",5.49643935050198e-160,-0.438217273573698,0.073,0.742,9.45057781925311e-156,5.22337417037206e-100,-0.321807321162744,0.077,0.538,8.98106954853772e-96,5.22337417037206e-100,1.0992878701004e-159
"Sdf4",1.04840479370534e-159,-0.382724078645173,0.105,0.803,1.80262720229696e-155,4.94652735128359e-109,-0.280374209121044,0.12,0.637,8.50505912779701e-105,4.94652735128359e-109,2.09680958741065e-159
"Tm9sf3",1.62973876450762e-159,-0.453958263570023,0.102,0.795,2.80217283169441e-155,1.33377338694593e-117,-0.37953844153566,0.125,0.664,2.29328996151484e-113,1.33377338694593e-117,3.25947752901531e-159
"Dnajc3",1.03131709515001e-158,-0.425144460170255,0.041,0.687,1.77324661340093e-154,3.99199575121459e-91,-0.30887500266785,0.065,0.489,6.86383749463836e-87,3.99199575121459e-91,2.06263419029998e-158
"Frrs1",3.30020835778364e-158,-0.498468087037831,0.038,0.677,5.6743782503732e-154,4.57653991042086e-103,-0.302036467204372,0.077,0.546,7.86890272197763e-99,4.57653991042086e-103,6.60041671556716e-158
"H13",5.80336716526287e-158,-0.463704469334117,0.049,0.694,9.97830950395298e-154,6.104149267839e-99,-0.319160690114403,0.077,0.532,1.04954742511224e-94,6.104149267839e-99,1.1606734330526e-157
"Sirpa",6.69688805441203e-158,-0.677472234795142,0.185,0.891,1.1514629320756e-153,2.98648192102218e-106,-0.456488783940848,0.298,0.872,5.13495701500553e-102,2.98648192102218e-106,1.33937761088239e-157
"Ncor1",6.75522365523294e-158,-0.392217830767496,0.135,0.848,1.16149315528075e-153,5.48947348034039e-107,-0.261212906095844,0.146,0.678,9.43860070209726e-103,5.48947348034039e-107,1.35104473104659e-157
"Laptm5",1.0487188589865e-157,-0.836736440838958,0.369,0.965,1.80316720614138e-153,1.32442771653936e-114,-0.486167990317999,0.423,0.952,2.27722101581778e-110,1.32442771653936e-114,2.09743771797297e-157
"Lrp10",2.29349398883975e-157,-0.381571213360116,0.038,0.676,3.94343356441106e-153,1.05576766576917e-102,-0.318522358490101,0.067,0.525,1.81528692452352e-98,1.05576766576917e-102,4.58698797767951e-157
"M6pr",2.6241178613138e-157,-0.36143105939579,0.076,0.746,4.51190825074295e-153,1.21437016154279e-113,-0.422961171639341,0.104,0.616,2.08798805575668e-109,1.21437016154279e-113,5.24823572262749e-157
"Surf4",2.8042559689653e-157,-0.304317985456057,0.082,0.754,4.82163771303894e-153,1.97192090693463e-109,-0.262510855567166,0.116,0.634,3.39052080738341e-105,1.97192090693463e-109,5.60851193793054e-157
"Atp6ap1",3.51534400897518e-157,-0.432042663618708,0.088,0.766,6.04428248903193e-153,1.88704363045159e-104,-0.334878759508799,0.149,0.667,3.24458281819847e-100,1.88704363045159e-104,7.03068801795034e-157
"Creg1",4.87699660087161e-157,-0.774427294915094,0.203,0.888,8.38550795553865e-153,6.96504838069492e-85,-0.522247084203761,0.332,0.83,1.19757041857668e-80,6.96504838069492e-85,9.75399320174305e-157
"Rsrp1",4.94919722221478e-157,-0.523328238336503,0.187,0.915,8.5096497038761e-153,2.31445807484733e-117,-0.301457422235018,0.197,0.788,3.9794792138925e-113,2.31445807484733e-117,9.89839444442949e-157
"Myadm",6.07848342147612e-157,-0.442245092352028,0.074,0.745,1.0451344394886e-152,3.3635879917834e-134,-0.583176968713548,0.069,0.605,5.78335319307237e-130,3.3635879917834e-134,1.2156966842952e-156
"Tecr",6.16677021712439e-157,-0.401943812238382,0.071,0.733,1.06031447113237e-152,1.18538019133269e-96,-0.295224472417179,0.063,0.503,2.03814270097742e-92,1.18538019133269e-96,1.23335404342489e-156
"Npepps",1.9640965086343e-156,-0.486501630240365,0.076,0.736,3.37706753694581e-152,3.44815176483156e-115,-0.400800402361211,0.111,0.636,5.92875214445139e-111,3.44815176483156e-115,3.92819301726859e-156
"Tgoln1",8.18406577169604e-156,-0.402410199056585,0.039,0.677,1.40716826878542e-151,3.64448479047961e-103,-0.410096536412049,0.07,0.528,6.26632714875063e-99,3.64448479047961e-103,1.63681315433919e-155
"Ppp1r12a",1.27186237399735e-155,-0.393578175651863,0.079,0.744,2.18684016585104e-151,1.25007952984959e-100,-0.36192398803207,0.073,0.53,2.14938674362338e-96,1.25007952984959e-100,2.54372474799475e-155
"Pttg1ip",4.33804560036217e-155,-0.450455353095335,0.039,0.67,7.45883560526272e-151,1.15041355224892e-81,-0.250711152345691,0.129,0.574,1.9780210617368e-77,1.15041355224892e-81,8.67609120072412e-155
"Klf6",4.5506449661047e-155,-0.524727828965601,0.159,0.866,7.82437895472043e-151,7.10259749779452e-96,-0.350393495488941,0.245,0.792,1.22122061377079e-91,7.10259749779452e-96,9.10128993220935e-155
"Glg1",1.70613934567489e-154,-0.341284187684385,0.03,0.655,2.9335359909534e-150,6.77955915588989e-102,-0.403162310015958,0.04,0.475,1.16567740126371e-97,6.77955915588989e-102,3.41227869134981e-154
"Tmed2",1.76282816923035e-154,-0.49578951758722,0.165,0.879,3.03100675417467e-150,1.80309009372961e-106,-0.346356228580262,0.188,0.743,3.10023310715869e-102,1.80309009372961e-106,3.52565633846066e-154
"Nisch",2.32818509155406e-154,-0.315099583258764,0.096,0.772,4.00308144641805e-150,1.7286315919145e-133,-0.513914462308341,0.111,0.671,2.97220915913779e-129,1.7286315919145e-133,4.65637018310821e-154
"Srgn",2.41148484109912e-154,-0.969614961633889,0.197,0.863,4.14630703578583e-150,3.86618393010979e-153,-1.04960689226862,0.219,0.819,6.64751664943077e-149,3.86618393010979e-153,4.82296968219819e-154
"Cd37",3.01843982532771e-154,-0.426556011526726,0.042,0.677,5.18990543566846e-150,5.15309961455766e-87,-0.384060988392235,0.056,0.457,8.86023947727044e-83,5.15309961455766e-87,6.03687965065536e-154
"Ankrd44",3.8252586241224e-154,-0.54087972155432,0.029,0.648,6.57714967831606e-150,2.21348522243278e-67,-0.319539859427486,0.034,0.358,3.80586649145092e-63,2.21348522243278e-67,7.65051724824489e-154
"Abcg1",1.76976818857799e-153,-0.559356493523738,0.076,0.731,3.042939423441e-149,1.50742831714752e-98,-0.345549820584588,0.129,0.622,2.59187224850345e-94,1.50742831714752e-98,3.53953637715595e-153
"Prrc2c",1.99696907089318e-153,-0.388710724226346,0.127,0.822,3.43358862049374e-149,7.37523718282624e-108,-0.333706552353449,0.148,0.674,1.26809828121514e-103,7.37523718282624e-108,3.99393814178632e-153
"Nucb1",4.7666793579284e-153,-0.431201778849078,0.033,0.656,8.1958284880221e-149,2.99963886135404e-99,-0.294821946556401,0.063,0.51,5.15757905821213e-95,2.99963886135404e-99,9.53335871585704e-153
"Sgpl1",6.29288872692031e-153,-0.468324336302998,0.056,0.695,1.08199928770668e-148,2.45251512940123e-110,-0.348753134635686,0.116,0.627,4.21685451349247e-106,2.45251512940123e-110,1.25857774538406e-152
"Leprotl1",7.44407907268421e-153,-0.376770754099076,0.079,0.741,1.27993495575732e-148,8.85813296135507e-116,-0.382154109059893,0.093,0.604,1.52306738137539e-111,8.85813296135507e-116,1.48881581453682e-152
"Mcemp1",1.27268211026649e-152,-0.807023601842277,0.062,0.695,2.1882496203922e-148,5.69719293947099e-124,-0.89180237498911,0.048,0.533,9.79575354012641e-120,5.69719293947099e-124,2.545364220533e-152
"Lman2",4.39559055497519e-152,-0.356008761053095,0.09,0.767,7.55777840022434e-148,3.73116474275809e-99,-0.271070012526198,0.098,0.575,6.41536465869825e-95,3.73116474275809e-99,8.79118110995023e-152
"Mycbp2",4.40645236837424e-152,-0.469610608344592,0.126,0.811,7.57645420218268e-148,5.33600997251342e-94,-0.331064663607541,0.178,0.685,9.17473554673958e-90,5.33600997251342e-94,8.81290473674837e-152
"Pirb",4.64161041333456e-152,-0.432327552187456,0.111,0.791,7.98078494468745e-148,1.25364444576015e-119,-0.389491494426872,0.151,0.71,2.15551626004e-115,1.25364444576015e-119,9.2832208266694e-152
"Tra2a",7.2875277081061e-152,-0.349377902604998,0.07,0.725,1.25301751413176e-147,2.38324934029213e-90,-0.342216174517409,0.061,0.478,4.09775891569828e-86,2.38324934029213e-90,1.45750554162126e-151
"Furin",1.50616291705388e-151,-0.488171137264543,0.073,0.726,2.58969651958244e-147,1.20777127900156e-110,-0.427281978589832,0.128,0.646,2.07664193711529e-106,1.20777127900156e-110,3.01232583410775e-151
"Zcchc6",2.17041864613429e-151,-0.339971785894127,0.094,0.764,3.7318178201633e-147,2.92776804265321e-121,-0.463576092630467,0.087,0.606,5.03400437253793e-117,2.92776804265321e-121,4.34083729226867e-151
"Lamp1",3.57389245428773e-151,-0.843506180309158,0.308,0.931,6.14495068590233e-147,6.16831645675503e-115,-0.593605246442547,0.389,0.893,1.06058033157446e-110,6.16831645675503e-115,7.14778490857533e-151
"Atrx",7.27774128978665e-151,-0.448921904218358,0.114,0.798,1.25133483736592e-146,1.01244821973605e-97,-0.298330727099013,0.114,0.592,1.74080346901416e-93,1.01244821973605e-97,1.45554825795732e-150
"Sppl2a",1.25090768495932e-150,-0.392721026484705,0.067,0.717,2.15081067351905e-146,6.86805618714634e-91,-0.262984107149692,0.076,0.509,1.18089358081794e-86,6.86805618714634e-91,2.50181536991867e-150
"Ggnbp2",2.44130405281808e-150,-0.363526293372781,0.102,0.775,4.19757818841541e-146,1.24124208779665e-101,-0.306551458219484,0.108,0.598,2.13419164575757e-97,1.24124208779665e-101,4.88260810563624e-150
"Ankrd11",3.07290260975841e-150,-0.427483640449765,0.132,0.823,5.28354874721861e-146,1.8975311512386e-119,-0.402615758883049,0.104,0.633,3.26261506143965e-115,1.8975311512386e-119,6.1458052195168e-150
