"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Txn1",0.000195582261495823,0.264840053275309,0.986,0.993,1
"Stil",0.000208163156339475,0.257478113744396,0.543,0.262,1
"Atp5e",0.000219850506197995,-0.265539659116163,0.971,0.978,1
"mt-Co1",0.000222691156562259,-0.361543404854889,1,1,1
"mt-Nd3",0.000254042585978818,-0.414480064016658,0.929,0.959,1
"Pml",0.000267138080112852,0.282774860428627,0.457,0.232,1
"Itm2b",0.000268343454786519,0.348098309375916,0.986,0.998,1
"Rps27l",0.000296878184271123,-0.43267984125326,0.9,0.952,1
"Ndufa5",0.000319032330732342,-0.378892319646446,0.8,0.818,1
"Ypel3",0.000319709298876248,0.255185491817058,0.686,0.453,1
"Pcbp1",0.000348235308503137,-0.323717817096446,0.929,0.937,1
"Uqcr11",0.000371940497316502,-0.446698129237252,0.871,0.874,1
"St3gal5",0.000390992726996804,-0.341050179603468,0.129,0.324,1
"Lars2",0.000397627158345025,0.752536249484201,0.929,0.794,1
"Mrpl33",0.000404216119909959,-0.259831002915898,0.929,0.956,1
"Mospd1",0.000405013623323734,0.262541438297644,0.543,0.281,1
"Ywhae",0.000444185527326368,-0.299720989121124,0.886,0.961,1
"Mpc2",0.00049095775998001,-0.367235180666905,0.886,0.949,1
"Zfp91",0.000494763787516334,-0.318490523175591,0.829,0.877,1
"Minos1",0.000500014457355277,-0.326858557506117,0.871,0.91,1
"Cd37",0.000506923281410775,0.296652563255086,0.843,0.656,1
"Pts",0.000534855483748879,0.42418362129579,0.743,0.508,1
"Nt5dc2",0.00056898980495298,-0.338344386674319,0.286,0.465,1
"Lyz2",0.00062732994558219,0.934361721203666,0.986,0.995,1
"Ywhaz",0.000635807270373286,-0.270312324585511,0.929,0.976,1
"Retreg1",0.000655837221273405,0.274309477258539,0.471,0.242,1
"Cox7a2l",0.000676652603235598,0.320858883235579,0.957,0.906,1
"Selenoh",0.000676960327618424,-0.393398802422389,0.6,0.688,1
"Ndufs6",0.000753877106357429,-0.294910242338835,0.829,0.881,1
"Tmem256",0.000866908592052804,-0.27912843863832,0.886,0.901,1
"Son",0.000941376703247156,-0.268995921764967,0.914,0.985,1
"Hnrnpa0",0.000993534759162505,-0.333356603194953,0.843,0.86,1
"Bag1",0.00102355726235385,-0.309898504621415,0.8,0.862,1
"Aldh2",0.00108796682404198,0.338531770424468,0.971,0.978,1
"Gtf2h5",0.00125975386804469,-0.30187668046681,0.743,0.818,1
"Eif1ax",0.00126649323477332,-0.277511507775005,0.829,0.86,1
"Ptpn1",0.00132844696762988,-0.340225546655787,0.886,0.942,1
"Lypla2",0.00140494476588313,-0.267215810520231,0.429,0.538,1
"Rpl9",0.00140984930007471,0.27058833859433,1,0.995,1
"Mrps5",0.00147140082205246,-0.279178883652385,0.4,0.554,1
"Mrps12",0.0014908309313553,-0.285372623513551,0.614,0.692,1
"Ddx24",0.00150621649301995,-0.293448429136031,0.686,0.751,1
"Npepps",0.0015106802880569,-0.361099109262334,0.814,0.91,1
"Ncf4",0.00153993190719694,0.394637680839365,0.957,0.898,1
"Hsp90aa1",0.00158272717271517,-0.366083344060288,0.929,0.949,1
"Atp2a2",0.00161166345094923,-0.329776877622218,0.586,0.649,1
"Pmvk",0.00163427570300169,-0.329128282762867,0.686,0.714,1
"Magt1",0.00164534161826452,-0.301531321790227,0.586,0.68,1
"S100a6",0.00165291182313848,-0.504067258737963,0.914,0.971,1
"mt-Nd4l",0.00171210312434978,-0.279733774974698,0.886,0.923,1
"Lpl",0.00171731334241,-0.467294097781201,0.371,0.554,1
"Dtymk",0.00173746724293021,-0.351416409606619,0.743,0.811,1
"Clic1",0.00174997975931915,0.286722122292845,0.943,0.981,1
"Ctsl",0.00175626349092939,-0.368894826397277,0.429,0.586,1
"S100a11",0.00180605245690037,0.292460240538064,0.971,0.985,1
"Gm16286",0.00180645448900775,-0.294406066789512,0.7,0.753,1
"Mgst1",0.00183476019916478,0.304352697122973,0.929,0.935,1
"Adipor2",0.00194131786767163,-0.262484624171106,0.8,0.91,1
"Ccl4",0.00194475112554982,-0.677846467272309,0.057,0.215,1
"Timm8a1",0.00200415231082003,-0.359137118686198,0.414,0.542,1
"Ybx3",0.00201884450397623,-0.483834830777129,0.514,0.646,1
"Arhgdia",0.00203374390298714,-0.299663723966463,0.843,0.869,1
"Lamtor4",0.00203375159630408,-0.250967937060439,0.929,0.973,1
"Ncl",0.00208047620320313,-0.425533729615081,0.929,0.949,1
"Emilin2",0.00240642594062856,-0.397719885840139,0.771,0.852,1
"Txn2",0.00251944246571586,-0.273831497492065,0.557,0.654,1
"Tnpo3",0.00260548232341404,-0.279215543402633,0.671,0.68,1
"Rpn1",0.00288326419846741,-0.274031499966882,0.771,0.797,1
"B230208H11Rik",0.00292535141435024,0.251221920661403,0.571,0.351,1
"Mrps7",0.00296642171919401,-0.294226329269979,0.5,0.593,1
"Gadd45a",0.00297669538145713,0.361998756341276,0.457,0.254,1
"S100a4",0.0031567392962506,-0.484027217413204,0.386,0.53,1
"Bax",0.00326264354843601,-0.317910765878469,0.814,0.877,1
"Alyref",0.00326301633590431,-0.268195531531392,0.857,0.906,1
"Nhp2",0.00329104703599239,-0.478842072230434,0.686,0.748,1
"Dazap2",0.00331813187245873,-0.299232214201487,0.914,0.932,1
"Ncbp2",0.00333299629975555,-0.276364877339441,0.471,0.567,1
"Ing4",0.00338281136431721,0.253579960706667,0.514,0.322,1
"Eif5b",0.00352002630175895,-0.309695828078334,0.8,0.835,1
"Fasn",0.00353102178222985,-0.303400009322872,0.457,0.569,1
"Pf4",0.0035865423406324,-0.568513544489603,0.143,0.291,1
"Tomm20",0.00361774919011652,-0.326960241516083,0.829,0.877,1
"Npm3",0.00367270995982383,-0.329066750819617,0.514,0.627,1
"Ppp3r1",0.00370944260034887,-0.28252179190921,0.471,0.581,1
"H2afv",0.00379792477267802,0.370018584711993,0.971,0.969,1
"Mrpl12",0.00384388823141915,-0.369874928504073,0.514,0.634,1
"mt-Nd4",0.00395827866937042,-0.333836049001341,0.957,1,1
"Atp6v1a",0.00406254051857617,-0.277080904567614,0.8,0.86,1
"Nop58",0.00407095331173,-0.401756228654948,0.486,0.605,1
"Slc25a1",0.00408340345613573,-0.26272054834027,0.457,0.538,1
"Derl1",0.0041110746010988,0.380199839755457,0.829,0.676,1
"Gspt1",0.00428658537198864,-0.256354450100156,0.657,0.719,1
"Snx2",0.00452633137217305,-0.372359094714288,0.657,0.683,1
"Mmp8",0.0046091332884743,-0.651793606351041,0.357,0.545,1
"Dcun1d5",0.00474730663197661,-0.25429206747284,0.757,0.782,1
"Plp2",0.00525389077684251,0.31840891015806,0.9,0.823,1
"Heatr1",0.00525924880210599,-0.263342923298005,0.314,0.424,1
"Trip12",0.00534887514578473,-0.265046517368559,0.757,0.804,1
"Gm42418",0.00541163721647897,1.02993094798903,1,1,1
"Me2",0.00545471367196075,-0.277894644888355,0.729,0.734,1
"Clec4a2",0.00547061722053305,0.341283300351499,0.857,0.7,1
"AB124611",0.00559801971822799,0.281706010718347,0.857,0.7,1
"Psma7",0.00566487977667958,-0.282247447926765,0.871,0.944,1
"Msrb1",0.00592652569774646,0.306778613296958,0.957,0.995,1
"Fkbp1a",0.00593500778568124,-0.347748519091766,0.571,0.62,1
"Psat1",0.00594878756179417,-0.266343691738508,0.386,0.54,1
"Bola2",0.00602346789883399,-0.366804866615436,0.729,0.758,1
"Thbs1",0.00612400784348313,-0.313432817921085,0.857,0.949,1
"Serp1",0.00617877799056776,-0.309584923244872,0.914,0.952,1
"mt-Nd1",0.00622643764112537,-0.320940799794454,0.943,1,1
"Xbp1",0.00631074793277571,-0.282672758290415,0.886,0.927,1
"Hnrnpdl",0.00696650097507398,-0.26870325096762,0.686,0.751,1
"Ddx21",0.00702551379938451,-0.326710596321608,0.471,0.569,1
"Ppp1r14b",0.00772438508123647,-0.437878617051317,0.757,0.755,1
"Hcst",0.00773791692816394,0.294428515272411,0.829,0.593,1
"Pygl",0.00787073173287155,0.260402390334956,0.971,0.942,1
"Cdc42se1",0.00789421641685305,-0.266667037721901,0.714,0.755,1
"AC160336.1",0.00800802469348903,-0.391853446431047,0.686,0.751,1
"C1qbp",0.00814228322401377,-0.432316798135425,0.443,0.562,1
"Uqcrq",0.00822600671208113,-0.261037241919336,0.957,0.956,1
"Ltb4r1",0.00828635194886098,0.282259111970286,0.814,0.741,1
"Nap1l1",0.00836120685343641,-0.330228834567352,0.9,0.908,1
"Aprt",0.00881187575324581,-0.267785297821369,0.857,0.896,1
"Chil3",0.00887622213434576,0.462913871975907,0.9,0.925,1
"Ndufb8",0.00916244903038571,-0.282013999471534,0.9,0.898,1
"Akr1a1",0.00917817253411297,-0.267419153080849,0.814,0.884,1
"Rsl1d1",0.009203601884852,-0.27183217345196,0.486,0.598,1
"Timm13",0.00939664549907789,-0.302016840057599,0.843,0.831,1
"Hnrnpab",0.00946122604691345,-0.283020882193379,0.886,0.932,1
"Ccng1",0.0100686763910526,-0.291029584145836,0.629,0.69,1
"Serpinb1a",0.0102921831601587,0.340286364159224,0.929,0.952,1
"Ndufa12",0.0104715949376685,-0.284501549933836,0.7,0.734,1
"Map4k4",0.0108505445687646,-0.335563816459491,0.457,0.562,1
"Ppp4c",0.0108692890476511,0.270359218879395,0.814,0.663,1
"Mrpl20",0.0111652554064576,-0.27758691719696,0.9,0.831,1
"Metap2",0.0113952319002277,-0.259745887829457,0.929,0.896,1
"Id1",0.01154232757022,-0.276692699885777,0.8,0.867,1
"Vcan",0.0116204622212802,-0.328063310872379,0.1,0.225,1
"Osbpl2",0.0119860049939224,0.280876727841334,0.529,0.329,1
"Eif5a",0.0124213965559697,-0.298098855188868,0.943,0.983,1
"Hsp90b1",0.0133253865842844,-0.25781423396877,0.914,0.981,1
"Slfn2",0.0135045880781091,0.269989302364638,0.943,0.908,1
"Ubald2",0.0135226862891347,0.258273489304557,0.871,0.78,1
"Eif2s2",0.0142088146769419,-0.261863410225227,0.914,0.954,1
"Cdc20",0.0146858121727768,0.278062402127473,0.771,0.617,1
"Sfxn1",0.0148866969390256,-0.279036913217285,0.657,0.722,1
"Ubb",0.0148875855210059,0.268230756926936,0.971,0.995,1
"Clec4n",0.0152527279790672,-0.316000953940385,0.343,0.465,1
"Nme1",0.0154327180410116,-0.335187069258609,0.757,0.772,1
"Thoc2",0.0155149535835259,0.261194823124406,0.814,0.702,1
"Mrps24",0.0157297554354649,-0.288774295824402,0.757,0.787,1
"Tlr2",0.0161585254692442,-0.252513771211783,0.286,0.414,1
"Itgb2",0.0162800874691349,0.295207876873571,0.957,0.93,1
"Cd81",0.0167110724948029,-0.27745267338114,0.671,0.712,1
"Denr",0.0167145691721132,-0.274980238210409,0.743,0.763,1
"Vcp",0.0167240698563582,-0.264339067865248,0.871,0.872,1
"Txnip",0.0167611903106413,0.298820819431426,0.729,0.617,1
"Snx5",0.0169773459753248,-0.251904539302573,0.543,0.613,1
"Ppp2r5a",0.0171001357262922,-0.251458021404503,0.914,0.935,1
"Rexo2",0.0179614034849407,-0.274839373679637,0.543,0.666,1
"Tarm1",0.0182615096687007,-0.368238564329151,0.371,0.477,1
"Dnajc2",0.0183534053543398,-0.27074706030894,0.6,0.663,1
"Srm",0.0184548203786058,-0.349335065688831,0.386,0.504,1
"Lipg",0.0198814218383053,-0.322000855718501,0.557,0.668,1
"Eif4g1",0.0205465500208552,-0.283949571860987,0.786,0.794,1
"mt-Nd2",0.0211669198487775,-0.267427284188301,0.957,0.988,1
"Ranbp1",0.0214056356259,-0.328646854134696,0.743,0.782,1
"Mycbp2",0.0219308031036746,-0.322961601600125,0.771,0.797,1
"Tial1",0.0220784520352082,0.281886677231278,0.729,0.538,1
"Mcemp1",0.0221952781052256,0.271988736998473,0.857,0.768,1
"Hsp90ab1",0.0224715986512074,-0.378752681121641,1,0.99,1
"Set",0.0229482059931015,-0.272892952329853,0.943,0.932,1
"Gna13",0.0231208958457477,0.27915950435475,0.757,0.596,1
"Cdkn1a",0.0243798555138549,-0.414037931506077,0.6,0.676,1
"Cd44",0.0247402703747668,-0.267316647325072,0.814,0.879,1
"S100a9",0.024870694829929,0.268687435179313,1,0.993,1
"Sorl1",0.0257137560679584,-0.27096085933474,0.929,0.966,1
"Plk1",0.0257441212822501,-0.270729609776213,0.6,0.697,1
"AY036118",0.0258506889497006,0.297964199492175,0.843,0.69,1
"Serbp1",0.0269269812762685,-0.269212466626388,0.9,0.952,1
"Ndufa6",0.0277201437014777,0.261145355471605,0.943,0.925,1
"Eef1g",0.0278026795421729,-0.286417791790271,0.8,0.821,1
"Mybbp1a",0.0285210308943109,-0.28103908989115,0.414,0.499,1
"Atp6v0a1",0.0299870940948929,-0.262538357036488,0.586,0.617,1
"Ostc",0.0300370791704433,-0.275392400655483,0.871,0.785,1
"Ddx18",0.0303358225910006,-0.266995585529062,0.443,0.511,1
"Acpp",0.0305965426263054,-0.382934297240728,0.543,0.579,1
"Arf4",0.0344427400837853,0.256086731487343,0.657,0.46,1
"Camp",0.0375014520210087,0.984444765398464,0.671,0.598,1
"Gm42047",0.0383275354716314,-0.313950157282038,0.286,0.402,1
"Ccnb2",0.0401600668496874,0.303248923348082,0.829,0.809,1
"Tmcc1",0.0415538843726182,0.252710911021337,0.771,0.62,1
"AC140186.1",0.0431959000894293,0.253344811116203,0.7,0.535,1
"Mcm2",0.046176994958789,-0.280443653295286,0.5,0.559,1
"Spint1",0.046215615872083,-0.258049970612638,0.271,0.387,1
"Atp5g1",0.0463030373843317,-0.318643899264434,0.914,0.831,1
"Dmxl2",0.0464154623943485,-0.281037536676196,0.657,0.712,1
"Hmgn2",0.0470894811382435,0.26415363171969,1,1,1
"Samhd1",0.0496250425917788,-0.293033755897744,0.657,0.661,1
"Hspe1",0.0510751887281186,-0.386749503329947,0.571,0.63,1
"Lgals3",0.0514161090891731,-0.280566178237352,0.943,0.995,1
"Mif",0.0527564322015451,-0.334294905680095,0.729,0.765,1
"Cebpe",0.0543110126002404,0.274468702291749,0.871,0.818,1
"Camk1",0.0604373108394198,0.261846590547035,0.5,0.351,1
"Bex3",0.0605441008504009,-0.267189548739467,0.514,0.518,1
"S100a10",0.0629892544587518,-0.297420028973149,0.486,0.562,1
"Anxa1",0.0676661231754801,0.498715837012655,0.871,0.901,1
"Tomm5",0.0678396019130501,-0.287799574652277,0.8,0.736,1
"Ms4a3",0.0683574279764976,-0.256063985479415,0.843,0.838,1
"Nop56",0.070793994369088,-0.257678028263519,0.514,0.567,1
"Cenpj",0.0802948636001739,0.43692876741631,0.371,0.247,1
"Cd63",0.0809562912897383,0.272485320010368,0.914,0.896,1
"Ear6",0.0850566650657486,-0.314780584550563,0.071,0.145,1
"Tmx4",0.0862739506472068,0.319724620384704,0.771,0.627,1
"Plek",0.0862929997585233,-0.263555641226645,0.529,0.542,1
"Echs1",0.0950076376566769,0.305169470443575,0.657,0.511,1
"Mpo",0.0987547632044752,0.483199205331602,0.229,0.339,1
"Hist1h2bc",0.103180960727731,0.321775571199694,0.3,0.213,1
"Hp",0.105951891278652,0.255678468152247,0.886,0.889,1
"Fam208a",0.107814210547731,0.312058162098995,0.457,0.356,1
"Rnf115",0.112891706670837,0.274574802866092,0.7,0.567,1
"Mat2b",0.11334863620154,0.263505622998674,0.7,0.562,1
"Sp3",0.117693560448173,0.274918520809529,0.829,0.622,1
"Lcn2",0.124334428114029,0.310033924975728,0.957,0.973,1
"Hspd1",0.125745395365706,-0.305248841530869,0.643,0.673,1
"Stfa2l1",0.128914421083346,0.33789199144225,0.686,0.634,1
"2010005H15Rik",0.13256944158054,-0.398124915475433,0.514,0.596,1
"Ifitm6",0.134560336245775,-0.392248083914473,0.557,0.625,1
"Chil1",0.138682957665915,0.270041281961481,0.6,0.535,1
"Ier2",0.142541178342912,0.251217371483125,0.857,0.717,1
"Arrb2",0.149120788178235,-0.259829788620677,0.871,0.867,1
"Sla",0.173271994901562,0.277276477513226,0.729,0.559,1
"Znrf2",0.178476717498857,0.273963430116612,0.657,0.528,1
"Stfa3",0.222872895532725,-0.330435960538558,0.457,0.559,1
"Npm1",0.226840633209173,-0.259668705604167,0.9,0.881,1
"Fn1",0.262660665305806,0.46873782388506,0.186,0.136,1
"Cd177",0.27238680518471,-0.382119001639671,0.643,0.654,1
"Haus5",0.273265874014454,0.257778668997204,0.486,0.37,1
"Inhba",0.282975736814833,-0.253037817911858,0.414,0.426,1
"Nfkbia",0.294729676301293,0.290662538333786,0.871,0.789,1
"Ctsd",0.318798764729889,0.292270207705842,0.971,0.969,1
"Acsl4",0.344313445558616,0.330194161196033,0.514,0.407,1
"Samd1",0.377292256098903,0.315614743330175,0.443,0.378,1
"Asprv1",0.422548567922481,-0.361927961693002,0.271,0.303,1
"Hist1h4h",0.467654022924988,0.286829201934418,0.557,0.501,1
"Gps2",0.512119155309777,0.258606745758972,0.6,0.506,1
"Trim24",0.543177447080088,0.280225786010515,0.286,0.223,1
"Bri3",0.64174425484113,0.254927892480505,0.914,0.835,1
"Hist1h2ab",0.691976601458089,0.332318517901364,0.543,0.557,1
"H2afx",0.743692356229288,0.263015735880023,0.771,0.797,1
"Jun",0.813911157104885,-0.250632497037697,0.357,0.358,1
"Hist1h2ap",0.858771373530738,0.274974542813512,0.814,0.811,1
